mepid,result,eugroup,identifier
840,attended,Renew,180778
1294,attended,S&D,180778
1909,attended,S&D,180778
1917,attended,EPP,180778
1927,attended,EPP,180778
2152,attended,Greens/EFA,180778
2268,attended,GUE/NGL,180778
2341,attended,EPP,180778
4267,attended,S&D,180778
4289,attended,EPP,180778
4395,attended,ECR,180778
5392,attended,S&D,180778
5729,attended,S&D,180778
5736,attended,Patriots,180778
22418,attended,EPP,180778
22858,attended,Renew,180778
23699,attended,NA,180778
23781,attended,EPP,180778
23816,attended,Patriots,180778
23868,attended,NA,180778
24922,attended,EPP,180778
25758,attended,NA,180778
28122,attended,EPP,180778
28150,attended,Patriots,180778
28219,excused,EPP,180778
28223,attended,EPP,180778
28226,attended,EPP,180778
28307,attended,S&D,180778
28347,attended,S&D,180778
28399,attended,EPP,180778
28400,attended,EPP,180778
28419,attended,S&D,180778
28615,attended,ECR,180778
28617,attended,EPP,180778
30123,attended,ECR,180778
30482,excused,GUE/NGL,180778
34232,attended,S&D,180778
36392,attended,Patriots,180778
37312,attended,S&D,180778
37324,attended,EPP,180778
38542,attended,S&D,180778
39725,attended,EPP,180778
40224,attended,S&D,180778
40599,attended,EPP,180778
58766,attended,Greens/EFA,180778
72779,attended,EPP,180778
86057,attended,EPP,180778
86793,attended,Greens/EFA,180778
88552,attended,Patriots,180778
88882,attended,S&D,180778
91636,attended,S&D,180778
94649,attended,Patriots,180778
95074,attended,EPP,180778
96653,attended,NA,180778
96668,attended,EPP,180778
96675,attended,Greens/EFA,180778
96681,attended,S&D,180778
96709,attended,Renew,180778
96711,attended,Renew,180778
96752,attended,Greens/EFA,180778
96756,attended,EPP,180778
96780,attended,EPP,180778
96787,attended,EPP,180778
96791,attended,EPP,180778
96808,attended,EPP,180778
96810,attended,ECR,180778
96812,attended,S&D,180778
96830,attended,Patriots,180778
96833,attended,S&D,180778
96932,attended,S&D,180778
96933,attended,EPP,180778
96934,attended,EPP,180778
96936,attended,EPP,180778
96940,attended,Renew,180778
96998,attended,S&D,180778
97236,attended,Greens/EFA,180778
97399,attended,EPP,180778
97968,attended,EPP,180778
98219,attended,EPP,180778
98341,attended,EPP,180778
98582,attended,EPP,180778
99945,attended,EPP,180778
101039,attended,Patriots,180778
103246,attended,Patriots,180778
106936,attended,Greens/EFA,180778
107212,attended,EPP,180778
110673,attended,EPP,180778
111412,attended,Greens/EFA,180778
112744,attended,S&D,180778
112747,attended,S&D,180778
112748,attended,S&D,180778
118859,attended,EPP,180778
119435,attended,EPP,180778
119652,attended,S&D,180778
122978,attended,S&D,180778
123562,attended,ECR,180778
124691,attended,S&D,180778
124700,attended,Renew,180778
124701,attended,EPP,180778
124713,attended,EPP,180778
124722,attended,S&D,180778
124736,attended,GUE/NGL,180778
124766,attended,Renew,180778
124785,attended,S&D,180778
124799,attended,S&D,180778
124802,attended,EPP,180778
124806,attended,EPP,180778
124807,attended,EPP,180778
124808,attended,EPP,180778
124813,attended,GUE/NGL,180778
124828,attended,EPP,180778
124836,attended,S&D,180778
124846,attended,S&D,180778
124850,attended,EPP,180778
124858,attended,NA,180778
124866,attended,Renew,180778
124875,attended,Patriots,180778
124877,attended,ECR,180778
124884,attended,ECR,180778
124893,attended,EPP,180778
124895,attended,EPP,180778
124973,attended,Patriots,180778
124985,attended,GUE/NGL,180778
125001,attended,Patriots,180778
125012,attended,EPP,180778
125023,excused,GUE/NGL,180778
125027,attended,EPP,180778
125042,attended,S&D,180778
125046,attended,S&D,180778
125052,attended,Patriots,180778
125065,attended,EPP,180778
125068,attended,EPP,180778
125093,attended,NA,180778
125104,attended,EPP,180778
125106,attended,ECR,180778
125204,attended,EPP,180778
125325,attended,EPP,180778
125670,attended,EPP,180778
126699,attended,Patriots,180778
127766,attended,GUE/NGL,180778
128483,attended,ESN,180778
129073,attended,Renew,180778
130100,attended,Renew,180778
131580,attended,Patriots,180778
183916,attended,Greens/EFA,180778
185341,attended,EPP,180778
185619,attended,S&D,180778
185771,attended,Patriots,180778
187917,attended,GUE/NGL,180778
188096,attended,EPP,180778
188945,attended,EPP,180778
190464,attended,Greens/EFA,180778
190574,attended,ESN,180778
190713,attended,EPP,180778
191693,attended,Renew,180778
192254,attended,Patriots,180778
193292,attended,Greens/EFA,180778
197391,attended,S&D,180778
197392,attended,S&D,180778
197395,attended,Greens/EFA,180778
197398,attended,Greens/EFA,180778
197401,attended,Renew,180778
197402,attended,EPP,180778
197403,attended,S&D,180778
197404,attended,EPP,180778
197405,attended,EPP,180778
197406,attended,EPP,180778
197408,attended,EPP,180778
197410,attended,EPP,180778
197412,attended,EPP,180778
197413,attended,EPP,180778
197414,attended,EPP,180778
197416,attended,GUE/NGL,180778
197417,attended,EPP,180778
197422,attended,EPP,180778
197425,attended,EPP,180778
197426,attended,EPP,180778
197429,attended,EPP,180778
197430,attended,Renew,180778
197432,attended,Renew,180778
197433,attended,S&D,180778
197435,attended,S&D,180778
197439,attended,Greens/EFA,180778
197440,attended,S&D,180778
197444,attended,Renew,180778
197445,attended,Renew,180778
197447,attended,Renew,180778
197449,attended,Greens/EFA,180778
197460,attended,Greens/EFA,180778
197461,attended,Greens/EFA,180778
197462,attended,Greens/EFA,180778
197463,attended,Renew,180778
197466,attended,Greens/EFA,180778
197468,attended,GUE/NGL,180778
197469,attended,ECR,180778
197470,attended,Greens/EFA,180778
197473,attended,EPP,180778
197475,attended,ESN,180778
197491,attended,S&D,180778
197492,attended,EPP,180778
197493,attended,ECR,180778
197494,attended,Renew,180778
197497,attended,S&D,180778
197498,attended,S&D,180778
197500,attended,Greens/EFA,180778
197501,attended,ECR,180778
197503,attended,Greens/EFA,180778
197504,attended,Renew,180778
197514,attended,EPP,180778
197517,attended,EPP,180778
197523,attended,EPP,180778
197525,attended,EPP,180778
197529,attended,GUE/NGL,180778
197533,attended,GUE/NGL,180778
197534,attended,EPP,180778
197537,attended,ECR,180778
197545,attended,ECR,180778
197549,attended,Greens/EFA,180778
197552,attended,ECR,180778
197553,attended,ECR,180778
197557,attended,Renew,180778
197558,attended,Renew,180778
197572,attended,ECR,180778
197573,attended,Greens/EFA,180778
197574,attended,GUE/NGL,180778
197577,attended,Renew,180778
197578,attended,Patriots,180778
197579,attended,S&D,180778
197580,attended,Patriots,180778
197581,attended,Renew,180778
197589,attended,Renew,180778
197591,attended,S&D,180778
197606,attended,EPP,180778
197607,attended,ECR,180778
197618,attended,S&D,180778
197621,attended,EPP,180778
197623,attended,Patriots,180778
197624,attended,Renew,180778
197627,attended,Patriots,180778
197628,attended,Patriots,180778
197636,attended,EPP,180778
197646,attended,EPP,180778
197647,attended,EPP,180778
197648,attended,EPP,180778
197649,attended,EPP,180778
197652,attended,EPP,180778
197653,attended,S&D,180778
197655,attended,ECR,180778
197658,attended,S&D,180778
197662,attended,EPP,180778
197670,attended,S&D,180778
197677,attended,S&D,180778
197679,attended,EPP,180778
197682,attended,S&D,180778
197684,excused,GUE/NGL,180778
197687,attended,Patriots,180778
197690,attended,Patriots,180778
197691,attended,Patriots,180778
197694,attended,S&D,180778
197697,attended,S&D,180778
197699,attended,GUE/NGL,180778
