mepid,result,eugroup,identifier
840,attended,Renew,172820
1294,attended,S&D,172820
1917,attended,EPP,172820
1927,attended,EPP,172820
2152,attended,Greens/EFA,172820
2268,attended,GUE/NGL,172820
2341,attended,EPP,172820
4267,attended,S&D,172820
4289,attended,EPP,172820
4395,attended,ECR,172820
4746,attended,ECR,172820
5392,attended,S&D,172820
5729,attended,S&D,172820
5736,attended,Patriots,172820
22418,attended,EPP,172820
22858,attended,Renew,172820
23699,attended,NA,172820
23781,attended,EPP,172820
23788,attended,ECR,172820
23816,attended,Patriots,172820
23868,attended,NA,172820
24922,attended,EPP,172820
24942,attended,Greens/EFA,172820
25758,attended,NA,172820
28122,attended,EPP,172820
28150,attended,Patriots,172820
28219,attended,EPP,172820
28223,attended,EPP,172820
28226,attended,EPP,172820
28307,attended,S&D,172820
28347,attended,S&D,172820
28390,attended,EPP,172820
28399,attended,EPP,172820
28400,attended,EPP,172820
28419,attended,S&D,172820
28615,attended,ECR,172820
28617,attended,EPP,172820
30123,attended,ECR,172820
30482,attended,GUE/NGL,172820
33998,attended,S&D,172820
34232,attended,S&D,172820
36392,attended,Patriots,172820
37312,attended,S&D,172820
37324,attended,EPP,172820
38542,attended,S&D,172820
39725,attended,EPP,172820
40224,attended,S&D,172820
40599,attended,EPP,172820
58766,attended,Greens/EFA,172820
72779,excused,EPP,172820
86057,attended,EPP,172820
86793,attended,Greens/EFA,172820
88552,attended,Patriots,172820
88882,attended,S&D,172820
91636,attended,S&D,172820
94649,attended,Patriots,172820
96653,attended,NA,172820
96668,attended,EPP,172820
96675,attended,Greens/EFA,172820
96681,attended,S&D,172820
96709,attended,Renew,172820
96711,attended,Renew,172820
96752,attended,Greens/EFA,172820
96756,attended,EPP,172820
96761,attended,EPP,172820
96780,attended,EPP,172820
96787,attended,EPP,172820
96791,attended,EPP,172820
96808,attended,EPP,172820
96810,attended,ECR,172820
96811,attended,EPP,172820
96812,attended,S&D,172820
96826,attended,Patriots,172820
96830,attended,Patriots,172820
96833,attended,S&D,172820
96932,attended,S&D,172820
96933,attended,EPP,172820
96934,attended,EPP,172820
96936,attended,EPP,172820
96940,attended,Renew,172820
96998,attended,S&D,172820
97236,attended,Greens/EFA,172820
97399,attended,EPP,172820
97968,attended,EPP,172820
98219,attended,EPP,172820
98341,attended,EPP,172820
98582,attended,EPP,172820
99878,attended,ECR,172820
99945,attended,EPP,172820
101039,attended,Patriots,172820
101585,attended,S&D,172820
103246,attended,Patriots,172820
107212,attended,EPP,172820
110673,attended,EPP,172820
111412,attended,Greens/EFA,172820
112744,attended,S&D,172820
112747,excused,S&D,172820
112748,attended,S&D,172820
113523,attended,EPP,172820
118859,attended,EPP,172820
118949,attended,PfE,172820
119435,attended,EPP,172820
119652,attended,S&D,172820
122978,attended,S&D,172820
123562,attended,ECR,172820
124691,attended,S&D,172820
124700,attended,Renew,172820
124701,attended,EPP,172820
124713,attended,EPP,172820
124715,attended,Patriots,172820
124722,attended,S&D,172820
124736,attended,GUE/NGL,172820
124760,attended,ECR,172820
124766,attended,Renew,172820
124784,attended,S&D,172820
124785,attended,S&D,172820
124795,attended,EPP,172820
124799,attended,S&D,172820
124802,attended,EPP,172820
124806,attended,EPP,172820
124807,attended,EPP,172820
124808,attended,EPP,172820
124813,attended,GUE/NGL,172820
124828,attended,EPP,172820
124834,attended,NA,172820
124836,attended,S&D,172820
124846,attended,S&D,172820
124850,excused,EPP,172820
124858,attended,NA,172820
124861,attended,EPP,172820
124866,attended,Renew,172820
124867,attended,S&D,172820
124875,attended,Patriots,172820
124877,attended,ECR,172820
124884,attended,ECR,172820
124893,attended,EPP,172820
124895,attended,EPP,172820
124973,attended,Patriots,172820
124984,attended,GUE/NGL,172820
124985,attended,GUE/NGL,172820
125001,attended,Patriots,172820
125023,attended,GUE/NGL,172820
125027,attended,EPP,172820
125042,attended,S&D,172820
125046,attended,S&D,172820
125052,attended,Patriots,172820
125065,attended,EPP,172820
125068,attended,EPP,172820
125093,attended,NA,172820
125104,attended,EPP,172820
125106,attended,ECR,172820
125204,attended,EPP,172820
125325,attended,EPP,172820
125670,attended,EPP,172820
126699,attended,Patriots,172820
127766,attended,GUE/NGL,172820
128483,attended,ESN,172820
129073,attended,Renew,172820
130100,attended,Renew,172820
131580,attended,Patriots,172820
183916,attended,Greens/EFA,172820
185341,attended,EPP,172820
