mepid,result,eugroup,identifier
840,attended,Renew,177897
1294,attended,S&D,177897
1909,attended,S&D,177897
1917,attended,EPP,177897
1927,attended,EPP,177897
2152,attended,Greens/EFA,177897
2268,attended,GUE/NGL,177897
2341,attended,EPP,177897
4267,attended,S&D,177897
4289,attended,EPP,177897
4395,attended,ECR,177897
4746,attended,ECR,177897
5392,attended,S&D,177897
5729,attended,S&D,177897
5736,attended,Patriots,177897
22418,attended,EPP,177897
22858,attended,Renew,177897
23699,attended,NA,177897
23781,attended,EPP,177897
23788,attended,ECR,177897
23816,attended,Patriots,177897
23868,attended,NA,177897
24922,excused,EPP,177897
24942,attended,Greens/EFA,177897
25758,attended,NA,177897
28122,attended,EPP,177897
28150,attended,Patriots,177897
28219,attended,EPP,177897
28223,attended,EPP,177897
28226,attended,EPP,177897
28307,attended,S&D,177897
28347,attended,S&D,177897
28390,attended,EPP,177897
28399,attended,EPP,177897
28400,attended,EPP,177897
28419,attended,S&D,177897
28617,attended,EPP,177897
30123,attended,ECR,177897
30482,attended,GUE/NGL,177897
33998,attended,S&D,177897
34232,attended,S&D,177897
36392,attended,Patriots,177897
37312,attended,S&D,177897
37324,attended,EPP,177897
38511,attended,Patriots,177897
38542,attended,S&D,177897
39725,attended,EPP,177897
40224,attended,S&D,177897
40599,attended,EPP,177897
58766,attended,Greens/EFA,177897
72779,attended,EPP,177897
86057,attended,EPP,177897
86793,attended,Greens/EFA,177897
88552,attended,Patriots,177897
88882,attended,S&D,177897
91636,attended,S&D,177897
94649,attended,Patriots,177897
95074,attended,EPP,177897
96653,attended,NA,177897
96668,attended,EPP,177897
96675,attended,Greens/EFA,177897
96681,attended,S&D,177897
96697,attended,ECR,177897
96709,attended,Renew,177897
96711,attended,Renew,177897
96752,attended,Greens/EFA,177897
96756,attended,EPP,177897
96761,attended,EPP,177897
96780,attended,EPP,177897
96787,attended,EPP,177897
96791,attended,EPP,177897
96808,attended,EPP,177897
96810,attended,ECR,177897
96811,attended,EPP,177897
96812,attended,S&D,177897
96826,attended,Patriots,177897
96830,attended,Patriots,177897
96833,attended,S&D,177897
96932,attended,S&D,177897
96933,attended,EPP,177897
96934,attended,EPP,177897
96936,attended,EPP,177897
96940,attended,Renew,177897
96998,attended,S&D,177897
97236,attended,Greens/EFA,177897
97399,attended,EPP,177897
97968,attended,EPP,177897
98219,attended,EPP,177897
98341,attended,EPP,177897
98582,attended,EPP,177897
99878,attended,ECR,177897
99945,attended,EPP,177897
101039,attended,Patriots,177897
101585,attended,S&D,177897
103246,attended,Patriots,177897
106936,attended,Greens/EFA,177897
107212,attended,EPP,177897
110673,attended,EPP,177897
111412,attended,Greens/EFA,177897
112744,attended,S&D,177897
112747,attended,S&D,177897
112748,attended,S&D,177897
113523,attended,EPP,177897
118859,attended,EPP,177897
119435,attended,EPP,177897
119652,attended,S&D,177897
122978,attended,S&D,177897
123562,attended,ECR,177897
124691,attended,S&D,177897
124700,attended,Renew,177897
124701,attended,EPP,177897
124713,attended,EPP,177897
124715,attended,Patriots,177897
124722,attended,S&D,177897
124736,attended,GUE/NGL,177897
124760,attended,ECR,177897
124766,attended,Renew,177897
124784,attended,S&D,177897
124785,attended,S&D,177897
124795,attended,EPP,177897
124799,attended,S&D,177897
124802,attended,EPP,177897
124806,attended,EPP,177897
124807,attended,EPP,177897
124808,attended,EPP,177897
124813,attended,GUE/NGL,177897
124828,attended,EPP,177897
124834,attended,NA,177897
124836,attended,S&D,177897
124846,attended,S&D,177897
124850,attended,EPP,177897
124858,attended,NA,177897
124861,attended,EPP,177897
124866,attended,Renew,177897
124875,attended,Patriots,177897
124877,attended,ECR,177897
124884,attended,ECR,177897
124893,attended,EPP,177897
124973,attended,Patriots,177897
124984,attended,GUE/NGL,177897
124985,attended,GUE/NGL,177897
125001,attended,Patriots,177897
125012,attended,EPP,177897
125023,excused,GUE/NGL,177897
125027,attended,EPP,177897
125042,attended,S&D,177897
125046,attended,S&D,177897
125052,attended,Patriots,177897
125065,attended,EPP,177897
125068,attended,EPP,177897
125093,attended,NA,177897
125104,attended,EPP,177897
125106,attended,ECR,177897
125204,attended,EPP,177897
125325,attended,EPP,177897
125670,attended,EPP,177897
126699,attended,Patriots,177897
127766,attended,GUE/NGL,177897
128483,attended,ESN,177897
129073,attended,Renew,177897
130100,attended,Renew,177897
131580,attended,Patriots,177897
183916,attended,Greens/EFA,177897
185341,attended,EPP,177897
185619,attended,S&D,177897
185771,attended,Patriots,177897
187917,attended,GUE/NGL,177897
188096,attended,EPP,177897
188945,attended,EPP,177897
189065,attended,Patriots,177897
190464,attended,Greens/EFA,177897
190574,attended,ESN,177897
190713,attended,EPP,177897
191693,attended,Renew,177897
192254,attended,Patriots,177897
193292,attended,Greens/EFA,177897
197391,attended,S&D,177897
197392,attended,S&D,177897
197395,attended,Greens/EFA,177897
197398,attended,Greens/EFA,177897
197400,attended,Renew,177897
197401,attended,Renew,177897
197402,attended,EPP,177897
197403,attended,S&D,177897
197404,attended,EPP,177897
197405,attended,EPP,177897
197406,attended,EPP,177897
197408,attended,EPP,177897
197410,attended,EPP,177897
197412,attended,EPP,177897
197413,attended,EPP,177897
197414,attended,EPP,177897
197416,attended,GUE/NGL,177897
197417,attended,EPP,177897
197421,attended,EPP,177897
197422,attended,EPP,177897
197425,attended,EPP,177897
197426,attended,EPP,177897
197429,attended,EPP,177897
197430,attended,Renew,177897
197432,attended,Renew,177897
197433,attended,S&D,177897
197435,attended,S&D,177897
197439,attended,Greens/EFA,177897
197440,excused,S&D,177897
197443,attended,Renew,177897
197444,attended,Renew,177897
197445,attended,Renew,177897
197447,attended,Renew,177897
197448,attended,Greens/EFA,177897
197449,attended,Greens/EFA,177897
197460,attended,Greens/EFA,177897
197462,attended,Greens/EFA,177897
197463,attended,Renew,177897
197464,attended,Greens/EFA,177897
197466,attended,Greens/EFA,177897
197468,attended,GUE/NGL,177897
197469,attended,ECR,177897
197470,attended,Greens/EFA,177897
197473,attended,EPP,177897
197475,attended,ESN,177897
197490,attended,EPP,177897
197491,attended,S&D,177897
197492,attended,EPP,177897
197493,attended,ECR,177897
197494,attended,Renew,177897
197497,attended,S&D,177897
197498,attended,S&D,177897
197500,attended,Greens/EFA,177897
197501,attended,ECR,177897
197502,attended,Renew,177897
197503,attended,Greens/EFA,177897
197514,attended,EPP,177897
197517,attended,EPP,177897
197523,attended,EPP,177897
