mepid,result,eugroup,identifier
840,attended,Renew,172653
1294,attended,S&D,172653
1917,attended,EPP,172653
1927,attended,EPP,172653
2152,attended,Greens/EFA,172653
2268,attended,GUE/NGL,172653
2341,attended,EPP,172653
4267,attended,S&D,172653
4289,attended,EPP,172653
4395,attended,ECR,172653
4746,attended,ECR,172653
5392,attended,S&D,172653
5729,attended,S&D,172653
5736,attended,Patriots,172653
22418,attended,EPP,172653
22858,attended,Renew,172653
23699,attended,NA,172653
23781,attended,EPP,172653
23788,attended,ECR,172653
23816,attended,Patriots,172653
23868,attended,NA,172653
24922,attended,EPP,172653
24942,attended,Greens/EFA,172653
25758,attended,NA,172653
28122,attended,EPP,172653
28150,attended,Patriots,172653
28219,attended,EPP,172653
28223,attended,EPP,172653
28226,attended,EPP,172653
28307,attended,S&D,172653
28347,attended,S&D,172653
28390,attended,EPP,172653
28399,attended,EPP,172653
28400,attended,EPP,172653
28419,attended,S&D,172653
28615,attended,ECR,172653
28617,attended,EPP,172653
30123,attended,ECR,172653
30482,attended,GUE/NGL,172653
33998,attended,S&D,172653
34232,attended,S&D,172653
36392,attended,Patriots,172653
37312,attended,S&D,172653
37324,attended,EPP,172653
38542,attended,S&D,172653
39725,attended,EPP,172653
40224,attended,S&D,172653
40599,attended,EPP,172653
58766,attended,Greens/EFA,172653
72779,excused,EPP,172653
86057,attended,EPP,172653
86793,attended,Greens/EFA,172653
88552,attended,Patriots,172653
88882,attended,S&D,172653
91636,attended,S&D,172653
94649,attended,Patriots,172653
96653,attended,NA,172653
96668,attended,EPP,172653
96675,attended,Greens/EFA,172653
96681,attended,S&D,172653
96709,attended,Renew,172653
96711,attended,Renew,172653
96752,attended,Greens/EFA,172653
96756,attended,EPP,172653
96761,attended,EPP,172653
96780,attended,EPP,172653
96787,attended,EPP,172653
96791,attended,EPP,172653
96808,attended,EPP,172653
96810,attended,ECR,172653
96811,attended,EPP,172653
96812,attended,S&D,172653
96826,attended,Patriots,172653
96830,attended,Patriots,172653
96833,attended,S&D,172653
96932,attended,S&D,172653
96933,attended,EPP,172653
96934,attended,EPP,172653
96936,attended,EPP,172653
96940,attended,Renew,172653
96998,attended,S&D,172653
97236,attended,Greens/EFA,172653
97399,attended,EPP,172653
97968,attended,EPP,172653
98219,attended,EPP,172653
98341,attended,EPP,172653
98582,attended,EPP,172653
99878,attended,ECR,172653
99945,attended,EPP,172653
101039,attended,Patriots,172653
101585,attended,S&D,172653
103246,attended,Patriots,172653
107212,attended,EPP,172653
110673,attended,EPP,172653
111412,attended,Greens/EFA,172653
112744,attended,S&D,172653
112747,excused,S&D,172653
112748,attended,S&D,172653
113523,attended,EPP,172653
118859,attended,EPP,172653
118949,attended,PfE,172653
119435,attended,EPP,172653
119652,attended,S&D,172653
122978,attended,S&D,172653
123562,attended,ECR,172653
124691,attended,S&D,172653
124700,attended,Renew,172653
124701,attended,EPP,172653
124713,attended,EPP,172653
124715,attended,Patriots,172653
124722,attended,S&D,172653
124736,attended,GUE/NGL,172653
124760,attended,ECR,172653
124766,attended,Renew,172653
124784,attended,S&D,172653
124785,attended,S&D,172653
124795,attended,EPP,172653
124799,attended,S&D,172653
124802,attended,EPP,172653
124806,attended,EPP,172653
124807,attended,EPP,172653
124808,attended,EPP,172653
124813,attended,GUE/NGL,172653
124828,attended,EPP,172653
124834,attended,NA,172653
124836,attended,S&D,172653
124846,attended,S&D,172653
124850,excused,EPP,172653
124858,attended,NA,172653
124861,attended,EPP,172653
124866,attended,Renew,172653
124867,attended,S&D,172653
124875,attended,Patriots,172653
124877,attended,ECR,172653
124884,attended,ECR,172653
124893,attended,EPP,172653
124895,attended,EPP,172653
124973,attended,Patriots,172653
124984,attended,GUE/NGL,172653
124985,attended,GUE/NGL,172653
125001,attended,Patriots,172653
125023,attended,GUE/NGL,172653
125027,attended,EPP,172653
125042,attended,S&D,172653
125046,attended,S&D,172653
125052,attended,Patriots,172653
125065,attended,EPP,172653
125068,attended,EPP,172653
125093,attended,NA,172653
125104,attended,EPP,172653
125106,attended,ECR,172653
125204,attended,EPP,172653
125325,attended,EPP,172653
125670,attended,EPP,172653
126699,attended,Patriots,172653
127766,attended,GUE/NGL,172653
128483,attended,ESN,172653
129073,attended,Renew,172653
130100,attended,Renew,172653
131580,attended,Patriots,172653
183916,attended,Greens/EFA,172653
185341,attended,EPP,172653
185619,attended,S&D,172653
185771,attended,Patriots,172653
188096,attended,EPP,172653
188945,attended,EPP,172653
189065,attended,Patriots,172653
190464,attended,Greens/EFA,172653
190574,attended,ESN,172653
190713,attended,EPP,172653
191693,attended,Renew,172653
192254,attended,Patriots,172653
193292,attended,Greens/EFA,172653
197391,attended,S&D,172653
197392,attended,S&D,172653
197395,attended,Greens/EFA,172653
197398,attended,Greens/EFA,172653
197400,attended,Renew,172653
197401,attended,Renew,172653
197402,attended,EPP,172653
197403,attended,S&D,172653
197404,attended,EPP,172653
197405,attended,EPP,172653
197406,attended,EPP,172653
197408,attended,EPP,172653
197410,attended,EPP,172653
197412,attended,EPP,172653
197413,attended,EPP,172653
197414,attended,EPP,172653
197416,attended,GUE/NGL,172653
197417,attended,EPP,172653
197421,attended,EPP,172653
197422,attended,EPP,172653
197425,attended,EPP,172653
197426,attended,EPP,172653
197429,attended,EPP,172653
197430,attended,Renew,172653
197432,attended,Renew,172653
197433,attended,S&D,172653
197435,attended,S&D,172653
197439,attended,Greens/EFA,172653
197440,attended,S&D,172653
197444,attended,Renew,172653
197445,attended,Renew,172653
197447,attended,Renew,172653
197448,attended,Greens/EFA,172653
197449,attended,Greens/EFA,172653
197461,attended,Greens/EFA,172653
197462,attended,Greens/EFA,172653
197463,attended,Renew,172653
197464,attended,Greens/EFA,172653
197466,attended,Greens/EFA,172653
197468,attended,GUE/NGL,172653
197470,attended,Greens/EFA,172653
197473,attended,EPP,172653
197475,attended,ESN,172653
197481,attended,NA,172653
197490,attended,EPP,172653
197491,attended,S&D,172653
197492,attended,EPP,172653
197493,attended,ECR,172653
197494,attended,Renew,172653
197497,attended,S&D,172653
197498,attended,S&D,172653
197500,attended,Greens/EFA,172653
197501,attended,ECR,172653
197502,attended,Renew,172653
197503,attended,Greens/EFA,172653
197514,attended,EPP,172653
197517,attended,EPP,172653
197523,attended,EPP,172653
197525,attended,EPP,172653
197528,attended,Patriots,172653
197529,attended,GUE/NGL,172653
197533,attended,GUE/NGL,172653
197534,attended,EPP,172653
197537,attended,ECR,172653
197543,attended,Renew,172653
197545,attended,ECR,172653
197549,attended,Greens/EFA,172653
197552,attended,ECR,172653
197553,attended,ECR,172653
197556,attended,ESN,172653
197557,attended,Renew,172653
197558,attended,Renew,172653
197572,attended,ECR,172653
197573,attended,Greens/EFA,172653
197574,attended,GUE/NGL,172653
197577,attended,Renew,172653
197578,attended,Patriots,172653
197579,attended,S&D,172653
197580,attended,Patriots,172653
197581,attended,Renew,172653
197589,attended,Renew,172653
197591,attended,S&D,172653
197606,attended,EPP,172653
197607,attended,ECR,172653
197618,attended,S&D,172653
197621,attended,EPP,172653
197623,attended,Patriots,172653
197624,attended,Renew,172653
197627,attended,Patriots,172653
197628,attended,Patriots,172653
197636,attended,EPP,172653
197646,attended,EPP,172653
197647,attended,EPP,172653
197648,attended,EPP,172653
197649,attended,EPP,172653
197652,attended,EPP,172653
197658,attended,S&D,172653
197662,attended,EPP,172653
197670,attended,S&D,172653
197672,attended,Renew,172653
197677,attended,S&D,172653
197679,attended,EPP,172653
197682,attended,S&D,172653
197684,attended,GUE/NGL,172653
197687,attended,Patriots,172653
197690,attended,Patriots,172653
197691,attended,Patriots,172653
197694,attended,S&D,172653
197697,attended,S&D,172653
197699,attended,GUE/NGL,172653
197701,attended,GUE/NGL,172653
197702,attended,S&D,172653
197711,attended,EPP,172653
197718,attended,S&D,172653
197719,attended,S&D,172653
197721,attended,S&D,172653
197722,attended,S&D,172653
197734,attended,NA,172653
197738,attended,EPP,172653
197763,attended,ESN,172653
197769,attended,Renew,172653
197770,attended,Renew,172653
197772,attended,Greens/EFA,172653
197773,attended,ECR,172653
197778,attended,EPP,172653
197780,attended,Renew,172653
197781,attended,Renew,172653
197782,attended,S&D,172653
197784,attended,EPP,172653
197786,attended,Patriots,172653
197794,attended,ECR,172653
197795,attended,GUE/NGL,172653
197800,attended,S&D,172653
197802,attended,Greens/EFA,172653
197810,attended,S&D,172653
197818,attended,Renew,172653
197824,attended,ECR,172653
197825,attended,Patriots,172653
197829,attended,Patriots,172653
197831,attended,Patriots,172653
197832,attended,Greens/EFA,172653
197839,attended,EPP,172653
197840,attended,EPP,172653
197841,attended,EPP,172653
197842,attended,NA,172653
197845,attended,S&D,172653
197863,attended,EPP,172653
197870,attended,Greens/EFA,172653
198073,attended,Renew,172653
198076,attended,Greens/EFA,172653
198084,attended,Renew,172653
198176,attended,Patriots,172653
198183,attended,S&D,172653
198373,attended,NA,172653
198490,attended,ECR,172653
199941,attended,S&D,172653
200345,attended,Patriots,172653
201945,attended,Greens/EFA,172653
202036,attended,EPP,172653
202073,attended,S&D,172653
