mepid,result,eugroup,identifier
257117,for,ECR,170632
257000,for,ECR,170632
4746,for,ECR,170632
23788,for,ECR,170632
257073,for,ECR,170632
197501,for,ECR,170632
99878,for,ECR,170632
257096,for,ECR,170632
257093,for,ECR,170632
257147,for,ECR,170632
257094,for,ECR,170632
257095,for,ECR,170632
257076,for,ECR,170632
96810,for,ECR,170632
197607,for,ECR,170632
257097,for,ECR,170632
256986,for,ECR,170632
197794,for,ECR,170632
257055,for,ECR,170632
257144,for,ECR,170632
197516,for,ECR,170632
257056,for,ECR,170632
197469,for,ECR,170632
220871,for,ECR,170632
256845,for,ECR,170632
257149,for,ECR,170632
257077,for,ECR,170632
4395,for,ECR,170632
197824,for,ECR,170632
257060,for,ECR,170632
257080,for,ECR,170632
239260,for,ECR,170632
257058,for,ECR,170632
257086,for,ECR,170632
257150,for,ECR,170632
257145,for,ECR,170632
256907,for,ECR,170632
197820,for,ECR,170632
257104,for,ECR,170632
197545,for,ECR,170632
257113,for,ECR,170632
257109,for,ECR,170632
257119,for,ECR,170632
197553,for,ECR,170632
204346,for,ECR,170632
257114,for,ECR,170632
257116,for,ECR,170632
96697,for,ECR,170632
257163,for,ECR,170632
257258,for,ECR,170632
256884,for,ECR,170632
125106,for,ECR,170632
257099,for,ECR,170632
256811,for,ECR,170632
257143,for,ECR,170632
197537,for,ECR,170632
197552,for,ECR,170632
257052,for,ECR,170632
124877,for,ECR,170632
197572,for,ECR,170632
28615,for,ECR,170632
124884,for,ECR,170632
256960,for,NI,170632
257022,for,NI,170632
256989,for,NI,170632
256971,for,NI,170632
257021,for,NI,170632
124834,for,NI,170632
256810,for,PPE,170632
257043,for,PPE,170632
197490,for,PPE,170632
256820,for,PPE,170632
113523,for,PPE,170632
24922,for,PPE,170632
197492,for,PPE,170632
256887,for,PPE,170632
256947,for,PPE,170632
197534,for,PPE,170632
197679,for,PPE,170632
197408,for,PPE,170632
197778,for,PPE,170632
197410,for,PPE,170632
197636,for,PPE,170632
251324,for,PPE,170632
204129,for,PPE,170632
125012,for,PPE,170632
257047,for,PPE,170632
257081,for,PPE,170632
257051,for,PPE,170632
28122,for,PPE,170632
28219,for,PPE,170632
256921,for,PPE,170632
28390,for,PPE,170632
124861,for,PPE,170632
257078,for,PPE,170632
257028,for,PPE,170632
256862,for,PPE,170632
257030,for,PPE,170632
204333,for,PPE,170632
197473,for,PPE,170632
257048,for,PPE,170632
96787,for,PPE,170632
99945,for,PPE,170632
28226,for,PPE,170632
96811,for,PPE,170632
257035,for,PPE,170632
197649,for,PPE,170632
257137,for,PPE,170632
256840,for,PPE,170632
1917,for,PPE,170632
197414,for,PPE,170632
2341,for,PPE,170632
257032,for,PPE,170632
256866,for,PPE,170632
251874,for,PPE,170632
124807,for,PPE,170632
125204,for,PPE,170632
202036,for,PPE,170632
256919,for,PPE,170632
125027,for,PPE,170632
97399,for,PPE,170632
