mepid,result,eugroup,identifier
257000,for,ECR,174648
124760,for,ECR,174648
256986,for,ECR,174648
256900,for,ECR,174648
30123,for,ECR,174648
197820,for,ECR,174648
256925,for,ECR,174648
256924,for,ESN,174648
256858,for,NI,174648
23868,for,NI,174648
256851,for,NI,174648
257007,for,NI,174648
23699,for,NI,174648
198373,for,NI,174648
257019,for,NI,174648
96653,for,NI,174648
197842,for,NI,174648
256955,for,NI,174648
257043,for,PPE,174648
96808,for,PPE,174648
197534,for,PPE,174648
197679,for,PPE,174648
256921,for,PPE,174648
28390,for,PPE,174648
257034,for,PPE,174648
96811,for,PPE,174648
257035,for,PPE,174648
125204,for,PPE,174648
256919,for,PPE,174648
22418,for,PPE,174648
256918,for,PPE,174648
256920,for,PPE,174648
28399,for,PPE,174648
96936,for,PPE,174648
28400,for,PPE,174648
197711,for,PPE,174648
72779,for,PPE,174648
197647,for,PPE,174648
257027,for,PPE,174648
257039,for,PPE,174648
257040,for,PPE,174648
197784,for,PPE,174648
204400,for,PPE,174648
197606,for,PPE,174648
197621,for,PPE,174648
131580,for,PfE,174648
256852,for,PfE,174648
261797,for,PfE,174648
101039,for,PfE,174648
257024,for,PfE,174648
256878,for,PfE,174648
257072,for,PfE,174648
197829,for,PfE,174648
220840,for,PfE,174648
197786,for,PfE,174648
257131,for,PfE,174648
256886,for,PfE,174648
96826,for,PfE,174648
256834,for,PfE,174648
256874,for,PfE,174648
260724,for,PfE,174648
256853,for,PfE,174648
256857,for,PfE,174648
256876,for,PfE,174648
256896,for,PfE,174648
28150,for,PfE,174648
197628,for,PfE,174648
125052,for,PfE,174648
94649,for,PfE,174648
96830,for,PfE,174648
23816,for,PfE,174648
198176,for,PfE,174648
189065,for,PfE,174648
197627,for,PfE,174648
197528,for,PfE,174648
118949,for,PfE,174648
256909,for,PfE,174648
261038,for,PfE,174648
256860,for,PfE,174648
256954,for,PfE,174648
256872,for,PfE,174648
256895,for,PfE,174648
197623,for,PfE,174648
38511,for,PfE,174648
257054,for,PfE,174648
256843,for,PfE,174648
256883,for,PfE,174648
36392,for,PfE,174648
126699,for,PfE,174648
256877,for,PfE,174648
256893,for,PfE,174648
204414,for,PfE,174648
256844,for,PfE,174648
256882,for,PfE,174648
197690,for,PfE,174648
88552,for,PfE,174648
197578,for,PfE,174648
213330,for,PfE,174648
256871,for,PfE,174648
197825,for,PfE,174648
220897,for,PfE,174648
256855,for,PfE,174648
257050,for,PfE,174648
