mepid,result,eugroup,identifier
257091,for,ECR,194004
257090,for,ECR,194004
256806,for,ECR,194004
123562,for,ECR,194004
256960,for,NI,194004
257256,for,NI,194004
256871,for,NI,194004
256810,for,PPE,194004
257043,for,PPE,194004
197490,for,PPE,194004
113523,for,PPE,194004
96808,for,PPE,194004
24922,for,PPE,194004
197492,for,PPE,194004
256887,for,PPE,194004
256947,for,PPE,194004
197679,for,PPE,194004
197408,for,PPE,194004
197410,for,PPE,194004
197648,for,PPE,194004
197636,for,PPE,194004
277777,for,PPE,194004
251324,for,PPE,194004
204129,for,PPE,194004
125012,for,PPE,194004
257047,for,PPE,194004
257081,for,PPE,194004
257051,for,PPE,194004
257296,for,PPE,194004
28122,for,PPE,194004
28390,for,PPE,194004
257034,for,PPE,194004
257078,for,PPE,194004
257028,for,PPE,194004
256862,for,PPE,194004
257030,for,PPE,194004
204333,for,PPE,194004
257237,for,PPE,194004
257048,for,PPE,194004
96787,for,PPE,194004
28226,for,PPE,194004
96811,for,PPE,194004
257035,for,PPE,194004
197649,for,PPE,194004
257137,for,PPE,194004
256840,for,PPE,194004
1917,for,PPE,194004
2341,for,PPE,194004
257032,for,PPE,194004
251874,for,PPE,194004
124807,for,PPE,194004
125204,for,PPE,194004
202036,for,PPE,194004
256919,for,PPE,194004
125027,for,PPE,194004
97399,for,PPE,194004
262021,for,PPE,194004
256985,for,PPE,194004
197514,for,PPE,194004
257033,for,PPE,194004
197646,for,PPE,194004
197412,for,PPE,194004
22418,for,PPE,194004
124895,for,PPE,194004
96780,for,PPE,194004
257065,for,PPE,194004
256918,for,PPE,194004
197517,for,PPE,194004
257031,for,PPE,194004
96934,for,PPE,194004
197839,for,PPE,194004
125068,for,PPE,194004
96668,for,PPE,194004
249603,for,PPE,194004
256973,for,PPE,194004
197523,for,PPE,194004
197406,for,PPE,194004
256846,for,PPE,194004
256861,for,PPE,194004
276060,for,PPE,194004
197525,for,PPE,194004
97968,for,PPE,194004
256864,for,PPE,194004
256865,for,PPE,194004
257261,for,PPE,194004
95074,for,PPE,194004
23781,for,PPE,194004
204336,for,PPE,194004
1927,for,PPE,194004
124808,for,PPE,194004
220896,for,PPE,194004
28399,for,PPE,194004
96791,for,PPE,194004
124806,for,PPE,194004
190713,for,PPE,194004
257082,for,PPE,194004
96936,for,PPE,194004
197841,for,PPE,194004
256980,for,PPE,194004
197662,for,PPE,194004
256943,for,PPE,194004
256974,for,PPE,194004
28400,for,PPE,194004
197711,for,PPE,194004
72779,for,PPE,194004
257151,for,PPE,194004
124802,for,PPE,194004
256847,for,PPE,194004
257039,for,PPE,194004
4289,for,PPE,194004
124701,for,PPE,194004
107212,for,PPE,194004
257049,for,PPE,194004
110673,for,PPE,194004
197738,for,PPE,194004
40599,for,PPE,194004
197404,for,PPE,194004
257107,for,PPE,194004
257128,for,PPE,194004
257041,for,PPE,194004
124850,for,PPE,194004
188945,for,PPE,194004
188096,for,PPE,194004
197413,for,PPE,194004
206158,for,PPE,194004
125670,for,PPE,194004
98219,for,PPE,194004
256809,for,PPE,194004
256979,for,PPE,194004
197425,for,PPE,194004
86057,for,PPE,194004
197426,for,PPE,194004
256889,for,PPE,194004
257068,for,PPE,194004
119435,for,PPE,194004
257026,for,PPE,194004
257089,for,PPE,194004
256968,for,PPE,194004
204449,for,PPE,194004
197402,for,PPE,194004
125104,for,PPE,194004
219652,for,PPE,194004
124795,for,PPE,194004
256804,for,PPE,194004
256950,for,PPE,194004
37324,for,PPE,194004
96756,for,PPE,194004
98582,for,PPE,194004
96761,for,PPE,194004
125065,for,PPE,194004
204400,for,PPE,194004
197863,for,PPE,194004
197429,for,PPE,194004
197405,for,PPE,194004
257045,for,PPE,194004
257046,for,PPE,194004
28229,for,PPE,194004
256977,for,PPE,194004
260695,for,PPE,194004
39725,for,PPE,194004
197652,for,PPE,194004
197421,for,PPE,194004
197606,for,PPE,194004
124713,for,PPE,194004
124893,for,PPE,194004
197621,for,PPE,194004
185341,for,PPE,194004
256987,for,Renew,194004
256869,for,Renew,194004
197400,for,Renew,194004
204332,for,Renew,194004
124766,for,Renew,194004
197781,for,Renew,194004
257003,for,Renew,194004
257110,for,Renew,194004
257020,for,Renew,194004
197577,for,Renew,194004
256841,for,Renew,194004
96711,for,Renew,194004
256891,for,Renew,194004
197463,for,Renew,194004
197558,for,Renew,194004
257014,for,Renew,194004
257057,for,Renew,194004
257297,for,Renew,194004
197504,for,Renew,194004
256870,for,Renew,194004
197430,for,Renew,194004
257038,for,Renew,194004
256970,for,Renew,194004
96940,for,Renew,194004
197443,for,Renew,194004
840,for,Renew,194004
204419,for,Renew,194004
197780,for,Renew,194004
197557,for,Renew,194004
197543,for,Renew,194004
197444,for,Renew,194004
135511,for,Renew,194004
197770,for,Renew,194004
197624,for,Renew,194004
197447,for,Renew,194004
197401,for,Renew,194004
191693,for,Renew,194004
197818,for,Renew,194004
22858,for,Renew,194004
257037,for,Renew,194004
197445,for,Renew,194004
198084,for,Renew,194004
124866,for,Renew,194004
197494,for,Renew,194004
96709,for,Renew,194004
257300,for,Renew,194004
257259,for,Renew,194004
257301,for,Renew,194004
257010,for,Renew,194004
197432,for,Renew,194004
257257,for,Renew,194004
124846,for,Renew,194004
256815,for,Renew,194004
256971,for,Renew,194004
256946,for,Renew,194004
256926,for,Renew,194004
124700,for,Renew,194004
257438,for,Renew,194004
256976,for,Renew,194004
257061,for,Renew,194004
257112,for,Renew,194004
130100,for,Renew,194004
256879,for,Renew,194004
214839,for,Renew,194004
197769,for,Renew,194004
257011,for,Renew,194004
197581,for,Renew,194004
256807,for,Renew,194004
197403,for,S&D,194004
119652,for,S&D,194004
202073,for,S&D,194004
257123,for,S&D,194004
256829,for,S&D,194004
28307,for,S&D,194004
256934,for,S&D,194004
256936,for,S&D,194004
247735,for,S&D,194004
197433,for,S&D,194004
124867,for,S&D,194004
197498,for,S&D,194004
197435,for,S&D,194004
96681,for,S&D,194004
257108,for,S&D,194004
112748,for,S&D,194004
4267,for,S&D,194004
197440,for,S&D,194004
257100,for,S&D,194004
257002,for,S&D,194004
256880,for,S&D,194004
197782,for,S&D,194004
245018,for,S&D,194004
257169,for,S&D,194004
256937,for,S&D,194004
256938,for,S&D,194004
40224,for,S&D,194004
38542,for,S&D,194004
257087,for,S&D,194004
33998,for,S&D,194004
1294,for,S&D,194004
237465,for,S&D,194004
257088,for,S&D,194004
256823,for,S&D,194004
125046,for,S&D,194004
257098,for,S&D,194004
256906,for,S&D,194004
257066,for,S&D,194004
197391,for,S&D,194004
101585,for,S&D,194004
197702,for,S&D,194004
28298,for,S&D,194004
96833,for,S&D,194004
256901,for,S&D,194004
197694,for,S&D,194004
257075,for,S&D,194004
256997,for,S&D,194004
257079,for,S&D,194004
197718,for,S&D,194004
257102,for,S&D,194004
124785,for,S&D,194004
256830,for,S&D,194004
256803,for,S&D,194004
197682,for,S&D,194004
197800,for,S&D,194004
122978,for,S&D,194004
197392,for,S&D,194004
256992,for,S&D,194004
112747,for,S&D,194004
256908,for,S&D,194004
197491,for,S&D,194004
197697,for,S&D,194004
1909,for,S&D,194004
256899,for,S&D,194004
230085,for,S&D,194004
96812,for,S&D,194004
197721,for,S&D,194004
257124,for,S&D,194004
197719,for,S&D,194004
91636,for,S&D,194004
256824,for,S&D,194004
257727,for,S&D,194004
124691,for,S&D,194004
204418,for,S&D,194004
257053,for,S&D,194004
256994,for,S&D,194004
197497,for,S&D,194004
124722,for,S&D,194004
28347,for,S&D,194004
124799,for,S&D,194004
257111,for,S&D,194004
88882,for,S&D,194004
233862,for,S&D,194004
124836,for,S&D,194004
256993,for,S&D,194004
244571,for,S&D,194004
256903,for,S&D,194004
197845,for,S&D,194004
112744,for,S&D,194004
96998,for,S&D,194004
229839,for,S&D,194004
256935,for,S&D,194004
218347,for,S&D,194004
256904,for,S&D,194004
204413,for,S&D,194004
257170,for,S&D,194004
197722,for,S&D,194004
257001,for,S&D,194004
256905,for,S&D,194004
37312,for,S&D,194004
257084,for,S&D,194004
197670,for,S&D,194004
256999,for,S&D,194004
197677,for,S&D,194004
96932,for,S&D,194004
257085,for,S&D,194004
257101,for,S&D,194004
257160,for,S&D,194004
210480,for,S&D,194004
197591,for,S&D,194004
256885,for,S&D,194004
197810,for,S&D,194004
5729,for,S&D,194004
260035,for,S&D,194004
34232,for,S&D,194004
199941,for,S&D,194004
5392,for,S&D,194004
257106,for,S&D,194004
256805,for,The Left,194004
197533,for,The Left,194004
124984,for,The Left,194004
257023,for,The Left,194004
256961,for,The Left,194004
257299,for,The Left,194004
257012,for,The Left,194004
257092,for,The Left,194004
125023,for,The Left,194004
124736,for,The Left,194004
30482,for,The Left,194004
257127,for,The Left,194004
127766,for,The Left,194004
190517,for,The Left,194004
2268,for,The Left,194004
197448,for,Verts/ALE,194004
257015,for,Verts/ALE,194004
197449,for,Verts/ALE,194004
256995,for,Verts/ALE,194004
197470,for,Verts/ALE,194004
86793,for,Verts/ALE,194004
197503,for,Verts/ALE,194004
106936,for,Verts/ALE,194004
183916,for,Verts/ALE,194004
197549,for,Verts/ALE,194004
257130,for,Verts/ALE,194004
96752,for,Verts/ALE,194004
197398,for,Verts/ALE,194004
197395,for,Verts/ALE,194004
197460,for,Verts/ALE,194004
96675,for,Verts/ALE,194004
257132,for,Verts/ALE,194004
197462,for,Verts/ALE,194004
257016,for,Verts/ALE,194004
208722,for,Verts/ALE,194004
193292,for,Verts/ALE,194004
24942,for,Verts/ALE,194004
197464,for,Verts/ALE,194004
257044,for,Verts/ALE,194004
198076,for,Verts/ALE,194004
2152,for,Verts/ALE,194004
197466,for,Verts/ALE,194004
197573,for,Verts/ALE,194004
256813,for,Verts/ALE,194004
103381,for,Verts/ALE,194004
256964,for,Verts/ALE,194004
197500,for,Verts/ALE,194004
256833,for,Verts/ALE,194004
257139,for,Verts/ALE,194004
201945,for,Verts/ALE,194004
111412,for,Verts/ALE,194004
256916,for,Verts/ALE,194004
58766,for,Verts/ALE,194004
256990,for,Verts/ALE,194004
256965,for,Verts/ALE,194004
97236,for,Verts/ALE,194004
256978,for,Verts/ALE,194004
197870,for,Verts/ALE,194004
257437,for,Verts/ALE,194004
257117,against,ECR,194004
257000,against,ECR,194004
256852,against,ECR,194004
124760,against,ECR,194004
4746,against,ECR,194004
257096,against,ECR,194004
257093,against,ECR,194004
257147,against,ECR,194004
257094,against,ECR,194004
257095,against,ECR,194004
96810,against,ECR,194004
197607,against,ECR,194004
257097,against,ECR,194004
256986,against,ECR,194004
197794,against,ECR,194004
257144,against,ECR,194004
257022,against,ECR,194004
220871,against,ECR,194004
256845,against,ECR,194004
197493,against,ECR,194004
257149,against,ECR,194004
4395,against,ECR,194004
256922,against,ECR,194004
197824,against,ECR,194004
239260,against,ECR,194004
30123,against,ECR,194004
257150,against,ECR,194004
257115,against,ECR,194004
257145,against,ECR,194004
256907,against,ECR,194004
197820,against,ECR,194004
257104,against,ECR,194004
257113,against,ECR,194004
125325,against,ECR,194004
257021,against,ECR,194004
257109,against,ECR,194004
257119,against,ECR,194004
257114,against,ECR,194004
197655,against,ECR,194004
257163,against,ECR,194004
256925,against,ECR,194004
257258,against,ECR,194004
256983,against,ECR,194004
257099,against,ECR,194004
256811,against,ECR,194004
257143,against,ECR,194004
197537,against,ECR,194004
197552,against,ECR,194004
28615,against,ECR,194004
197475,against,ESN,194004
256951,against,ESN,194004
256929,against,ESN,194004
256948,against,ESN,194004
257457,against,ESN,194004
256945,against,ESN,194004
128483,against,ESN,194004
256928,against,ESN,194004
197556,against,ESN,194004
256949,against,ESN,194004
190574,against,ESN,194004
256808,against,ESN,194004
256942,against,ESN,194004
256941,against,ESN,194004
256957,against,ESN,194004
257262,against,ESN,194004
249982,against,ESN,194004
267485,against,ESN,194004
256959,against,ESN,194004
257255,against,ESN,194004
257070,against,ESN,194004
257062,against,ESN,194004
197763,against,ESN,194004
257125,against,ESN,194004
257260,against,ESN,194004
256858,against,NI,194004
23868,against,NI,194004
257005,against,NI,194004
256851,against,NI,194004
257007,against,NI,194004
256900,against,NI,194004
23699,against,NI,194004
198373,against,NI,194004
257118,against,NI,194004
257018,against,NI,194004
96653,against,NI,194004
197842,against,NI,194004
130881,against,PfE,194004
256998,against,PfE,194004
101039,against,PfE,194004
197786,against,PfE,194004
257131,against,PfE,194004
256981,against,PfE,194004
256834,against,PfE,194004
260724,against,PfE,194004
192254,against,PfE,194004
256857,against,PfE,194004
96830,against,PfE,194004
