mepid,result,eugroup,identifier
256956,for,ECR,174938
124760,for,ECR,174938
198490,for,ECR,174938
256900,for,ECR,174938
30123,for,ECR,174938
257025,for,ECR,174938
197475,for,ESN,174938
256951,for,ESN,174938
256929,for,ESN,174938
256948,for,ESN,174938
257457,for,ESN,174938
256945,for,ESN,174938
128483,for,ESN,174938
256928,for,ESN,174938
197556,for,ESN,174938
256949,for,ESN,174938
190574,for,ESN,174938
256808,for,ESN,174938
256942,for,ESN,174938
256941,for,ESN,174938
256957,for,ESN,174938
256924,for,ESN,174938
257262,for,ESN,174938
249982,for,ESN,174938
256944,for,ESN,174938
256959,for,ESN,174938
257255,for,ESN,174938
257062,for,ESN,174938
197763,for,ESN,174938
257260,for,ESN,174938
257005,for,NI,174938
256851,for,NI,174938
257120,for,NI,174938
257007,for,NI,174938
23699,for,NI,174938
198373,for,NI,174938
257118,for,NI,174938
257019,for,NI,174938
96811,for,PPE,174938
124973,for,PfE,174938
131580,for,PfE,174938
256852,for,PfE,174938
261797,for,PfE,174938
256998,for,PfE,174938
256881,for,PfE,174938
101039,for,PfE,174938
257024,for,PfE,174938
256878,for,PfE,174938
257072,for,PfE,174938
197829,for,PfE,174938
197786,for,PfE,174938
256886,for,PfE,174938
256981,for,PfE,174938
256834,for,PfE,174938
256874,for,PfE,174938
192254,for,PfE,174938
256876,for,PfE,174938
256896,for,PfE,174938
197628,for,PfE,174938
125052,for,PfE,174938
94649,for,PfE,174938
198176,for,PfE,174938
256842,for,PfE,174938
189065,for,PfE,174938
197627,for,PfE,174938
256909,for,PfE,174938
256996,for,PfE,174938
256954,for,PfE,174938
256872,for,PfE,174938
256895,for,PfE,174938
197623,for,PfE,174938
38511,for,PfE,174938
257054,for,PfE,174938
256883,for,PfE,174938
36392,for,PfE,174938
126699,for,PfE,174938
256877,for,PfE,174938
256893,for,PfE,174938
204414,for,PfE,174938
256882,for,PfE,174938
197690,for,PfE,174938
88552,for,PfE,174938
256871,for,PfE,174938
197825,for,PfE,174938
220897,for,PfE,174938
256991,for,PfE,174938
257050,for,PfE,174938
197831,for,PfE,174938
200345,for,PfE,174938
256888,for,PfE,174938
197580,for,PfE,174938
256850,for,PfE,174938
256875,for,PfE,174938
185771,for,PfE,174938
257125,for,PfE,174938
5736,for,PfE,174938
125001,for,PfE,174938
124875,for,PfE,174938
261796,for,PfE,174938
103246,for,PfE,174938
840,for,Renew,174938
197810,for,S&D,174938
23788,against,ECR,174938
257073,against,ECR,174938
99878,against,ECR,174938
257076,against,ECR,174938
257055,against,ECR,174938
197516,against,ECR,174938
257056,against,ECR,174938
197469,against,ECR,174938
257077,against,ECR,174938
257060,against,ECR,174938
257080,against,ECR,174938
257058,against,ECR,174938
257086,against,ECR,174938
256907,against,ECR,174938
197545,against,ECR,174938
197553,against,ECR,174938
204346,against,ECR,174938
257116,against,ECR,174938
197655,against,ECR,174938
256806,against,ECR,174938
256884,against,ECR,174938
125106,against,ECR,174938
256811,against,ECR,174938
257052,against,ECR,174938
197572,against,ECR,174938
124884,against,ECR,174938
256989,against,NI,174938
125093,against,NI,174938
96653,against,NI,174938
256971,against,NI,174938
124834,against,NI,174938
256955,against,NI,174938
256810,against,PPE,174938
197490,against,PPE,174938
113523,against,PPE,174938
96808,against,PPE,174938
24922,against,PPE,174938
256887,against,PPE,174938
197534,against,PPE,174938
197679,against,PPE,174938
197778,against,PPE,174938
197410,against,PPE,174938
197648,against,PPE,174938
197636,against,PPE,174938
251324,against,PPE,174938
204129,against,PPE,174938
125012,against,PPE,174938
257047,against,PPE,174938
257081,against,PPE,174938
257051,against,PPE,174938
257296,against,PPE,174938
28122,against,PPE,174938
28219,against,PPE,174938
256921,against,PPE,174938
124861,against,PPE,174938
257034,against,PPE,174938
257028,against,PPE,174938
256862,against,PPE,174938
257030,against,PPE,174938
204333,against,PPE,174938
257237,against,PPE,174938
197473,against,PPE,174938
257048,against,PPE,174938
96787,against,PPE,174938
99945,against,PPE,174938
28226,against,PPE,174938
257035,against,PPE,174938
257137,against,PPE,174938
1917,against,PPE,174938
2341,against,PPE,174938
257032,against,PPE,174938
256866,against,PPE,174938
251874,against,PPE,174938
124807,against,PPE,174938
125204,against,PPE,174938
202036,against,PPE,174938
256919,against,PPE,174938
125027,against,PPE,174938
97399,against,PPE,174938
220908,against,PPE,174938
262021,against,PPE,174938
256985,against,PPE,174938
197514,against,PPE,174938
197646,against,PPE,174938
197412,against,PPE,174938
22418,against,PPE,174938
124895,against,PPE,174938
96780,against,PPE,174938
257065,against,PPE,174938
256918,against,PPE,174938
197517,against,PPE,174938
257031,against,PPE,174938
197839,against,PPE,174938
125068,against,PPE,174938
96668,against,PPE,174938
249603,against,PPE,174938
256831,against,PPE,174938
197523,against,PPE,174938
256846,against,PPE,174938
256861,against,PPE,174938
197525,against,PPE,174938
97968,against,PPE,174938
256864,against,PPE,174938
256865,against,PPE,174938
256920,against,PPE,174938
95074,against,PPE,174938
204336,against,PPE,174938
1927,against,PPE,174938
124808,against,PPE,174938
220896,against,PPE,174938
96791,against,PPE,174938
124806,against,PPE,174938
257082,against,PPE,174938
96936,against,PPE,174938
197841,against,PPE,174938
256980,against,PPE,174938
256974,against,PPE,174938
28400,against,PPE,174938
197711,against,PPE,174938
72779,against,PPE,174938
257151,against,PPE,174938
197647,against,PPE,174938
124802,against,PPE,174938
257027,against,PPE,174938
256847,against,PPE,174938
257039,against,PPE,174938
4289,against,PPE,174938
124701,against,PPE,174938
107212,against,PPE,174938
257049,against,PPE,174938
257040,against,PPE,174938
197738,against,PPE,174938
40599,against,PPE,174938
197404,against,PPE,174938
257107,against,PPE,174938
257128,against,PPE,174938
257041,against,PPE,174938
188945,against,PPE,174938
188096,against,PPE,174938
197413,against,PPE,174938
206158,against,PPE,174938
125670,against,PPE,174938
98219,against,PPE,174938
256809,against,PPE,174938
256979,against,PPE,174938
197422,against,PPE,174938
28223,against,PPE,174938
86057,against,PPE,174938
197426,against,PPE,174938
125325,against,PPE,174938
197417,against,PPE,174938
197784,against,PPE,174938
256889,against,PPE,174938
257068,against,PPE,174938
119435,against,PPE,174938
257026,against,PPE,174938
256863,against,PPE,174938
256968,against,PPE,174938
204449,against,PPE,174938
197402,against,PPE,174938
256814,against,PPE,174938
219652,against,PPE,174938
124795,against,PPE,174938
256804,against,PPE,174938
28617,against,PPE,174938
37324,against,PPE,174938
256983,against,PPE,174938
98582,against,PPE,174938
96761,against,PPE,174938
204400,against,PPE,174938
197863,against,PPE,174938
197429,against,PPE,174938
197405,against,PPE,174938
257045,against,PPE,174938
257046,against,PPE,174938
28229,against,PPE,174938
256977,against,PPE,174938
39725,against,PPE,174938
197652,against,PPE,174938
197421,against,PPE,174938
124713,against,PPE,174938
124893,against,PPE,174938
185341,against,PPE,174938
96933,against,PPE,174938
220840,against,PfE,174938
197528,against,PfE,174938
118949,against,PfE,174938
261038,against,PfE,174938
256843,against,PfE,174938
256987,against,Renew,174938
256869,against,Renew,174938
197400,against,Renew,174938
204332,against,Renew,174938
124766,against,Renew,174938
197781,against,Renew,174938
257003,against,Renew,174938
257110,against,Renew,174938
257020,against,Renew,174938
197577,against,Renew,174938
256841,against,Renew,174938
96711,against,Renew,174938
197463,against,Renew,174938
197558,against,Renew,174938
257014,against,Renew,174938
257057,against,Renew,174938
257297,against,Renew,174938
256870,against,Renew,174938
197430,against,Renew,174938
197589,against,Renew,174938
257038,against,Renew,174938
256970,against,Renew,174938
96940,against,Renew,174938
197443,against,Renew,174938
204419,against,Renew,174938
197557,against,Renew,174938
197543,against,Renew,174938
197444,against,Renew,174938
135511,against,Renew,174938
197770,against,Renew,174938
197624,against,Renew,174938
197447,against,Renew,174938
197401,against,Renew,174938
257013,against,Renew,174938
191693,against,Renew,174938
197818,against,Renew,174938
22858,against,Renew,174938
197445,against,Renew,174938
198084,against,Renew,174938
124866,against,Renew,174938
197494,against,Renew,174938
96709,against,Renew,174938
257301,against,Renew,174938
257010,against,Renew,174938
197432,against,Renew,174938
129073,against,Renew,174938
257257,against,Renew,174938
256815,against,Renew,174938
256946,against,Renew,174938
256962,against,Renew,174938
256839,against,Renew,174938
197672,against,Renew,174938
124700,against,Renew,174938
257438,against,Renew,174938
256976,against,Renew,174938
257061,against,Renew,174938
257112,against,Renew,174938
130100,against,Renew,174938
197502,against,Renew,174938
197769,against,Renew,174938
257011,against,Renew,174938
197581,against,Renew,174938
256807,against,Renew,174938
197403,against,S&D,174938
119652,against,S&D,174938
202073,against,S&D,174938
257123,against,S&D,174938
256829,against,S&D,174938
28307,against,S&D,174938
256934,against,S&D,174938
256936,against,S&D,174938
247735,against,S&D,174938
197433,against,S&D,174938
197498,against,S&D,174938
197435,against,S&D,174938
96681,against,S&D,174938
257108,against,S&D,174938
112748,against,S&D,174938
4267,against,S&D,174938
197440,against,S&D,174938
257100,against,S&D,174938
257002,against,S&D,174938
256880,against,S&D,174938
197782,against,S&D,174938
245018,against,S&D,174938
257169,against,S&D,174938
256937,against,S&D,174938
256938,against,S&D,174938
40224,against,S&D,174938
38542,against,S&D,174938
257122,against,S&D,174938
257087,against,S&D,174938
33998,against,S&D,174938
1294,against,S&D,174938
197579,against,S&D,174938
237465,against,S&D,174938
257088,against,S&D,174938
125046,against,S&D,174938
197391,against,S&D,174938
101585,against,S&D,174938
197702,against,S&D,174938
28298,against,S&D,174938
256901,against,S&D,174938
197694,against,S&D,174938
256997,against,S&D,174938
257059,against,S&D,174938
257079,against,S&D,174938
197718,against,S&D,174938
257102,against,S&D,174938
124785,against,S&D,174938
256830,against,S&D,174938
197618,against,S&D,174938
256803,against,S&D,174938
197682,against,S&D,174938
197800,against,S&D,174938
122978,against,S&D,174938
197392,against,S&D,174938
256992,against,S&D,174938
112747,against,S&D,174938
256898,against,S&D,174938
256908,against,S&D,174938
197491,against,S&D,174938
1909,against,S&D,174938
230085,against,S&D,174938
125042,against,S&D,174938
96812,against,S&D,174938
197721,against,S&D,174938
257124,against,S&D,174938
197719,against,S&D,174938
91636,against,S&D,174938
197653,against,S&D,174938
256824,against,S&D,174938
257727,against,S&D,174938
204418,against,S&D,174938
256994,against,S&D,174938
197497,against,S&D,174938
124722,against,S&D,174938
28347,against,S&D,174938
124799,against,S&D,174938
257103,against,S&D,174938
257111,against,S&D,174938
233862,against,S&D,174938
124836,against,S&D,174938
257238,against,S&D,174938
256993,against,S&D,174938
256903,against,S&D,174938
197845,against,S&D,174938
112744,against,S&D,174938
256902,against,S&D,174938
96998,against,S&D,174938
229839,against,S&D,174938
256935,against,S&D,174938
218347,against,S&D,174938
257121,against,S&D,174938
257066,against,S&D,174938
204413,against,S&D,174938
257170,against,S&D,174938
197722,against,S&D,174938
257001,against,S&D,174938
256905,against,S&D,174938
257084,against,S&D,174938
197670,against,S&D,174938
256999,against,S&D,174938
197677,against,S&D,174938
257085,against,S&D,174938
257101,against,S&D,174938
257160,against,S&D,174938
257071,against,S&D,174938
210480,against,S&D,174938
197591,against,S&D,174938
256885,against,S&D,174938
257148,against,S&D,174938
260035,against,S&D,174938
34232,against,S&D,174938
199941,against,S&D,174938
5392,against,S&D,174938
257106,against,S&D,174938
28419,against,S&D,174938
256805,against,The Left,174938
197533,against,The Left,174938
197684,against,The Left,174938
187917,against,The Left,174938
124984,against,The Left,174938
197574,against,The Left,174938
197529,against,The Left,174938
257023,against,The Left,174938
257155,against,The Left,174938
197468,against,The Left,174938
256961,against,The Left,174938
124985,against,The Left,174938
256913,against,The Left,174938
257299,against,The Left,174938
197795,against,The Left,174938
257012,against,The Left,174938
257092,against,The Left,174938
256912,against,The Left,174938
256890,against,The Left,174938
124736,against,The Left,174938
257063,against,The Left,174938
236053,against,The Left,174938
245770,against,The Left,174938
257140,against,The Left,174938
257083,against,The Left,174938
30482,against,The Left,174938
257135,against,The Left,174938
257126,against,The Left,174938
256927,against,The Left,174938
256911,against,The Left,174938
257127,against,The Left,174938
127766,against,The Left,174938
190517,against,The Left,174938
257009,against,The Left,174938
2268,against,The Left,174938
256910,against,The Left,174938
124813,against,The Left,174938
257133,against,The Left,174938
197448,against,Verts/ALE,174938
257015,against,Verts/ALE,174938
197449,against,Verts/ALE,174938
197439,against,Verts/ALE,174938
256995,against,Verts/ALE,174938
197470,against,Verts/ALE,174938
256915,against,Verts/ALE,174938
86793,against,Verts/ALE,174938
197503,against,Verts/ALE,174938
96725,against,Verts/ALE,174938
106936,against,Verts/ALE,174938
183916,against,Verts/ALE,174938
197549,against,Verts/ALE,174938
257130,against,Verts/ALE,174938
96752,against,Verts/ALE,174938
197398,against,Verts/ALE,174938
197395,against,Verts/ALE,174938
197461,against,Verts/ALE,174938
96675,against,Verts/ALE,174938
257132,against,Verts/ALE,174938
197462,against,Verts/ALE,174938
257016,against,Verts/ALE,174938
208722,against,Verts/ALE,174938
193292,against,Verts/ALE,174938
197464,against,Verts/ALE,174938
197802,against,Verts/ALE,174938
257044,against,Verts/ALE,174938
198076,against,Verts/ALE,174938
2152,against,Verts/ALE,174938
197466,against,Verts/ALE,174938
256813,against,Verts/ALE,174938
103381,against,Verts/ALE,174938
197832,against,Verts/ALE,174938
197500,against,Verts/ALE,174938
256917,against,Verts/ALE,174938
256833,against,Verts/ALE,174938
257139,against,Verts/ALE,174938
111412,against,Verts/ALE,174938
256916,against,Verts/ALE,174938
58766,against,Verts/ALE,174938
197772,against,Verts/ALE,174938
256990,against,Verts/ALE,174938
256965,against,Verts/ALE,174938
97236,against,Verts/ALE,174938
256978,against,Verts/ALE,174938
197870,against,Verts/ALE,174938
257437,against,Verts/ALE,174938
190464,against,Verts/ALE,174938
257000,abstention,ECR,174938
4746,abstention,ECR,174938
197501,abstention,ECR,174938
257096,abstention,ECR,174938
257093,abstention,ECR,174938
257094,abstention,ECR,174938
257095,abstention,ECR,174938
257091,abstention,ECR,174938
257097,abstention,ECR,174938
256986,abstention,ECR,174938
197794,abstention,ECR,174938
257144,abstention,ECR,174938
220871,abstention,ECR,174938
256845,abstention,ECR,174938
257149,abstention,ECR,174938
4395,abstention,ECR,174938
239260,abstention,ECR,174938
257150,abstention,ECR,174938
257145,abstention,ECR,174938
197773,abstention,ECR,174938
257113,abstention,ECR,174938
257109,abstention,ECR,174938
257119,abstention,ECR,174938
257114,abstention,ECR,174938
257090,abstention,ECR,174938
257163,abstention,ECR,174938
257258,abstention,ECR,174938
257099,abstention,ECR,174938
257143,abstention,ECR,174938
197537,abstention,ECR,174938
197552,abstention,ECR,174938
123562,abstention,ECR,174938
28615,abstention,ECR,174938
257067,abstention,NI,174938
124858,abstention,NI,174938
25758,abstention,NI,174938
256939,abstention,NI,174938
256967,abstention,NI,174938
197842,abstention,NI,174938
260724,abstention,PfE,174938
256853,abstention,PfE,174938
256857,abstention,PfE,174938
96830,abstention,PfE,174938
23816,abstention,PfE,174938
256860,abstention,PfE,174938
213330,abstention,PfE,174938
256855,abstention,PfE,174938
256859,abstention,PfE,174938
