mepid,result,eugroup,identifier
256986,for,ECR,179743
197655,for,ECR,179743
256811,for,ECR,179743
256808,for,ESN,179743
257256,for,NI,179743
256971,for,NI,179743
256871,for,NI,179743
256810,for,PPE,179743
257043,for,PPE,179743
197490,for,PPE,179743
256820,for,PPE,179743
96808,for,PPE,179743
24922,for,PPE,179743
197492,for,PPE,179743
256887,for,PPE,179743
256947,for,PPE,179743
197679,for,PPE,179743
197408,for,PPE,179743
197778,for,PPE,179743
197410,for,PPE,179743
197648,for,PPE,179743
197636,for,PPE,179743
251324,for,PPE,179743
204129,for,PPE,179743
125012,for,PPE,179743
257047,for,PPE,179743
257051,for,PPE,179743
28219,for,PPE,179743
28390,for,PPE,179743
124861,for,PPE,179743
257034,for,PPE,179743
257078,for,PPE,179743
257028,for,PPE,179743
256862,for,PPE,179743
257030,for,PPE,179743
204333,for,PPE,179743
197473,for,PPE,179743
257048,for,PPE,179743
96787,for,PPE,179743
99945,for,PPE,179743
28226,for,PPE,179743
96811,for,PPE,179743
197649,for,PPE,179743
257137,for,PPE,179743
256840,for,PPE,179743
1917,for,PPE,179743
197414,for,PPE,179743
2341,for,PPE,179743
257032,for,PPE,179743
256866,for,PPE,179743
251874,for,PPE,179743
124807,for,PPE,179743
125204,for,PPE,179743
202036,for,PPE,179743
125027,for,PPE,179743
97399,for,PPE,179743
220908,for,PPE,179743
262021,for,PPE,179743
256985,for,PPE,179743
197514,for,PPE,179743
257033,for,PPE,179743
197646,for,PPE,179743
197412,for,PPE,179743
22418,for,PPE,179743
96780,for,PPE,179743
197517,for,PPE,179743
257031,for,PPE,179743
197840,for,PPE,179743
96934,for,PPE,179743
197839,for,PPE,179743
125068,for,PPE,179743
249603,for,PPE,179743
256831,for,PPE,179743
256973,for,PPE,179743
197523,for,PPE,179743
197406,for,PPE,179743
256846,for,PPE,179743
256861,for,PPE,179743
197525,for,PPE,179743
97968,for,PPE,179743
256864,for,PPE,179743
256865,for,PPE,179743
95074,for,PPE,179743
23781,for,PPE,179743
204336,for,PPE,179743
1927,for,PPE,179743
124808,for,PPE,179743
220896,for,PPE,179743
28399,for,PPE,179743
96791,for,PPE,179743
124806,for,PPE,179743
190713,for,PPE,179743
257082,for,PPE,179743
124828,for,PPE,179743
96936,for,PPE,179743
98341,for,PPE,179743
197841,for,PPE,179743
256980,for,PPE,179743
197662,for,PPE,179743
256943,for,PPE,179743
256974,for,PPE,179743
28400,for,PPE,179743
197711,for,PPE,179743
197647,for,PPE,179743
124802,for,PPE,179743
257027,for,PPE,179743
256847,for,PPE,179743
257039,for,PPE,179743
4289,for,PPE,179743
124701,for,PPE,179743
107212,for,PPE,179743
257049,for,PPE,179743
257040,for,PPE,179743
