mepid,result,eugroup,identifier
256956,for,ECR,184797
198490,for,ECR,184797
256986,for,ECR,184797
256845,for,ECR,184797
257116,for,ECR,184797
197655,for,ECR,184797
256884,for,ECR,184797
197537,for,ECR,184797
197552,for,ECR,184797
257070,for,ESN,184797
257062,for,ESN,184797
257069,for,ESN,184797
256858,for,NI,184797
256852,for,NI,184797
256960,for,NI,184797
124858,for,NI,184797
256851,for,NI,184797
25758,for,NI,184797
256939,for,NI,184797
23699,for,NI,184797
257118,for,NI,184797
197734,for,NI,184797
257018,for,NI,184797
125093,for,NI,184797
256969,for,NI,184797
96653,for,NI,184797
124834,for,NI,184797
256871,for,NI,184797
256967,for,NI,184797
197842,for,NI,184797
256955,for,NI,184797
257043,for,PPE,184797
197490,for,PPE,184797
113523,for,PPE,184797
96808,for,PPE,184797
24922,for,PPE,184797
197492,for,PPE,184797
256887,for,PPE,184797
256947,for,PPE,184797
197534,for,PPE,184797
197679,for,PPE,184797
197408,for,PPE,184797
197778,for,PPE,184797
251324,for,PPE,184797
125012,for,PPE,184797
257047,for,PPE,184797
257081,for,PPE,184797
257051,for,PPE,184797
257296,for,PPE,184797
28122,for,PPE,184797
28219,for,PPE,184797
257034,for,PPE,184797
257078,for,PPE,184797
257028,for,PPE,184797
257030,for,PPE,184797
204333,for,PPE,184797
257237,for,PPE,184797
96787,for,PPE,184797
99945,for,PPE,184797
96811,for,PPE,184797
197649,for,PPE,184797
257137,for,PPE,184797
256840,for,PPE,184797
2341,for,PPE,184797
257032,for,PPE,184797
251874,for,PPE,184797
124807,for,PPE,184797
125204,for,PPE,184797
202036,for,PPE,184797
256919,for,PPE,184797
125027,for,PPE,184797
97399,for,PPE,184797
220908,for,PPE,184797
256985,for,PPE,184797
257033,for,PPE,184797
197646,for,PPE,184797
197412,for,PPE,184797
124895,for,PPE,184797
257065,for,PPE,184797
256918,for,PPE,184797
197517,for,PPE,184797
257031,for,PPE,184797
96934,for,PPE,184797
125068,for,PPE,184797
96668,for,PPE,184797
249603,for,PPE,184797
256831,for,PPE,184797
256973,for,PPE,184797
197523,for,PPE,184797
256846,for,PPE,184797
197525,for,PPE,184797
97968,for,PPE,184797
256920,for,PPE,184797
95074,for,PPE,184797
23781,for,PPE,184797
204336,for,PPE,184797
1927,for,PPE,184797
124808,for,PPE,184797
220896,for,PPE,184797
28399,for,PPE,184797
96791,for,PPE,184797
124806,for,PPE,184797
257082,for,PPE,184797
96936,for,PPE,184797
197841,for,PPE,184797
256980,for,PPE,184797
197662,for,PPE,184797
28400,for,PPE,184797
197711,for,PPE,184797
72779,for,PPE,184797
197647,for,PPE,184797
124802,for,PPE,184797
257027,for,PPE,184797
256847,for,PPE,184797
124701,for,PPE,184797
107212,for,PPE,184797
257049,for,PPE,184797
257040,for,PPE,184797
110673,for,PPE,184797
197738,for,PPE,184797
40599,for,PPE,184797
197404,for,PPE,184797
257107,for,PPE,184797
257128,for,PPE,184797
257041,for,PPE,184797
124850,for,PPE,184797
188945,for,PPE,184797
188096,for,PPE,184797
197413,for,PPE,184797
206158,for,PPE,184797
