mepid,result,eugroup,identifier
840,attended,Renew,179829
1294,attended,S&D,179829
1909,attended,S&D,179829
1917,attended,EPP,179829
1927,attended,EPP,179829
2152,attended,Greens/EFA,179829
2268,attended,GUE/NGL,179829
2341,attended,EPP,179829
4267,attended,S&D,179829
4289,attended,EPP,179829
4746,attended,ECR,179829
5729,attended,S&D,179829
5736,attended,Patriots,179829
22418,attended,EPP,179829
22858,attended,Renew,179829
23699,attended,NA,179829
23781,attended,EPP,179829
23788,attended,ECR,179829
23816,attended,Patriots,179829
23868,attended,NA,179829
24922,attended,EPP,179829
24942,attended,Greens/EFA,179829
25758,attended,NA,179829
28122,attended,EPP,179829
28150,attended,Patriots,179829
28219,attended,EPP,179829
28223,attended,EPP,179829
28226,attended,EPP,179829
28347,attended,S&D,179829
28390,attended,EPP,179829
28399,attended,EPP,179829
28400,attended,EPP,179829
28419,attended,S&D,179829
28615,attended,ECR,179829
28617,attended,EPP,179829
30123,attended,ECR,179829
30482,attended,GUE/NGL,179829
33998,attended,S&D,179829
34232,attended,S&D,179829
36392,attended,Patriots,179829
37312,attended,S&D,179829
37324,attended,EPP,179829
38511,attended,Patriots,179829
38542,attended,S&D,179829
39725,attended,EPP,179829
40224,attended,S&D,179829
40599,attended,EPP,179829
72779,attended,EPP,179829
86793,attended,Greens/EFA,179829
88552,attended,Patriots,179829
88882,attended,S&D,179829
91636,attended,S&D,179829
94649,attended,Patriots,179829
95074,attended,EPP,179829
96653,attended,NA,179829
96668,attended,EPP,179829
96675,attended,Greens/EFA,179829
96681,attended,S&D,179829
96697,attended,ECR,179829
96709,attended,Renew,179829
96711,attended,Renew,179829
96752,attended,Greens/EFA,179829
96756,attended,EPP,179829
96761,attended,EPP,179829
96787,attended,EPP,179829
96791,attended,EPP,179829
96808,attended,EPP,179829
96810,attended,ECR,179829
96811,attended,EPP,179829
96812,attended,S&D,179829
96826,attended,Patriots,179829
96830,attended,Patriots,179829
96833,attended,S&D,179829
96932,attended,S&D,179829
96933,attended,EPP,179829
96934,attended,EPP,179829
96936,attended,EPP,179829
96940,attended,Renew,179829
96998,attended,S&D,179829
97236,attended,Greens/EFA,179829
97399,attended,EPP,179829
97968,attended,EPP,179829
98219,attended,EPP,179829
98341,attended,EPP,179829
98582,attended,EPP,179829
99878,attended,ECR,179829
99945,attended,EPP,179829
101039,attended,Patriots,179829
101585,attended,S&D,179829
103246,attended,Patriots,179829
106936,attended,Greens/EFA,179829
107212,attended,EPP,179829
110673,attended,EPP,179829
111412,attended,Greens/EFA,179829
112744,attended,S&D,179829
112747,attended,S&D,179829
112748,attended,S&D,179829
113523,attended,EPP,179829
118859,attended,EPP,179829
119652,attended,S&D,179829
122978,attended,S&D,179829
123562,attended,ECR,179829
124691,attended,S&D,179829
124700,attended,Renew,179829
124701,attended,EPP,179829
124713,attended,EPP,179829
124715,attended,Patriots,179829
124722,attended,S&D,179829
124736,attended,GUE/NGL,179829
124760,attended,ECR,179829
124766,attended,Renew,179829
124784,attended,S&D,179829
124785,attended,S&D,179829
124799,attended,S&D,179829
124802,attended,EPP,179829
124806,attended,EPP,179829
124807,attended,EPP,179829
124808,attended,EPP,179829
124813,attended,GUE/NGL,179829
124834,attended,NA,179829
124836,attended,S&D,179829
124846,attended,S&D,179829
124850,attended,EPP,179829
124858,attended,NA,179829
124861,attended,EPP,179829
124866,attended,Renew,179829
124867,attended,S&D,179829
124875,attended,Patriots,179829
124877,attended,ECR,179829
124884,attended,ECR,179829
124893,attended,EPP,179829
124895,attended,EPP,179829
124973,attended,Patriots,179829
124984,attended,GUE/NGL,179829
124985,attended,GUE/NGL,179829
125001,attended,Patriots,179829
125012,attended,EPP,179829
125023,excused,GUE/NGL,179829
125027,attended,EPP,179829
125042,attended,S&D,179829
125046,attended,S&D,179829
125052,attended,Patriots,179829
125068,attended,EPP,179829
125093,attended,NA,179829
125104,attended,EPP,179829
125106,attended,ECR,179829
125204,attended,EPP,179829
125325,attended,EPP,179829
125670,attended,EPP,179829
126699,attended,Patriots,179829
127766,attended,GUE/NGL,179829
128483,attended,ESN,179829
129073,attended,Renew,179829
130100,attended,Renew,179829
131580,attended,Patriots,179829
185341,attended,EPP,179829
185619,attended,S&D,179829
185771,attended,Patriots,179829
187917,attended,GUE/NGL,179829
188096,attended,EPP,179829
188945,attended,EPP,179829
189065,attended,Patriots,179829
190464,attended,Greens/EFA,179829
190574,attended,ESN,179829
190713,attended,EPP,179829
191693,attended,Renew,179829
192254,attended,Patriots,179829
193292,attended,Greens/EFA,179829
197391,attended,S&D,179829
197392,attended,S&D,179829
197395,attended,Greens/EFA,179829
197398,attended,Greens/EFA,179829
197400,attended,Renew,179829
197401,attended,Renew,179829
197402,attended,EPP,179829
197403,attended,S&D,179829
197404,attended,EPP,179829
197405,attended,EPP,179829
197408,attended,EPP,179829
197410,attended,EPP,179829
197412,attended,EPP,179829
197413,attended,EPP,179829
197414,attended,EPP,179829
197416,attended,GUE/NGL,179829
197417,attended,EPP,179829
197421,attended,EPP,179829
197425,attended,EPP,179829
197426,attended,EPP,179829
197429,attended,EPP,179829
197430,attended,Renew,179829
197432,attended,Renew,179829
197433,attended,S&D,179829
197435,attended,S&D,179829
197439,attended,Greens/EFA,179829
197440,attended,S&D,179829
197443,attended,Renew,179829
197444,attended,Renew,179829
197445,attended,Renew,179829
197447,attended,Renew,179829
197448,attended,Greens/EFA,179829
197449,attended,Greens/EFA,179829
197460,attended,Greens/EFA,179829
197461,attended,Greens/EFA,179829
197462,attended,Greens/EFA,179829
197463,attended,Renew,179829
197464,attended,Greens/EFA,179829
197466,attended,Greens/EFA,179829
197468,attended,GUE/NGL,179829
197469,attended,ECR,179829
197470,attended,Greens/EFA,179829
197473,attended,EPP,179829
197475,attended,ESN,179829
197490,attended,EPP,179829
197491,attended,S&D,179829
197492,attended,EPP,179829
197493,attended,ECR,179829
197494,attended,Renew,179829
197497,attended,S&D,179829
197498,attended,S&D,179829
197500,attended,Greens/EFA,179829
197501,attended,ECR,179829
197503,attended,Greens/EFA,179829
197504,attended,Renew,179829
197514,attended,EPP,179829
197517,attended,EPP,179829
197523,attended,EPP,179829
197525,attended,EPP,179829
197528,attended,Patriots,179829
197529,attended,GUE/NGL,179829
197533,attended,GUE/NGL,179829
197534,attended,EPP,179829
197537,attended,ECR,179829
197543,attended,Renew,179829
197545,attended,ECR,179829
197549,attended,Greens/EFA,179829
197552,attended,ECR,179829
197553,attended,ECR,179829
197556,attended,ESN,179829
197557,attended,Renew,179829
197558,attended,Renew,179829
197572,attended,ECR,179829
