mepid,result,eugroup,identifier
256808,for,ESN,169534
257260,for,ESN,169534
256960,for,NI,169534
256989,for,NI,169534
96653,for,NI,169534
124834,for,NI,169534
256955,for,NI,169534
220908,for,PPE,169534
206158,for,PPE,169534
197691,for,PfE,169534
256878,for,PfE,169534
236050,for,PfE,169534
256886,for,PfE,169534
256874,for,PfE,169534
256876,for,PfE,169534
256896,for,PfE,169534
197628,for,PfE,169534
94649,for,PfE,169534
189065,for,PfE,169534
197627,for,PfE,169534
256872,for,PfE,169534
256895,for,PfE,169534
197623,for,PfE,169534
256883,for,PfE,169534
197687,for,PfE,169534
126699,for,PfE,169534
256877,for,PfE,169534
256893,for,PfE,169534
256882,for,PfE,169534
197690,for,PfE,169534
88552,for,PfE,169534
256871,for,PfE,169534
200345,for,PfE,169534
256888,for,PfE,169534
256850,for,PfE,169534
256875,for,PfE,169534
5736,for,PfE,169534
197403,for,S&D,169534
119652,for,S&D,169534
202073,for,S&D,169534
257123,for,S&D,169534
256829,for,S&D,169534
28307,for,S&D,169534
256934,for,S&D,169534
256936,for,S&D,169534
247735,for,S&D,169534
197433,for,S&D,169534
197658,for,S&D,169534
124867,for,S&D,169534
197498,for,S&D,169534
197435,for,S&D,169534
96681,for,S&D,169534
257108,for,S&D,169534
112748,for,S&D,169534
257100,for,S&D,169534
257002,for,S&D,169534
256880,for,S&D,169534
197782,for,S&D,169534
245018,for,S&D,169534
257169,for,S&D,169534
256937,for,S&D,169534
256938,for,S&D,169534
38542,for,S&D,169534
257122,for,S&D,169534
257087,for,S&D,169534
33998,for,S&D,169534
1294,for,S&D,169534
197579,for,S&D,169534
237465,for,S&D,169534
257088,for,S&D,169534
125046,for,S&D,169534
256906,for,S&D,169534
197391,for,S&D,169534
101585,for,S&D,169534
197702,for,S&D,169534
28298,for,S&D,169534
256901,for,S&D,169534
197694,for,S&D,169534
257075,for,S&D,169534
257059,for,S&D,169534
257079,for,S&D,169534
197718,for,S&D,169534
124785,for,S&D,169534
256830,for,S&D,169534
197618,for,S&D,169534
256803,for,S&D,169534
