mepid,result,eugroup,identifier
840,attended,Renew,170252
1294,attended,S&D,170252
1909,attended,S&D,170252
1917,attended,EPP,170252
1927,attended,EPP,170252
2152,attended,Greens/EFA,170252
2268,attended,GUE/NGL,170252
2341,attended,EPP,170252
4289,attended,EPP,170252
4746,attended,ECR,170252
5392,attended,S&D,170252
5729,attended,S&D,170252
5736,attended,Patriots,170252
22418,attended,EPP,170252
22858,attended,Renew,170252
23699,attended,NA,170252
23781,attended,EPP,170252
23788,attended,ECR,170252
23816,attended,Patriots,170252
23868,attended,NA,170252
24922,attended,EPP,170252
24942,attended,Greens/EFA,170252
25758,attended,NA,170252
28122,attended,EPP,170252
28150,attended,Patriots,170252
28219,attended,EPP,170252
28223,attended,EPP,170252
28226,attended,EPP,170252
28307,attended,S&D,170252
28347,attended,S&D,170252
28390,attended,EPP,170252
28399,attended,EPP,170252
28400,attended,EPP,170252
28419,attended,S&D,170252
28615,attended,ECR,170252
28617,attended,EPP,170252
30123,attended,ECR,170252
30482,attended,GUE/NGL,170252
34232,attended,S&D,170252
37312,attended,S&D,170252
37324,attended,EPP,170252
38511,attended,Patriots,170252
38542,attended,S&D,170252
39725,attended,EPP,170252
72779,attended,EPP,170252
86057,attended,EPP,170252
86793,attended,Greens/EFA,170252
88552,attended,Patriots,170252
88882,attended,S&D,170252
91636,attended,S&D,170252
94649,attended,Patriots,170252
95074,attended,EPP,170252
96653,attended,NA,170252
96668,attended,EPP,170252
96675,attended,Greens/EFA,170252
96681,attended,S&D,170252
96697,attended,ECR,170252
96709,attended,Renew,170252
96711,attended,Renew,170252
96752,attended,Greens/EFA,170252
96756,attended,EPP,170252
96761,attended,EPP,170252
96780,attended,EPP,170252
96787,attended,EPP,170252
96791,attended,EPP,170252
96810,attended,ECR,170252
96811,attended,EPP,170252
96812,attended,S&D,170252
96826,attended,Patriots,170252
96833,attended,S&D,170252
96932,attended,S&D,170252
96933,attended,EPP,170252
96934,attended,EPP,170252
96940,attended,Renew,170252
96998,attended,S&D,170252
97236,attended,Greens/EFA,170252
97399,attended,EPP,170252
97968,attended,EPP,170252
98219,attended,EPP,170252
98582,attended,EPP,170252
99878,attended,ECR,170252
99945,attended,EPP,170252
101039,attended,Patriots,170252
101585,attended,S&D,170252
106936,attended,Greens/EFA,170252
107212,attended,EPP,170252
110673,attended,EPP,170252
