mepid,result,eugroup,identifier
840,attended,Renew,178864
1294,attended,S&D,178864
1909,attended,S&D,178864
1917,attended,EPP,178864
1927,attended,EPP,178864
2152,attended,Greens/EFA,178864
2268,attended,GUE/NGL,178864
4267,attended,S&D,178864
4289,attended,EPP,178864
4395,attended,ECR,178864
4746,attended,ECR,178864
5729,attended,S&D,178864
5736,attended,Patriots,178864
22858,attended,Renew,178864
23699,attended,NA,178864
23781,attended,EPP,178864
23788,attended,ECR,178864
23816,attended,Patriots,178864
23868,attended,NA,178864
24922,attended,EPP,178864
24942,attended,Greens/EFA,178864
25758,attended,NA,178864
28122,attended,EPP,178864
28150,attended,Patriots,178864
28219,attended,EPP,178864
28223,attended,EPP,178864
28347,attended,S&D,178864
28390,attended,EPP,178864
28399,attended,EPP,178864
28400,attended,EPP,178864
28419,attended,S&D,178864
28615,attended,ECR,178864
28617,attended,EPP,178864
30123,attended,ECR,178864
30482,attended,GUE/NGL,178864
33998,attended,S&D,178864
34232,attended,S&D,178864
36392,excused,Patriots,178864
37312,attended,S&D,178864
37324,attended,EPP,178864
38511,attended,Patriots,178864
38542,attended,S&D,178864
39725,attended,EPP,178864
40224,attended,S&D,178864
40599,attended,EPP,178864
72779,attended,EPP,178864
86057,attended,EPP,178864
86793,attended,Greens/EFA,178864
88552,attended,Patriots,178864
91636,attended,S&D,178864
94649,attended,Patriots,178864
95074,attended,EPP,178864
96653,attended,NA,178864
96668,attended,EPP,178864
96675,attended,Greens/EFA,178864
96681,attended,S&D,178864
96697,attended,ECR,178864
96709,attended,Renew,178864
96711,attended,Renew,178864
96752,attended,Greens/EFA,178864
96756,attended,EPP,178864
96761,attended,EPP,178864
96780,attended,EPP,178864
96787,attended,EPP,178864
96791,attended,EPP,178864
96808,attended,EPP,178864
96810,attended,ECR,178864
96811,attended,EPP,178864
96812,attended,S&D,178864
96826,attended,Patriots,178864
96830,attended,Patriots,178864
96833,attended,S&D,178864
96932,attended,S&D,178864
96933,attended,EPP,178864
96934,attended,EPP,178864
96936,attended,EPP,178864
96940,attended,Renew,178864
96998,attended,S&D,178864
97236,attended,Greens/EFA,178864
97399,attended,EPP,178864
97968,attended,EPP,178864
98219,attended,EPP,178864
98582,attended,EPP,178864
99945,attended,EPP,178864
101039,attended,Patriots,178864
101585,attended,S&D,178864
103246,attended,Patriots,178864
106936,attended,Greens/EFA,178864
107212,attended,EPP,178864
110673,attended,EPP,178864
112744,attended,S&D,178864
112747,attended,S&D,178864
112748,attended,S&D,178864
113523,attended,EPP,178864
118859,attended,EPP,178864
119435,attended,EPP,178864
119652,attended,S&D,178864
122978,attended,S&D,178864
123562,attended,ECR,178864
124691,attended,S&D,178864
124700,excused,Renew,178864
124701,attended,EPP,178864
124713,attended,EPP,178864
124722,attended,S&D,178864
124736,attended,GUE/NGL,178864
124760,attended,ECR,178864
124766,attended,Renew,178864
124785,attended,S&D,178864
124795,attended,EPP,178864
124799,attended,S&D,178864
124802,attended,EPP,178864
124806,attended,EPP,178864
124807,attended,EPP,178864
124808,attended,EPP,178864
124813,attended,GUE/NGL,178864
124828,attended,EPP,178864
124834,attended,NA,178864
124836,attended,S&D,178864
124850,attended,EPP,178864
124858,attended,NA,178864
124861,attended,EPP,178864
124866,attended,Renew,178864
124867,attended,S&D,178864
124875,attended,Patriots,178864
124877,attended,ECR,178864
124884,attended,ECR,178864
124893,attended,EPP,178864
124895,attended,EPP,178864
124973,attended,Patriots,178864
125001,attended,Patriots,178864
125012,attended,EPP,178864
125023,excused,GUE/NGL,178864
125027,attended,EPP,178864
125042,attended,S&D,178864
125046,attended,S&D,178864
125052,attended,Patriots,178864
125065,attended,EPP,178864
125068,attended,EPP,178864
125093,attended,NA,178864
125104,attended,EPP,178864
125106,excused,ECR,178864
125204,attended,EPP,178864
125325,attended,EPP,178864
125670,attended,EPP,178864
126699,attended,Patriots,178864
127766,attended,GUE/NGL,178864
128483,attended,ESN,178864
129073,attended,Renew,178864
130100,attended,Renew,178864
131580,attended,Patriots,178864
183916,attended,Greens/EFA,178864
185341,attended,EPP,178864
185771,attended,Patriots,178864
187917,attended,GUE/NGL,178864
188096,attended,EPP,178864
188945,attended,EPP,178864
189065,attended,Patriots,178864
190464,attended,Greens/EFA,178864
190574,attended,ESN,178864
190713,attended,EPP,178864
191693,attended,Renew,178864
192254,attended,Patriots,178864
193292,attended,Greens/EFA,178864
197391,attended,S&D,178864
197392,attended,S&D,178864
197395,attended,Greens/EFA,178864
197398,attended,Greens/EFA,178864
197400,attended,Renew,178864
197401,attended,Renew,178864
197402,attended,EPP,178864
197403,attended,S&D,178864
197404,attended,EPP,178864
197405,attended,EPP,178864
197406,attended,EPP,178864
197408,attended,EPP,178864
197410,attended,EPP,178864
197412,attended,EPP,178864
197414,attended,EPP,178864
197416,attended,GUE/NGL,178864
197417,attended,EPP,178864
197421,attended,EPP,178864
197422,excused,EPP,178864
197425,attended,EPP,178864
197426,attended,EPP,178864
197429,attended,EPP,178864
197430,attended,Renew,178864
197432,attended,Renew,178864
197433,attended,S&D,178864
197435,attended,S&D,178864
197439,attended,Greens/EFA,178864
197440,excused,S&D,178864
197444,attended,Renew,178864
197445,attended,Renew,178864
197447,attended,Renew,178864
197448,attended,Greens/EFA,178864
197449,attended,Greens/EFA,178864
197460,attended,Greens/EFA,178864
197461,attended,Greens/EFA,178864
197462,attended,Greens/EFA,178864
197463,attended,Renew,178864
197464,attended,Greens/EFA,178864
197468,attended,GUE/NGL,178864
197469,attended,ECR,178864
197470,attended,Greens/EFA,178864
197475,attended,ESN,178864
197490,attended,EPP,178864
197491,attended,S&D,178864
197492,attended,EPP,178864
197493,attended,ECR,178864
197494,attended,Renew,178864
197497,attended,S&D,178864
197498,attended,S&D,178864
197500,attended,Greens/EFA,178864
197501,attended,ECR,178864
197502,attended,Renew,178864
197503,attended,Greens/EFA,178864
197514,attended,EPP,178864
197517,attended,EPP,178864
197523,attended,EPP,178864
197525,attended,EPP,178864
197528,attended,Patriots,178864
197529,attended,GUE/NGL,178864
197533,attended,GUE/NGL,178864
197534,attended,EPP,178864
197537,attended,ECR,178864
197545,attended,ECR,178864
197549,attended,Greens/EFA,178864
197552,attended,ECR,178864
