mepid,result,eugroup,identifier
840,attended,Renew,177197
1294,attended,S&D,177197
1909,attended,S&D,177197
1917,attended,EPP,177197
1927,attended,EPP,177197
2152,attended,Greens/EFA,177197
2268,attended,GUE/NGL,177197
2341,attended,EPP,177197
4289,attended,EPP,177197
4395,attended,ECR,177197
4746,attended,ECR,177197
5392,attended,S&D,177197
5729,attended,S&D,177197
5736,attended,Patriots,177197
22418,attended,EPP,177197
22858,attended,Renew,177197
23699,attended,NA,177197
23781,attended,EPP,177197
23788,attended,ECR,177197
23816,attended,Patriots,177197
23868,attended,NA,177197
24922,attended,EPP,177197
24942,attended,Greens/EFA,177197
25758,attended,NA,177197
28122,attended,EPP,177197
28150,attended,Patriots,177197
28219,attended,EPP,177197
28223,attended,EPP,177197
28226,attended,EPP,177197
28307,attended,S&D,177197
28347,attended,S&D,177197
28390,attended,EPP,177197
28399,attended,EPP,177197
28400,attended,EPP,177197
28419,attended,S&D,177197
28615,attended,ECR,177197
28617,attended,EPP,177197
30123,attended,ECR,177197
30482,attended,GUE/NGL,177197
33998,attended,S&D,177197
34232,attended,S&D,177197
36392,excused,Patriots,177197
37312,attended,S&D,177197
37324,attended,EPP,177197
38511,attended,Patriots,177197
38542,attended,S&D,177197
39725,attended,EPP,177197
40224,attended,S&D,177197
40599,attended,EPP,177197
58766,attended,Greens/EFA,177197
72779,attended,EPP,177197
86057,attended,EPP,177197
86793,attended,Greens/EFA,177197
88552,attended,Patriots,177197
88882,attended,S&D,177197
91636,attended,S&D,177197
94649,attended,Patriots,177197
95074,attended,EPP,177197
96653,attended,NA,177197
96668,attended,EPP,177197
96675,attended,Greens/EFA,177197
96681,attended,S&D,177197
96697,attended,ECR,177197
96709,attended,Renew,177197
96711,attended,Renew,177197
96752,attended,Greens/EFA,177197
96756,attended,EPP,177197
96761,attended,EPP,177197
96780,excused,EPP,177197
96787,attended,EPP,177197
96791,attended,EPP,177197
96808,attended,EPP,177197
96810,attended,ECR,177197
96811,attended,EPP,177197
96812,attended,S&D,177197
96826,attended,Patriots,177197
96830,attended,Patriots,177197
96833,attended,S&D,177197
96934,attended,EPP,177197
96936,attended,EPP,177197
96940,attended,Renew,177197
96998,attended,S&D,177197
97236,attended,Greens/EFA,177197
97399,attended,EPP,177197
97968,attended,EPP,177197
98219,attended,EPP,177197
98582,excused,EPP,177197
99878,attended,ECR,177197
99945,attended,EPP,177197
101039,attended,Patriots,177197
101585,attended,S&D,177197
103246,attended,Patriots,177197
106936,attended,Greens/EFA,177197
107212,attended,EPP,177197
110673,attended,EPP,177197
111412,attended,Greens/EFA,177197
112744,attended,S&D,177197
112747,attended,S&D,177197
112748,attended,S&D,177197
113523,attended,EPP,177197
118859,attended,EPP,177197
118949,attended,PfE,177197
119435,attended,EPP,177197
119652,attended,S&D,177197
122978,attended,S&D,177197
123562,attended,ECR,177197
124691,attended,S&D,177197
124700,attended,Renew,177197
124701,attended,EPP,177197
124713,attended,EPP,177197
124715,attended,Patriots,177197
124722,attended,S&D,177197
124736,attended,GUE/NGL,177197
124760,attended,ECR,177197
124766,attended,Renew,177197
124784,attended,S&D,177197
124785,attended,S&D,177197
124795,attended,EPP,177197
124799,attended,S&D,177197
124802,attended,EPP,177197
124806,attended,EPP,177197
124807,attended,EPP,177197
124808,attended,EPP,177197
124813,attended,GUE/NGL,177197
124828,attended,EPP,177197
124834,attended,NA,177197
124836,attended,S&D,177197
124846,attended,S&D,177197
124850,attended,EPP,177197
124858,attended,NA,177197
124861,excused,EPP,177197
124866,attended,Renew,177197
124867,excused,S&D,177197
124875,attended,Patriots,177197
124877,attended,ECR,177197
124884,attended,ECR,177197
124893,attended,EPP,177197
124895,attended,EPP,177197
124973,attended,Patriots,177197
124985,attended,GUE/NGL,177197
125001,attended,Patriots,177197
125012,attended,EPP,177197
125023,excused,GUE/NGL,177197
125027,attended,EPP,177197
125042,attended,S&D,177197
125046,attended,S&D,177197
125052,attended,Patriots,177197
125065,attended,EPP,177197
125068,attended,EPP,177197
125093,attended,NA,177197
125104,attended,EPP,177197
125106,attended,ECR,177197
125204,attended,EPP,177197
125325,attended,EPP,177197
125670,attended,EPP,177197
126699,attended,Patriots,177197
127766,attended,GUE/NGL,177197
128483,attended,ESN,177197
129073,attended,Renew,177197
130100,attended,Renew,177197
131580,attended,Patriots,177197
183916,attended,Greens/EFA,177197
185341,attended,EPP,177197
185619,attended,S&D,177197
185771,attended,Patriots,177197
187917,attended,GUE/NGL,177197
188096,attended,EPP,177197
188945,attended,EPP,177197
189065,attended,Patriots,177197
190464,attended,Greens/EFA,177197
190574,attended,ESN,177197
190713,attended,EPP,177197
191693,attended,Renew,177197
192254,attended,Patriots,177197
193292,attended,Greens/EFA,177197
197391,attended,S&D,177197
197392,attended,S&D,177197
197395,attended,Greens/EFA,177197
197398,attended,Greens/EFA,177197
197400,attended,Renew,177197
197401,attended,Renew,177197
197402,attended,EPP,177197
197403,attended,S&D,177197
197404,attended,EPP,177197
197405,attended,EPP,177197
197406,attended,EPP,177197
197408,attended,EPP,177197
197412,attended,EPP,177197
197413,attended,EPP,177197
197414,attended,EPP,177197
197416,attended,GUE/NGL,177197
197417,attended,EPP,177197
197421,attended,EPP,177197
197422,attended,EPP,177197
197425,attended,EPP,177197
197426,excused,EPP,177197
197429,attended,EPP,177197
