mepid,result,eugroup,identifier
257117,for,ECR,194598
257000,for,ECR,194598
256852,for,ECR,194598
124760,for,ECR,194598
4746,for,ECR,194598
257073,for,ECR,194598
257096,for,ECR,194598
257094,for,ECR,194598
257076,for,ECR,194598
96810,for,ECR,194598
257097,for,ECR,194598
256986,for,ECR,194598
197794,for,ECR,194598
257055,for,ECR,194598
257144,for,ECR,194598
197516,for,ECR,194598
257022,for,ECR,194598
257056,for,ECR,194598
220871,for,ECR,194598
256845,for,ECR,194598
197493,for,ECR,194598
257149,for,ECR,194598
257077,for,ECR,194598
256922,for,ECR,194598
257080,for,ECR,194598
239260,for,ECR,194598
257058,for,ECR,194598
257086,for,ECR,194598
30123,for,ECR,194598
257150,for,ECR,194598
257115,for,ECR,194598
257145,for,ECR,194598
256907,for,ECR,194598
197820,for,ECR,194598
197773,for,ECR,194598
197545,for,ECR,194598
257113,for,ECR,194598
125325,for,ECR,194598
257021,for,ECR,194598
257025,for,ECR,194598
257119,for,ECR,194598
204346,for,ECR,194598
257114,for,ECR,194598
197655,for,ECR,194598
257090,for,ECR,194598
257163,for,ECR,194598
256925,for,ECR,194598
256806,for,ECR,194598
257258,for,ECR,194598
256884,for,ECR,194598
256983,for,ECR,194598
257099,for,ECR,194598
257143,for,ECR,194598
197537,for,ECR,194598
197552,for,ECR,194598
257052,for,ECR,194598
123562,for,ECR,194598
124877,for,ECR,194598
197572,for,ECR,194598
28615,for,ECR,194598
124884,for,ECR,194598
257070,for,ESN,194598
257062,for,ESN,194598
23868,for,NI,194598
256960,for,NI,194598
257256,for,NI,194598
257019,for,NI,194598
96653,for,NI,194598
256871,for,NI,194598
257043,for,PPE,194598
197490,for,PPE,194598
256820,for,PPE,194598
113523,for,PPE,194598
96808,for,PPE,194598
24922,for,PPE,194598
197492,for,PPE,194598
256887,for,PPE,194598
256947,for,PPE,194598
197679,for,PPE,194598
197408,for,PPE,194598
197410,for,PPE,194598
197648,for,PPE,194598
277777,for,PPE,194598
251324,for,PPE,194598
125012,for,PPE,194598
257047,for,PPE,194598
257296,for,PPE,194598
28122,for,PPE,194598
257034,for,PPE,194598
257078,for,PPE,194598
257028,for,PPE,194598
256862,for,PPE,194598
257030,for,PPE,194598
204333,for,PPE,194598
257237,for,PPE,194598
257048,for,PPE,194598
96787,for,PPE,194598
197649,for,PPE,194598
256840,for,PPE,194598
1917,for,PPE,194598
2341,for,PPE,194598
257032,for,PPE,194598
251874,for,PPE,194598
124807,for,PPE,194598
125204,for,PPE,194598
202036,for,PPE,194598
256919,for,PPE,194598
97399,for,PPE,194598
257033,for,PPE,194598
197412,for,PPE,194598
278406,for,PPE,194598
124895,for,PPE,194598
96780,for,PPE,194598
257065,for,PPE,194598
256918,for,PPE,194598
197517,for,PPE,194598
257031,for,PPE,194598
96934,for,PPE,194598
197839,for,PPE,194598
125068,for,PPE,194598
96668,for,PPE,194598
