mepid,result,eugroup,identifier
257117,for,ECR,190471
257115,for,ECR,190471
257116,for,ECR,190471
257260,for,ESN,190471
256858,for,NI,190471
23868,for,NI,190471
256960,for,NI,190471
257005,for,NI,190471
124858,for,NI,190471
25758,for,NI,190471
256939,for,NI,190471
257118,for,NI,190471
257018,for,NI,190471
256969,for,NI,190471
96653,for,NI,190471
124834,for,NI,190471
256966,for,NI,190471
256967,for,NI,190471
256955,for,NI,190471
257300,for,Renew,190471
257298,for,Renew,190471
124700,for,Renew,190471
124867,for,S&D,190471
257108,for,S&D,190471
256830,for,S&D,190471
197682,for,S&D,190471
257124,for,S&D,190471
124799,for,S&D,190471
96998,for,S&D,190471
257121,for,S&D,190471
257170,for,S&D,190471
197670,for,S&D,190471
197677,for,S&D,190471
257101,for,S&D,190471
257160,for,S&D,190471
257148,for,S&D,190471
275087,for,S&D,190471
257106,for,S&D,190471
256805,for,The Left,190471
257138,for,The Left,190471
197701,for,The Left,190471
197533,for,The Left,190471
197684,for,The Left,190471
124984,for,The Left,190471
197574,for,The Left,190471
197529,for,The Left,190471
257023,for,The Left,190471
257155,for,The Left,190471
197468,for,The Left,190471
256961,for,The Left,190471
256823,for,The Left,190471
124985,for,The Left,190471
256913,for,The Left,190471
257299,for,The Left,190471
197795,for,The Left,190471
257012,for,The Left,190471
197416,for,The Left,190471
256912,for,The Left,190471
125023,for,The Left,190471
256890,for,The Left,190471
197699,for,The Left,190471
124736,for,The Left,190471
257129,for,The Left,190471
257063,for,The Left,190471
236053,for,The Left,190471
245770,for,The Left,190471
257140,for,The Left,190471
257083,for,The Left,190471
30482,for,The Left,190471
257135,for,The Left,190471
256952,for,The Left,190471
257126,for,The Left,190471
257127,for,The Left,190471
127766,for,The Left,190471
190517,for,The Left,190471
257009,for,The Left,190471
256910,for,The Left,190471
124813,for,The Left,190471
257133,for,The Left,190471
197470,for,Verts/ALE,190471
256915,for,Verts/ALE,190471
197503,for,Verts/ALE,190471
257132,for,Verts/ALE,190471
257016,for,Verts/ALE,190471
193292,for,Verts/ALE,190471
2152,for,Verts/ALE,190471
197832,for,Verts/ALE,190471
257139,for,Verts/ALE,190471
97236,for,Verts/ALE,190471
256956,against,ECR,190471
257000,against,ECR,190471
124760,against,ECR,190471
4746,against,ECR,190471
23788,against,ECR,190471
257073,against,ECR,190471
99878,against,ECR,190471
257096,against,ECR,190471
257093,against,ECR,190471
257147,against,ECR,190471
257094,against,ECR,190471
257095,against,ECR,190471
257076,against,ECR,190471
257091,against,ECR,190471
96810,against,ECR,190471
197607,against,ECR,190471
198490,against,ECR,190471
256986,against,ECR,190471
197794,against,ECR,190471
257055,against,ECR,190471
257144,against,ECR,190471
197516,against,ECR,190471
257022,against,ECR,190471
257056,against,ECR,190471
197469,against,ECR,190471
220871,against,ECR,190471
256845,against,ECR,190471
197493,against,ECR,190471
257149,against,ECR,190471
257077,against,ECR,190471
256922,against,ECR,190471
257060,against,ECR,190471
257080,against,ECR,190471
239260,against,ECR,190471
257058,against,ECR,190471
257086,against,ECR,190471
30123,against,ECR,190471
257150,against,ECR,190471
257145,against,ECR,190471
256907,against,ECR,190471
197820,against,ECR,190471
197773,against,ECR,190471
