mepid,result,eugroup,identifier
124760,for,ECR,190320
256922,for,ECR,190320
30123,for,ECR,190320
256925,for,ECR,190320
256960,for,NI,190320
257256,for,NI,190320
23699,for,NI,190320
256989,for,NI,190320
124834,for,NI,190320
256871,for,NI,190320
256955,for,NI,190320
113523,for,PPE,190320
24922,for,PPE,190320
197492,for,PPE,190320
256887,for,PPE,190320
251324,for,PPE,190320
125012,for,PPE,190320
257296,for,PPE,190320
28122,for,PPE,190320
257237,for,PPE,190320
256840,for,PPE,190320
257032,for,PPE,190320
251874,for,PPE,190320
97399,for,PPE,190320
257031,for,PPE,190320
96934,for,PPE,190320
96668,for,PPE,190320
249603,for,PPE,190320
197523,for,PPE,190320
197406,for,PPE,190320
276060,for,PPE,190320
197525,for,PPE,190320
95074,for,PPE,190320
96791,for,PPE,190320
257082,for,PPE,190320
124828,for,PPE,190320
257151,for,PPE,190320
124802,for,PPE,190320
256847,for,PPE,190320
124701,for,PPE,190320
107212,for,PPE,190320
40599,for,PPE,190320
197404,for,PPE,190320
257128,for,PPE,190320
188096,for,PPE,190320
206158,for,PPE,190320
98219,for,PPE,190320
256889,for,PPE,190320
257026,for,PPE,190320
256968,for,PPE,190320
197402,for,PPE,190320
124795,for,PPE,190320
256804,for,PPE,190320
197863,for,PPE,190320
197405,for,PPE,190320
257045,for,PPE,190320
197421,for,PPE,190320
256857,for,PfE,190320
96830,for,PfE,190320
256860,for,PfE,190320
256855,for,PfE,190320
256859,for,PfE,190320
256987,for,Renew,190320
256869,for,Renew,190320
197400,for,Renew,190320
204332,for,Renew,190320
124766,for,Renew,190320
197781,for,Renew,190320
257110,for,Renew,190320
257020,for,Renew,190320
197577,for,Renew,190320
256841,for,Renew,190320
96711,for,Renew,190320
256891,for,Renew,190320
197463,for,Renew,190320
197558,for,Renew,190320
257014,for,Renew,190320
257057,for,Renew,190320
257297,for,Renew,190320
197504,for,Renew,190320
256870,for,Renew,190320
197430,for,Renew,190320
197589,for,Renew,190320
257038,for,Renew,190320
256970,for,Renew,190320
96940,for,Renew,190320
197443,for,Renew,190320
840,for,Renew,190320
204419,for,Renew,190320
197557,for,Renew,190320
197618,for,Renew,190320
197543,for,Renew,190320
197444,for,Renew,190320
135511,for,Renew,190320
198073,for,Renew,190320
197770,for,Renew,190320
197447,for,Renew,190320
197401,for,Renew,190320
