mepid,result,eugroup,identifier
840,attended,Renew,174411
1294,attended,S&D,174411
1909,attended,S&D,174411
1917,attended,EPP,174411
1927,attended,EPP,174411
2152,attended,Greens/EFA,174411
2268,attended,GUE/NGL,174411
2341,attended,EPP,174411
4267,attended,S&D,174411
4289,attended,EPP,174411
4395,attended,ECR,174411
4746,attended,ECR,174411
5392,attended,S&D,174411
5729,attended,S&D,174411
5736,attended,Patriots,174411
22418,attended,EPP,174411
22858,attended,Renew,174411
23699,attended,NA,174411
23781,attended,EPP,174411
23788,attended,ECR,174411
23816,attended,Patriots,174411
23868,attended,NA,174411
24922,attended,EPP,174411
24942,attended,Greens/EFA,174411
25758,attended,NA,174411
28122,attended,EPP,174411
28150,attended,Patriots,174411
28219,attended,EPP,174411
28223,attended,EPP,174411
28226,attended,EPP,174411
28307,attended,S&D,174411
28347,attended,S&D,174411
28390,attended,EPP,174411
28399,attended,EPP,174411
28400,attended,EPP,174411
28419,attended,S&D,174411
28615,attended,ECR,174411
28617,attended,EPP,174411
30123,attended,ECR,174411
30482,attended,GUE/NGL,174411
33998,attended,S&D,174411
34232,attended,S&D,174411
36392,attended,Patriots,174411
37312,attended,S&D,174411
37324,attended,EPP,174411
38511,attended,Patriots,174411
38542,attended,S&D,174411
39725,attended,EPP,174411
40224,attended,S&D,174411
40599,attended,EPP,174411
58766,attended,Greens/EFA,174411
72779,attended,EPP,174411
86057,attended,EPP,174411
86793,attended,Greens/EFA,174411
88552,attended,Patriots,174411
88882,attended,S&D,174411
91636,attended,S&D,174411
94649,attended,Patriots,174411
95074,attended,EPP,174411
96653,attended,NA,174411
96668,attended,EPP,174411
96675,attended,Greens/EFA,174411
96681,attended,S&D,174411
96697,attended,ECR,174411
96709,attended,Renew,174411
96711,attended,Renew,174411
96752,attended,Greens/EFA,174411
96756,excused,EPP,174411
96761,attended,EPP,174411
96780,attended,EPP,174411
96787,attended,EPP,174411
96791,attended,EPP,174411
96808,attended,EPP,174411
96810,attended,ECR,174411
96811,attended,EPP,174411
96812,attended,S&D,174411
96826,attended,Patriots,174411
96830,attended,Patriots,174411
96833,attended,S&D,174411
96932,attended,S&D,174411
96933,attended,EPP,174411
96934,attended,EPP,174411
96936,attended,EPP,174411
96940,attended,Renew,174411
96998,attended,S&D,174411
97236,attended,Greens/EFA,174411
97399,attended,EPP,174411
97968,attended,EPP,174411
98219,attended,EPP,174411
98341,attended,EPP,174411
98582,attended,EPP,174411
99878,attended,ECR,174411
99945,attended,EPP,174411
101039,attended,Patriots,174411
101585,attended,S&D,174411
103246,attended,Patriots,174411
106936,attended,Greens/EFA,174411
107212,attended,EPP,174411
110673,attended,EPP,174411
111412,attended,Greens/EFA,174411
112744,attended,S&D,174411
112747,attended,S&D,174411
112748,attended,S&D,174411
113523,attended,EPP,174411
118859,attended,EPP,174411
118949,attended,PfE,174411
119435,attended,EPP,174411
119652,attended,S&D,174411
122978,attended,S&D,174411
123562,attended,ECR,174411
124691,attended,S&D,174411
124700,attended,Renew,174411
124701,attended,EPP,174411
124713,attended,EPP,174411
124722,attended,S&D,174411
124736,attended,GUE/NGL,174411
124760,attended,ECR,174411
124766,attended,Renew,174411
124784,attended,S&D,174411
124785,attended,S&D,174411
124795,attended,EPP,174411
124802,attended,EPP,174411
124806,attended,EPP,174411
124807,attended,EPP,174411
124808,attended,EPP,174411
124813,attended,GUE/NGL,174411
124834,attended,NA,174411
124836,attended,S&D,174411
124846,attended,S&D,174411
124850,attended,EPP,174411
124858,attended,NA,174411
124861,attended,EPP,174411
124866,attended,Renew,174411
124867,attended,S&D,174411
124875,attended,Patriots,174411
124877,attended,ECR,174411
124884,attended,ECR,174411
124893,attended,EPP,174411
124895,attended,EPP,174411
124973,attended,Patriots,174411
124984,attended,GUE/NGL,174411
124985,attended,GUE/NGL,174411
125001,attended,Patriots,174411
125012,attended,EPP,174411
125023,excused,GUE/NGL,174411
125027,attended,EPP,174411
125042,attended,S&D,174411
125046,attended,S&D,174411
125052,attended,Patriots,174411
125065,attended,EPP,174411
125068,attended,EPP,174411
125093,attended,NA,174411
125104,attended,EPP,174411
125106,attended,ECR,174411
125204,attended,EPP,174411
125325,attended,EPP,174411
125670,attended,EPP,174411
126699,attended,Patriots,174411
127766,attended,GUE/NGL,174411
128483,attended,ESN,174411
129073,attended,Renew,174411
130100,attended,Renew,174411
131580,attended,Patriots,174411
183916,attended,Greens/EFA,174411
185341,attended,EPP,174411
185619,attended,S&D,174411
185771,attended,Patriots,174411
187917,attended,GUE/NGL,174411
188096,attended,EPP,174411
188945,attended,EPP,174411
189065,attended,Patriots,174411
190464,attended,Greens/EFA,174411
190574,attended,ESN,174411
190713,attended,EPP,174411
191693,attended,Renew,174411
192254,attended,Patriots,174411
193292,attended,Greens/EFA,174411
197391,attended,S&D,174411
197392,attended,S&D,174411
197395,attended,Greens/EFA,174411
197398,attended,Greens/EFA,174411
197400,attended,Renew,174411
197401,attended,Renew,174411
197402,attended,EPP,174411
197403,attended,S&D,174411
197404,attended,EPP,174411
197405,attended,EPP,174411
197408,attended,EPP,174411
