mepid,result,eugroup,identifier
220871,for,ECR,193098
256845,for,ECR,193098
257115,for,ECR,193098
256907,for,ECR,193098
256884,for,ECR,193098
197552,for,ECR,193098
256924,for,ESN,193098
256852,for,NI,193098
124858,for,NI,193098
25758,for,NI,193098
256939,for,NI,193098
197734,for,NI,193098
257018,for,NI,193098
125093,for,NI,193098
96653,for,NI,193098
124834,for,NI,193098
256966,for,NI,193098
256955,for,NI,193098
256810,for,PPE,193098
24922,for,PPE,193098
197492,for,PPE,193098
256887,for,PPE,193098
197648,for,PPE,193098
197636,for,PPE,193098
251324,for,PPE,193098
125012,for,PPE,193098
257296,for,PPE,193098
257028,for,PPE,193098
256862,for,PPE,193098
257237,for,PPE,193098
197473,for,PPE,193098
257048,for,PPE,193098
96787,for,PPE,193098
257137,for,PPE,193098
256840,for,PPE,193098
2341,for,PPE,193098
257032,for,PPE,193098
251874,for,PPE,193098
97399,for,PPE,193098
257033,for,PPE,193098
197412,for,PPE,193098
256918,for,PPE,193098
257031,for,PPE,193098
197840,for,PPE,193098
96934,for,PPE,193098
96668,for,PPE,193098
249603,for,PPE,193098
256831,for,PPE,193098
197523,for,PPE,193098
197406,for,PPE,193098
256846,for,PPE,193098
276060,for,PPE,193098
197525,for,PPE,193098
256864,for,PPE,193098
256865,for,PPE,193098
257261,for,PPE,193098
256920,for,PPE,193098
95074,for,PPE,193098
124808,for,PPE,193098
220896,for,PPE,193098
96791,for,PPE,193098
124806,for,PPE,193098
257082,for,PPE,193098
256943,for,PPE,193098
72779,for,PPE,193098
197647,for,PPE,193098
124802,for,PPE,193098
124701,for,PPE,193098
257049,for,PPE,193098
40599,for,PPE,193098
197404,for,PPE,193098
257107,for,PPE,193098
257128,for,PPE,193098
257041,for,PPE,193098
188096,for,PPE,193098
206158,for,PPE,193098
256979,for,PPE,193098
86057,for,PPE,193098
256889,for,PPE,193098
257026,for,PPE,193098
256968,for,PPE,193098
197402,for,PPE,193098
256804,for,PPE,193098
28617,for,PPE,193098
37324,for,PPE,193098
96756,for,PPE,193098
197429,for,PPE,193098
197405,for,PPE,193098
257045,for,PPE,193098
257046,for,PPE,193098
256977,for,PPE,193098
39725,for,PPE,193098
197652,for,PPE,193098
197421,for,PPE,193098
96933,for,PPE,193098
131580,for,PfE,193098
261797,for,PfE,193098
256878,for,PfE,193098
256921,for,PfE,193098
197786,for,PfE,193098
257131,for,PfE,193098
236050,for,PfE,193098
256886,for,PfE,193098
256874,for,PfE,193098
256876,for,PfE,193098
256896,for,PfE,193098
94649,for,PfE,193098
189065,for,PfE,193098
197627,for,PfE,193098
197528,for,PfE,193098
256895,for,PfE,193098
197623,for,PfE,193098
257029,for,PfE,193098
256883,for,PfE,193098
36392,for,PfE,193098
126699,for,PfE,193098
256877,for,PfE,193098
256893,for,PfE,193098
256882,for,PfE,193098
197690,for,PfE,193098
88552,for,PfE,193098
197578,for,PfE,193098
272024,for,PfE,193098
200345,for,PfE,193098
256888,for,PfE,193098
197580,for,PfE,193098
256875,for,PfE,193098
261796,for,PfE,193098
256987,for,Renew,193098
256869,for,Renew,193098
197400,for,Renew,193098
204332,for,Renew,193098
124766,for,Renew,193098
197781,for,Renew,193098
257003,for,Renew,193098
257110,for,Renew,193098
257020,for,Renew,193098
197577,for,Renew,193098
256841,for,Renew,193098
96711,for,Renew,193098
256891,for,Renew,193098
197463,for,Renew,193098
257057,for,Renew,193098
257297,for,Renew,193098
256870,for,Renew,193098
197430,for,Renew,193098
257038,for,Renew,193098
256970,for,Renew,193098
96940,for,Renew,193098
197443,for,Renew,193098
840,for,Renew,193098
204419,for,Renew,193098
197780,for,Renew,193098
197557,for,Renew,193098
197618,for,Renew,193098
197543,for,Renew,193098
197444,for,Renew,193098
135511,for,Renew,193098
197624,for,Renew,193098
197447,for,Renew,193098
197401,for,Renew,193098
191693,for,Renew,193098
197818,for,Renew,193098
22858,for,Renew,193098
257037,for,Renew,193098
197445,for,Renew,193098
198084,for,Renew,193098
124866,for,Renew,193098
257259,for,Renew,193098
257298,for,Renew,193098
257301,for,Renew,193098
197432,for,Renew,193098
129073,for,Renew,193098
256971,for,Renew,193098
256946,for,Renew,193098
256926,for,Renew,193098
256962,for,Renew,193098
197672,for,Renew,193098
257438,for,Renew,193098
256976,for,Renew,193098
257061,for,Renew,193098
130100,for,Renew,193098
214839,for,Renew,193098
220801,for,Renew,193098
257011,for,Renew,193098
197581,for,Renew,193098
256807,for,Renew,193098
119652,for,S&D,193098
202073,for,S&D,193098
257123,for,S&D,193098
256829,for,S&D,193098
28307,for,S&D,193098
124867,for,S&D,193098
197498,for,S&D,193098
197435,for,S&D,193098
96681,for,S&D,193098
4267,for,S&D,193098
257002,for,S&D,193098
256880,for,S&D,193098
197782,for,S&D,193098
257169,for,S&D,193098
256937,for,S&D,193098
256938,for,S&D,193098
40224,for,S&D,193098
38542,for,S&D,193098
257087,for,S&D,193098
33998,for,S&D,193098
197579,for,S&D,193098
237465,for,S&D,193098
257088,for,S&D,193098
125046,for,S&D,193098
256906,for,S&D,193098
197391,for,S&D,193098
101585,for,S&D,193098
197702,for,S&D,193098
28298,for,S&D,193098
96833,for,S&D,193098
256901,for,S&D,193098
197694,for,S&D,193098
257075,for,S&D,193098
256997,for,S&D,193098
257059,for,S&D,193098
257079,for,S&D,193098
257102,for,S&D,193098
124785,for,S&D,193098
256830,for,S&D,193098
256803,for,S&D,193098
197682,for,S&D,193098
122978,for,S&D,193098
197392,for,S&D,193098
256898,for,S&D,193098
256908,for,S&D,193098
197491,for,S&D,193098
1909,for,S&D,193098
256899,for,S&D,193098
96812,for,S&D,193098
197721,for,S&D,193098
197719,for,S&D,193098
91636,for,S&D,193098
257727,for,S&D,193098
204418,for,S&D,193098
256994,for,S&D,193098
197497,for,S&D,193098
124722,for,S&D,193098
28347,for,S&D,193098
257103,for,S&D,193098
88882,for,S&D,193098
124836,for,S&D,193098
257238,for,S&D,193098
256903,for,S&D,193098
197845,for,S&D,193098
124846,for,S&D,193098
112744,for,S&D,193098
256902,for,S&D,193098
96998,for,S&D,193098
229839,for,S&D,193098
256935,for,S&D,193098
218347,for,S&D,193098
257121,for,S&D,193098
204413,for,S&D,193098
197722,for,S&D,193098
257001,for,S&D,193098
256905,for,S&D,193098
37312,for,S&D,193098
257084,for,S&D,193098
197670,for,S&D,193098
256999,for,S&D,193098
197677,for,S&D,193098
257085,for,S&D,193098
257101,for,S&D,193098
257071,for,S&D,193098
197591,for,S&D,193098
256885,for,S&D,193098
257148,for,S&D,193098
197810,for,S&D,193098
34232,for,S&D,193098
199941,for,S&D,193098
185619,for,S&D,193098
5392,for,S&D,193098
256805,for,The Left,193098
257138,for,The Left,193098
197701,for,The Left,193098
197533,for,The Left,193098
187917,for,The Left,193098
124984,for,The Left,193098
197574,for,The Left,193098
197529,for,The Left,193098
257023,for,The Left,193098
257155,for,The Left,193098
197468,for,The Left,193098
256961,for,The Left,193098
124985,for,The Left,193098
256913,for,The Left,193098
257299,for,The Left,193098
257092,for,The Left,193098
270719,for,The Left,193098
256912,for,The Left,193098
125023,for,The Left,193098
256890,for,The Left,193098
124736,for,The Left,193098
257063,for,The Left,193098
236053,for,The Left,193098
245770,for,The Left,193098
257140,for,The Left,193098
257083,for,The Left,193098
257135,for,The Left,193098
257126,for,The Left,193098
256911,for,The Left,193098
257127,for,The Left,193098
127766,for,The Left,193098
190517,for,The Left,193098
257009,for,The Left,193098
2268,for,The Left,193098
256910,for,The Left,193098
257133,for,The Left,193098
197448,for,Verts/ALE,193098
197449,for,Verts/ALE,193098
197439,for,Verts/ALE,193098
256995,for,Verts/ALE,193098
197470,for,Verts/ALE,193098
256915,for,Verts/ALE,193098
86793,for,Verts/ALE,193098
197503,for,Verts/ALE,193098
106936,for,Verts/ALE,193098
183916,for,Verts/ALE,193098
197549,for,Verts/ALE,193098
96752,for,Verts/ALE,193098
197398,for,Verts/ALE,193098
197395,for,Verts/ALE,193098
197460,for,Verts/ALE,193098
197461,for,Verts/ALE,193098
96675,for,Verts/ALE,193098
257132,for,Verts/ALE,193098
197462,for,Verts/ALE,193098
257016,for,Verts/ALE,193098
208722,for,Verts/ALE,193098
24942,for,Verts/ALE,193098
197464,for,Verts/ALE,193098
257044,for,Verts/ALE,193098
198076,for,Verts/ALE,193098
197466,for,Verts/ALE,193098
197573,for,Verts/ALE,193098
256813,for,Verts/ALE,193098
103381,for,Verts/ALE,193098
256964,for,Verts/ALE,193098
197500,for,Verts/ALE,193098
256833,for,Verts/ALE,193098
257139,for,Verts/ALE,193098
201945,for,Verts/ALE,193098
111412,for,Verts/ALE,193098
256916,for,Verts/ALE,193098
58766,for,Verts/ALE,193098
256990,for,Verts/ALE,193098
256965,for,Verts/ALE,193098
97236,for,Verts/ALE,193098
256978,for,Verts/ALE,193098
257437,for,Verts/ALE,193098
190464,for,Verts/ALE,193098
256956,against,ECR,193098
257117,against,ECR,193098
257000,against,ECR,193098
4746,against,ECR,193098
23788,against,ECR,193098
257073,against,ECR,193098
197501,against,ECR,193098
99878,against,ECR,193098
257096,against,ECR,193098
257147,against,ECR,193098
257094,against,ECR,193098
257095,against,ECR,193098
257076,against,ECR,193098
198490,against,ECR,193098
197794,against,ECR,193098
257055,against,ECR,193098
257144,against,ECR,193098
197516,against,ECR,193098
257056,against,ECR,193098
197493,against,ECR,193098
257149,against,ECR,193098
257077,against,ECR,193098
256922,against,ECR,193098
257060,against,ECR,193098
257080,against,ECR,193098
239260,against,ECR,193098
257058,against,ECR,193098
257086,against,ECR,193098
30123,against,ECR,193098
257150,against,ECR,193098
257145,against,ECR,193098
197820,against,ECR,193098
197773,against,ECR,193098
197545,against,ECR,193098
257113,against,ECR,193098
257021,against,ECR,193098
197553,against,ECR,193098
204346,against,ECR,193098
257114,against,ECR,193098
257116,against,ECR,193098
197655,against,ECR,193098
96697,against,ECR,193098
257163,against,ECR,193098
256925,against,ECR,193098
257258,against,ECR,193098
257099,against,ECR,193098
197537,against,ECR,193098
257052,against,ECR,193098
197572,against,ECR,193098
124884,against,ECR,193098
197475,against,ESN,193098
