mepid,result,eugroup,identifier
840,attended,Renew,177073
1294,attended,S&D,177073
1909,attended,S&D,177073
1917,attended,EPP,177073
1927,attended,EPP,177073
2152,attended,Greens/EFA,177073
2268,attended,GUE/NGL,177073
2341,attended,EPP,177073
4289,attended,EPP,177073
4395,attended,ECR,177073
4746,attended,ECR,177073
5392,attended,S&D,177073
5729,attended,S&D,177073
5736,attended,Patriots,177073
22858,attended,Renew,177073
23781,attended,EPP,177073
23788,attended,ECR,177073
23816,attended,Patriots,177073
23868,attended,NA,177073
24922,attended,EPP,177073
24942,attended,Greens/EFA,177073
25758,attended,NA,177073
28122,attended,EPP,177073
28150,attended,Patriots,177073
28219,attended,EPP,177073
28223,attended,EPP,177073
28226,attended,EPP,177073
28307,attended,S&D,177073
28347,attended,S&D,177073
28399,attended,EPP,177073
28400,attended,EPP,177073
28419,attended,S&D,177073
28615,attended,ECR,177073
28617,attended,EPP,177073
30123,attended,ECR,177073
30482,attended,GUE/NGL,177073
33998,attended,S&D,177073
34232,attended,S&D,177073
36392,excused,Patriots,177073
37312,attended,S&D,177073
37324,attended,EPP,177073
38542,attended,S&D,177073
39725,attended,EPP,177073
40224,attended,S&D,177073
40599,attended,EPP,177073
72779,attended,EPP,177073
86057,attended,EPP,177073
86793,attended,Greens/EFA,177073
88552,attended,Patriots,177073
88882,attended,S&D,177073
91636,attended,S&D,177073
94649,attended,Patriots,177073
95074,attended,EPP,177073
96653,attended,NA,177073
96668,attended,EPP,177073
96675,attended,Greens/EFA,177073
96681,attended,S&D,177073
96697,attended,ECR,177073
96709,attended,Renew,177073
96711,attended,Renew,177073
96752,attended,Greens/EFA,177073
96756,attended,EPP,177073
96761,attended,EPP,177073
96780,excused,EPP,177073
96787,attended,EPP,177073
96791,attended,EPP,177073
96810,attended,ECR,177073
96812,attended,S&D,177073
96826,attended,Patriots,177073
96830,attended,Patriots,177073
96833,attended,S&D,177073
96932,attended,S&D,177073
96936,attended,EPP,177073
96940,attended,Renew,177073
96998,attended,S&D,177073
97236,attended,Greens/EFA,177073
97399,attended,EPP,177073
97968,attended,EPP,177073
98341,attended,EPP,177073
98582,excused,EPP,177073
99878,attended,ECR,177073
99945,attended,EPP,177073
101039,attended,Patriots,177073
101585,attended,S&D,177073
103246,attended,Patriots,177073
106936,attended,Greens/EFA,177073
107212,attended,EPP,177073
110673,attended,EPP,177073
111412,attended,Greens/EFA,177073
112744,attended,S&D,177073
112747,attended,S&D,177073
112748,attended,S&D,177073
118859,attended,EPP,177073
119435,attended,EPP,177073
119652,attended,S&D,177073
122978,attended,S&D,177073
123562,attended,ECR,177073
124700,attended,Renew,177073
124701,attended,EPP,177073
124713,attended,EPP,177073
124715,attended,Patriots,177073
124722,attended,S&D,177073
124736,attended,GUE/NGL,177073
124760,attended,ECR,177073
124766,attended,Renew,177073
124785,attended,S&D,177073
124795,attended,EPP,177073
124799,attended,S&D,177073
124802,attended,EPP,177073
124806,attended,EPP,177073
124807,attended,EPP,177073
124808,attended,EPP,177073
124813,attended,GUE/NGL,177073
124834,attended,NA,177073
124836,attended,S&D,177073
124846,attended,S&D,177073
124850,attended,EPP,177073
124858,attended,NA,177073
124861,excused,EPP,177073
124866,attended,Renew,177073
124867,excused,S&D,177073
124875,attended,Patriots,177073
124877,attended,ECR,177073
124884,attended,ECR,177073
124893,attended,EPP,177073
124895,attended,EPP,177073
124973,attended,Patriots,177073
124984,attended,GUE/NGL,177073
124985,attended,GUE/NGL,177073
125001,attended,Patriots,177073
125012,attended,EPP,177073
125023,excused,GUE/NGL,177073
125027,attended,EPP,177073
125042,attended,S&D,177073
125046,attended,S&D,177073
125052,attended,Patriots,177073
125068,attended,EPP,177073
125093,attended,NA,177073
125104,attended,EPP,177073
125204,attended,EPP,177073
125325,attended,EPP,177073
125670,attended,EPP,177073
126699,attended,Patriots,177073
127766,attended,GUE/NGL,177073
129073,attended,Renew,177073
130100,attended,Renew,177073
183916,attended,Greens/EFA,177073
185341,attended,EPP,177073
185771,attended,Patriots,177073
187917,attended,GUE/NGL,177073
188096,attended,EPP,177073
188945,attended,EPP,177073
189065,attended,Patriots,177073
190464,attended,Greens/EFA,177073
190574,attended,ESN,177073
190713,attended,EPP,177073
192254,attended,Patriots,177073
193292,attended,Greens/EFA,177073
197391,attended,S&D,177073
197392,attended,S&D,177073
197395,attended,Greens/EFA,177073
197398,attended,Greens/EFA,177073
197400,attended,Renew,177073
197401,attended,Renew,177073
197402,attended,EPP,177073
197403,attended,S&D,177073
197404,attended,EPP,177073
197405,attended,EPP,177073
197406,attended,EPP,177073
197408,attended,EPP,177073
197412,attended,EPP,177073
197413,attended,EPP,177073
197414,attended,EPP,177073
197416,attended,GUE/NGL,177073
197417,attended,EPP,177073
197421,attended,EPP,177073
197422,attended,EPP,177073
197426,excused,EPP,177073
197429,attended,EPP,177073
197430,attended,Renew,177073
197432,attended,Renew,177073
197433,attended,S&D,177073
197435,attended,S&D,177073
197439,attended,Greens/EFA,177073
197440,excused,S&D,177073
197445,attended,Renew,177073
197447,attended,Renew,177073
197448,attended,Greens/EFA,177073
197449,attended,Greens/EFA,177073
197460,attended,Greens/EFA,177073
197461,attended,Greens/EFA,177073
197462,attended,Greens/EFA,177073
197463,attended,Renew,177073
197464,attended,Greens/EFA,177073
197466,attended,Greens/EFA,177073
197468,attended,GUE/NGL,177073
197469,attended,ECR,177073
197470,attended,Greens/EFA,177073
197473,attended,EPP,177073
197475,attended,ESN,177073
197490,attended,EPP,177073
197491,attended,S&D,177073
197492,attended,EPP,177073
197493,attended,ECR,177073
197494,attended,Renew,177073
197497,attended,S&D,177073
197498,attended,S&D,177073
197500,attended,Greens/EFA,177073
197502,attended,Renew,177073
197503,attended,Greens/EFA,177073
197514,attended,EPP,177073
197517,attended,EPP,177073
197523,attended,EPP,177073
197525,attended,EPP,177073
197528,attended,Patriots,177073
197529,attended,GUE/NGL,177073
197533,attended,GUE/NGL,177073
197534,attended,EPP,177073
197543,attended,Renew,177073
197545,attended,ECR,177073
197549,attended,Greens/EFA,177073
197552,attended,ECR,177073
197556,attended,ESN,177073
197557,attended,Renew,177073
197558,attended,Renew,177073
197572,attended,ECR,177073
197573,attended,Greens/EFA,177073
197574,attended,GUE/NGL,177073
197577,attended,Renew,177073
197579,attended,S&D,177073
197580,attended,Patriots,177073
197581,attended,Renew,177073
197589,attended,Renew,177073
197591,attended,S&D,177073
197606,attended,EPP,177073
197607,attended,ECR,177073
197618,attended,S&D,177073
197623,attended,Patriots,177073
197624,attended,Renew,177073
197627,attended,Patriots,177073
197628,attended,Patriots,177073
197636,attended,EPP,177073
197646,attended,EPP,177073
197652,attended,EPP,177073
197655,attended,ECR,177073
197670,attended,S&D,177073
197672,attended,Renew,177073
197677,attended,S&D,177073
197679,attended,EPP,177073
197684,attended,GUE/NGL,177073
197687,attended,Patriots,177073
197690,attended,Patriots,177073
197691,attended,Patriots,177073
197694,attended,S&D,177073
197697,attended,S&D,177073
197699,attended,GUE/NGL,177073
197701,attended,GUE/NGL,177073
197702,attended,S&D,177073
197711,attended,EPP,177073
197718,attended,S&D,177073
197719,attended,S&D,177073
197721,attended,S&D,177073
197722,attended,S&D,177073
197734,attended,NA,177073
197738,attended,EPP,177073
197763,attended,ESN,177073
197769,attended,Renew,177073
