mepid,result,eugroup,identifier
840,attended,Renew,180342
1294,attended,S&D,180342
1909,attended,S&D,180342
1917,attended,EPP,180342
1927,attended,EPP,180342
2152,attended,Greens/EFA,180342
2268,attended,GUE/NGL,180342
2341,attended,EPP,180342
4267,attended,S&D,180342
4289,attended,EPP,180342
4746,attended,ECR,180342
5392,attended,S&D,180342
5729,attended,S&D,180342
5736,attended,Patriots,180342
22418,attended,EPP,180342
22858,attended,Renew,180342
23699,attended,NA,180342
23781,attended,EPP,180342
23788,attended,ECR,180342
23816,attended,Patriots,180342
23868,attended,NA,180342
24922,attended,EPP,180342
24942,attended,Greens/EFA,180342
25758,attended,NA,180342
28122,attended,EPP,180342
28150,attended,Patriots,180342
28219,attended,EPP,180342
28223,attended,EPP,180342
28226,attended,EPP,180342
28347,attended,S&D,180342
28390,attended,EPP,180342
28399,attended,EPP,180342
28400,attended,EPP,180342
28419,attended,S&D,180342
28617,attended,EPP,180342
30123,attended,ECR,180342
30482,attended,GUE/NGL,180342
33998,attended,S&D,180342
34232,attended,S&D,180342
36392,attended,Patriots,180342
37312,attended,S&D,180342
37324,attended,EPP,180342
38511,attended,Patriots,180342
38542,attended,S&D,180342
39725,attended,EPP,180342
40224,attended,S&D,180342
40599,attended,EPP,180342
72779,attended,EPP,180342
86057,attended,EPP,180342
86793,attended,Greens/EFA,180342
88552,attended,Patriots,180342
88882,attended,S&D,180342
91636,attended,S&D,180342
94649,attended,Patriots,180342
95074,attended,EPP,180342
96653,attended,NA,180342
96668,attended,EPP,180342
96675,attended,Greens/EFA,180342
96681,attended,S&D,180342
96697,attended,ECR,180342
96709,attended,Renew,180342
96711,attended,Renew,180342
96752,attended,Greens/EFA,180342
96756,attended,EPP,180342
96761,attended,EPP,180342
96787,attended,EPP,180342
96791,attended,EPP,180342
96808,attended,EPP,180342
96810,attended,ECR,180342
96811,attended,EPP,180342
96812,attended,S&D,180342
96826,attended,Patriots,180342
96830,attended,Patriots,180342
96833,attended,S&D,180342
96932,attended,S&D,180342
96933,attended,EPP,180342
96934,attended,EPP,180342
96936,attended,EPP,180342
96940,attended,Renew,180342
96998,attended,S&D,180342
97236,attended,Greens/EFA,180342
97399,attended,EPP,180342
97968,attended,EPP,180342
98219,attended,EPP,180342
98341,attended,EPP,180342
98582,attended,EPP,180342
99878,attended,ECR,180342
99945,attended,EPP,180342
101039,attended,Patriots,180342
101585,attended,S&D,180342
103246,attended,Patriots,180342
106936,attended,Greens/EFA,180342
107212,attended,EPP,180342
110673,attended,EPP,180342
111412,attended,Greens/EFA,180342
112744,attended,S&D,180342
112747,attended,S&D,180342
112748,attended,S&D,180342
113523,attended,EPP,180342
118859,attended,EPP,180342
119652,attended,S&D,180342
122978,attended,S&D,180342
123562,attended,ECR,180342
124691,attended,S&D,180342
124700,attended,Renew,180342
124701,attended,EPP,180342
124713,attended,EPP,180342
124715,attended,Patriots,180342
124722,attended,S&D,180342
124736,attended,GUE/NGL,180342
124760,attended,ECR,180342
124766,attended,Renew,180342
124784,attended,S&D,180342
124785,attended,S&D,180342
124795,attended,EPP,180342
124799,attended,S&D,180342
124802,attended,EPP,180342
124806,attended,EPP,180342
124807,attended,EPP,180342
124808,attended,EPP,180342
124813,attended,GUE/NGL,180342
124834,attended,NA,180342
124836,attended,S&D,180342
124846,attended,S&D,180342
124850,attended,EPP,180342
124858,attended,NA,180342
124861,attended,EPP,180342
124866,attended,Renew,180342
124867,attended,S&D,180342
124875,attended,Patriots,180342
124877,attended,ECR,180342
124884,attended,ECR,180342
