mepid,result,eugroup,identifier
256956,for,ECR,187352
257117,for,ECR,187352
124760,for,ECR,187352
4746,for,ECR,187352
23788,for,ECR,187352
197501,for,ECR,187352
99878,for,ECR,187352
257096,for,ECR,187352
257093,for,ECR,187352
257147,for,ECR,187352
257094,for,ECR,187352
257095,for,ECR,187352
257076,for,ECR,187352
257091,for,ECR,187352
96810,for,ECR,187352
197607,for,ECR,187352
198490,for,ECR,187352
257097,for,ECR,187352
256986,for,ECR,187352
197794,for,ECR,187352
257055,for,ECR,187352
257144,for,ECR,187352
197516,for,ECR,187352
257056,for,ECR,187352
220871,for,ECR,187352
256845,for,ECR,187352
257149,for,ECR,187352
257077,for,ECR,187352
4395,for,ECR,187352
256922,for,ECR,187352
197824,for,ECR,187352
257060,for,ECR,187352
257080,for,ECR,187352
239260,for,ECR,187352
257086,for,ECR,187352
30123,for,ECR,187352
257150,for,ECR,187352
257115,for,ECR,187352
257145,for,ECR,187352
256907,for,ECR,187352
197820,for,ECR,187352
257104,for,ECR,187352
197773,for,ECR,187352
197545,for,ECR,187352
257113,for,ECR,187352
257021,for,ECR,187352
257109,for,ECR,187352
257025,for,ECR,187352
197553,for,ECR,187352
204346,for,ECR,187352
257114,for,ECR,187352
257116,for,ECR,187352
197655,for,ECR,187352
257090,for,ECR,187352
96697,for,ECR,187352
257163,for,ECR,187352
256925,for,ECR,187352
257258,for,ECR,187352
125106,for,ECR,187352
257099,for,ECR,187352
256811,for,ECR,187352
257143,for,ECR,187352
197537,for,ECR,187352
197552,for,ECR,187352
257052,for,ECR,187352
123562,for,ECR,187352
124877,for,ECR,187352
197572,for,ECR,187352
28615,for,ECR,187352
124884,for,ECR,187352
256858,for,NI,187352
256852,for,NI,187352
23868,for,NI,187352
256960,for,NI,187352
257005,for,NI,187352
257256,for,NI,187352
257007,for,NI,187352
198373,for,NI,187352
257118,for,NI,187352
256989,for,NI,187352
96653,for,NI,187352
256971,for,NI,187352
256871,for,NI,187352
256810,for,PPE,187352
257043,for,PPE,187352
197490,for,PPE,187352
256820,for,PPE,187352
113523,for,PPE,187352
96808,for,PPE,187352
24922,for,PPE,187352
197492,for,PPE,187352
256887,for,PPE,187352
256947,for,PPE,187352
197534,for,PPE,187352
197679,for,PPE,187352
197408,for,PPE,187352
197410,for,PPE,187352
197648,for,PPE,187352
197636,for,PPE,187352
251324,for,PPE,187352
204129,for,PPE,187352
125012,for,PPE,187352
257047,for,PPE,187352
257081,for,PPE,187352
257051,for,PPE,187352
257296,for,PPE,187352
28122,for,PPE,187352
28390,for,PPE,187352
124861,for,PPE,187352
257034,for,PPE,187352
257078,for,PPE,187352
257030,for,PPE,187352
204333,for,PPE,187352
257237,for,PPE,187352
197473,for,PPE,187352
257048,for,PPE,187352
96787,for,PPE,187352
99945,for,PPE,187352
28226,for,PPE,187352
96811,for,PPE,187352
197649,for,PPE,187352
257137,for,PPE,187352
256840,for,PPE,187352
1917,for,PPE,187352
2341,for,PPE,187352
257032,for,PPE,187352
251874,for,PPE,187352
124807,for,PPE,187352
125204,for,PPE,187352
202036,for,PPE,187352
256919,for,PPE,187352
97399,for,PPE,187352
220908,for,PPE,187352
256985,for,PPE,187352
197514,for,PPE,187352
197646,for,PPE,187352
197412,for,PPE,187352
22418,for,PPE,187352
124895,for,PPE,187352
96780,for,PPE,187352
257065,for,PPE,187352
256918,for,PPE,187352
257031,for,PPE,187352
197840,for,PPE,187352
96934,for,PPE,187352
125068,for,PPE,187352
96668,for,PPE,187352
