mepid,result,eugroup,identifier
256871,for,NI,194877
256955,for,NI,194877
256810,for,PPE,194877
257043,for,PPE,194877
197490,for,PPE,194877
256820,for,PPE,194877
113523,for,PPE,194877
24922,for,PPE,194877
197492,for,PPE,194877
256887,for,PPE,194877
256947,for,PPE,194877
197534,for,PPE,194877
197679,for,PPE,194877
197408,for,PPE,194877
197410,for,PPE,194877
197648,for,PPE,194877
197636,for,PPE,194877
277777,for,PPE,194877
251324,for,PPE,194877
204129,for,PPE,194877
125012,for,PPE,194877
257047,for,PPE,194877
257081,for,PPE,194877
257051,for,PPE,194877
257296,for,PPE,194877
28122,for,PPE,194877
28390,for,PPE,194877
257034,for,PPE,194877
257078,for,PPE,194877
257028,for,PPE,194877
256862,for,PPE,194877
257030,for,PPE,194877
204333,for,PPE,194877
257237,for,PPE,194877
197473,for,PPE,194877
257048,for,PPE,194877
96787,for,PPE,194877
99945,for,PPE,194877
96811,for,PPE,194877
257035,for,PPE,194877
197649,for,PPE,194877
257137,for,PPE,194877
256840,for,PPE,194877
1917,for,PPE,194877
197414,for,PPE,194877
2341,for,PPE,194877
257032,for,PPE,194877
251874,for,PPE,194877
124807,for,PPE,194877
125204,for,PPE,194877
202036,for,PPE,194877
256919,for,PPE,194877
125027,for,PPE,194877
97399,for,PPE,194877
262021,for,PPE,194877
256985,for,PPE,194877
197514,for,PPE,194877
257033,for,PPE,194877
197646,for,PPE,194877
197412,for,PPE,194877
22418,for,PPE,194877
124895,for,PPE,194877
257065,for,PPE,194877
256918,for,PPE,194877
197517,for,PPE,194877
257031,for,PPE,194877
197840,for,PPE,194877
96934,for,PPE,194877
125068,for,PPE,194877
96668,for,PPE,194877
249603,for,PPE,194877
256831,for,PPE,194877
256973,for,PPE,194877
197523,for,PPE,194877
197406,for,PPE,194877
256846,for,PPE,194877
256861,for,PPE,194877
276060,for,PPE,194877
197525,for,PPE,194877
97968,for,PPE,194877
256864,for,PPE,194877
256865,for,PPE,194877
277057,for,PPE,194877
257261,for,PPE,194877
256920,for,PPE,194877
95074,for,PPE,194877
1927,for,PPE,194877
124808,for,PPE,194877
220896,for,PPE,194877
28399,for,PPE,194877
