mepid,result,eugroup,identifier
840,attended,Renew,180678
1294,attended,S&D,180678
1909,attended,S&D,180678
1917,attended,EPP,180678
1927,attended,EPP,180678
2152,attended,Greens/EFA,180678
2268,attended,GUE/NGL,180678
2341,attended,EPP,180678
4267,attended,S&D,180678
4289,attended,EPP,180678
4395,attended,ECR,180678
5392,attended,S&D,180678
5729,attended,S&D,180678
5736,attended,Patriots,180678
22418,attended,EPP,180678
22858,attended,Renew,180678
23699,attended,NA,180678
23781,attended,EPP,180678
23816,attended,Patriots,180678
23868,attended,NA,180678
24922,attended,EPP,180678
25758,attended,NA,180678
28122,attended,EPP,180678
28150,attended,Patriots,180678
28219,excused,EPP,180678
28223,attended,EPP,180678
28226,attended,EPP,180678
28307,attended,S&D,180678
28347,attended,S&D,180678
28399,attended,EPP,180678
28400,attended,EPP,180678
28419,attended,S&D,180678
28615,attended,ECR,180678
28617,attended,EPP,180678
30123,attended,ECR,180678
30482,excused,GUE/NGL,180678
34232,attended,S&D,180678
36392,attended,Patriots,180678
37312,attended,S&D,180678
37324,attended,EPP,180678
38542,attended,S&D,180678
39725,attended,EPP,180678
40224,attended,S&D,180678
40599,attended,EPP,180678
58766,attended,Greens/EFA,180678
72779,attended,EPP,180678
86057,attended,EPP,180678
86793,attended,Greens/EFA,180678
88552,attended,Patriots,180678
88882,attended,S&D,180678
91636,attended,S&D,180678
94649,attended,Patriots,180678
95074,attended,EPP,180678
96653,attended,NA,180678
96668,attended,EPP,180678
96675,attended,Greens/EFA,180678
96681,attended,S&D,180678
96709,attended,Renew,180678
96711,attended,Renew,180678
96752,attended,Greens/EFA,180678
96756,attended,EPP,180678
96780,attended,EPP,180678
96787,attended,EPP,180678
96791,attended,EPP,180678
96808,attended,EPP,180678
96810,attended,ECR,180678
96812,attended,S&D,180678
96830,attended,Patriots,180678
96833,attended,S&D,180678
96932,attended,S&D,180678
96933,attended,EPP,180678
96934,attended,EPP,180678
96936,attended,EPP,180678
96940,attended,Renew,180678
96998,attended,S&D,180678
97236,attended,Greens/EFA,180678
97399,attended,EPP,180678
97968,attended,EPP,180678
98219,attended,EPP,180678
98341,attended,EPP,180678
98582,attended,EPP,180678
99945,attended,EPP,180678
101039,attended,Patriots,180678
103246,attended,Patriots,180678
106936,attended,Greens/EFA,180678
107212,attended,EPP,180678
110673,attended,EPP,180678
111412,attended,Greens/EFA,180678
112744,attended,S&D,180678
112747,attended,S&D,180678
112748,attended,S&D,180678
118859,attended,EPP,180678
119435,attended,EPP,180678
119652,attended,S&D,180678
122978,attended,S&D,180678
123562,attended,ECR,180678
124691,attended,S&D,180678
124700,attended,Renew,180678
124701,attended,EPP,180678
124713,attended,EPP,180678
124722,attended,S&D,180678
124736,attended,GUE/NGL,180678
124766,attended,Renew,180678
124785,attended,S&D,180678
124799,attended,S&D,180678
124802,attended,EPP,180678
124806,attended,EPP,180678
124807,attended,EPP,180678
124808,attended,EPP,180678
124813,attended,GUE/NGL,180678
124828,attended,EPP,180678
124836,attended,S&D,180678
124846,attended,S&D,180678
124850,attended,EPP,180678
124858,attended,NA,180678
124866,attended,Renew,180678
124875,attended,Patriots,180678
124877,attended,ECR,180678
124884,attended,ECR,180678
124893,attended,EPP,180678
124895,attended,EPP,180678
124973,attended,Patriots,180678
124985,attended,GUE/NGL,180678
125001,attended,Patriots,180678
125012,attended,EPP,180678
125023,excused,GUE/NGL,180678
125027,attended,EPP,180678
125042,attended,S&D,180678
125046,attended,S&D,180678
125052,attended,Patriots,180678
125065,attended,EPP,180678
125068,attended,EPP,180678
125093,attended,NA,180678
125104,attended,EPP,180678
125106,attended,ECR,180678
125204,attended,EPP,180678
125325,attended,EPP,180678
125670,attended,EPP,180678
126699,attended,Patriots,180678
127766,attended,GUE/NGL,180678
128483,attended,ESN,180678
129073,attended,Renew,180678
130100,attended,Renew,180678
131580,attended,Patriots,180678
183916,attended,Greens/EFA,180678
185341,attended,EPP,180678
185619,attended,S&D,180678
185771,attended,Patriots,180678
187917,attended,GUE/NGL,180678
188096,attended,EPP,180678
188945,attended,EPP,180678
190464,attended,Greens/EFA,180678
190574,attended,ESN,180678
190713,attended,EPP,180678
191693,attended,Renew,180678
192254,attended,Patriots,180678
193292,attended,Greens/EFA,180678
197391,attended,S&D,180678
197392,attended,S&D,180678
197395,attended,Greens/EFA,180678
197398,attended,Greens/EFA,180678
197401,attended,Renew,180678
197402,attended,EPP,180678
197403,attended,S&D,180678
197404,attended,EPP,180678
197405,attended,EPP,180678
197406,attended,EPP,180678
197408,attended,EPP,180678
197410,attended,EPP,180678
197412,attended,EPP,180678
197413,attended,EPP,180678
197414,attended,EPP,180678
197416,attended,GUE/NGL,180678
197417,attended,EPP,180678
197422,attended,EPP,180678
197425,attended,EPP,180678
197426,attended,EPP,180678
197429,attended,EPP,180678
197430,attended,Renew,180678
197432,attended,Renew,180678
197433,attended,S&D,180678
197435,attended,S&D,180678
197439,attended,Greens/EFA,180678
197440,attended,S&D,180678
197444,attended,Renew,180678
197445,attended,Renew,180678
197447,attended,Renew,180678
197449,attended,Greens/EFA,180678
197460,attended,Greens/EFA,180678
197461,attended,Greens/EFA,180678
197462,attended,Greens/EFA,180678
197463,attended,Renew,180678
197466,attended,Greens/EFA,180678
197468,attended,GUE/NGL,180678
197469,attended,ECR,180678
197470,attended,Greens/EFA,180678
197473,attended,EPP,180678
197475,attended,ESN,180678
197491,attended,S&D,180678
197492,attended,EPP,180678
197493,attended,ECR,180678
197494,attended,Renew,180678
197497,attended,S&D,180678
197498,attended,S&D,180678
197500,attended,Greens/EFA,180678
197501,attended,ECR,180678
197503,attended,Greens/EFA,180678
197504,attended,Renew,180678
197514,attended,EPP,180678
197517,attended,EPP,180678
197523,attended,EPP,180678
197525,attended,EPP,180678
197529,attended,GUE/NGL,180678
197533,attended,GUE/NGL,180678
197534,attended,EPP,180678
197537,attended,ECR,180678
197545,attended,ECR,180678
197549,attended,Greens/EFA,180678
197552,attended,ECR,180678
197553,attended,ECR,180678
197557,attended,Renew,180678
197558,attended,Renew,180678
197572,attended,ECR,180678
