mepid,result,eugroup,identifier
840,attended,Renew,181750
1294,attended,S&D,181750
1909,attended,S&D,181750
1917,attended,EPP,181750
1927,attended,EPP,181750
2152,attended,Greens/EFA,181750
2268,attended,GUE/NGL,181750
2341,attended,EPP,181750
4267,attended,S&D,181750
4289,attended,EPP,181750
4395,attended,ECR,181750
4746,attended,ECR,181750
5392,attended,S&D,181750
5729,attended,S&D,181750
5736,attended,Patriots,181750
22418,attended,EPP,181750
22858,attended,Renew,181750
23699,attended,NA,181750
23781,attended,EPP,181750
23788,attended,ECR,181750
23816,attended,Patriots,181750
23868,attended,NA,181750
24922,attended,EPP,181750
24942,attended,Greens/EFA,181750
25758,attended,NA,181750
28122,attended,EPP,181750
28150,attended,Patriots,181750
28219,attended,EPP,181750
28223,attended,EPP,181750
28226,attended,EPP,181750
28347,attended,S&D,181750
28390,attended,EPP,181750
28399,attended,EPP,181750
28400,attended,EPP,181750
28419,attended,S&D,181750
28615,attended,ECR,181750
28617,attended,EPP,181750
30123,attended,ECR,181750
33998,attended,S&D,181750
36392,excused,Patriots,181750
37312,attended,S&D,181750
37324,attended,EPP,181750
38511,attended,Patriots,181750
38542,attended,S&D,181750
39725,attended,EPP,181750
40224,attended,S&D,181750
40599,attended,EPP,181750
58766,attended,Greens/EFA,181750
72779,attended,EPP,181750
86057,attended,EPP,181750
86793,attended,Greens/EFA,181750
88552,attended,Patriots,181750
88882,attended,S&D,181750
91636,attended,S&D,181750
94649,attended,Patriots,181750
95074,attended,EPP,181750
96653,attended,NA,181750
96668,attended,EPP,181750
96675,attended,Greens/EFA,181750
96681,attended,S&D,181750
96697,attended,ECR,181750
96709,attended,Renew,181750
96711,attended,Renew,181750
96752,attended,Greens/EFA,181750
96756,attended,EPP,181750
96761,attended,EPP,181750
96780,attended,EPP,181750
96787,attended,EPP,181750
96791,attended,EPP,181750
96808,attended,EPP,181750
96810,attended,ECR,181750
96811,attended,EPP,181750
96812,attended,S&D,181750
96826,attended,Patriots,181750
96830,attended,Patriots,181750
96833,attended,S&D,181750
96932,attended,S&D,181750
96933,attended,EPP,181750
96934,attended,EPP,181750
96936,attended,EPP,181750
96940,attended,Renew,181750
96998,attended,S&D,181750
