mepid,result,eugroup,identifier
197469,for,ECR,184762
256884,for,ECR,184762
256858,for,NI,184762
256960,for,NI,184762
124858,for,NI,184762
256851,for,NI,184762
25758,for,NI,184762
256939,for,NI,184762
198373,for,NI,184762
197734,for,NI,184762
256989,for,NI,184762
125093,for,NI,184762
256969,for,NI,184762
96653,for,NI,184762
124834,for,NI,184762
256871,for,NI,184762
256967,for,NI,184762
197842,for,NI,184762
256955,for,NI,184762
257043,for,PPE,184762
197490,for,PPE,184762
256820,for,PPE,184762
113523,for,PPE,184762
96808,for,PPE,184762
24922,for,PPE,184762
197492,for,PPE,184762
256887,for,PPE,184762
256947,for,PPE,184762
197534,for,PPE,184762
197679,for,PPE,184762
197408,for,PPE,184762
197778,for,PPE,184762
251324,for,PPE,184762
125012,for,PPE,184762
257047,for,PPE,184762
257081,for,PPE,184762
257051,for,PPE,184762
257296,for,PPE,184762
28122,for,PPE,184762
28219,for,PPE,184762
257034,for,PPE,184762
257078,for,PPE,184762
257028,for,PPE,184762
257030,for,PPE,184762
204333,for,PPE,184762
257237,for,PPE,184762
96787,for,PPE,184762
99945,for,PPE,184762
28226,for,PPE,184762
96811,for,PPE,184762
197649,for,PPE,184762
257137,for,PPE,184762
256840,for,PPE,184762
2341,for,PPE,184762
251874,for,PPE,184762
124807,for,PPE,184762
125204,for,PPE,184762
202036,for,PPE,184762
256919,for,PPE,184762
125027,for,PPE,184762
97399,for,PPE,184762
220908,for,PPE,184762
256985,for,PPE,184762
257033,for,PPE,184762
197646,for,PPE,184762
197412,for,PPE,184762
124895,for,PPE,184762
257065,for,PPE,184762
256918,for,PPE,184762
197517,for,PPE,184762
257031,for,PPE,184762
96934,for,PPE,184762
125068,for,PPE,184762
96668,for,PPE,184762
249603,for,PPE,184762
256831,for,PPE,184762
256973,for,PPE,184762
197523,for,PPE,184762
256846,for,PPE,184762
197525,for,PPE,184762
97968,for,PPE,184762
256920,for,PPE,184762
95074,for,PPE,184762
23781,for,PPE,184762
204336,for,PPE,184762
