mepid,result,eugroup,identifier
840,attended,Renew,173899
1294,attended,S&D,173899
1909,attended,S&D,173899
1917,attended,EPP,173899
1927,attended,EPP,173899
2152,attended,Greens/EFA,173899
2268,attended,GUE/NGL,173899
2341,attended,EPP,173899
4267,attended,S&D,173899
4289,attended,EPP,173899
4395,attended,ECR,173899
4746,attended,ECR,173899
5392,attended,S&D,173899
5729,attended,S&D,173899
5736,attended,Patriots,173899
22418,attended,EPP,173899
22858,attended,Renew,173899
23699,attended,NA,173899
23781,attended,EPP,173899
23788,attended,ECR,173899
23816,attended,Patriots,173899
23868,attended,NA,173899
24922,attended,EPP,173899
24942,attended,Greens/EFA,173899
25758,attended,NA,173899
28122,attended,EPP,173899
28150,attended,Patriots,173899
28219,attended,EPP,173899
28223,attended,EPP,173899
28226,attended,EPP,173899
28307,attended,S&D,173899
28347,attended,S&D,173899
28390,attended,EPP,173899
28399,attended,EPP,173899
28400,attended,EPP,173899
28419,attended,S&D,173899
28615,attended,ECR,173899
28617,attended,EPP,173899
30123,attended,ECR,173899
30482,attended,GUE/NGL,173899
33998,attended,S&D,173899
34232,attended,S&D,173899
36392,attended,Patriots,173899
37312,attended,S&D,173899
37324,attended,EPP,173899
38511,attended,Patriots,173899
38542,attended,S&D,173899
39725,attended,EPP,173899
40224,attended,S&D,173899
40599,attended,EPP,173899
58766,attended,Greens/EFA,173899
72779,attended,EPP,173899
86057,attended,EPP,173899
86793,attended,Greens/EFA,173899
88552,attended,Patriots,173899
88882,attended,S&D,173899
91636,attended,S&D,173899
94649,attended,Patriots,173899
95074,attended,EPP,173899
96653,attended,NA,173899
96668,attended,EPP,173899
96675,attended,Greens/EFA,173899
96681,attended,S&D,173899
96697,attended,ECR,173899
96709,attended,Renew,173899
96711,attended,Renew,173899
96752,attended,Greens/EFA,173899
96756,excused,EPP,173899
96761,attended,EPP,173899
96780,attended,EPP,173899
96787,attended,EPP,173899
96791,attended,EPP,173899
96808,attended,EPP,173899
96810,attended,ECR,173899
96811,attended,EPP,173899
96812,attended,S&D,173899
96826,attended,Patriots,173899
96830,attended,Patriots,173899
96833,attended,S&D,173899
96932,attended,S&D,173899
96933,attended,EPP,173899
96934,attended,EPP,173899
96936,attended,EPP,173899
96940,attended,Renew,173899
96998,attended,S&D,173899
97236,attended,Greens/EFA,173899
97399,attended,EPP,173899
97968,attended,EPP,173899
98219,attended,EPP,173899
98341,attended,EPP,173899
98582,attended,EPP,173899
99878,attended,ECR,173899
99945,attended,EPP,173899
101039,attended,Patriots,173899
101585,attended,S&D,173899
103246,attended,Patriots,173899
106936,attended,Greens/EFA,173899
107212,attended,EPP,173899
110673,attended,EPP,173899
111412,attended,Greens/EFA,173899
112744,attended,S&D,173899
112747,attended,S&D,173899
112748,attended,S&D,173899
113523,attended,EPP,173899
118859,attended,EPP,173899
118949,attended,PfE,173899
119435,attended,EPP,173899
119652,attended,S&D,173899
122978,attended,S&D,173899
123562,attended,ECR,173899
124691,attended,S&D,173899
124700,attended,Renew,173899
124701,attended,EPP,173899
124713,attended,EPP,173899
124722,attended,S&D,173899
124736,attended,GUE/NGL,173899
124760,attended,ECR,173899
124766,attended,Renew,173899
124784,attended,S&D,173899
124785,attended,S&D,173899
124795,attended,EPP,173899
124802,attended,EPP,173899
124806,attended,EPP,173899
124807,attended,EPP,173899
124808,attended,EPP,173899
124813,attended,GUE/NGL,173899
124834,attended,NA,173899
124836,attended,S&D,173899
124846,attended,S&D,173899
124850,attended,EPP,173899
124858,attended,NA,173899
124861,attended,EPP,173899
124866,attended,Renew,173899
124867,attended,S&D,173899
124875,attended,Patriots,173899
124877,attended,ECR,173899
124884,attended,ECR,173899
124893,attended,EPP,173899
124895,attended,EPP,173899
124973,attended,Patriots,173899
124984,attended,GUE/NGL,173899
124985,attended,GUE/NGL,173899
125001,attended,Patriots,173899
125012,attended,EPP,173899
125023,excused,GUE/NGL,173899
125027,attended,EPP,173899
125042,attended,S&D,173899
125046,attended,S&D,173899
125052,attended,Patriots,173899
125065,attended,EPP,173899
125068,attended,EPP,173899
125093,attended,NA,173899
125104,attended,EPP,173899
125106,attended,ECR,173899
125204,attended,EPP,173899
125325,attended,EPP,173899
125670,attended,EPP,173899
126699,attended,Patriots,173899
127766,attended,GUE/NGL,173899
128483,attended,ESN,173899
129073,attended,Renew,173899
130100,attended,Renew,173899
131580,attended,Patriots,173899
183916,attended,Greens/EFA,173899
185341,attended,EPP,173899
185619,attended,S&D,173899
185771,attended,Patriots,173899
187917,attended,GUE/NGL,173899
188096,attended,EPP,173899
188945,attended,EPP,173899
189065,attended,Patriots,173899
190464,attended,Greens/EFA,173899
190574,attended,ESN,173899
190713,attended,EPP,173899
191693,attended,Renew,173899
192254,attended,Patriots,173899
193292,attended,Greens/EFA,173899
197391,attended,S&D,173899
197392,attended,S&D,173899
197395,attended,Greens/EFA,173899
197398,attended,Greens/EFA,173899
197400,attended,Renew,173899
197401,attended,Renew,173899
197402,attended,EPP,173899
197403,attended,S&D,173899
197404,attended,EPP,173899
197405,attended,EPP,173899
197408,attended,EPP,173899
197410,attended,EPP,173899
197412,attended,EPP,173899
197413,attended,EPP,173899
197414,attended,EPP,173899
197416,attended,GUE/NGL,173899
197417,attended,EPP,173899
197421,attended,EPP,173899
197422,attended,EPP,173899
197425,attended,EPP,173899
197426,attended,EPP,173899
197429,attended,EPP,173899
197430,attended,Renew,173899
197432,attended,Renew,173899
197433,attended,S&D,173899
197435,attended,S&D,173899
197439,attended,Greens/EFA,173899
197440,attended,S&D,173899
197443,attended,Renew,173899
197444,attended,Renew,173899
197445,attended,Renew,173899
197447,attended,Renew,173899
197448,attended,Greens/EFA,173899
197449,attended,Greens/EFA,173899
197460,excused,Greens/EFA,173899
197461,attended,Greens/EFA,173899
197462,attended,Greens/EFA,173899
197463,attended,Renew,173899
197464,attended,Greens/EFA,173899
197466,attended,Greens/EFA,173899
197468,attended,GUE/NGL,173899
197469,attended,ECR,173899
197470,attended,Greens/EFA,173899
197473,attended,EPP,173899
197475,attended,ESN,173899
197490,attended,EPP,173899
197491,attended,S&D,173899
197492,attended,EPP,173899
197493,attended,ECR,173899
197494,attended,Renew,173899
197497,attended,S&D,173899
197498,attended,S&D,173899
197500,attended,Greens/EFA,173899
197501,attended,ECR,173899
197502,attended,Renew,173899
197503,attended,Greens/EFA,173899
197514,attended,EPP,173899
197517,attended,EPP,173899
197523,attended,EPP,173899
197525,attended,EPP,173899
197528,attended,Patriots,173899
197529,attended,GUE/NGL,173899
197533,attended,GUE/NGL,173899
197534,attended,EPP,173899
197537,attended,ECR,173899
197543,attended,Renew,173899
197545,attended,ECR,173899
197549,attended,Greens/EFA,173899
197552,attended,ECR,173899
197553,attended,ECR,173899
197556,attended,ESN,173899
197557,attended,Renew,173899
197558,attended,Renew,173899
197572,attended,ECR,173899
197573,attended,Greens/EFA,173899
197574,attended,GUE/NGL,173899
197577,attended,Renew,173899
197578,attended,Patriots,173899
197579,attended,S&D,173899
197580,attended,Patriots,173899
197581,attended,Renew,173899
197589,attended,Renew,173899
197591,attended,S&D,173899
197606,attended,EPP,173899
197607,attended,ECR,173899
197618,attended,S&D,173899
197621,attended,EPP,173899
197623,attended,Patriots,173899
197624,attended,Renew,173899
197627,attended,Patriots,173899
197628,attended,Patriots,173899
197636,attended,EPP,173899
197646,attended,EPP,173899
197647,attended,EPP,173899
197648,attended,EPP,173899
197649,attended,EPP,173899
197652,attended,EPP,173899
197653,attended,S&D,173899
197655,attended,ECR,173899
197662,attended,EPP,173899
197670,attended,S&D,173899
197672,attended,Renew,173899
197677,attended,S&D,173899
197679,attended,EPP,173899
197682,attended,S&D,173899
197684,attended,GUE/NGL,173899
197690,attended,Patriots,173899
197691,attended,Patriots,173899
197694,attended,S&D,173899
197697,attended,S&D,173899
197699,attended,GUE/NGL,173899
197701,attended,GUE/NGL,173899
197702,attended,S&D,173899
197711,attended,EPP,173899
197718,attended,S&D,173899
197719,attended,S&D,173899
197721,attended,S&D,173899
197722,attended,S&D,173899
197734,attended,NA,173899
197738,attended,EPP,173899
197763,attended,ESN,173899
197769,attended,Renew,173899
197770,attended,Renew,173899
197772,attended,Greens/EFA,173899
197773,attended,ECR,173899
197778,attended,EPP,173899
197780,attended,Renew,173899
197781,attended,Renew,173899
197782,attended,S&D,173899
197784,attended,EPP,173899
197786,attended,Patriots,173899
197794,attended,ECR,173899
197795,attended,GUE/NGL,173899
197800,attended,S&D,173899
197802,attended,Greens/EFA,173899
197810,attended,S&D,173899
197818,attended,Renew,173899
197824,attended,ECR,173899
197825,attended,Patriots,173899
197829,attended,Patriots,173899
197831,attended,Patriots,173899
197832,attended,Greens/EFA,173899
197839,attended,EPP,173899
197840,attended,EPP,173899
197841,attended,EPP,173899
197842,attended,NA,173899
197845,attended,S&D,173899
197863,attended,EPP,173899
197870,attended,Greens/EFA,173899
198073,attended,Renew,173899
198076,attended,Greens/EFA,173899
198084,attended,Renew,173899
198176,attended,Patriots,173899
198373,attended,NA,173899
198490,attended,ECR,173899
199941,attended,S&D,173899
200345,attended,Patriots,173899
201945,attended,Greens/EFA,173899
202036,attended,EPP,173899
202073,attended,S&D,173899
204129,attended,EPP,173899
204332,attended,Renew,173899
204333,attended,EPP,173899
204336,attended,EPP,173899
204346,attended,ECR,173899
204400,attended,EPP,173899
204413,attended,S&D,173899
204414,attended,Patriots,173899
204418,attended,S&D,173899
204419,attended,Renew,173899
204449,attended,EPP,173899
206158,attended,EPP,173899
208722,attended,Greens/EFA,173899
210480,attended,S&D,173899
213330,attended,Patriots,173899
214839,attended,Renew,173899
218347,attended,S&D,173899
219652,attended,EPP,173899
220801,attended,Renew,173899
220840,attended,Patriots,173899
220871,attended,ECR,173899
220896,attended,EPP,173899
220897,attended,Patriots,173899
220908,attended,EPP,173899
229839,attended,S&D,173899
230085,attended,S&D,173899
