mepid,result,eugroup,identifier
840,attended,Renew,179980
1294,attended,S&D,179980
1909,attended,S&D,179980
1917,attended,EPP,179980
1927,attended,EPP,179980
2152,attended,Greens/EFA,179980
2268,attended,GUE/NGL,179980
2341,attended,EPP,179980
4267,attended,S&D,179980
4289,attended,EPP,179980
4746,attended,ECR,179980
5392,attended,S&D,179980
5729,attended,S&D,179980
5736,attended,Patriots,179980
22418,attended,EPP,179980
22858,attended,Renew,179980
23699,attended,NA,179980
23781,attended,EPP,179980
23788,attended,ECR,179980
23816,attended,Patriots,179980
23868,attended,NA,179980
24922,attended,EPP,179980
24942,attended,Greens/EFA,179980
25758,attended,NA,179980
28122,attended,EPP,179980
28150,attended,Patriots,179980
28219,attended,EPP,179980
28223,attended,EPP,179980
28226,attended,EPP,179980
28347,attended,S&D,179980
28390,attended,EPP,179980
28399,attended,EPP,179980
28400,attended,EPP,179980
28419,attended,S&D,179980
28617,attended,EPP,179980
30123,attended,ECR,179980
30482,attended,GUE/NGL,179980
33998,attended,S&D,179980
34232,attended,S&D,179980
36392,attended,Patriots,179980
37312,attended,S&D,179980
37324,attended,EPP,179980
38511,attended,Patriots,179980
38542,attended,S&D,179980
39725,attended,EPP,179980
40224,attended,S&D,179980
40599,attended,EPP,179980
72779,attended,EPP,179980
86057,attended,EPP,179980
86793,attended,Greens/EFA,179980
88552,attended,Patriots,179980
88882,attended,S&D,179980
91636,attended,S&D,179980
94649,attended,Patriots,179980
95074,attended,EPP,179980
96653,attended,NA,179980
96668,attended,EPP,179980
96675,attended,Greens/EFA,179980
96681,attended,S&D,179980
96697,attended,ECR,179980
96709,attended,Renew,179980
96711,attended,Renew,179980
96752,attended,Greens/EFA,179980
96756,attended,EPP,179980
96761,attended,EPP,179980
96787,attended,EPP,179980
96791,attended,EPP,179980
96808,attended,EPP,179980
96810,attended,ECR,179980
96811,attended,EPP,179980
96812,attended,S&D,179980
96826,attended,Patriots,179980
96830,attended,Patriots,179980
96833,attended,S&D,179980
96932,attended,S&D,179980
96933,attended,EPP,179980
96934,attended,EPP,179980
96936,attended,EPP,179980
96940,attended,Renew,179980
96998,attended,S&D,179980
97236,attended,Greens/EFA,179980
97399,attended,EPP,179980
97968,attended,EPP,179980
98219,attended,EPP,179980
98341,attended,EPP,179980
98582,attended,EPP,179980
99878,attended,ECR,179980
99945,attended,EPP,179980
101039,attended,Patriots,179980
101585,attended,S&D,179980
103246,attended,Patriots,179980
106936,attended,Greens/EFA,179980
107212,attended,EPP,179980
110673,attended,EPP,179980
111412,attended,Greens/EFA,179980
112744,attended,S&D,179980
112747,attended,S&D,179980
112748,attended,S&D,179980
113523,attended,EPP,179980
118859,attended,EPP,179980
119652,attended,S&D,179980
122978,attended,S&D,179980
123562,attended,ECR,179980
124691,attended,S&D,179980
124700,attended,Renew,179980
124701,attended,EPP,179980
124713,attended,EPP,179980
124715,attended,Patriots,179980
124722,attended,S&D,179980
124736,attended,GUE/NGL,179980
124760,attended,ECR,179980
124766,attended,Renew,179980
124784,attended,S&D,179980
124785,attended,S&D,179980
124795,attended,EPP,179980
124799,attended,S&D,179980
124802,attended,EPP,179980
124806,attended,EPP,179980
124807,attended,EPP,179980
124808,attended,EPP,179980
124813,attended,GUE/NGL,179980
124834,attended,NA,179980
124836,attended,S&D,179980
124846,attended,S&D,179980
124850,attended,EPP,179980
124858,attended,NA,179980
124861,attended,EPP,179980
124866,attended,Renew,179980
124867,attended,S&D,179980
