mepid,result,eugroup,identifier
256956,for,ECR,175686
257117,for,ECR,175686
257000,for,ECR,175686
124760,for,ECR,175686
4746,for,ECR,175686
23788,for,ECR,175686
257073,for,ECR,175686
197501,for,ECR,175686
99878,for,ECR,175686
257096,for,ECR,175686
257093,for,ECR,175686
257147,for,ECR,175686
257094,for,ECR,175686
257095,for,ECR,175686
257091,for,ECR,175686
96810,for,ECR,175686
197607,for,ECR,175686
198490,for,ECR,175686
257097,for,ECR,175686
197794,for,ECR,175686
257055,for,ECR,175686
257144,for,ECR,175686
197516,for,ECR,175686
257022,for,ECR,175686
257056,for,ECR,175686
256900,for,ECR,175686
220871,for,ECR,175686
256845,for,ECR,175686
197493,for,ECR,175686
257149,for,ECR,175686
257077,for,ECR,175686
4395,for,ECR,175686
256922,for,ECR,175686
257060,for,ECR,175686
257080,for,ECR,175686
239260,for,ECR,175686
257058,for,ECR,175686
257086,for,ECR,175686
30123,for,ECR,175686
257150,for,ECR,175686
257115,for,ECR,175686
257145,for,ECR,175686
256907,for,ECR,175686
197820,for,ECR,175686
257104,for,ECR,175686
197773,for,ECR,175686
197545,for,ECR,175686
257113,for,ECR,175686
257021,for,ECR,175686
257109,for,ECR,175686
257025,for,ECR,175686
257119,for,ECR,175686
197553,for,ECR,175686
204346,for,ECR,175686
257114,for,ECR,175686
257116,for,ECR,175686
197655,for,ECR,175686
257090,for,ECR,175686
96697,for,ECR,175686
257163,for,ECR,175686
256925,for,ECR,175686
256806,for,ECR,175686
257258,for,ECR,175686
256884,for,ECR,175686
257099,for,ECR,175686
257143,for,ECR,175686
197537,for,ECR,175686
197552,for,ECR,175686
257052,for,ECR,175686
123562,for,ECR,175686
124877,for,ECR,175686
197572,for,ECR,175686
28615,for,ECR,175686
124884,for,ECR,175686
197475,for,ESN,175686
256951,for,ESN,175686
256929,for,ESN,175686
257457,for,ESN,175686
256945,for,ESN,175686
128483,for,ESN,175686
256928,for,ESN,175686
197556,for,ESN,175686
256949,for,ESN,175686
190574,for,ESN,175686
256808,for,ESN,175686
256942,for,ESN,175686
256941,for,ESN,175686
256957,for,ESN,175686
256924,for,ESN,175686
257262,for,ESN,175686
249982,for,ESN,175686
256944,for,ESN,175686
256959,for,ESN,175686
257255,for,ESN,175686
257070,for,ESN,175686
257260,for,ESN,175686
256858,for,NI,175686
124858,for,NI,175686
256851,for,NI,175686
25758,for,NI,175686
256939,for,NI,175686
257120,for,NI,175686
23699,for,NI,175686
267485,for,NI,175686
256971,for,NI,175686
256966,for,NI,175686
256967,for,NI,175686
256955,for,NI,175686
197534,for,PPE,175686
256921,for,PPE,175686
256919,for,PPE,175686
256918,for,PPE,175686
256920,for,PPE,175686
72779,for,PPE,175686
257107,for,PPE,175686
197691,for,PfE,175686
124973,for,PfE,175686
131580,for,PfE,175686
256852,for,PfE,175686
261797,for,PfE,175686
256998,for,PfE,175686
256881,for,PfE,175686
101039,for,PfE,175686
257024,for,PfE,175686
256878,for,PfE,175686
257064,for,PfE,175686
257072,for,PfE,175686
197829,for,PfE,175686
220840,for,PfE,175686
257131,for,PfE,175686
236050,for,PfE,175686
256886,for,PfE,175686
96826,for,PfE,175686
256981,for,PfE,175686
256834,for,PfE,175686
256874,for,PfE,175686
260724,for,PfE,175686
256853,for,PfE,175686
192254,for,PfE,175686
256857,for,PfE,175686
256876,for,PfE,175686
256896,for,PfE,175686
28150,for,PfE,175686
197628,for,PfE,175686
125052,for,PfE,175686
94649,for,PfE,175686
96830,for,PfE,175686
23816,for,PfE,175686
198176,for,PfE,175686
256842,for,PfE,175686
124715,for,PfE,175686
189065,for,PfE,175686
197627,for,PfE,175686
197528,for,PfE,175686
118949,for,PfE,175686
256909,for,PfE,175686
256996,for,PfE,175686
261038,for,PfE,175686
256860,for,PfE,175686
256954,for,PfE,175686
256872,for,PfE,175686
256895,for,PfE,175686
197623,for,PfE,175686
257029,for,PfE,175686
38511,for,PfE,175686
257054,for,PfE,175686
256843,for,PfE,175686
256883,for,PfE,175686
197687,for,PfE,175686
36392,for,PfE,175686
126699,for,PfE,175686
256877,for,PfE,175686
256893,for,PfE,175686
204414,for,PfE,175686
256844,for,PfE,175686
256882,for,PfE,175686
197690,for,PfE,175686
88552,for,PfE,175686
197578,for,PfE,175686
213330,for,PfE,175686
197825,for,PfE,175686
220897,for,PfE,175686
256991,for,PfE,175686
257050,for,PfE,175686
197831,for,PfE,175686
200345,for,PfE,175686
256888,for,PfE,175686
197580,for,PfE,175686
256850,for,PfE,175686
256875,for,PfE,175686
185771,for,PfE,175686
257125,for,PfE,175686
5736,for,PfE,175686
256859,for,PfE,175686
125001,for,PfE,175686
261796,for,PfE,175686
103246,for,PfE,175686
197430,for,Renew,175686
256970,for,Renew,175686
257013,for,Renew,175686
256946,for,Renew,175686
256962,for,Renew,175686
96681,for,S&D,175686
197618,for,S&D,175686
256986,against,ECR,175686
256811,against,ECR,175686
257256,against,NI,175686
256989,against,NI,175686
256969,against,NI,175686
197842,against,NI,175686
256810,against,PPE,175686
257043,against,PPE,175686
197490,against,PPE,175686
256820,against,PPE,175686
113523,against,PPE,175686
96808,against,PPE,175686
24922,against,PPE,175686
197492,against,PPE,175686
256887,against,PPE,175686
256947,against,PPE,175686
197679,against,PPE,175686
197778,against,PPE,175686
197410,against,PPE,175686
197648,against,PPE,175686
197636,against,PPE,175686
204129,against,PPE,175686
125012,against,PPE,175686
257047,against,PPE,175686
257051,against,PPE,175686
257296,against,PPE,175686
28122,against,PPE,175686
28219,against,PPE,175686
28390,against,PPE,175686
124861,against,PPE,175686
257034,against,PPE,175686
257078,against,PPE,175686
257028,against,PPE,175686
256862,against,PPE,175686
257030,against,PPE,175686
204333,against,PPE,175686
257237,against,PPE,175686
197473,against,PPE,175686
257048,against,PPE,175686
96787,against,PPE,175686
28226,against,PPE,175686
96811,against,PPE,175686
197649,against,PPE,175686
257137,against,PPE,175686
256840,against,PPE,175686
1917,against,PPE,175686
197414,against,PPE,175686
2341,against,PPE,175686
257032,against,PPE,175686
256866,against,PPE,175686
251874,against,PPE,175686
124807,against,PPE,175686
125204,against,PPE,175686
202036,against,PPE,175686
125027,against,PPE,175686
97399,against,PPE,175686
220908,against,PPE,175686
262021,against,PPE,175686
256985,against,PPE,175686
197514,against,PPE,175686
257033,against,PPE,175686
197646,against,PPE,175686
197412,against,PPE,175686
22418,against,PPE,175686
124895,against,PPE,175686
96780,against,PPE,175686
257065,against,PPE,175686
197517,against,PPE,175686
257031,against,PPE,175686
96934,against,PPE,175686
125068,against,PPE,175686
96668,against,PPE,175686
256831,against,PPE,175686
256973,against,PPE,175686
197523,against,PPE,175686
197406,against,PPE,175686
256846,against,PPE,175686
256861,against,PPE,175686
197525,against,PPE,175686
97968,against,PPE,175686
256864,against,PPE,175686
256865,against,PPE,175686
257261,against,PPE,175686
95074,against,PPE,175686
23781,against,PPE,175686
204336,against,PPE,175686
1927,against,PPE,175686
124808,against,PPE,175686
220896,against,PPE,175686
28399,against,PPE,175686
96791,against,PPE,175686
124806,against,PPE,175686
256868,against,PPE,175686
190713,against,PPE,175686
257082,against,PPE,175686
96936,against,PPE,175686
98341,against,PPE,175686
197841,against,PPE,175686
256980,against,PPE,175686
197662,against,PPE,175686
256943,against,PPE,175686
256974,against,PPE,175686
28400,against,PPE,175686
