mepid,result,eugroup,identifier
257117,for,ECR,172888
257000,for,ECR,172888
124760,for,ECR,172888
4746,for,ECR,172888
23788,for,ECR,172888
257073,for,ECR,172888
197501,for,ECR,172888
99878,for,ECR,172888
257096,for,ECR,172888
257094,for,ECR,172888
257095,for,ECR,172888
257076,for,ECR,172888
197607,for,ECR,172888
198490,for,ECR,172888
256986,for,ECR,172888
197794,for,ECR,172888
257055,for,ECR,172888
257144,for,ECR,172888
197516,for,ECR,172888
257022,for,ECR,172888
257056,for,ECR,172888
256900,for,ECR,172888
220871,for,ECR,172888
256845,for,ECR,172888
197493,for,ECR,172888
257149,for,ECR,172888
257077,for,ECR,172888
4395,for,ECR,172888
257060,for,ECR,172888
257080,for,ECR,172888
239260,for,ECR,172888
257058,for,ECR,172888
257086,for,ECR,172888
257150,for,ECR,172888
257115,for,ECR,172888
257145,for,ECR,172888
256907,for,ECR,172888
197773,for,ECR,172888
197545,for,ECR,172888
257113,for,ECR,172888
257109,for,ECR,172888
257119,for,ECR,172888
197553,for,ECR,172888
204346,for,ECR,172888
257114,for,ECR,172888
257116,for,ECR,172888
257163,for,ECR,172888
256925,for,ECR,172888
256806,for,ECR,172888
257258,for,ECR,172888
257099,for,ECR,172888
256811,for,ECR,172888
257143,for,ECR,172888
197537,for,ECR,172888
197552,for,ECR,172888
257052,for,ECR,172888
124877,for,ECR,172888
197572,for,ECR,172888
28615,for,ECR,172888
124884,for,ECR,172888
197475,for,ESN,172888
256951,for,ESN,172888
256929,for,ESN,172888
256948,for,ESN,172888
257457,for,ESN,172888
256945,for,ESN,172888
128483,for,ESN,172888
256928,for,ESN,172888
197556,for,ESN,172888
256949,for,ESN,172888
190574,for,ESN,172888
256808,for,ESN,172888
256942,for,ESN,172888
256941,for,ESN,172888
256957,for,ESN,172888
257262,for,ESN,172888
249982,for,ESN,172888
256959,for,ESN,172888
257255,for,ESN,172888
257070,for,ESN,172888
257062,for,ESN,172888
197763,for,ESN,172888
257260,for,ESN,172888
257069,for,ESN,172888
23868,for,NI,172888
256960,for,NI,172888
257005,for,NI,172888
124858,for,NI,172888
256851,for,NI,172888
25758,for,NI,172888
256939,for,NI,172888
257256,for,NI,172888
257007,for,NI,172888
23699,for,NI,172888
198373,for,NI,172888
257118,for,NI,172888
197734,for,NI,172888
257018,for,NI,172888
256969,for,NI,172888
96653,for,NI,172888
256971,for,NI,172888
124834,for,NI,172888
256966,for,NI,172888
256967,for,NI,172888
197842,for,NI,172888
256955,for,NI,172888
256810,for,PPE,172888
257043,for,PPE,172888
197490,for,PPE,172888
256820,for,PPE,172888
113523,for,PPE,172888
96808,for,PPE,172888
24922,for,PPE,172888
197492,for,PPE,172888
256887,for,PPE,172888
256947,for,PPE,172888
197534,for,PPE,172888
197679,for,PPE,172888
197778,for,PPE,172888
197648,for,PPE,172888
197636,for,PPE,172888
251324,for,PPE,172888
204129,for,PPE,172888
125012,for,PPE,172888
257047,for,PPE,172888
257296,for,PPE,172888
28122,for,PPE,172888
28219,for,PPE,172888
256921,for,PPE,172888
28390,for,PPE,172888
124861,for,PPE,172888
257034,for,PPE,172888
257028,for,PPE,172888
256862,for,PPE,172888
257030,for,PPE,172888
257237,for,PPE,172888
257048,for,PPE,172888
96787,for,PPE,172888
99945,for,PPE,172888
28226,for,PPE,172888
257137,for,PPE,172888
1917,for,PPE,172888
197414,for,PPE,172888
2341,for,PPE,172888
257032,for,PPE,172888
