mepid,result,eugroup,identifier
256956,for,ECR,170870
257117,for,ECR,170870
257000,for,ECR,170870
124760,for,ECR,170870
4746,for,ECR,170870
23788,for,ECR,170870
197501,for,ECR,170870
99878,for,ECR,170870
257096,for,ECR,170870
257094,for,ECR,170870
257076,for,ECR,170870
257091,for,ECR,170870
96810,for,ECR,170870
197607,for,ECR,170870
198490,for,ECR,170870
256986,for,ECR,170870
197794,for,ECR,170870
257055,for,ECR,170870
197516,for,ECR,170870
257056,for,ECR,170870
256900,for,ECR,170870
220871,for,ECR,170870
256845,for,ECR,170870
197493,for,ECR,170870
257149,for,ECR,170870
257077,for,ECR,170870
4395,for,ECR,170870
256922,for,ECR,170870
239260,for,ECR,170870
257058,for,ECR,170870
30123,for,ECR,170870
257150,for,ECR,170870
257145,for,ECR,170870
256907,for,ECR,170870
197820,for,ECR,170870
257104,for,ECR,170870
197773,for,ECR,170870
197545,for,ECR,170870
257113,for,ECR,170870
257109,for,ECR,170870
257025,for,ECR,170870
257119,for,ECR,170870
197553,for,ECR,170870
204346,for,ECR,170870
257114,for,ECR,170870
257116,for,ECR,170870
257090,for,ECR,170870
96697,for,ECR,170870
257163,for,ECR,170870
256925,for,ECR,170870
256806,for,ECR,170870
257258,for,ECR,170870
256884,for,ECR,170870
257099,for,ECR,170870
256811,for,ECR,170870
257143,for,ECR,170870
197537,for,ECR,170870
197552,for,ECR,170870
257052,for,ECR,170870
124877,for,ECR,170870
197572,for,ECR,170870
124884,for,ECR,170870
197475,for,ESN,170870
256951,for,ESN,170870
256929,for,ESN,170870
256948,for,ESN,170870
257457,for,ESN,170870
256945,for,ESN,170870
128483,for,ESN,170870
256928,for,ESN,170870
197556,for,ESN,170870
256949,for,ESN,170870
256808,for,ESN,170870
256941,for,ESN,170870
256957,for,ESN,170870
256924,for,ESN,170870
257262,for,ESN,170870
256944,for,ESN,170870
256959,for,ESN,170870
257070,for,ESN,170870
257062,for,ESN,170870
197763,for,ESN,170870
257260,for,ESN,170870
257069,for,ESN,170870
256858,for,NI,170870
23868,for,NI,170870
256960,for,NI,170870
124858,for,NI,170870
25758,for,NI,170870
257022,for,NI,170870
257007,for,NI,170870
23699,for,NI,170870
198373,for,NI,170870
257118,for,NI,170870
249982,for,NI,170870
257018,for,NI,170870
96653,for,NI,170870
197534,for,PPE,170870
256921,for,PPE,170870
256840,for,PPE,170870
220908,for,PPE,170870
256918,for,PPE,170870
257261,for,PPE,170870
256920,for,PPE,170870
204336,for,PPE,170870
72779,for,PPE,170870
256847,for,PPE,170870
125325,for,PPE,170870
197417,for,PPE,170870
257089,for,PPE,170870
256814,for,PPE,170870
219652,for,PPE,170870
256983,for,PPE,170870
197691,for,PfE,170870
131580,for,PfE,170870
256852,for,PfE,170870
261797,for,PfE,170870
256998,for,PfE,170870
256881,for,PfE,170870
257024,for,PfE,170870
256878,for,PfE,170870
257064,for,PfE,170870
257072,for,PfE,170870
197829,for,PfE,170870
220840,for,PfE,170870
197786,for,PfE,170870
236050,for,PfE,170870
