mepid,result,eugroup,identifier
257117,for,ECR,182593
124760,for,ECR,182593
23788,for,ECR,182593
257073,for,ECR,182593
197501,for,ECR,182593
99878,for,ECR,182593
257076,for,ECR,182593
257055,for,ECR,182593
197516,for,ECR,182593
257056,for,ECR,182593
257077,for,ECR,182593
256922,for,ECR,182593
257060,for,ECR,182593
257080,for,ECR,182593
257086,for,ECR,182593
30123,for,ECR,182593
257115,for,ECR,182593
197545,for,ECR,182593
257119,for,ECR,182593
197553,for,ECR,182593
257114,for,ECR,182593
257116,for,ECR,182593
197655,for,ECR,182593
96697,for,ECR,182593
256925,for,ECR,182593
257052,for,ECR,182593
124877,for,ECR,182593
197572,for,ECR,182593
124884,for,ECR,182593
197556,for,ESN,182593
256924,for,ESN,182593
257070,for,ESN,182593
257069,for,ESN,182593
256858,for,NI,182593
23868,for,NI,182593
256960,for,NI,182593
257005,for,NI,182593
257067,for,NI,182593
124858,for,NI,182593
256851,for,NI,182593
25758,for,NI,182593
256939,for,NI,182593
257120,for,NI,182593
257007,for,NI,182593
256900,for,NI,182593
198373,for,NI,182593
197734,for,NI,182593
257018,for,NI,182593
256989,for,NI,182593
125093,for,NI,182593
96653,for,NI,182593
124834,for,NI,182593
256966,for,NI,182593
256967,for,NI,182593
197842,for,NI,182593
197492,for,PPE,182593
197534,for,PPE,182593
256921,for,PPE,182593
257032,for,PPE,182593
256919,for,PPE,182593
124895,for,PPE,182593
256918,for,PPE,182593
197517,for,PPE,182593
257031,for,PPE,182593
256920,for,PPE,182593
204336,for,PPE,182593
72779,for,PPE,182593
257041,for,PPE,182593
257026,for,PPE,182593
257046,for,PPE,182593
130881,for,PfE,182593
197691,for,PfE,182593
124973,for,PfE,182593
131580,for,PfE,182593
256852,for,PfE,182593
261797,for,PfE,182593
256881,for,PfE,182593
101039,for,PfE,182593
257024,for,PfE,182593
256878,for,PfE,182593
257064,for,PfE,182593
257072,for,PfE,182593
197829,for,PfE,182593
220840,for,PfE,182593
197786,for,PfE,182593
257131,for,PfE,182593
256886,for,PfE,182593
96826,for,PfE,182593
256981,for,PfE,182593
256834,for,PfE,182593
256874,for,PfE,182593
260724,for,PfE,182593
256853,for,PfE,182593
192254,for,PfE,182593
256876,for,PfE,182593
256896,for,PfE,182593
28150,for,PfE,182593
197628,for,PfE,182593
125052,for,PfE,182593
94649,for,PfE,182593
96830,for,PfE,182593
23816,for,PfE,182593
198176,for,PfE,182593
256842,for,PfE,182593
124715,for,PfE,182593
189065,for,PfE,182593
197627,for,PfE,182593
197528,for,PfE,182593
270261,for,PfE,182593
256909,for,PfE,182593
256996,for,PfE,182593
261038,for,PfE,182593
256860,for,PfE,182593
256954,for,PfE,182593
256872,for,PfE,182593
256895,for,PfE,182593
197623,for,PfE,182593
38511,for,PfE,182593
257054,for,PfE,182593
256843,for,PfE,182593
256883,for,PfE,182593
197687,for,PfE,182593
