mepid,result,eugroup,identifier
257117,for,ECR,172754
257000,for,ECR,172754
4746,for,ECR,172754
23788,for,ECR,172754
257073,for,ECR,172754
197501,for,ECR,172754
99878,for,ECR,172754
257096,for,ECR,172754
257093,for,ECR,172754
257094,for,ECR,172754
257095,for,ECR,172754
257076,for,ECR,172754
257091,for,ECR,172754
96810,for,ECR,172754
197607,for,ECR,172754
257097,for,ECR,172754
256986,for,ECR,172754
197794,for,ECR,172754
257055,for,ECR,172754
257144,for,ECR,172754
197516,for,ECR,172754
257022,for,ECR,172754
257056,for,ECR,172754
256900,for,ECR,172754
220871,for,ECR,172754
256845,for,ECR,172754
197493,for,ECR,172754
257149,for,ECR,172754
257077,for,ECR,172754
4395,for,ECR,172754
257060,for,ECR,172754
257080,for,ECR,172754
239260,for,ECR,172754
257058,for,ECR,172754
257086,for,ECR,172754
257150,for,ECR,172754
257115,for,ECR,172754
257145,for,ECR,172754
256907,for,ECR,172754
197820,for,ECR,172754
257104,for,ECR,172754
197773,for,ECR,172754
197545,for,ECR,172754
257021,for,ECR,172754
257109,for,ECR,172754
257025,for,ECR,172754
257119,for,ECR,172754
197553,for,ECR,172754
204346,for,ECR,172754
257114,for,ECR,172754
257116,for,ECR,172754
257090,for,ECR,172754
257163,for,ECR,172754
256806,for,ECR,172754
257258,for,ECR,172754
256884,for,ECR,172754
125106,for,ECR,172754
256811,for,ECR,172754
257143,for,ECR,172754
197537,for,ECR,172754
197552,for,ECR,172754
257052,for,ECR,172754
123562,for,ECR,172754
124877,for,ECR,172754
197572,for,ECR,172754
28615,for,ECR,172754
124884,for,ECR,172754
257070,for,ESN,172754
257062,for,ESN,172754
256858,for,NI,172754
257256,for,NI,172754
257118,for,NI,172754
256810,for,PPE,172754
197490,for,PPE,172754
256820,for,PPE,172754
113523,for,PPE,172754
96808,for,PPE,172754
24922,for,PPE,172754
197492,for,PPE,172754
256887,for,PPE,172754
256947,for,PPE,172754
197679,for,PPE,172754
197408,for,PPE,172754
197778,for,PPE,172754
197410,for,PPE,172754
197648,for,PPE,172754
197636,for,PPE,172754
251324,for,PPE,172754
204129,for,PPE,172754
125012,for,PPE,172754
257051,for,PPE,172754
257296,for,PPE,172754
28122,for,PPE,172754
28219,for,PPE,172754
124861,for,PPE,172754
257034,for,PPE,172754
257028,for,PPE,172754
256862,for,PPE,172754
257030,for,PPE,172754
257237,for,PPE,172754
197473,for,PPE,172754
96787,for,PPE,172754
99945,for,PPE,172754
28226,for,PPE,172754
96811,for,PPE,172754
197649,for,PPE,172754
257137,for,PPE,172754
256840,for,PPE,172754
1917,for,PPE,172754
197414,for,PPE,172754
2341,for,PPE,172754
257032,for,PPE,172754
256866,for,PPE,172754
251874,for,PPE,172754
124807,for,PPE,172754
125204,for,PPE,172754
202036,for,PPE,172754
125027,for,PPE,172754
97399,for,PPE,172754
220908,for,PPE,172754
262021,for,PPE,172754
256985,for,PPE,172754
197514,for,PPE,172754
257033,for,PPE,172754
197646,for,PPE,172754
197412,for,PPE,172754
22418,for,PPE,172754
124895,for,PPE,172754
96780,for,PPE,172754
197517,for,PPE,172754
257031,for,PPE,172754
197840,for,PPE,172754
96934,for,PPE,172754
197839,for,PPE,172754
125068,for,PPE,172754
96668,for,PPE,172754
249603,for,PPE,172754
256831,for,PPE,172754
256973,for,PPE,172754
197523,for,PPE,172754
197406,for,PPE,172754
256846,for,PPE,172754
256861,for,PPE,172754
197525,for,PPE,172754
256864,for,PPE,172754
256865,for,PPE,172754
257261,for,PPE,172754
95074,for,PPE,172754
23781,for,PPE,172754
204336,for,PPE,172754
1927,for,PPE,172754
124808,for,PPE,172754
28399,for,PPE,172754
96791,for,PPE,172754
124806,for,PPE,172754
256868,for,PPE,172754
190713,for,PPE,172754
257082,for,PPE,172754
124828,for,PPE,172754
96936,for,PPE,172754
98341,for,PPE,172754
197841,for,PPE,172754
256980,for,PPE,172754
197662,for,PPE,172754
256943,for,PPE,172754
256974,for,PPE,172754
28400,for,PPE,172754
197711,for,PPE,172754
257151,for,PPE,172754
197647,for,PPE,172754
124802,for,PPE,172754
257027,for,PPE,172754
256847,for,PPE,172754
257039,for,PPE,172754
4289,for,PPE,172754
124701,for,PPE,172754
107212,for,PPE,172754
257049,for,PPE,172754
110673,for,PPE,172754
40599,for,PPE,172754
197404,for,PPE,172754
257128,for,PPE,172754
257041,for,PPE,172754
188945,for,PPE,172754
188096,for,PPE,172754
197413,for,PPE,172754
125670,for,PPE,172754
98219,for,PPE,172754
256809,for,PPE,172754
256979,for,PPE,172754
197422,for,PPE,172754
28223,for,PPE,172754
197425,for,PPE,172754
86057,for,PPE,172754
197426,for,PPE,172754
125325,for,PPE,172754
197417,for,PPE,172754
197784,for,PPE,172754
256889,for,PPE,172754
257068,for,PPE,172754
119435,for,PPE,172754
257026,for,PPE,172754
256863,for,PPE,172754
257089,for,PPE,172754
256968,for,PPE,172754
197402,for,PPE,172754
256814,for,PPE,172754
125104,for,PPE,172754
219652,for,PPE,172754
124795,for,PPE,172754
256804,for,PPE,172754
256950,for,PPE,172754
28617,for,PPE,172754
37324,for,PPE,172754
256983,for,PPE,172754
96756,for,PPE,172754
98582,for,PPE,172754
96761,for,PPE,172754
125065,for,PPE,172754
204400,for,PPE,172754
197863,for,PPE,172754
197429,for,PPE,172754
197405,for,PPE,172754
257045,for,PPE,172754
257046,for,PPE,172754
28229,for,PPE,172754
256977,for,PPE,172754
39725,for,PPE,172754
197652,for,PPE,172754
197421,for,PPE,172754
197606,for,PPE,172754
124713,for,PPE,172754
124893,for,PPE,172754
197621,for,PPE,172754
185341,for,PPE,172754
96933,for,PPE,172754
256852,for,PfE,172754
256998,for,PfE,172754
101039,for,PfE,172754
257024,for,PfE,172754
197829,for,PfE,172754
220840,for,PfE,172754
197786,for,PfE,172754
256981,for,PfE,172754
256853,for,PfE,172754
192254,for,PfE,172754
125052,for,PfE,172754
197528,for,PfE,172754
118949,for,PfE,172754
256909,for,PfE,172754
256996,for,PfE,172754
261038,for,PfE,172754
257029,for,PfE,172754
257054,for,PfE,172754
256843,for,PfE,172754
36392,for,PfE,172754
