mepid,result,eugroup,identifier
840,attended,Renew,171874
1909,attended,S&D,171874
1917,attended,EPP,171874
1927,attended,EPP,171874
2152,excused,Greens/EFA,171874
2268,attended,GUE/NGL,171874
2341,attended,EPP,171874
4267,attended,S&D,171874
4289,attended,EPP,171874
4395,attended,ECR,171874
4746,attended,ECR,171874
5392,attended,S&D,171874
5729,attended,S&D,171874
22858,attended,Renew,171874
23781,attended,EPP,171874
23788,attended,ECR,171874
23816,attended,Patriots,171874
24922,attended,EPP,171874
24942,attended,Greens/EFA,171874
25758,attended,NA,171874
28122,attended,EPP,171874
28150,attended,Patriots,171874
28219,attended,EPP,171874
28223,attended,EPP,171874
28226,attended,EPP,171874
28307,attended,S&D,171874
28347,attended,S&D,171874
28390,attended,EPP,171874
28399,attended,EPP,171874
28400,attended,EPP,171874
28419,attended,S&D,171874
28617,attended,EPP,171874
30123,attended,ECR,171874
30482,excused,GUE/NGL,171874
33998,attended,S&D,171874
37312,attended,S&D,171874
37324,attended,EPP,171874
38542,attended,S&D,171874
39725,attended,EPP,171874
40224,attended,S&D,171874
40599,excused,EPP,171874
58766,attended,Greens/EFA,171874
72779,excused,EPP,171874
86793,attended,Greens/EFA,171874
88552,attended,Patriots,171874
88882,attended,S&D,171874
91636,attended,S&D,171874
94649,attended,Patriots,171874
95074,attended,EPP,171874
96653,attended,NA,171874
96668,attended,EPP,171874
96675,attended,Greens/EFA,171874
96681,attended,S&D,171874
96697,attended,ECR,171874
96709,attended,Renew,171874
96711,attended,Renew,171874
96756,excused,EPP,171874
96761,attended,EPP,171874
96780,attended,EPP,171874
96787,attended,EPP,171874
96808,attended,EPP,171874
96810,attended,ECR,171874
96812,attended,S&D,171874
96830,attended,Patriots,171874
96833,attended,S&D,171874
96932,attended,S&D,171874
96933,attended,EPP,171874
96934,attended,EPP,171874
96936,attended,EPP,171874
96940,attended,Renew,171874
97236,attended,Greens/EFA,171874
97399,attended,EPP,171874
97968,attended,EPP,171874
98219,attended,EPP,171874
98582,attended,EPP,171874
99878,attended,ECR,171874
99945,attended,EPP,171874
101039,attended,Patriots,171874
101585,excused,S&D,171874
103246,attended,Patriots,171874
106936,attended,Greens/EFA,171874
110673,attended,EPP,171874
111412,attended,Greens/EFA,171874
112744,attended,S&D,171874
112747,attended,S&D,171874
112748,attended,S&D,171874
113523,attended,EPP,171874
118859,attended,EPP,171874
119435,attended,EPP,171874
119652,attended,S&D,171874
122978,attended,S&D,171874
123562,attended,ECR,171874
124691,attended,S&D,171874
124700,attended,Renew,171874
124701,attended,EPP,171874
124713,attended,EPP,171874
124715,attended,Patriots,171874
124736,attended,GUE/NGL,171874
124760,attended,ECR,171874
