mepid,name,result,eugroup,identifier,vote_id
6942,Gregorová,against,Greens/EFA,156660,6942
7147,Uhrík,abstention,NA,156660,7147
7242,Sinčić,abstention,NA,156660,7242
7207,Donato,abstention,NA,156660,7207
6939,Kolaja,against,Greens/EFA,156660,6939
6373,Zorrinho,against,S&D,156660,6373
7249,Wolters,against,S&D,156660,7249
6735,Wölken,against,S&D,156660,6735
7227,Vitanov,against,S&D,156660,7227
7251,Vind,against,S&D,156660,7251
7313,Variati,against,S&D,156660,7313
4990,Van Brempt,against,S&D,156660,4990
7195,Ušakovs,against,S&D,156660,7195
5459,Toia,against,S&D,156660,5459
6983,Tinagli,against,S&D,156660,6983
7082,Glucksmann,against,S&D,156660,7082
6005,Geier,against,S&D,156660,6005
6130,Gardiazabal Rubial,against,S&D,156660,6130
5417,García Pérez,against,S&D,156660,5417
7125,García Muñoz,against,S&D,156660,7125
7105,García Del Blanco,against,S&D,156660,7105
7090,Gálvez Muñoz,against,S&D,156660,7090
6955,Fuglsang,against,S&D,156660,6955
6791,Fritzon,against,S&D,156660,6791
6652,Fernández,against,S&D,156660,6652
7282,Engerer,against,S&D,156660,7282
7307,Ecke,against,S&D,156660,7307
6324,Durand,against,S&D,156660,6324
7248,Durá Ferrandis,against,S&D,156660,7248
6062,De Castro,against,S&D,156660,6062
7293,De Basso,against,S&D,156660,7293
6794,Cutajar,against,S&D,156660,6794
5661,Crețu,against,S&D,156660,5661
7321,Covassi,against,S&D,156660,7321
7325,Clergeau,against,S&D,156660,7325
7046,Ciuhodaru,against,S&D,156660,7046
6901,Cimoszewicz,against,S&D,156660,6901
7166,Chahim,against,S&D,156660,7166
7030,Cerdas,against,S&D,156660,7030
7252,Carvalhais,against,S&D,156660,7252
6838,Burkhardt,against,S&D,156660,6838
6843,Brglez,against,S&D,156660,6843
5465,Bresso,against,S&D,156660,5465
6264,Borzan,against,S&D,156660,6264
6833,Bischoff,against,S&D,156660,6833
6796,Bergkvist,against,S&D,156660,6796
5173,Beňová,against,S&D,156660,5173
6505,Benifei,against,S&D,156660,6505
6889,Belka,against,S&D,156660,6889
6888,Balt,against,S&D,156660,6888
7040,Avram,against,S&D,156660,7040
6977,Ara-Kovács,against,S&D,156660,6977
7254,Angel,against,S&D,156660,7254
7167,Ameriks,against,S&D,156660,7167
7305,Albuquerque,against,S&D,156660,7305
6651,Aguilera,against,S&D,156660,6651
6802,Agius Saliba,against,S&D,156660,6802
6695,Zullo,against,Renew,156660,6695
6971,Yon-Courtin,against,Renew,156660,6971
6904,Yenbou,against,Renew,156660,6904
7153,Wiezik,against,Renew,156660,7153
7287,Wiesner,against,Renew,156660,7287
7268,Vázquez Lázara,against,Renew,156660,7268
6159,Verhofstadt,against,Renew,156660,6159
6896,Vedrenne,against,Renew,156660,6896
6710,Vautmans,against,Renew,156660,6710
6281,Torvalds,against,Renew,156660,6281
6331,Toom,against,Renew,156660,6331
6940,Tolleret,against,Renew,156660,6940
