mepid,name,result,eugroup,identifier,vote_id
6730,Dalunde,against,Greens/EFA,148631,6730
7043,Cuffe,against,Greens/EFA,148631,7043
6897,Cormand,against,Greens/EFA,148631,6897
6847,Cavazzini,against,Greens/EFA,148631,6847
6964,Carême,against,Greens/EFA,148631,6964
6867,Bricmont,against,Greens/EFA,148631,6867
6829,Breyer,against,Greens/EFA,148631,6829
6837,Boeselager,against,Greens/EFA,148631,6837
6846,Bloss,against,Greens/EFA,148631,6846
6905,Biteau,against,Greens/EFA,148631,6905
5291,Auken,against,Greens/EFA,148631,5291
6845,Andresen,against,Greens/EFA,148631,6845
5924,Alfonsi,against,Greens/EFA,148631,5924
7263,Alametsä,against,Greens/EFA,148631,7263
6920,Pelletier,against,GUE/NGL,148631,6920
7190,Modig,against,GUE/NGL,148631,7190
7303,Mesure,against,GUE/NGL,148631,7303
6354,Maurel,against,GUE/NGL,148631,6354
6628,Hazekamp,against,GUE/NGL,148631,6628
6922,Chaibi,against,GUE/NGL,148631,6922
6604,Björk,against,GUE/NGL,148631,6604
6926,Aubry,against,GUE/NGL,148631,6926
6261,Picula,against,S&D,148631,6261
7085,Lalucq,against,S&D,148631,7085
7082,Glucksmann,against,S&D,148631,7082
6553,Arena,against,S&D,148631,6553
5345,Schwab,against,EPP,148631,5345
5646,Marinescu,against,EPP,148631,5646
7148,Radačovský,against,NA,148631,7148
6676,Papadakis Kostas,against,NA,148631,6676
7116,Nikolaou-Alavanos,against,NA,148631,7116
7189,Giarrusso,against,NA,148631,7189
7216,Tertsch,against,ECR,148631,7216
7212,Villanueva Ruiz,for,GUE/NGL,148631,7212
6715,Urbán Crespo,for,GUE/NGL,148631,6715
5837,Scholz,for,GUE/NGL,148631,5837
6758,Schirdewan,for,GUE/NGL,148631,6758
7169,Rodríguez Palop,for,GUE/NGL,148631,7169
6250,Omarjee,for,GUE/NGL,148631,6250
6310,Michels,for,GUE/NGL,148631,6310
7279,MacManus,for,GUE/NGL,148631,7279
7126,Kokkalis,for,GUE/NGL,148631,7126
6024,Ernst,for,GUE/NGL,148631,6024
6373,Zorrinho,for,S&D,148631,6373
