mepid,name,result,eugroup,identifier,vote_id
6484,Picierno,against,S&D,149515,6484
7228,Penkova,against,S&D,149515,7228
7221,Olekas,against,S&D,149515,7221
6473,Noichl,against,S&D,149515,6473
7310,Muigg,against,S&D,149515,7310
6433,Moretti,against,S&D,149515,6433
5466,Moreno Sánchez,against,S&D,149515,5466
6351,Molnár,against,S&D,149515,6351
6890,Mikser,against,S&D,149515,6890
6915,Maxová,against,S&D,149515,6915
6839,Matić,against,S&D,149515,6839
7023,Marques Pedro,against,S&D,149515,7023
7027,Marques Margarida,against,S&D,149515,7027
7042,Manda,against,S&D,149515,7042
6984,Majorino,against,S&D,149515,6984
7107,Maestre Martín De Almagro,against,S&D,149515,7107
7109,Luena,against,S&D,149515,7109
7292,Lucke,against,S&D,149515,7292
5984,López Aguilar,against,S&D,149515,5984
6648,López,against,S&D,149515,6648
5094,Liberadzki,against,S&D,149515,5094
7024,Leitão-Marques,against,S&D,149515,7024
7297,Laureti,against,S&D,149515,7297
7086,Larrouturou,against,S&D,149515,7086
3823,Lange,against,S&D,149515,3823
6916,Kohut,against,S&D,149515,6916
6009,Kammerevert,against,S&D,149515,6009
6884,Kaljurand,against,S&D,149515,6884
6624,Jongerius,against,S&D,149515,6624
6263,Jerković,against,S&D,149515,6263
7122,Homs Ginel,against,S&D,149515,7122
7185,Heinäluoma,against,S&D,149515,7185
7070,Heide,against,S&D,149515,7070
7009,Gualmini,against,S&D,149515,7009
7106,González Casares,against,S&D,149515,7106
7111,González,against,S&D,149515,7111
6005,Geier,against,S&D,149515,6005
6130,Gardiazabal Rubial,against,S&D,149515,6130
5417,García Pérez,against,S&D,149515,5417
7125,García Muñoz,against,S&D,149515,7125
7105,García Del Blanco,against,S&D,149515,7105
7090,Gálvez Muñoz,against,S&D,149515,7090
6955,Fuglsang,against,S&D,149515,6955
6770,Ferrandino,against,S&D,149515,6770
6014,Ertug,against,S&D,149515,6014
7282,Engerer,against,S&D,149515,7282
7307,Ecke,against,S&D,149515,7307
7248,Durá Ferrandis,against,S&D,149515,7248
6969,Dobrev,against,S&D,149515,6969
6062,De Castro,against,S&D,149515,6062
6794,Cutajar,against,S&D,149515,6794
5661,Crețu,against,S&D,149515,5661
6901,Cimoszewicz,against,S&D,149515,6901
6499,Chinnici,against,S&D,149515,6499
7166,Chahim,against,S&D,149515,7166
7030,Cerdas,against,S&D,149515,7030
7252,Carvalhais,against,S&D,149515,7252
6838,Burkhardt,against,S&D,149515,6838
4690,Bullmann,against,S&D,149515,4690
6264,Borzan,against,S&D,149515,6264
5867,Blinkevičiūtė,against,S&D,149515,5867
6833,Bischoff,against,S&D,149515,6833
6891,Biedroń,against,S&D,149515,6891
6505,Benifei,against,S&D,149515,6505
7193,Bartolo,against,S&D,149515,7193
6831,Barley,against,S&D,149515,6831
6888,Balt,against,S&D,149515,6888
7040,Avram,against,S&D,149515,7040
6977,Ara-Kovács,against,S&D,149515,6977
7254,Angel,against,S&D,149515,7254
7167,Ameriks,against,S&D,149515,7167
6802,Agius Saliba,against,S&D,149515,6802
6971,Yon-Courtin,against,Renew,149515,6971
6904,Yenbou,against,Renew,149515,6904
7153,Wiezik,against,Renew,149515,7153
7287,Wiesner,against,Renew,149515,7287
7268,Vázquez Lázara,against,Renew,149515,7268
6159,Verhofstadt,against,Renew,149515,6159
6896,Vedrenne,against,Renew,149515,6896
7054,Tudorache,against,Renew,149515,7054
6985,Trillet-Lenoir,against,Renew,149515,6985
6281,Torvalds,against,Renew,149515,6281
6331,Toom,against,Renew,149515,6331
6940,Tolleret,against,Renew,149515,6940
5949,Thun und Hohenstein,against,Renew,149515,5949
7058,Strugariu,against,Renew,149515,7058
7055,Ştefănuță,against,Renew,149515,7055
7152,Šimečka,against,Renew,149515,7152
6817,Semedo,against,Renew,149515,6817
4767,Rodríguez Ramos,against,Renew,149515,4767
6056,Riquet,against,Renew,149515,6056
7295,Rinzema,against,Renew,149515,7295
4676,Ries,against,Renew,149515,4676
7235,Rafaela,against,Renew,149515,7235
