mepid,name,result,eugroup,identifier,vote_id
7089,Arvanitis,for,GUE/NGL,125049,7089
6926,Aubry,for,GUE/NGL,125049,6926
7072,Barrena Arza,for,GUE/NGL,125049,7072
6914,Bompard,for,GUE/NGL,125049,6914
6922,Chaibi,for,GUE/NGL,125049,6922
6865,Demirel,for,GUE/NGL,125049,6865
6024,Ernst,for,GUE/NGL,125049,6024
7204,Georgoulis,for,NA,125049,7204
7126,Kokkalis,for,GUE/NGL,125049,7126
6713,Kouloglou,for,GUE/NGL,125049,6713
7087,Kountoura,for,GUE/NGL,125049,7087
6354,Maurel,for,GUE/NGL,125049,6354
6310,Michels,for,GUE/NGL,125049,6310
6250,Omarjee,for,GUE/NGL,125049,6250
5596,Papadimoulis,for,GUE/NGL,125049,5596
6920,Pelletier,for,GUE/NGL,125049,6920
7213,Pineda,for,GUE/NGL,125049,7213
7069,Rego,for,GUE/NGL,125049,7069
7169,Rodríguez Palop,for,GUE/NGL,125049,7169
6758,Schirdewan,for,GUE/NGL,125049,6758
5837,Scholz,for,GUE/NGL,125049,5837
6715,Urbán Crespo,for,GUE/NGL,125049,6715
7212,Villanueva Ruiz,for,GUE/NGL,125049,7212
7183,Vuolo,for,EPP,125049,7183
6468,Adinolfi Isabella,for,EPP,125049,6468
6411,Beghin,for,NA,125049,6411
6446,Castaldo,for,NA,125049,6446
7258,Comín i Oliveres,for,NA,125049,7258
6494,Corrao,for,Greens/EFA,125049,6494
6472,D'Amato,for,Greens/EFA,125049,6472
6413,Evi,for,Greens/EFA,125049,6413
6470,Ferrara,for,NA,125049,6470
7180,Furore,for,NA,125049,7180
7179,Gemma,for,ECR,125049,7179
7189,Giarrusso,for,NA,125049,7189
7243,Gyöngyösi,for,NA,125049,7243
7284,Markey,for,EPP,125049,7284
6482,Pedicini,for,Greens/EFA,125049,6482
7010,Pignedoli,for,NA,125049,7010
7276,Ponsatí Obiols,for,NA,125049,7276
7257,Puigdemont i Casamajó,for,NA,125049,7257
7177,Rondinelli,for,S&D,125049,7177
6471,Sonneborn,for,NA,125049,6471
6695,Zullo,for,Renew,125049,6695
6883,Adamowicz,for,EPP,125049,6883
6755,Ademov,for,EPP,125049,6755
7219,Alexandrov Yordanov,for,EPP,125049,7219
5980,Arias Echeverría,for,EPP,125049,5980
6594,Arimont,for,EPP,125049,6594
6885,Arłukowicz,for,EPP,125049,6885
7083,Asimakopoulou,for,EPP,125049,7083
7060,Băsescu,for,EPP,125049,7060
6927,Bellamy,for,EPP,125049,6927
7067,Benjumea Benjumea,for,EPP,125049,7067
6807,Bentele,for,EPP,125049,6807
6809,Berger,for,EPP,125049,6809
4806,Berlusconi,for,EPP,125049,4806
7037,Bernhuber,for,EPP,125049,7037
7155,Bilčík,for,EPP,125049,7155
7026,Blaga,for,EPP,125049,7026
7025,Bogdan,for,EPP,125049,7025
6613,Bogovič,for,EPP,125049,6613
6617,Buda,for,EPP,125049,6617
5729,Buşoi,for,EPP,125049,5729
5388,Buzek,for,EPP,125049,5388
6039,Carvalho,for,EPP,125049,6039
5252,Casa,for,EPP,125049,5252
5341,Caspary,for,EPP,125049,5341
5508,del Castillo Vera,for,EPP,125049,5508
5236,Christoforou,for,EPP,125049,5236
6929,Colin-Oesterlé,for,EPP,125049,6929
5981,van Dalen,for,EPP,125049,5981
5921,Danjean,for,EPP,125049,5921
7261,De Meo,for,EPP,125049,7261
6762,Didier,for,EPP,125049,6762
6870,Doleschal,for,EPP,125049,6870
6903,Duda,for,EPP,125049,6903
6810,Düpont,for,EPP,125049,6810
5348,Ehler,for,EPP,125049,5348
5983,Estaràs Ferragut,for,EPP,125049,5983
6928,Evren,for,EPP,125049,6928
7038,Falcă,for,EPP,125049,7038
3833,Ferber,for,EPP,125049,3833
6068,Fernandes,for,EPP,125049,6068
7108,Fitzgerald,for,EPP,125049,7108
6813,Fourlas,for,EPP,125049,6813
6906,Frankowski,for,EPP,125049,6906
6852,Franssen,for,EPP,125049,6852
4659,Gahler,for,EPP,125049,4659
3980,García-Margallo y Marfil,for,EPP,125049,3980
7253,Glavak,for,EPP,125049,7253
6632,González Pons,for,EPP,125049,6632
6907,Halicki,for,EPP,125049,6907
6777,Hansen,for,EPP,125049,6777
7035,Hava,for,EPP,125049,7035
6811,Herbst,for,EPP,125049,6811
6534,Hetman,for,EPP,125049,6534
5953,Hohlmeier,for,EPP,125049,5953
4987,Hortefeux,for,EPP,125049,4987
5952,Hübner,for,EPP,125049,5952
5945,Jahr,for,EPP,125049,5945
6910,Jarubas,for,EPP,125049,6910
7223,Juknevičienė,for,EPP,125049,7223
5944,Kalinowski,for,EPP,125049,5944
6095,Kalniete,for,EPP,125049,6095
7222,Kanev,for,EPP,125049,7222
4669,Karas,for,EPP,125049,4669
6666,Kefalogiannis,for,EPP,125049,6666
5855,Kelly,for,EPP,125049,5855
6805,Kokalari,for,EPP,125049,6805
6918,Kopacz,for,EPP,125049,6918
6196,Kovatchev,for,EPP,125049,6196
7226,Kubilius,for,EPP,125049,7226
7080,Kympouropoulos,for,EPP,125049,7080
6662,Kyrtsos,for,Renew,125049,6662
6793,Lega,for,EPP,125049,6793
5105,Lewandowski,for,EPP,125049,5105
3855,Liese,for,EPP,125049,3855
6442,Lins,for,EPP,125049,6442
7161,López Gil,for,EPP,125049,7161
5517,López-Istúriz White,for,EPP,125049,5517
5964,Łukacijewska,for,EPP,125049,5964
6855,Lutgen,for,EPP,125049,6855
6440,McAllister,for,EPP,125049,6440
7218,Maldeikienė,for,EPP,125049,7218
6761,Mandl,for,EPP,125049,6761
5646,Marinescu,for,EPP,125049,5646
6465,Martusciello,for,EPP,125049,6465
6096,Mato,for,EPP,125049,6096
6483,Maydell,for,EPP,125049,6483
7224,Mažylis,for,EPP,125049,7224
7051,Meimarakis,for,EPP,125049,7051
6297,Metsola,for,EPP,125049,6297
7209,Milazzo,for,ECR,125049,7209
5518,Millán Mon,for,EPP,125049,5518
6366,Monteiro de Aguiar,for,EPP,125049,6366
7099,Montserrat,for,EPP,125049,7099
6368,Morano,for,EPP,125049,6368
6825,Mortler,for,EPP,125049,6825
7036,Motreanu,for,EPP,125049,7036
6436,Mureşan,for,EPP,125049,6436
4712,Niebler,for,EPP,125049,4712
6332,Niedermayer,for,EPP,125049,6332
7255,Nistor,for,EPP,125049,7255
5413,Novak,for,EPP,125049,5413
6709,Novakov,for,EPP,125049,6709
5407,Olbrycht,for,EPP,125049,5407
5702,Patriciello,for,EPP,125049,5702
6819,Peeters,for,EPP,125049,6819
7120,Pereira Lídia,for,EPP,125049,7120
5346,Pieper,for,EPP,125049,5346
5788,Pietikäinen,for,EPP,125049,5788
6335,Polčák,for,EPP,125049,6335
6803,Polfjärd,for,EPP,125049,6803
7149,Pollák,for,EPP,125049,7149
6700,Pospíšil,for,EPP,125049,6700
6488,Radev,for,EPP,125049,6488
6750,Radtke,for,EPP,125049,6750
6072,Rangel,for,EPP,125049,6072
6812,Ressler,for,EPP,125049,6812
7266,Sagartz,for,EPP,125049,7266
6698,Salini,for,EPP,125049,6698
6370,Sander,for,EPP,125049,6370
6259,Sarvamaa,for,EPP,125049,6259
7045,Schmiedtbauer,for,EPP,125049,7045
6821,Schneider,for,EPP,125049,6821
6443,Schulze,for,EPP,125049,6443
5345,Schwab,for,EPP,125049,5345
