mepid,name,result,eugroup,identifier,vote_id
6694,Ropė,abstention,Greens/EFA,142741,6694
4535,Hautala,abstention,Greens/EFA,142741,4535
6730,Dalunde,abstention,Greens/EFA,142741,6730
7263,Alametsä,abstention,Greens/EFA,142741,7263
6961,Villumsen,abstention,GUE/NGL,142741,6961
7069,Rego,abstention,GUE/NGL,142741,7069
7190,Modig,abstention,GUE/NGL,142741,7190
6865,Demirel,abstention,GUE/NGL,142741,6865
6873,Botenga,abstention,GUE/NGL,142741,6873
6604,Björk,abstention,GUE/NGL,142741,6604
7072,Barrena Arza,abstention,GUE/NGL,142741,7072
6373,Zorrinho,abstention,S&D,142741,6373
6381,Silva Pereira,abstention,S&D,142741,6381
7039,Santos,abstention,S&D,142741,7039
6418,Nica,abstention,S&D,142741,6418
6691,Negrescu,abstention,S&D,142741,6691
7024,Leitão-Marques,abstention,S&D,142741,7024
6419,Grapini,abstention,S&D,142741,6419
7046,Ciuhodaru,abstention,S&D,142741,7046
7030,Cerdas,abstention,S&D,142741,7030
7252,Carvalhais,abstention,S&D,142741,7252
7040,Avram,abstention,S&D,142741,7040
6921,Knotek,abstention,Renew,142741,6921
6919,Hlaváček,abstention,Renew,142741,6919
6820,Wiseler-Lima,abstention,EPP,142741,6820
5346,Pieper,abstention,EPP,142741,5346
6777,Hansen,abstention,EPP,142741,6777
5879,Uspaskich,abstention,NA,142741,5879
7242,Sinčić,abstention,NA,142741,7242
6836,Kolakušić,abstention,NA,142741,6836
6972,Gancia,abstention,ID,142741,6972
7151,Jurzyca,abstention,ECR,142741,7151
7202,Wallace,against,GUE/NGL,142741,7202
6727,Pimenta Lopes,against,GUE/NGL,142741,6727
7138,Pereira Sandra,against,GUE/NGL,142741,7138
7279,MacManus,against,GUE/NGL,142741,7279
5039,Konečná,against,GUE/NGL,142741,5039
6628,Hazekamp,against,GUE/NGL,142741,6628
6815,Georgiou,against,GUE/NGL,142741,6815
6597,Flanagan,against,GUE/NGL,142741,6597
7113,Daly,against,GUE/NGL,142741,7113
7251,Vind,against,S&D,142741,7251
5713,Schaldemose,against,S&D,142741,5713
6415,Sant,against,S&D,142741,6415
7114,Pizarro,against,S&D,142741,7114
6890,Mikser,against,S&D,142741,6890
6884,Kaljurand,against,S&D,142741,6884
6792,Incir,against,S&D,142741,6792
7185,Heinäluoma,against,S&D,142741,7185
6603,Guteland,against,S&D,142741,6603
6955,Fuglsang,against,S&D,142741,6955
6791,Fritzon,against,S&D,142741,6791
7293,De Basso,against,S&D,142741,7293
5867,Blinkevičiūtė,against,S&D,142741,5867
6796,Bergkvist,against,S&D,142741,6796
7287,Wiesner,against,Renew,142741,7287
7259,Søgaard-Lidell,against,Renew,142741,7259
7295,Rinzema,against,Renew,142741,7295
6953,Pekkarinen,against,Renew,142741,6953
6705,Paet,against,Renew,142741,6705
6760,Nagtegaal,against,Renew,142741,6760
5889,Løkkegaard,against,Renew,142741,5889
7203,Kelleher,against,Renew,142741,7203
6766,Katainen,against,Renew,142741,6766
6622,Huitema,against,Renew,142741,6622
7164,Groothuis,against,Renew,142741,7164
6951,Christensen,against,Renew,142741,6951
7165,Azmani,against,Renew,142741,7165
6327,Ansip,against,Renew,142741,6327
7260,Andrews,against,Renew,142741,7260
6799,Al-Sahlani,against,Renew,142741,6799
6094,Zver,against,EPP,142741,6094
6734,Zovko,against,EPP,142741,6734
6997,Zarzalejos,against,EPP,142741,6997
6665,Zagorakis,against,EPP,142741,6665
7041,Winzig,against,EPP,142741,7041
6908,Weiss,against,EPP,142741,6908
6804,Warborn,against,EPP,142741,6804
7233,Walsh,against,EPP,142741,7233
6356,Virkkunen,against,EPP,142741,6356
7062,Vincze,against,EPP,142741,7062
5600,Vaidere,against,EPP,142741,5600
6681,Tomc,against,EPP,142741,6681
7061,Tomac,against,EPP,142741,7061
6801,Tobé,against,EPP,142741,6801
7056,Thaler,against,EPP,142741,7056
7277,Terras,against,EPP,142741,7277
