mepid,name,result,eugroup,identifier,vote_id
6802,Agius Saliba,abstention,S&D,136647,6802
6094,Zver,abstention,EPP,136647,6094
6734,Zovko,abstention,EPP,136647,6734
7041,Winzig,abstention,EPP,136647,7041
7183,Vuolo,abstention,NA,136647,7183
7061,Tomac,abstention,EPP,136647,7061
7056,Thaler,abstention,EPP,136647,7056
7277,Terras,abstention,EPP,136647,7277
4482,Tajani,abstention,EPP,136647,4482
6941,Sikorski,abstention,EPP,136647,6941
7045,Schmiedtbauer,abstention,EPP,136647,7045
7266,Sagartz,abstention,EPP,136647,7266
5346,Pieper,abstention,EPP,136647,5346
7120,Pereira Lídia,abstention,EPP,136647,7120
5702,Patriciello,abstention,EPP,136647,5702
6709,Novakov,abstention,EPP,136647,6709
5413,Novak,abstention,EPP,136647,5413
7255,Nistor,abstention,EPP,136647,7255
6436,Mureşan,abstention,EPP,136647,6436
6121,Melo,abstention,EPP,136647,6121
7224,Mažylis,abstention,EPP,136647,7224
6465,Martusciello,abstention,EPP,136647,6465
5105,Lewandowski,abstention,EPP,136647,5105
7226,Kubilius,abstention,EPP,136647,7226
5944,Kalinowski,abstention,EPP,136647,5944
7223,Juknevičienė,abstention,EPP,136647,7223
6910,Jarubas,abstention,EPP,136647,6910
6834,Geuking,abstention,EPP,136647,6834
7038,Falcă,abstention,EPP,136647,7038
7261,De Meo,abstention,EPP,136647,7261
5388,Buzek,abstention,EPP,136647,5388
6613,Bogovič,abstention,EPP,136647,6613
7025,Bogdan,abstention,EPP,136647,7025
7026,Blaga,abstention,EPP,136647,7026
7037,Bernhuber,abstention,EPP,136647,7037
7219,Alexandrov Yordanov,abstention,EPP,136647,7219
6040,Delli,for,Greens/EFA,136647,6040
6924,Delbos-Corfield,for,Greens/EFA,136647,6924
6472,D'Amato,for,Greens/EFA,136647,6472
6730,Dalunde,for,Greens/EFA,136647,6730
7043,Cuffe,for,Greens/EFA,136647,7043
6494,Corrao,for,Greens/EFA,136647,6494
6897,Cormand,for,Greens/EFA,136647,6897
6847,Cavazzini,for,Greens/EFA,136647,6847
6964,Carême,for,Greens/EFA,136647,6964
5913,Bütikofer,for,Greens/EFA,136647,5913
6867,Bricmont,for,Greens/EFA,136647,6867
6829,Breyer,for,Greens/EFA,136647,6829
6837,Boeselager,for,Greens/EFA,136647,6837
6846,Bloss,for,Greens/EFA,136647,6846
6905,Biteau,for,Greens/EFA,136647,6905
5291,Auken,for,Greens/EFA,136647,5291
6845,Andresen,for,Greens/EFA,136647,6845
5924,Alfonsi,for,Greens/EFA,136647,5924
7263,Alametsä,for,Greens/EFA,136647,7263
7202,Wallace,for,GUE/NGL,136647,7202
6961,Villumsen,for,GUE/NGL,136647,6961
7212,Villanueva Ruiz,for,GUE/NGL,136647,7212
6715,Urbán Crespo,for,GUE/NGL,136647,6715
5837,Scholz,for,GUE/NGL,136647,5837
6758,Schirdewan,for,GUE/NGL,136647,6758
7169,Rodríguez Palop,for,GUE/NGL,136647,7169
7069,Rego,for,GUE/NGL,136647,7069
7213,Pineda,for,GUE/NGL,136647,7213
6727,Pimenta Lopes,for,GUE/NGL,136647,6727
7138,Pereira Sandra,for,GUE/NGL,136647,7138
6920,Pelletier,for,GUE/NGL,136647,6920
5596,Papadimoulis,for,GUE/NGL,136647,5596
6250,Omarjee,for,GUE/NGL,136647,6250
7190,Modig,for,GUE/NGL,136647,7190
6310,Michels,for,GUE/NGL,136647,6310
6354,Maurel,for,GUE/NGL,136647,6354
5992,Matias,for,GUE/NGL,136647,5992
7279,MacManus,for,GUE/NGL,136647,7279
7087,Kountoura,for,GUE/NGL,136647,7087
6713,Kouloglou,for,GUE/NGL,136647,6713
5039,Konečná,for,GUE/NGL,136647,5039
7126,Kokkalis,for,GUE/NGL,136647,7126
6814,Kizilyürek,for,GUE/NGL,136647,6814
6628,Hazekamp,for,GUE/NGL,136647,6628
7133,Gusmão,for,GUE/NGL,136647,7133
7204,Georgoulis,for,GUE/NGL,136647,7204
6815,Georgiou,for,GUE/NGL,136647,6815
6597,Flanagan,for,GUE/NGL,136647,6597
6024,Ernst,for,GUE/NGL,136647,6024
6865,Demirel,for,GUE/NGL,136647,6865
7113,Daly,for,GUE/NGL,136647,7113
6922,Chaibi,for,GUE/NGL,136647,6922
6873,Botenga,for,GUE/NGL,136647,6873
6914,Bompard,for,GUE/NGL,136647,6914
6604,Björk,for,GUE/NGL,136647,6604
7072,Barrena Arza,for,GUE/NGL,136647,7072
6926,Aubry,for,GUE/NGL,136647,6926
7089,Arvanitis,for,GUE/NGL,136647,7089
6373,Zorrinho,for,S&D,136647,6373
7225,Yoncheva,for,S&D,136647,7225
7249,Wolters,for,S&D,136647,7249
6735,Wölken,for,S&D,136647,6735
7066,Vollath,for,S&D,136647,7066
7227,Vitanov,for,S&D,136647,7227
7251,Vind,for,S&D,136647,7251
4990,Van Brempt,for,S&D,136647,4990
7195,Ušakovs,for,S&D,136647,7195
6336,Ujhelyi,for,S&D,136647,6336
7247,Tudose,for,S&D,136647,7247
5459,Toia,for,S&D,136647,5459
6983,Tinagli,for,S&D,136647,6983
7140,Tax,for,S&D,136647,7140
5624,Tarabella,for,S&D,136647,5624
6623,Tang,for,S&D,136647,6623
6490,Stanishev,for,S&D,136647,6490
7176,Smeriglio,for,S&D,136647,7176
6093,Sippel,for,S&D,136647,6093
6381,Silva Pereira,for,S&D,136647,6381
7065,Sidl,for,S&D,136647,7065
7059,Schieder,for,S&D,136647,7059
5713,Schaldemose,for,S&D,136647,5713
7039,Santos,for,S&D,136647,7039
6415,Sant,for,S&D,136647,6415
7110,Sánchez Amor,for,S&D,136647,7110
7128,Ruiz Devesa,for,S&D,136647,7128
7269,Ros Sempere,for,S&D,136647,7269
6974,Rónai,for,S&D,136647,6974
6649,Rodríguez-Piñero,for,S&D,136647,6649
7186,Roberti,for,S&D,136647,7186
7288,Reuten,for,S&D,136647,7288
6136,Regner,for,S&D,136647,6136
5731,Plumb,for,S&D,136647,5731
7114,Pizarro,for,S&D,136647,7114
6982,Pisapia,for,S&D,136647,6982
6261,Picula,for,S&D,136647,6261
6484,Picierno,for,S&D,136647,6484
7228,Penkova,for,S&D,136647,7228
6323,Papadakis Demetris,for,S&D,136647,6323
7221,Olekas,for,S&D,136647,7221
6473,Noichl,for,S&D,136647,6473
6418,Nica,for,S&D,136647,6418
6016,Neuser,for,S&D,136647,6016
6691,Negrescu,for,S&D,136647,6691
6433,Moretti,for,S&D,136647,6433
5466,Moreno Sánchez,for,S&D,136647,5466
