mepid,name,result,eugroup,identifier,vote_id
7244,Aguilar,for,ECR,110619,7244
5112,Bielan,for,ECR,110619,5112
6864,Bourgeois,for,ECR,110619,6864
6895,Brudziński,for,ECR,110619,6895
7214,Buxadé Villalba,for,ECR,110619,7214
5490,Czarnecki,for,ECR,110619,5490
7150,Ďuriš Nicholsonová,for,ECR,110619,7150
6167,Eppink,for,ECR,110619,6167
5982,Fidanza,for,ECR,110619,5982
6998,Fiocchi,for,ECR,110619,6998
5472,Fotyga,for,ECR,110619,5472
6834,Geuking,for,ECR,110619,6834
4959,Hannan,for,ECR,110619,4959
6909,Jaki,for,ECR,110619,6909
6911,Jurgiel,for,ECR,110619,6911
7151,Jurzyca,for,ECR,110619,7151
6866,Kanko,for,ECR,110619,6866
6525,Karski,for,ECR,110619,6525
6912,Kempa,for,ECR,110619,6912
6913,Kloc,for,ECR,110619,6913
6923,Kopcińska,for,ECR,110619,6923
6530,Krasnodębski,for,ECR,110619,6530
6925,Kruk,for,ECR,110619,6925
5507,Kuźmiuk,for,ECR,110619,5507
6608,Lundgren,for,ECR,110619,6608
6234,McIntyre,for,ECR,110619,6234
6931,Mazurek,for,ECR,110619,6931
7173,Melbārde,for,ECR,110619,7173
6752,Mobarik,for,ECR,110619,6752
6934,Możdżanowska,for,ECR,110619,6934
5974,Poręba,for,ECR,110619,5974
7205,Procaccini,for,ECR,110619,7205
6937,Rafalska,for,ECR,110619,6937
7160,Rooken,for,ECR,110619,7160
7097,Roos,for,ECR,110619,7097
7157,Ruissen,for,ECR,110619,7157
6938,Rzońca,for,ECR,110619,6938
5416,Saryusz-Wolski,for,ECR,110619,5416
7210,Stancanelli,for,ECR,110619,7210
6798,Stegrud,for,ECR,110619,6798
6946,Szydło,for,ECR,110619,6946
7216,Tertsch,for,ECR,110619,7216
6952,Tobiszowski,for,ECR,110619,6952
5878,Tomaševski,for,ECR,110619,5878
6300,Tomašić,for,ECR,110619,6300
5892,Tošenovský,for,ECR,110619,5892
6683,Van Overtveldt,for,ECR,110619,6683
6945,Vrecionová,for,ECR,110619,6945
6956,Waszczykowski,for,ECR,110619,6956
6808,Weimers,for,ECR,110619,6808
6515,Wiśniewska,for,ECR,110619,6515
5052,Zahradil,for,ECR,110619,5052
6962,Zalewska,for,ECR,110619,6962
5598,Zīle,for,ECR,110619,5598
6522,Złotowski,for,ECR,110619,6522
6926,Aubry,for,GUE/NGL,110619,6926
6250,Omarjee,for,GUE/NGL,110619,6250
7211,Adinolfi Matteo,for,ID,110619,7211
6872,Anderson,for,ID,110619,6872
7079,Androuët,for,ID,110619,7079
6593,Annemans,for,ID,110619,6593
7174,Baldassarre,for,ID,110619,7174
6988,Bardella,for,ID,110619,6988
7001,Basso,for,ID,110619,7001
6394,Bay,for,ID,110619,6394
6874,Beck,for,ID,110619,6874
7068,Beigneux,for,ID,110619,7068
6875,Berg,for,ID,110619,6875
6405,Bilde,for,ID,110619,6405
6179,Bizzotto,for,ID,110619,6179
7000,Borchia,for,ID,110619,7000
7076,Bruna,for,ID,110619,7076
6876,Buchheit,for,ID,110619,6876
6981,Campomenosi,for,ID,110619,6981
7182,Caroppo,for,NI,110619,7182
7170,Ceccardi,for,ID,110619,7170
7071,Collard,for,ID,110619,7071
7007,Conte,for,ID,110619,7007
6999,Da Re,for,ID,110619,6999
6869,De Man,for,ID,110619,6869
7207,Donato,for,ID,110619,7207
7005,Dreosto,for,ID,110619,7005
6877,Fest,for,ID,110619,6877
6972,Gancia,for,ID,110619,6972
7018,Garraud,for,ID,110619,7018
7184,Grant,for,ID,110619,7184
7019,Griset,for,ID,110619,7019
7246,Haider,for,ID,110619,7246
6989,Hakkarainen,for,ID,110619,6989
6986,Huhtasaari,for,ID,110619,6986
6751,Jamet,for,ID,110619,6751
7017,Joron,for,ID,110619,7017
6960,Kofod,for,ID,110619,6960
6878,Krah,for,ID,110619,6878
6879,Kuhs,for,ID,110619,6879
6771,Lancini,for,ID,110619,6771
6990,Laporte,for,ID,110619,6990
6372,Lebreton,for,ID,110619,6372
7074,Lechanteux,for,ID,110619,7074
6880,Limmer,for,ID,110619,6880
7002,Lizzi,for,ID,110619,7002
6886,Madison,for,ID,110619,6886
7013,Mariani,for,ID,110619,7013
6627,Mayer,for,ID,110619,6627
6399,Mélin,for,ID,110619,6399
6759,Meuthen,for,ID,110619,6759
7075,Olivier,for,ID,110619,7075
6979,Panza,for,ID,110619,6979
7020,Pirbakas,for,ID,110619,7020
6881,Reil,for,ID,110619,6881
7171,Rinaldi,for,ID,110619,7171
7006,Rivière,for,ID,110619,7006
7078,Rougé,for,ID,110619,7078
6968,Sardone,for,ID,110619,6968
7191,Tardino,for,ID,110619,7191
6970,Tovaglieri,for,ID,110619,6970
7234,Vandendriessche,for,ID,110619,7234
6610,Vilimsky,for,ID,110619,6610
7183,Vuolo,for,ID,110619,7183
6976,Zambelli,for,ID,110619,6976
6414,Zanni,for,ID,110619,6414
6882,Zimniok,for,ID,110619,6882
6468,Adinolfi Isabella,for,NI,110619,6468
6411,Beghin,for,NI,110619,6411
6446,Castaldo,for,NI,110619,6446
6494,Corrao,for,Verts/ALE,110619,6494
6472,D'Amato,for,Verts/ALE,110619,6472
6413,Evi,for,Verts/ALE,110619,6413
6470,Ferrara,for,NI,110619,6470
7096,Fox,for,NI,110619,7096
7180,Furore,for,NI,110619,7180
7179,Gemma,for,NI,110619,7179
7189,Giarrusso,for,NI,110619,7189
7243,Gyöngyösi,for,NI,110619,7243
6836,Kolakušić,for,NI,110619,6836
7119,Lagos,for,NI,110619,7119
7143,Lowe,for,NI,110619,7143
7092,Monteith,for,NI,110619,7092
7011,Patten,for,NI,110619,7011
6482,Pedicini,for,Verts/ALE,110619,6482
7010,Pignedoli,for,NI,110619,7010
7148,Radačovský,for,NI,110619,7148
7177,Rondinelli,for,NI,110619,7177
7115,Rowland,for,NI,110619,7115
6471,Sonneborn,for,NI,110619,6471
7093,Tennant,for,NI,110619,7093
6695,Zullo,for,NI,110619,6695
6883,Adamowicz,for,PPE,110619,6883
6755,Ademov,for,PPE,110619,6755
7219,Alexandrov Yordanov,for,PPE,110619,7219
7129,Amaro,for,PPE,110619,7129
5980,Arias Echeverría,for,PPE,110619,5980
6594,Arimont,for,PPE,110619,6594
6885,Arłukowicz,for,PPE,110619,6885
7083,Asimakopoulou,for,PPE,110619,7083
7060,Băsescu,for,PPE,110619,7060
6927,Bellamy,for,PPE,110619,6927
7067,Benjumea Benjumea,for,PPE,110619,7067
6807,Bentele,for,PPE,110619,6807
7162,Berendsen,for,PPE,110619,7162
6809,Berger,for,PPE,110619,6809
7037,Bernhuber,for,PPE,110619,7037
7155,Bilčík,for,PPE,110619,7155
7026,Blaga,for,PPE,110619,7026
6343,Bocskor,for,PPE,110619,6343
7025,Bogdan,for,PPE,110619,7025
6613,Bogovič,for,PPE,110619,6613
6617,Buda,for,PPE,110619,6617
5729,Buşoi,for,PPE,110619,5729
5388,Buzek,for,PPE,110619,5388
6039,Carvalho,for,PPE,110619,6039
5252,Casa,for,PPE,110619,5252
5341,Caspary,for,PPE,110619,5341
5508,del Castillo Vera,for,PPE,110619,5508
5236,Christoforou,for,PPE,110619,5236
6929,Colin-Oesterlé,for,PPE,110619,6929
5981,van Dalen,for,PPE,110619,5981
5921,Danjean,for,PPE,110619,5921
6345,Deli,for,PPE,110619,6345
5998,Deutsch,for,PPE,110619,5998
6762,Didier,for,PPE,110619,6762
6870,Doleschal,for,PPE,110619,6870
5960,Dorfmann,for,PPE,110619,5960
6903,Duda,for,PPE,110619,6903
6810,Düpont,for,PPE,110619,6810
7032,Edtstadler,for,PPE,110619,7032
5348,Ehler,for,PPE,110619,5348
7038,Falcă,for,PPE,110619,7038
3833,Ferber,for,PPE,110619,3833
6068,Fernandes,for,PPE,110619,6068
7108,Fitzgerald,for,PPE,110619,7108
6813,Fourlas,for,PPE,110619,6813
6852,Franssen,for,PPE,110619,6852
4659,Gahler,for,PPE,110619,4659
5280,Gál,for,PPE,110619,5280
3980,García-Margallo y Marfil,for,PPE,110619,3980
6441,Gieseke,for,PPE,110619,6441
6632,González Pons,for,PPE,110619,6632
6002,Győri,for,PPE,110619,6002
5138,Gyürk,for,PPE,110619,5138
6907,Halicki,for,PPE,110619,6907
6777,Hansen,for,PPE,110619,6777
7035,Hava,for,PPE,110619,7035
6811,Herbst,for,PPE,110619,6811
6534,Hetman,for,PPE,110619,6534
6318,Hidvéghi,for,PPE,110619,6318
5953,Hohlmeier,for,PPE,110619,5953
6346,Hölvényi,for,PPE,110619,6346
4987,Hortefeux,for,PPE,110619,4987
5952,Hübner,for,PPE,110619,5952
5945,Jahr,for,PPE,110619,5945
5271,Járóka,for,PPE,110619,5271
6910,Jarubas,for,PPE,110619,6910
7223,Juknevičienė,for,PPE,110619,7223
5944,Kalinowski,for,PPE,110619,5944
6095,Kalniete,for,PPE,110619,6095
7222,Kanev,for,PPE,110619,7222
4669,Karas,for,PPE,110619,4669
6666,Kefalogiannis,for,PPE,110619,6666
5855,Kelly,for,PPE,110619,5855
6805,Kokalari,for,PPE,110619,6805
6918,Kopacz,for,PPE,110619,6918
6001,Kósa,for,PPE,110619,6001
6196,Kovatchev,for,PPE,110619,6196
7226,Kubilius,for,PPE,110619,7226
7080,Kympouropoulos,for,PPE,110619,7080
6662,Kyrtsos,for,PPE,110619,6662
5727,de Lange,for,PPE,110619,5727
6592,Lenaers,for,PPE,110619,6592
5105,Lewandowski,for,PPE,110619,5105
3855,Liese,for,PPE,110619,3855
6442,Lins,for,PPE,110619,6442
7161,López Gil,for,PPE,110619,7161
5517,López-Istúriz White,for,PPE,110619,5517
5964,Łukacijewska,for,PPE,110619,5964
6855,Lutgen,for,PPE,110619,6855
6440,McAllister,for,PPE,110619,6440
5245,McGuinness,for,PPE,110619,5245
4964,Manders,for,PPE,110619,4964
6761,Mandl,for,PPE,110619,6761
5646,Marinescu,for,PPE,110619,5646
6465,Martusciello,for,PPE,110619,6465
6483,Maydell,for,PPE,110619,6483
7224,Mažylis,for,PPE,110619,7224
7051,Meimarakis,for,PPE,110619,7051
7209,Milazzo,for,PPE,110619,7209
5518,Millán Mon,for,PPE,110619,5518
7099,Montserrat,for,PPE,110619,7099
6368,Morano,for,PPE,110619,6368
6825,Mortler,for,PPE,110619,6825
7036,Motreanu,for,PPE,110619,7036
6436,Mureşan,for,PPE,110619,6436
4712,Niebler,for,PPE,110619,4712
6332,Niedermayer,for,PPE,110619,6332
5413,Novak,for,PPE,110619,5413
6709,Novakov,for,PPE,110619,6709
