mepid,name,result,eugroup,identifier
7150,Ďuriš Nicholsonová,for,ECR,109096
7151,Jurzyca,for,ECR,109096
6866,Kanko,for,ECR,109096
6683,Van Overtveldt,for,ECR,109096
7072,Barrena Arza,for,GUE/NGL,109096
6914,Bompard,for,GUE/NGL,109096
6873,Botenga,for,GUE/NGL,109096
6832,Buschmann,for,NI,109096
6922,Chaibi,for,GUE/NGL,109096
7113,Daly,for,GUE/NGL,109096
6865,Demirel,for,GUE/NGL,109096
6024,Ernst,for,GUE/NGL,109096
6597,Flanagan,for,GUE/NGL,109096
6815,Georgiou,for,GUE/NGL,109096
7204,Georgoulis,for,GUE/NGL,109096
6628,Hazekamp,for,GUE/NGL,109096
6814,Kizilyürek,for,GUE/NGL,109096
5039,Konečná,for,GUE/NGL,109096
6713,Kouloglou,for,GUE/NGL,109096
5992,Matias,for,GUE/NGL,109096
6354,Maurel,for,GUE/NGL,109096
6310,Michels,for,GUE/NGL,109096
6250,Omarjee,for,GUE/NGL,109096
5596,Papadimoulis,for,GUE/NGL,109096
6920,Pelletier,for,GUE/NGL,109096
7138,Pereira Sandra,for,GUE/NGL,109096
7069,Rego,for,GUE/NGL,109096
7169,Rodríguez Palop,for,GUE/NGL,109096
5837,Scholz,for,GUE/NGL,109096
6715,Urbán Crespo,for,GUE/NGL,109096
7212,Villanueva Ruiz,for,GUE/NGL,109096
7202,Wallace,for,GUE/NGL,109096
6468,Adinolfi Isabella,for,NI,109096
6411,Beghin,for,NI,109096
6446,Castaldo,for,NI,109096
6494,Corrao,for,Verts/ALE,109096
6472,D'Amato,for,Verts/ALE,109096
6413,Evi,for,Verts/ALE,109096
6470,Ferrara,for,NI,109096
7180,Furore,for,NI,109096
7179,Gemma,for,NI,109096
7189,Giarrusso,for,NI,109096
7243,Gyöngyösi,for,NI,109096
7119,Lagos,for,NI,109096
6482,Pedicini,for,Verts/ALE,109096
7010,Pignedoli,for,NI,109096
7177,Rondinelli,for,NI,109096
6471,Sonneborn,for,NI,109096
6695,Zullo,for,NI,109096
6594,Arimont,for,PPE,109096
7083,Asimakopoulou,for,PPE,109096
6928,Evren,for,PPE,109096
7080,Kympouropoulos,for,PPE,109096
6662,Kyrtsos,for,PPE,109096
6664,Vozemberg-Vrionidi,for,PPE,109096
6089,Bilbao Barandica,for,Renew,109096
6978,Cseh,for,Renew,109096
6802,Agius Saliba,for,S&D,109096
6651,Aguilera,for,S&D,109096
6687,Androulakis,for,S&D,109096
6977,Ara-Kovács,for,S&D,109096
6553,Arena,for,S&D,109096
7040,Avram,for,S&D,109096
6888,Balt,for,S&D,109096
6831,Barley,for,S&D,109096
7193,Bartolo,for,S&D,109096
6889,Belka,for,S&D,109096
7047,Benea,for,S&D,109096
6505,Benifei,for,S&D,109096
5173,Beňová,for,S&D,109096
6891,Biedroń,for,S&D,109096
6833,Bischoff,for,S&D,109096
5867,Blinkevičiūtė,for,S&D,109096
6449,Bonafè,for,S&D,109096
6264,Borzan,for,S&D,109096
6843,Brglez,for,S&D,109096
4690,Bullmann,for,S&D,109096
6838,Burkhardt,for,S&D,109096
7008,Calenda,for,S&D,109096
7252,Carvalhais,for,S&D,109096
7030,Cerdas,for,S&D,109096
7166,Chahim,for,S&D,109096
6499,Chinnici,for,S&D,109096
6901,Cimoszewicz,for,S&D,109096
7046,Ciuhodaru,for,S&D,109096
7145,Číž,for,S&D,109096
4628,Corbett,for,S&D,109096
6051,Cozzolino,for,S&D,109096
5661,Crețu,for,S&D,109096
6589,Dalli,for,S&D,109096
6570,Dance,for,S&D,109096
6458,Danti,for,Renew,109096
6062,De Castro,for,S&D,109096
6969,Dobrev,for,S&D,109096
7248,Durá Ferrandis,for,S&D,109096
6014,Ertug,for,S&D,109096
6080,Fajon,for,S&D,109096
6652,Fernández,for,S&D,109096
6770,Ferrandino,for,S&D,109096
6955,Fuglsang,for,S&D,109096
7090,Gálvez Muñoz,for,S&D,109096
7105,García Del Blanco,for,S&D,109096
7125,García Muñoz,for,S&D,109096
5417,García Pérez,for,S&D,109096
6130,Gardiazabal Rubial,for,S&D,109096
3827,Gebhardt,for,S&D,109096
6005,Geier,for,S&D,109096
4937,Gill Neena,for,S&D,109096
7082,Glucksmann,for,S&D,109096
7111,González,for,S&D,109096
7106,González Casares,for,S&D,109096
6419,Grapini,for,S&D,109096
6580,Griffin,for,S&D,109096
7009,Gualmini,for,S&D,109096
6107,Guillaume,for,S&D,109096
7146,Hajšel,for,S&D,109096
7070,Heide,for,S&D,109096
7185,Heinäluoma,for,S&D,109096
7122,Homs Ginel,for,S&D,109096
6745,Howarth,for,S&D,109096
7229,Hristov,for,S&D,109096
7142,Jones,for,S&D,109096
6624,Jongerius,for,S&D,109096
6686,Kaili,for,S&D,109096
6884,Kaljurand,for,S&D,109096
6009,Kammerevert,for,S&D,109096
6571,Kirton-Darling,for,S&D,109096
6916,Kohut,for,S&D,109096
6459,Köster,for,S&D,109096
3761,Krehl,for,S&D,109096
6367,Kumpula-Natri,for,S&D,109096
7085,Lalucq,for,S&D,109096
3823,Lange,for,S&D,109096
7086,Larrouturou,for,S&D,109096
7024,Leitão-Marques,for,S&D,109096
5094,Liberadzki,for,S&D,109096
6648,López,for,S&D,109096
5984,López Aguilar,for,S&D,109096
7109,Luena,for,S&D,109096
7107,Maestre Martín De Almagro,for,S&D,109096
6984,Majorino,for,S&D,109096
7117,Maldonado López,for,S&D,109096
7042,Manda,for,S&D,109096
7027,Marques Margarida,for,S&D,109096
7023,Marques Pedro,for,S&D,109096
6839,Matić,for,S&D,109096
6890,Mikser,for,S&D,109096
6933,Miller,for,S&D,109096
6351,Molnár,for,S&D,109096
4923,Moraes,for,S&D,109096
5466,Moreno Sánchez,for,S&D,109096
6433,Moretti,for,S&D,109096
6016,Neuser,for,S&D,109096
6418,Nica,for,S&D,109096
6473,Noichl,for,S&D,109096
7221,Olekas,for,S&D,109096
6756,Palmer,for,S&D,109096
6323,Papadakis Demetris,for,S&D,109096
7228,Penkova,for,S&D,109096
6484,Picierno,for,S&D,109096
6261,Picula,for,S&D,109096
6625,Piri,for,S&D,109096
6982,Pisapia,for,S&D,109096
7114,Pizarro,for,S&D,109096
5731,Plumb,for,S&D,109096
6136,Regner,for,S&D,109096
7186,Roberti,for,S&D,109096
6649,Rodríguez-Piñero,for,S&D,109096
6974,Rónai,for,S&D,109096
7128,Ruiz Devesa,for,S&D,109096
7110,Sánchez Amor,for,S&D,109096
6415,Sant,for,S&D,109096
7039,Santos,for,S&D,109096
5713,Schaldemose,for,S&D,109096
7059,Schieder,for,S&D,109096
6475,Schuster,for,S&D,109096
7065,Sidl,for,S&D,109096
6381,Silva Pereira,for,S&D,109096
6093,Sippel,for,S&D,109096
7176,Smeriglio,for,S&D,109096
6943,Spurek,for,Verts/ALE,109096
6490,Stanishev,for,S&D,109096
6623,Tang,for,S&D,109096
5624,Tarabella,for,S&D,109096
7140,Tax,for,S&D,109096
7044,Terheş,for,ECR,109096
6983,Tinagli,for,S&D,109096
5459,Toia,for,S&D,109096
7247,Tudose,for,S&D,109096
6336,Ujhelyi,for,S&D,109096
4990,Van Brempt,for,S&D,109096
7251,Vind,for,S&D,109096
7227,Vitanov,for,S&D,109096
7066,Vollath,for,S&D,109096
6582,Ward,for,S&D,109096
6735,Wölken,for,S&D,109096
7249,Wolters,for,S&D,109096
6373,Zorrinho,for,S&D,109096
7084,Ainslie,for,Verts/ALE,109096
5924,Alfonsi,for,Verts/ALE,109096
7033,Allard,for,Verts/ALE,109096
6845,Andresen,for,Verts/ALE,109096
5291,Auken,for,Verts/ALE,109096
6905,Biteau,for,Verts/ALE,109096
6846,Bloss,for,Verts/ALE,109096
6837,Boeselager,for,Verts/ALE,109096
6829,Breyer,for,Verts/ALE,109096
6867,Bricmont,for,Verts/ALE,109096
6455,Buchner,for,Verts/ALE,109096
5913,Bütikofer,for,Verts/ALE,109096
6964,Carême,for,Verts/ALE,109096
7102,Chowns,for,Verts/ALE,109096
6897,Cormand,for,Verts/ALE,109096
7043,Cuffe,for,Verts/ALE,109096
6924,Delbos-Corfield,for,Verts/ALE,109096
6040,Delli,for,Verts/ALE,109096
6868,De Sutter,for,Verts/ALE,109096
5899,Eickhout,for,Verts/ALE,109096
4954,Evans,for,Verts/ALE,109096
6775,Franz,for,Verts/ALE,109096
6851,Freund,for,Verts/ALE,109096
6853,Geese,for,Verts/ALE,109096
5904,Giegold,for,Verts/ALE,109096
6942,Gregorová,for,Verts/ALE,109096
7034,Guerreiro,for,Verts/ALE,109096
5926,Häusling,for,Verts/ALE,109096
4535,Hautala,for,Verts/ALE,109096
6856,Herzberger-Fofana,for,Verts/ALE,109096
6797,Holmgren,for,Verts/ALE,109096
5914,Jadot,for,Verts/ALE,109096
7220,Jakeliūnas,for,Verts/ALE,109096
6939,Kolaja,for,Verts/ALE,109096
6795,Kuhnke,for,Verts/ALE,109096
6857,Lagodinsky,for,Verts/ALE,109096
5838,Lamberts,for,Verts/ALE,109096
6858,Langensiepen,for,Verts/ALE,109096
7028,McLeod,for,Verts/ALE,109096
6859,Marquardt,for,Verts/ALE,109096
6776,Metz,for,Verts/ALE,109096
6861,Neumann,for,Verts/ALE,109096
6862,Nienaß,for,Verts/ALE,109096
7187,Niinistö,for,Verts/ALE,109096
7240,O'Sullivan,for,Verts/ALE,109096
6863,Paulus,for,Verts/ALE,109096
6932,Peksa,for,Verts/ALE,109096
6963,Peter-Hansen,for,Verts/ALE,109096
7098,Phillips Alexandra Louise Rosenfield,for,Verts/ALE,109096
6529,Reintke,for,Verts/ALE,109096
5917,Rivasi,for,Verts/ALE,109096
6900,Roose,for,Verts/ALE,109096
6694,Ropė,for,Verts/ALE,109096
6994,Rowett,for,Verts/ALE,109096
6893,Satouri,for,Verts/ALE,109096
6560,Scott Cato,for,Verts/ALE,109096
6822,Semsrott,for,Verts/ALE,109096
5571,Smith,for,Verts/ALE,109096
7156,Strik,for,Verts/ALE,109096
6591,Urtasun,for,Verts/ALE,109096
6551,Vana,for,Verts/ALE,109096
7237,Van Sparrentak,for,Verts/ALE,109096
6848,Von Cramon-Taubadel,for,Verts/ALE,109096
7064,Wiener,for,Verts/ALE,109096
6904,Yenbou,for,Verts/ALE,109096
5602,Ždanoka,for,Verts/ALE,109096
7244,Aguilar,against,ECR,109096
5112,Bielan,against,ECR,109096
6895,Brudziński,against,ECR,109096
7214,Buxadé Villalba,against,ECR,109096
5490,Czarnecki,against,ECR,109096
6998,Fiocchi,against,ECR,109096
4880,Fitto,against,ECR,109096
5472,Fotyga,against,ECR,109096
7250,Fragkos,against,ECR,109096
6909,Jaki,against,ECR,109096
6911,Jurgiel,against,ECR,109096
6525,Karski,against,ECR,109096
6912,Kempa,against,ECR,109096
6913,Kloc,against,ECR,109096
6923,Kopcińska,against,ECR,109096
6530,Krasnodębski,against,ECR,109096
6925,Kruk,against,ECR,109096
5507,Kuźmiuk,against,ECR,109096
5969,Legutko,against,ECR,109096
6608,Lundgren,against,ECR,109096
6931,Mazurek,against,ECR,109096
7173,Melbārde,against,ECR,109096
6934,Możdżanowska,against,ECR,109096
5974,Poręba,against,ECR,109096
7205,Procaccini,against,ECR,109096
6937,Rafalska,against,ECR,109096
7157,Ruissen,against,ECR,109096
6938,Rzońca,against,ECR,109096
