mepid,name,result,eugroup,identifier,vote_id
7089,Arvanitis,for,GUE/NGL,111908,7089
6926,Aubry,for,GUE/NGL,111908,6926
7072,Barrena Arza,for,GUE/NGL,111908,7072
6604,Björk,for,GUE/NGL,111908,6604
6873,Botenga,for,GUE/NGL,111908,6873
6832,Buschmann,for,NI,111908,6832
6922,Chaibi,for,GUE/NGL,111908,6922
7113,Daly,for,GUE/NGL,111908,7113
6865,Demirel,for,GUE/NGL,111908,6865
6024,Ernst,for,GUE/NGL,111908,6024
5886,Ferreira,for,GUE/NGL,111908,5886
6597,Flanagan,for,GUE/NGL,111908,6597
6815,Georgiou,for,GUE/NGL,111908,6815
7204,Georgoulis,for,GUE/NGL,111908,7204
7133,Gusmão,for,GUE/NGL,111908,7133
6628,Hazekamp,for,GUE/NGL,111908,6628
6814,Kizilyürek,for,GUE/NGL,111908,6814
7126,Kokkalis,for,GUE/NGL,111908,7126
5039,Konečná,for,GUE/NGL,111908,5039
6713,Kouloglou,for,GUE/NGL,111908,6713
7087,Kountoura,for,GUE/NGL,111908,7087
5992,Matias,for,GUE/NGL,111908,5992
6354,Maurel,for,GUE/NGL,111908,6354
6310,Michels,for,GUE/NGL,111908,6310
7190,Modig,for,GUE/NGL,111908,7190
6920,Pelletier,for,GUE/NGL,111908,6920
7138,Pereira Sandra,for,GUE/NGL,111908,7138
7213,Pineda,for,GUE/NGL,111908,7213
7069,Rego,for,GUE/NGL,111908,7069
7169,Rodríguez Palop,for,GUE/NGL,111908,7169
6758,Schirdewan,for,GUE/NGL,111908,6758
5837,Scholz,for,GUE/NGL,111908,5837
6715,Urbán Crespo,for,GUE/NGL,111908,6715
7212,Villanueva Ruiz,for,GUE/NGL,111908,7212
6961,Villumsen,for,GUE/NGL,111908,6961
7202,Wallace,for,GUE/NGL,111908,7202
7079,Androuët,for,ID,111908,7079
6988,Bardella,for,ID,111908,6988
6394,Bay,for,ID,111908,6394
7068,Beigneux,for,ID,111908,7068
6405,Bilde,for,ID,111908,6405
7076,Bruna,for,ID,111908,7076
7071,Collard,for,ID,111908,7071
7019,Griset,for,ID,111908,7019
6989,Hakkarainen,for,ID,111908,6989
6986,Huhtasaari,for,ID,111908,6986
6404,Jalkh,for,ID,111908,6404
