mepid,name,result,eugroup,identifier
7244,Aguilar,for,ECR,125990
6864,Bourgeois,for,ECR,125990
7214,Buxadé Villalba,for,ECR,125990
7270,de la Pisa Carrión,for,ECR,125990
7150,Ďuriš Nicholsonová,for,ECR,125990
6511,Dzhambazki,for,ECR,125990
6167,Eppink,for,ECR,125990
7250,Fragkos,for,ECR,125990
6834,Geuking,for,ECR,125990
7151,Jurzyca,for,ECR,125990
6866,Kanko,for,ECR,125990
6608,Lundgren,for,ECR,125990
7173,Melbārde,for,ECR,125990
7160,Rooken,for,ECR,125990
7097,Roos,for,ECR,125990
7157,Ruissen,for,ECR,125990
7231,Slabakov,for,ECR,125990
6798,Stegrud,for,ECR,125990
7044,Terheş,for,ECR,125990
7216,Tertsch,for,ECR,125990
5878,Tomaševski,for,ECR,125990
6300,Tomašić,for,ECR,125990
5892,Tošenovský,for,ECR,125990
6683,Van Overtveldt,for,ECR,125990
6930,Vondra,for,ECR,125990
6945,Vrecionová,for,ECR,125990
6808,Weimers,for,ECR,125990
5052,Zahradil,for,ECR,125990
5598,Zīle,for,ECR,125990
7089,Arvanitis,for,GUE/NGL,125990
6926,Aubry,for,GUE/NGL,125990
7072,Barrena Arza,for,GUE/NGL,125990
6604,Björk,for,GUE/NGL,125990
6914,Bompard,for,GUE/NGL,125990
6873,Botenga,for,GUE/NGL,125990
6922,Chaibi,for,GUE/NGL,125990
7113,Daly,for,GUE/NGL,125990
6865,Demirel,for,GUE/NGL,125990
6024,Ernst,for,GUE/NGL,125990
5886,Ferreira,for,GUE/NGL,125990
6597,Flanagan,for,GUE/NGL,125990
6815,Georgiou,for,GUE/NGL,125990
7204,Georgoulis,for,GUE/NGL,125990
7133,Gusmão,for,GUE/NGL,125990
6628,Hazekamp,for,GUE/NGL,125990
6814,Kizilyürek,for,GUE/NGL,125990
7126,Kokkalis,for,GUE/NGL,125990
5039,Konečná,for,GUE/NGL,125990
6713,Kouloglou,for,GUE/NGL,125990
7087,Kountoura,for,GUE/NGL,125990
7279,MacManus,for,GUE/NGL,125990
5992,Matias,for,GUE/NGL,125990
6354,Maurel,for,GUE/NGL,125990
6310,Michels,for,GUE/NGL,125990
7190,Modig,for,GUE/NGL,125990
6250,Omarjee,for,GUE/NGL,125990
5596,Papadimoulis,for,GUE/NGL,125990
6920,Pelletier,for,GUE/NGL,125990
7138,Pereira Sandra,for,GUE/NGL,125990
7213,Pineda,for,GUE/NGL,125990
7069,Rego,for,GUE/NGL,125990
7169,Rodríguez Palop,for,GUE/NGL,125990
6758,Schirdewan,for,GUE/NGL,125990
5837,Scholz,for,GUE/NGL,125990
6715,Urbán Crespo,for,GUE/NGL,125990
7212,Villanueva Ruiz,for,GUE/NGL,125990
6961,Villumsen,for,GUE/NGL,125990
7202,Wallace,for,GUE/NGL,125990
7079,Androuët,for,ID,125990
6593,Annemans,for,ID,125990
6988,Bardella,for,ID,125990
6394,Bay,for,ID,125990
7068,Beigneux,for,ID,125990
6405,Bilde,for,ID,125990
6954,Blaško,for,ID,125990
7076,Bruna,for,ID,125990
7071,Collard,for,ID,125990
6869,De Man,for,ID,125990
7018,Garraud,for,ID,125990
7019,Griset,for,ID,125990
7246,Haider,for,ID,125990
6989,Hakkarainen,for,ID,125990
6986,Huhtasaari,for,ID,125990
6404,Jalkh,for,ID,125990
6751,Jamet,for,ID,125990
7017,Joron,for,ID,125990
7016,Juvin,for,ID,125990
6960,Kofod,for,ID,125990
7275,Lacapelle,for,ID,125990
6990,Laporte,for,ID,125990
6372,Lebreton,for,ID,125990
7074,Lechanteux,for,ID,125990
6886,Madison,for,ID,125990
7013,Mariani,for,ID,125990
6627,Mayer,for,ID,125990
6399,Mélin,for,ID,125990
7075,Olivier,for,ID,125990
7020,Pirbakas,for,ID,125990
7006,Rivière,for,ID,125990
7078,Rougé,for,ID,125990
7234,Vandendriessche,for,ID,125990
6610,Vilimsky,for,ID,125990
6468,Adinolfi Isabella,for,NI,125990
6411,Beghin,for,NI,125990
6832,Buschmann,for,NI,125990
6446,Castaldo,for,NI,125990
6470,Ferrara,for,NI,125990
7180,Furore,for,NI,125990
7179,Gemma,for,NI,125990
7189,Giarrusso,for,NI,125990
7243,Gyöngyösi,for,NI,125990
7123,Konstantinou,for,NI,125990
7010,Pignedoli,for,NI,125990
7148,Radačovský,for,NI,125990
7177,Rondinelli,for,NI,125990
7278,Rookmaker,for,NI,125990
6471,Sonneborn,for,NI,125990
6695,Zullo,for,NI,125990
6594,Arimont,for,PPE,125990
6927,Bellamy,for,PPE,125990
5252,Casa,for,PPE,125990
6929,Colin-Oesterlé,for,PPE,125990
5921,Danjean,for,PPE,125990
6762,Didier,for,PPE,125990
6928,Evren,for,PPE,125990
6777,Hansen,for,PPE,125990
4987,Hortefeux,for,PPE,125990
7222,Kanev,for,PPE,125990
7264,Lexmann,for,PPE,125990
6855,Lutgen,for,PPE,125990
