mepid,name,result,eugroup,identifier,vote_id
5112,Bielan,for,ECR,123853,5112
6864,Bourgeois,for,ECR,123853,6864
6895,Brudziński,for,ECR,123853,6895
5490,Czarnecki,for,ECR,123853,5490
6511,Dzhambazki,for,ECR,123853,6511
5472,Fotyga,for,ECR,123853,5472
6909,Jaki,for,ECR,123853,6909
6911,Jurgiel,for,ECR,123853,6911
6866,Kanko,for,ECR,123853,6866
6525,Karski,for,ECR,123853,6525
6912,Kempa,for,ECR,123853,6912
6913,Kloc,for,ECR,123853,6913
6923,Kopcińska,for,ECR,123853,6923
6530,Krasnodębski,for,ECR,123853,6530
6925,Kruk,for,ECR,123853,6925
5507,Kuźmiuk,for,ECR,123853,5507
5969,Legutko,for,ECR,123853,5969
6608,Lundgren,for,ECR,123853,6608
6931,Mazurek,for,ECR,123853,6931
7173,Melbārde,for,ECR,123853,7173
6934,Możdżanowska,for,ECR,123853,6934
5974,Poręba,for,ECR,123853,5974
6937,Rafalska,for,ECR,123853,6937
6938,Rzońca,for,ECR,123853,6938
5416,Saryusz-Wolski,for,ECR,123853,5416
7231,Slabakov,for,ECR,123853,7231
6798,Stegrud,for,ECR,123853,6798
6946,Szydło,for,ECR,123853,6946
7265,Tarczyński,for,ECR,123853,7265
6952,Tobiszowski,for,ECR,123853,6952
6683,Van Overtveldt,for,ECR,123853,6683
6956,Waszczykowski,for,ECR,123853,6956
6808,Weimers,for,ECR,123853,6808
6515,Wiśniewska,for,ECR,123853,6515
6962,Zalewska,for,ECR,123853,6962
6522,Złotowski,for,ECR,123853,6522
6926,Aubry,for,GUE/NGL,123853,6926
7072,Barrena Arza,for,GUE/NGL,123853,7072
6604,Björk,for,GUE/NGL,123853,6604
6914,Bompard,for,GUE/NGL,123853,6914
6922,Chaibi,for,GUE/NGL,123853,6922
7113,Daly,for,GUE/NGL,123853,7113
6628,Hazekamp,for,GUE/NGL,123853,6628
5039,Konečná,for,GUE/NGL,123853,5039
7190,Modig,for,GUE/NGL,123853,7190
6250,Omarjee,for,GUE/NGL,123853,6250
6920,Pelletier,for,GUE/NGL,123853,6920
6961,Villumsen,for,GUE/NGL,123853,6961
7202,Wallace,for,GUE/NGL,123853,7202
6872,Anderson,for,ID,123853,6872
6874,Beck,for,ID,123853,6874
6875,Berg,for,ID,123853,6875
6954,Blaško,for,ID,123853,6954
6876,Buchheit,for,ID,123853,6876
6949,David,for,ID,123853,6949
6877,Fest,for,ID,123853,6877
6989,Hakkarainen,for,ID,123853,6989
6986,Huhtasaari,for,ID,123853,6986
6960,Kofod,for,ID,123853,6960
6878,Krah,for,ID,123853,6878
6879,Kuhs,for,ID,123853,6879
6880,Limmer,for,ID,123853,6880
6759,Meuthen,for,ID,123853,6759
6881,Reil,for,ID,123853,6881
6882,Zimniok,for,ID,123853,6882
6468,Adinolfi Isabella,for,NI,123853,6468
6411,Beghin,for,NI,123853,6411
6446,Castaldo,for,NI,123853,6446
6494,Corrao,for,Verts/ALE,123853,6494
6472,D'Amato,for,Verts/ALE,123853,6472
6413,Evi,for,Verts/ALE,123853,6413
6470,Ferrara,for,NI,123853,6470
7180,Furore,for,NI,123853,7180
7179,Gemma,for,NI,123853,7179
7189,Giarrusso,for,NI,123853,7189
7243,Gyöngyösi,for,NI,123853,7243
7123,Konstantinou,for,NI,123853,7123
6482,Pedicini,for,Verts/ALE,123853,6482
7010,Pignedoli,for,NI,123853,7010
7148,Radačovský,for,NI,123853,7148
7177,Rondinelli,for,NI,123853,7177
7242,Sinčić,for,NI,123853,7242
6471,Sonneborn,for,NI,123853,6471
7147,Uhrík,for,NI,123853,7147
6695,Zullo,for,NI,123853,6695
6883,Adamowicz,for,PPE,123853,6883
6755,Ademov,for,PPE,123853,6755
7219,Alexandrov Yordanov,for,PPE,123853,7219
7129,Amaro,for,PPE,123853,7129
5980,Arias Echeverría,for,PPE,123853,5980
6594,Arimont,for,PPE,123853,6594
6885,Arłukowicz,for,PPE,123853,6885
7083,Asimakopoulou,for,PPE,123853,7083
7060,Băsescu,for,PPE,123853,7060
6927,Bellamy,for,PPE,123853,6927
7067,Benjumea Benjumea,for,PPE,123853,7067
6807,Bentele,for,PPE,123853,6807
7162,Berendsen,for,PPE,123853,7162
6809,Berger,for,PPE,123853,6809
4806,Berlusconi,for,PPE,123853,4806
7037,Bernhuber,for,PPE,123853,7037
7155,Bilčík,for,PPE,123853,7155
7026,Blaga,for,PPE,123853,7026
6343,Bocskor,for,PPE,123853,6343
7025,Bogdan,for,PPE,123853,7025
6613,Bogovič,for,PPE,123853,6613
6617,Buda,for,PPE,123853,6617
5729,Buşoi,for,PPE,123853,5729
5388,Buzek,for,PPE,123853,5388
6039,Carvalho,for,PPE,123853,6039
5252,Casa,for,PPE,123853,5252
5341,Caspary,for,PPE,123853,5341
5508,del Castillo Vera,for,PPE,123853,5508
5236,Christoforou,for,PPE,123853,5236
6600,Clune,for,PPE,123853,6600
6929,Colin-Oesterlé,for,PPE,123853,6929
5981,van Dalen,for,PPE,123853,5981
5921,Danjean,for,PPE,123853,5921
7261,De Meo,for,PPE,123853,7261
6345,Deli,for,PPE,123853,6345
5998,Deutsch,for,PPE,123853,5998
6762,Didier,for,PPE,123853,6762
6870,Doleschal,for,PPE,123853,6870
5960,Dorfmann,for,PPE,123853,5960
6903,Duda,for,PPE,123853,6903
6810,Düpont,for,PPE,123853,6810
