mepid,name,result,eugroup,identifier
7250,Fragkos,for,ECR,125862
7089,Arvanitis,for,GUE/NGL,125862
6926,Aubry,for,GUE/NGL,125862
7072,Barrena Arza,for,GUE/NGL,125862
6604,Björk,for,GUE/NGL,125862
6914,Bompard,for,GUE/NGL,125862
6873,Botenga,for,GUE/NGL,125862
6922,Chaibi,for,GUE/NGL,125862
7113,Daly,for,GUE/NGL,125862
6865,Demirel,for,GUE/NGL,125862
6024,Ernst,for,GUE/NGL,125862
5886,Ferreira,for,GUE/NGL,125862
6597,Flanagan,for,GUE/NGL,125862
6815,Georgiou,for,GUE/NGL,125862
7204,Georgoulis,for,GUE/NGL,125862
7133,Gusmão,for,GUE/NGL,125862
6628,Hazekamp,for,GUE/NGL,125862
6814,Kizilyürek,for,GUE/NGL,125862
7126,Kokkalis,for,GUE/NGL,125862
5039,Konečná,for,GUE/NGL,125862
6713,Kouloglou,for,GUE/NGL,125862
7087,Kountoura,for,GUE/NGL,125862
7279,MacManus,for,GUE/NGL,125862
5992,Matias,for,GUE/NGL,125862
6354,Maurel,for,GUE/NGL,125862
6310,Michels,for,GUE/NGL,125862
7190,Modig,for,GUE/NGL,125862
6250,Omarjee,for,GUE/NGL,125862
5596,Papadimoulis,for,GUE/NGL,125862
6920,Pelletier,for,GUE/NGL,125862
7138,Pereira Sandra,for,GUE/NGL,125862
7213,Pineda,for,GUE/NGL,125862
7069,Rego,for,GUE/NGL,125862
7169,Rodríguez Palop,for,GUE/NGL,125862
6758,Schirdewan,for,GUE/NGL,125862
5837,Scholz,for,GUE/NGL,125862
6715,Urbán Crespo,for,GUE/NGL,125862
7212,Villanueva Ruiz,for,GUE/NGL,125862
6961,Villumsen,for,GUE/NGL,125862
7202,Wallace,for,GUE/NGL,125862
7211,Adinolfi Matteo,for,ID,125862
6872,Anderson,for,ID,125862
7079,Androuët,for,ID,125862
6593,Annemans,for,ID,125862
7174,Baldassarre,for,ID,125862
6988,Bardella,for,ID,125862
7001,Basso,for,ID,125862
6394,Bay,for,ID,125862
6874,Beck,for,ID,125862
7068,Beigneux,for,ID,125862
6875,Berg,for,ID,125862
6405,Bilde,for,ID,125862
6179,Bizzotto,for,ID,125862
6954,Blaško,for,ID,125862
7172,Bonfrisco,for,ID,125862
7000,Borchia,for,ID,125862
7076,Bruna,for,ID,125862
6876,Buchheit,for,ID,125862
6981,Campomenosi,for,ID,125862
7181,Casanova,for,ID,125862
7170,Ceccardi,for,ID,125862
6731,Ciocca,for,ID,125862
7071,Collard,for,ID,125862
7007,Conte,for,ID,125862
6999,Da Re,for,ID,125862
6869,De Man,for,ID,125862
7207,Donato,for,ID,125862
7005,Dreosto,for,ID,125862
6877,Fest,for,ID,125862
6972,Gancia,for,ID,125862
7018,Garraud,for,ID,125862
7184,Grant,for,ID,125862
7019,Griset,for,ID,125862
6989,Hakkarainen,for,ID,125862
6986,Huhtasaari,for,ID,125862
6404,Jalkh,for,ID,125862
6751,Jamet,for,ID,125862
7017,Joron,for,ID,125862
7016,Juvin,for,ID,125862
6878,Krah,for,ID,125862
6879,Kuhs,for,ID,125862
7275,Lacapelle,for,ID,125862
6771,Lancini,for,ID,125862
6990,Laporte,for,ID,125862
6372,Lebreton,for,ID,125862
7074,Lechanteux,for,ID,125862
6880,Limmer,for,ID,125862
7002,Lizzi,for,ID,125862
6886,Madison,for,ID,125862
7013,Mariani,for,ID,125862
6399,Mélin,for,ID,125862
6759,Meuthen,for,ID,125862
7075,Olivier,for,ID,125862
6979,Panza,for,ID,125862
7020,Pirbakas,for,ID,125862
7175,Regimenti,for,ID,125862
6881,Reil,for,ID,125862
7171,Rinaldi,for,ID,125862
7078,Rougé,for,ID,125862
6968,Sardone,for,ID,125862
7262,Sofo,for,ID,125862
7191,Tardino,for,ID,125862
6970,Tovaglieri,for,ID,125862
7234,Vandendriessche,for,ID,125862
7183,Vuolo,for,ID,125862
6976,Zambelli,for,ID,125862
6414,Zanni,for,ID,125862
6882,Zimniok,for,ID,125862
6468,Adinolfi Isabella,for,NI,125862
6411,Beghin,for,NI,125862
6832,Buschmann,for,NI,125862
7182,Caroppo,for,NI,125862
6446,Castaldo,for,NI,125862
6470,Ferrara,for,NI,125862
7180,Furore,for,NI,125862
7179,Gemma,for,NI,125862
7189,Giarrusso,for,NI,125862
7243,Gyöngyösi,for,NI,125862
7123,Konstantinou,for,NI,125862
7116,Nikolaou-Alavanos,for,NI,125862
6676,Papadakis Kostas,for,NI,125862
7010,Pignedoli,for,NI,125862
7148,Radačovský,for,NI,125862
7177,Rondinelli,for,NI,125862
7278,Rookmaker,for,NI,125862
7242,Sinčić,for,NI,125862
6471,Sonneborn,for,NI,125862
7147,Uhrík,for,NI,125862
6695,Zullo,for,NI,125862
6594,Arimont,for,PPE,125862
6089,Bilbao Barandica,for,Renew,125862
6324,Durand,for,Renew,125862
6802,Agius Saliba,for,S&D,125862
6651,Aguilera,for,S&D,125862
7167,Ameriks,for,S&D,125862
6279,Andrieu,for,S&D,125862
6687,Androulakis,for,S&D,125862
7254,Angel,for,S&D,125862
6977,Ara-Kovács,for,S&D,125862
6553,Arena,for,S&D,125862
7040,Avram,for,S&D,125862
6888,Balt,for,S&D,125862
6831,Barley,for,S&D,125862
7193,Bartolo,for,S&D,125862
6889,Belka,for,S&D,125862
7047,Benea,for,S&D,125862
6505,Benifei,for,S&D,125862
5173,Beňová,for,S&D,125862
6796,Bergkvist,for,S&D,125862
6891,Biedroń,for,S&D,125862
6833,Bischoff,for,S&D,125862
6449,Bonafè,for,S&D,125862
6264,Borzan,for,S&D,125862
6843,Brglez,for,S&D,125862
4690,Bullmann,for,S&D,125862
6838,Burkhardt,for,S&D,125862
7008,Calenda,for,S&D,125862
7252,Carvalhais,for,S&D,125862
7030,Cerdas,for,S&D,125862
7166,Chahim,for,S&D,125862
6499,Chinnici,for,S&D,125862
6901,Cimoszewicz,for,S&D,125862
7046,Ciuhodaru,for,S&D,125862
7145,Číž,for,S&D,125862
6051,Cozzolino,for,S&D,125862
5661,Crețu,for,S&D,125862
6794,Cutajar,for,S&D,125862
6806,Danielsson,for,S&D,125862
6062,De Castro,for,S&D,125862
6969,Dobrev,for,S&D,125862
7248,Durá Ferrandis,for,S&D,125862
7282,Engerer,for,S&D,125862
6014,Ertug,for,S&D,125862
6080,Fajon,for,S&D,125862
6652,Fernández,for,S&D,125862
6770,Ferrandino,for,S&D,125862
6791,Fritzon,for,S&D,125862
6955,Fuglsang,for,S&D,125862
7090,Gálvez Muñoz,for,S&D,125862
7105,García Del Blanco,for,S&D,125862
7125,García Muñoz,for,S&D,125862
5417,García Pérez,for,S&D,125862
6130,Gardiazabal Rubial,for,S&D,125862
3827,Gebhardt,for,S&D,125862
6005,Geier,for,S&D,125862
7082,Glucksmann,for,S&D,125862
7111,González,for,S&D,125862
7106,González Casares,for,S&D,125862
6419,Grapini,for,S&D,125862
7009,Gualmini,for,S&D,125862
6603,Guteland,for,S&D,125862
7146,Hajšel,for,S&D,125862
7070,Heide,for,S&D,125862
7185,Heinäluoma,for,S&D,125862
7122,Homs Ginel,for,S&D,125862
7229,Hristov,for,S&D,125862
6792,Incir,for,S&D,125862
6263,Jerković,for,S&D,125862
6624,Jongerius,for,S&D,125862
6686,Kaili,for,S&D,125862
6884,Kaljurand,for,S&D,125862
6009,Kammerevert,for,S&D,125862
6916,Kohut,for,S&D,125862
6459,Köster,for,S&D,125862
6367,Kumpula-Natri,for,S&D,125862
7085,Lalucq,for,S&D,125862
3823,Lange,for,S&D,125862
7086,Larrouturou,for,S&D,125862
7024,Leitão-Marques,for,S&D,125862
5094,Liberadzki,for,S&D,125862
6648,López,for,S&D,125862
5984,López Aguilar,for,S&D,125862
7109,Luena,for,S&D,125862
7107,Maestre Martín De Almagro,for,S&D,125862
6984,Majorino,for,S&D,125862
7117,Maldonado López,for,S&D,125862
7042,Manda,for,S&D,125862
7027,Marques Margarida,for,S&D,125862
7023,Marques Pedro,for,S&D,125862
6839,Matić,for,S&D,125862
6322,Mavrides,for,S&D,125862
7272,Mebarek,for,S&D,125862
6890,Mikser,for,S&D,125862
6933,Miller,for,S&D,125862
6351,Molnár,for,S&D,125862
5466,Moreno Sánchez,for,S&D,125862
6433,Moretti,for,S&D,125862
6691,Negrescu,for,S&D,125862
6016,Neuser,for,S&D,125862
6418,Nica,for,S&D,125862
6473,Noichl,for,S&D,125862
7221,Olekas,for,S&D,125862
6323,Papadakis Demetris,for,S&D,125862
7228,Penkova,for,S&D,125862
6484,Picierno,for,S&D,125862
6261,Picula,for,S&D,125862
6625,Piri,for,S&D,125862
6982,Pisapia,for,S&D,125862
