mepid,mep,result,group,identifier
5682,Ali,for,ALDE,64716
6407,Arthuis,for,ALDE,64716
6400,Auštrevičius,for,ALDE,64716
6097,van Baalen,for,ALDE,64716
6110,Bearder,for,ALDE,64716
6646,Becerra Basterrechea,for,ALDE,64716
6089,Bilbao Barandica,for,ALDE,64716
6708,Calvet Chambon,for,ALDE,64716
5328,Cavada,for,ALDE,64716
6339,Charanzová,for,ALDE,64716
6226,De Backer,for,ALDE,64716
1060,Deprez,for,ALDE,64716
4758,de Sarnez,for,ALDE,64716
6439,Diaconu,for,ALDE,64716
6340,Dlabajová,for,ALDE,64716
6679,Faria,for,ALDE,64716
6601,Federley,for,ALDE,64716
6098,Gerbrandy,for,ALDE,64716
6724,Giménez Barbat,for,ALDE,64716
1793,Goerens,for,ALDE,64716
6169,Goulard,for,ALDE,64716
5330,Griesbeck,for,ALDE,64716
6379,Grigule,for,ALDE,64716
6397,Guoga,for,ALDE,64716
5246,Harkin,for,ALDE,64716
6622,Huitema,for,ALDE,64716
5681,Hyusmenova,for,ALDE,64716
5385,in 't Veld,for,ALDE,64716
6388,Jakovčić,for,ALDE,64716
6338,Ježek,for,ALDE,64716
6328,Kallas,for,ALDE,64716
6504,Kyuchyuk,for,ALDE,64716
6376,Marinho e Pinto,for,ALDE,64716
6402,Mazuronis,for,ALDE,64716
6690,Mihaylova,for,ALDE,64716
6626,van Miltenburg,for,ALDE,64716
6631,Mlinar,for,ALDE,64716
6500,Müller,for,ALDE,64716
6614,Nart,for,ALDE,64716
5997,Nicolai,for,ALDE,64716
6621,van Nieuwenhuizen,for,ALDE,64716
6705,Paet,for,ALDE,64716
6644,Pagazaurtundúa Ruiz,for,ALDE,64716
6510,Petersen,for,ALDE,64716
6728,Punset,for,ALDE,64716
6266,Radoš,for,ALDE,64716
4676,Ries,for,ALDE,64716
6056,Riquet,for,ALDE,64716
6154,Rochefort,for,ALDE,64716
5890,Rohde,for,ALDE,64716
6100,Schaake,for,ALDE,64716
6722,Selimovic,for,ALDE,64716
5435,Takkula,for,ALDE,64716
6337,Telička,for,ALDE,64716
6331,Toom,for,ALDE,64716
6518,Tørnæs,for,ALDE,64716
6281,Torvalds,for,ALDE,64716
6181,Tremosa i Balcells,for,ALDE,64716
5879,Uspaskich,for,ALDE,64716
6151,Vajgl,for,ALDE,64716
6710,Vautmans,for,ALDE,64716
4550,Väyrynen,for,ALDE,64716
5770,Weber Renate,for,ALDE,64716
5864,Wikström,for,ALDE,64716
6509,Barekov,for,ECR,64716
6291,Demesmaeker,for,ECR,64716
6460,Henkel,for,ECR,64716
6704,Loones,for,ECR,64716
6457,Lucke,for,ECR,64716
6682,Stevens,for,ECR,64716
6711,Van Bossuyt,for,ECR,64716
6468,Adinolfi,for,EFDD,64716
6431,Affronte,for,EFDD,64716
6445,Agea,for,EFDD,64716
6480,Aiuto,for,EFDD,64716
6374,Bergeron,for,EFDD,64716
6430,Borrelli,for,EFDD,64716
6446,Castaldo,for,EFDD,64716
6494,Corrao,for,EFDD,64716
6472,D'Amato,for,EFDD,64716
6413,Evi,for,EFDD,64716
6470,Ferrara,for,EFDD,64716
6497,Moi,for,EFDD,64716
6482,Pedicini,for,EFDD,64716
6447,Tamburrano,for,EFDD,64716
6412,Valli,for,EFDD,64716
6414,Zanni,for,EFDD,64716
6695,Zullo,for,EFDD,64716
6723,Benito Ziluaga,for,GUE/NGL,64716
6604,Björk,for,GUE/NGL,64716
6595,Boylan,for,GUE/NGL,64716
6598,Carthy,for,GUE/NGL,64716
6660,Chrysogonos,for,GUE/NGL,64716
6501,Eck,for,GUE/NGL,64716
6024,Ernst,for,GUE/NGL,64716
6693,Forenza,for,GUE/NGL,64716
6702,González Peñas,for,GUE/NGL,64716
6023,Händel,for,GUE/NGL,64716
6628,Hazekamp,for,GUE/NGL,64716
5922,de Jong,for,GUE/NGL,64716
6313,Kari,for,GUE/NGL,64716
6713,Kouloglou,for,GUE/NGL,64716
6675,Kuneva,for,GUE/NGL,64716
6369,Kyllönen,for,GUE/NGL,64716
6692,Maltese,for,GUE/NGL,64716
6310,Michels,for,GUE/NGL,64716
6643,Mineur,for,GUE/NGL,64716
6599,Ní Riada,for,GUE/NGL,64716
6250,Omarjee,for,GUE/NGL,64716
5596,Papadimoulis,for,GUE/NGL,64716
6641,Sánchez Caldentey,for,GUE/NGL,64716
6444,Spinelli,for,GUE/NGL,64716
6716,Torres Martínez,for,GUE/NGL,64716
6715,Urbán Crespo,for,GUE/NGL,64716
5368,Zimmer,for,GUE/NGL,64716
6669,Epitideios,for,NI,64716
6668,Fountoulis,for,NI,64716
6670,Synadinos,for,NI,64716
1340,Alliot-Marie,for,PPE,64716
6594,Arimont,for,PPE,64716
4742,Ayuso,for,PPE,64716
6191,Bach,for,PPE,64716
6135,Balz,for,PPE,64716
6216,Becker,for,PPE,64716
