mepid,name,result,eugroup,identifier,vote_id
5112,Bielan,for,ECR,123159,5112
6895,Brudziński,for,ECR,123159,6895
5490,Czarnecki,for,ECR,123159,5490
6511,Dzhambazki,for,ECR,123159,6511
5472,Fotyga,for,ECR,123159,5472
7250,Fragkos,for,ECR,123159,7250
6909,Jaki,for,ECR,123159,6909
6911,Jurgiel,for,ECR,123159,6911
7151,Jurzyca,for,ECR,123159,7151
6525,Karski,for,ECR,123159,6525
6912,Kempa,for,ECR,123159,6912
6913,Kloc,for,ECR,123159,6913
6923,Kopcińska,for,ECR,123159,6923
6530,Krasnodębski,for,ECR,123159,6530
6925,Kruk,for,ECR,123159,6925
5507,Kuźmiuk,for,ECR,123159,5507
5969,Legutko,for,ECR,123159,5969
6931,Mazurek,for,ECR,123159,6931
7173,Melbārde,for,ECR,123159,7173
6934,Możdżanowska,for,ECR,123159,6934
5974,Poręba,for,ECR,123159,5974
6937,Rafalska,for,ECR,123159,6937
7157,Ruissen,for,ECR,123159,7157
6938,Rzońca,for,ECR,123159,6938
5416,Saryusz-Wolski,for,ECR,123159,5416
7231,Slabakov,for,ECR,123159,7231
6946,Szydło,for,ECR,123159,6946
7265,Tarczyński,for,ECR,123159,7265
7044,Terheş,for,ECR,123159,7044
6952,Tobiszowski,for,ECR,123159,6952
5878,Tomaševski,for,ECR,123159,5878
5892,Tošenovský,for,ECR,123159,5892
6930,Vondra,for,ECR,123159,6930
6945,Vrecionová,for,ECR,123159,6945
6956,Waszczykowski,for,ECR,123159,6956
6515,Wiśniewska,for,ECR,123159,6515
5052,Zahradil,for,ECR,123159,5052
6962,Zalewska,for,ECR,123159,6962
5598,Zīle,for,ECR,123159,5598
6522,Złotowski,for,ECR,123159,6522
6954,Blaško,for,ID,123159,6954
6949,David,for,ID,123159,6949
6989,Hakkarainen,for,ID,123159,6989
6986,Huhtasaari,for,ID,123159,6986
7123,Konstantinou,for,NI,123159,7123
7148,Radačovský,for,NI,123159,7148
7242,Sinčić,for,NI,123159,7242
7147,Uhrík,for,NI,123159,7147
7244,Aguilar,against,ECR,123159,7244
4978,Berlato,against,ECR,123159,4978
6864,Bourgeois,against,ECR,123159,6864
7214,Buxadé Villalba,against,ECR,123159,7214
7270,de la Pisa Carrión,against,ECR,123159,7270
7150,Ďuriš Nicholsonová,against,ECR,123159,7150
6167,Eppink,against,ECR,123159,6167
5982,Fidanza,against,ECR,123159,5982
6998,Fiocchi,against,ECR,123159,6998
4880,Fitto,against,ECR,123159,4880
6834,Geuking,against,ECR,123159,6834
6866,Kanko,against,ECR,123159,6866
6608,Lundgren,against,ECR,123159,6608
7205,Procaccini,against,ECR,123159,7205
7160,Rooken,against,ECR,123159,7160
7097,Roos,against,ECR,123159,7097
7210,Stancanelli,against,ECR,123159,7210
6798,Stegrud,against,ECR,123159,6798
7216,Tertsch,against,ECR,123159,7216
6300,Tomašić,against,ECR,123159,6300
6683,Van Overtveldt,against,ECR,123159,6683
6808,Weimers,against,ECR,123159,6808
7089,Arvanitis,against,GUE/NGL,123159,7089
6926,Aubry,against,GUE/NGL,123159,6926
7072,Barrena Arza,against,GUE/NGL,123159,7072
6604,Björk,against,GUE/NGL,123159,6604
6914,Bompard,against,GUE/NGL,123159,6914
6873,Botenga,against,GUE/NGL,123159,6873
6922,Chaibi,against,GUE/NGL,123159,6922
7113,Daly,against,GUE/NGL,123159,7113
6865,Demirel,against,GUE/NGL,123159,6865
6024,Ernst,against,GUE/NGL,123159,6024
5886,Ferreira,against,GUE/NGL,123159,5886
6597,Flanagan,against,GUE/NGL,123159,6597
6815,Georgiou,against,GUE/NGL,123159,6815
7204,Georgoulis,against,GUE/NGL,123159,7204
7133,Gusmão,against,GUE/NGL,123159,7133
