mepid,name,result,eugroup,identifier,vote_id
7244,Aguilar,for,ECR,110153,7244
5112,Bielan,for,ECR,110153,5112
6895,Brudziński,for,ECR,110153,6895
7214,Buxadé Villalba,for,ECR,110153,7214
5490,Czarnecki,for,ECR,110153,5490
7150,Ďuriš Nicholsonová,for,ECR,110153,7150
6511,Dzhambazki,for,ECR,110153,6511
6167,Eppink,for,ECR,110153,6167
5982,Fidanza,for,ECR,110153,5982
6998,Fiocchi,for,ECR,110153,6998
4880,Fitto,for,ECR,110153,4880
5472,Fotyga,for,ECR,110153,5472
7250,Fragkos,for,ECR,110153,7250
6834,Geuking,for,ECR,110153,6834
4959,Hannan,for,ECR,110153,4959
6909,Jaki,for,ECR,110153,6909
6911,Jurgiel,for,ECR,110153,6911
7151,Jurzyca,for,ECR,110153,7151
6866,Kanko,for,ECR,110153,6866
6525,Karski,for,ECR,110153,6525
6912,Kempa,for,ECR,110153,6912
6913,Kloc,for,ECR,110153,6913
6923,Kopcińska,for,ECR,110153,6923
6530,Krasnodębski,for,ECR,110153,6530
6925,Kruk,for,ECR,110153,6925
5507,Kuźmiuk,for,ECR,110153,5507
5969,Legutko,for,ECR,110153,5969
6608,Lundgren,for,ECR,110153,6608
6234,McIntyre,for,ECR,110153,6234
6931,Mazurek,for,ECR,110153,6931
7173,Melbārde,for,ECR,110153,7173
6752,Mobarik,for,ECR,110153,6752
6934,Możdżanowska,for,ECR,110153,6934
5974,Poręba,for,ECR,110153,5974
7205,Procaccini,for,ECR,110153,7205
6937,Rafalska,for,ECR,110153,6937
7160,Rooken,for,ECR,110153,7160
7097,Roos,for,ECR,110153,7097
7157,Ruissen,for,ECR,110153,7157
5416,Saryusz-Wolski,for,ECR,110153,5416
7231,Slabakov,for,ECR,110153,7231
7210,Stancanelli,for,ECR,110153,7210
6798,Stegrud,for,ECR,110153,6798
6946,Szydło,for,ECR,110153,6946
6952,Tobiszowski,for,ECR,110153,6952
5878,Tomaševski,for,ECR,110153,5878
6300,Tomašić,for,ECR,110153,6300
5892,Tošenovský,for,ECR,110153,5892
4917,Van Orden,for,ECR,110153,4917
6683,Van Overtveldt,for,ECR,110153,6683
6930,Vondra,for,ECR,110153,6930
6945,Vrecionová,for,ECR,110153,6945
6515,Wiśniewska,for,ECR,110153,6515
5052,Zahradil,for,ECR,110153,5052
6962,Zalewska,for,ECR,110153,6962
5598,Zīle,for,ECR,110153,5598
6522,Złotowski,for,ECR,110153,6522
7211,Adinolfi Matteo,for,ID,110153,7211
7079,Androuët,for,ID,110153,7079
6593,Annemans,for,ID,110153,6593
7174,Baldassarre,for,ID,110153,7174
6988,Bardella,for,ID,110153,6988
7001,Basso,for,ID,110153,7001
6394,Bay,for,ID,110153,6394
6874,Beck,for,ID,110153,6874
7068,Beigneux,for,ID,110153,7068
6875,Berg,for,ID,110153,6875
6405,Bilde,for,ID,110153,6405
6179,Bizzotto,for,ID,110153,6179
6954,Blaško,for,ID,110153,6954
7172,Bonfrisco,for,ID,110153,7172
7000,Borchia,for,ID,110153,7000
7076,Bruna,for,ID,110153,7076
6876,Buchheit,for,ID,110153,6876
6981,Campomenosi,for,ID,110153,6981
7182,Caroppo,for,NI,110153,7182
7181,Casanova,for,ID,110153,7181
7170,Ceccardi,for,ID,110153,7170
6731,Ciocca,for,ID,110153,6731
7071,Collard,for,ID,110153,7071
7007,Conte,for,ID,110153,7007
6999,Da Re,for,ID,110153,6999
6949,David,for,ID,110153,6949
6869,De Man,for,ID,110153,6869
7207,Donato,for,ID,110153,7207
7005,Dreosto,for,ID,110153,7005
6877,Fest,for,ID,110153,6877
6972,Gancia,for,ID,110153,6972
7018,Garraud,for,ID,110153,7018
7184,Grant,for,ID,110153,7184
7019,Griset,for,ID,110153,7019
7246,Haider,for,ID,110153,7246
6986,Huhtasaari,for,ID,110153,6986
6751,Jamet,for,ID,110153,6751
7017,Joron,for,ID,110153,7017
6960,Kofod,for,ID,110153,6960
6878,Krah,for,ID,110153,6878
6879,Kuhs,for,ID,110153,6879
6771,Lancini,for,ID,110153,6771
6990,Laporte,for,ID,110153,6990
6372,Lebreton,for,ID,110153,6372
7074,Lechanteux,for,ID,110153,7074
6880,Limmer,for,ID,110153,6880
7002,Lizzi,for,ID,110153,7002
6886,Madison,for,ID,110153,6886
6627,Mayer,for,ID,110153,6627
6399,Mélin,for,ID,110153,6399
6759,Meuthen,for,ID,110153,6759
7075,Olivier,for,ID,110153,7075
6979,Panza,for,ID,110153,6979
7020,Pirbakas,for,ID,110153,7020
7175,Regimenti,for,ID,110153,7175
6881,Reil,for,ID,110153,6881
7171,Rinaldi,for,ID,110153,7171
7006,Rivière,for,ID,110153,7006
7078,Rougé,for,ID,110153,7078
6968,Sardone,for,ID,110153,6968
7191,Tardino,for,ID,110153,7191
6970,Tovaglieri,for,ID,110153,6970
7234,Vandendriessche,for,ID,110153,7234
6610,Vilimsky,for,ID,110153,6610
7183,Vuolo,for,ID,110153,7183
6976,Zambelli,for,ID,110153,6976
6414,Zanni,for,ID,110153,6414
6882,Zimniok,for,ID,110153,6882
6468,Adinolfi Isabella,for,NI,110153,6468
6411,Beghin,for,NI,110153,6411
6748,Bullock,for,NI,110153,6748
6446,Castaldo,for,NI,110153,6446
6494,Corrao,for,Verts/ALE,110153,6494
6472,D'Amato,for,Verts/ALE,110153,6472
7118,De Lucy,for,NI,110153,7118
7188,England Kerr,for,NI,110153,7188
6413,Evi,for,Verts/ALE,110153,6413
