mepid,mep,result,group,identifier
6509,Barekov,for,ECR,2017-06-15_20.
6574,Bashir,for,ECR,2017-06-15_20.
4911,Belder,for,ECR,2017-06-15_20.
6081,Campbell Bannerman,for,ECR,2017-06-15_20.
5490,Czarnecki,for,ECR,2017-06-15_20.
6719,Czesak,for,ECR,2017-06-15_20.
5981,van Dalen,for,ECR,2017-06-15_20.
6712,Dalton,for,ECR,2017-06-15_20.
6291,Demesmaeker,for,ECR,2017-06-15_20.
4960,Deva,for,ECR,2017-06-15_20.
6516,Dohrmann,for,ECR,2017-06-15_20.
6511,Dzhambazki,for,ECR,2017-06-15_20.
5472,Fotyga,for,ECR,2017-06-15_20.
6112,Fox,for,ECR,2017-06-15_20.
6539,Gosiewska,for,ECR,2017-06-15_20.
4959,Hannan,for,ECR,2017-06-15_20.
6460,Henkel,for,ECR,2017-06-15_20.
6725,Hoc,for,ECR,2017-06-15_20.
6531,Jurek,for,ECR,2017-06-15_20.
5630,Kamall,for,ECR,2017-06-15_20.
6525,Karski,for,ECR,2017-06-15_20.
6726,Kłosowski,for,ECR,2017-06-15_20.
6530,Krasnodębski,for,ECR,2017-06-15_20.
5453,Krupa,for,ECR,2017-06-15_20.
5507,Kuźmiuk,for,ECR,2017-06-15_20.
6457,Lucke,for,ECR,2017-06-15_20.
6087,McClarkin,for,ECR,2017-06-15_20.
1230,Nicholson,for,ECR,2017-06-15_20.
6536,Ożóg,for,ECR,2017-06-15_20.
6512,Piecha,for,ECR,2017-06-15_20.
5460,Piotrowski,for,ECR,2017-06-15_20.
5974,Poręba,for,ECR,2017-06-15_20.
6736,Procter,for,ECR,2017-06-15_20.
6428,Sernagiotto,for,ECR,2017-06-15_20.
6545,Škripek,for,ECR,2017-06-15_20.
6464,Starbatty,for,ECR,2017-06-15_20.
6682,Stevens,for,ECR,2017-06-15_20.
6546,Sulík,for,ECR,2017-06-15_20.
5878,Tomaševski,for,ECR,2017-06-15_20.
6300,Tomašić,for,ECR,2017-06-15_20.
5892,Tošenovský,for,ECR,2017-06-15_20.
6466,Trebesius,for,ECR,2017-06-15_20.
5113,Ujazdowski,for,ECR,2017-06-15_20.
6711,Van Bossuyt,for,ECR,2017-06-15_20.
6515,Wiśniewska,for,ECR,2017-06-15_20.
5052,Zahradil,for,ECR,2017-06-15_20.
5598,Zīle,for,ECR,2017-06-15_20.
6522,Złotowski,for,ECR,2017-06-15_20.
6066,Agnew,for,EFDD,2017-06-15_20.
6577,Arnott,for,EFDD,2017-06-15_20.
5567,Batten,for,EFDD,2017-06-15_20.
6374,Bergeron,for,EFDD,2017-06-15_20.
6590,Carver,for,EFDD,2017-06-15_20.
6586,Coburn,for,EFDD,2017-06-15_20.
6573,Collins,for,EFDD,2017-06-15_20.
6569,Etheridge,for,EFDD,2017-06-15_20.
6558,Finch,for,EFDD,2017-06-15_20.
6575,Hookem,for,EFDD,2017-06-15_20.
6524,Iwaszkiewicz,for,EFDD,2017-06-15_20.
6608,Lundgren,for,EFDD,2017-06-15_20.
6448,Mach,for,EFDD,2017-06-15_20.
6557,O'Flynn,for,EFDD,2017-06-15_20.
5875,Paksas,for,EFDD,2017-06-15_20.
6563,Parker,for,EFDD,2017-06-15_20.
6564,Reid,for,EFDD,2017-06-15_20.
6568,Seymour,for,EFDD,2017-06-15_20.
6462,von Storch,for,EFDD,2017-06-15_20.
6607,Winberg,for,EFDD,2017-06-15_20.
6593,Annemans,for,ENF,2017-06-15_20.
6382,Arnautu,for,ENF,2017-06-15_20.
6555,Atkinson,for,ENF,2017-06-15_20.
6405,Bilde,for,ENF,2017-06-15_20.
6179,Bizzotto,for,ENF,2017-06-15_20.
5010,Borghezio,for,ENF,2017-06-15_20.
6387,Boutonnet,for,ENF,2017-06-15_20.
6731,Ciocca,for,ENF,2017-06-15_20.
6384,D'Ornano,for,ENF,2017-06-15_20.
6401,Ferrand,for,ENF,2017-06-15_20.
6132,Fontana,for,ENF,2017-06-15_20.
6630,de Graaff,for,ENF,2017-06-15_20.
6404,Jalkh,for,ENF,2017-06-15_20.
6629,Kappel,for,ENF,2017-06-15_20.
6372,Lebreton,for,ENF,2017-06-15_20.
6699,Loiseau,for,ENF,2017-06-15_20.
6385,Martin Dominique,for,ENF,2017-06-15_20.
6533,Marusik,for,ENF,2017-06-15_20.
6627,Mayer Georg,for,ENF,2017-06-15_20.
6395,Monot,for,ENF,2017-06-15_20.
6123,Obermayr,for,ENF,2017-06-15_20.
6389,Schaffhauser,for,ENF,2017-06-15_20.
6634,Stuger,for,ENF,2017-06-15_20.
6392,Troszczynski,for,ENF,2017-06-15_20.
6610,Vilimsky,for,ENF,2017-06-15_20.
6414,Zanni,for,ENF,2017-06-15_20.
6228,Zijlstra,for,ENF,2017-06-15_20.
6541,Żółtek,for,ENF,2017-06-15_20.
6280,Anderson Martina,for,GUE/NGL,2017-06-15_20.
6595,Boylan,for,GUE/NGL,2017-06-15_20.
6599,Ní Riada,for,GUE/NGL,2017-06-15_20.
6386,Chauprade,for,NI,2017-06-15_20.
DUPLICATE,Dodds,for,NI,2017-06-15_20.
1380,Gollnisch,for,NI,2017-06-15_20.
5416,Saryusz-Wolski,for,NI,2017-06-15_20.
6585,Woolfe,for,NI,2017-06-15_20.
5682,Ali,against,ALDE,2017-06-15_20.
6407,Arthuis,against,ALDE,2017-06-15_20.
6400,Auštrevičius,against,ALDE,2017-06-15_20.
6097,van Baalen,against,ALDE,2017-06-15_20.
6110,Bearder,against,ALDE,2017-06-15_20.
6646,Becerra Basterrechea,against,ALDE,2017-06-15_20.
6089,Bilbao Barandica,against,ALDE,2017-06-15_20.
6708,Calvet Chambon,against,ALDE,2017-06-15_20.
5328,Cavada,against,ALDE,2017-06-15_20.
6339,Charanzová,against,ALDE,2017-06-15_20.
1060,Deprez,against,ALDE,2017-06-15_20.
6340,Dlabajová,against,ALDE,2017-06-15_20.
6724,Giménez Barbat,against,ALDE,2017-06-15_20.
5330,Griesbeck,against,ALDE,2017-06-15_20.
UNDEFINE,Grigule,against,ALDE,2017-06-15_20.
6622,Huitema,against,ALDE,2017-06-15_20.
5681,Hyusmenova,against,ALDE,2017-06-15_20.
5385,in 't Veld,against,ALDE,2017-06-15_20.
6388,Jakovčić,against,ALDE,2017-06-15_20.
6338,Ježek,against,ALDE,2017-06-15_20.
6328,Kallas,against,ALDE,2017-06-15_20.
6504,Kyuchyuk,against,ALDE,2017-06-15_20.
6376,Marinho e Pinto,against,ALDE,2017-06-15_20.
6402,Mazuronis,against,ALDE,2017-06-15_20.
6041,Meissner,against,ALDE,2017-06-15_20.
5857,Michel,against,ALDE,2017-06-15_20.
6626,van Miltenburg,against,ALDE,2017-06-15_20.
5997,Nicolai,against,ALDE,2017-06-15_20.
6621,van Nieuwenhuizen,against,ALDE,2017-06-15_20.
6705,Paet,against,ALDE,2017-06-15_20.
6644,Pagazaurtundúa Ruiz,against,ALDE,2017-06-15_20.
4676,Ries,against,ALDE,2017-06-15_20.
6056,Riquet,against,ALDE,2017-06-15_20.
6154,Rochefort,against,ALDE,2017-06-15_20.
5890,Rohde,against,ALDE,2017-06-15_20.
6722,Selimovic,against,ALDE,2017-06-15_20.
5435,Takkula,against,ALDE,2017-06-15_20.
6337,Telička,against,ALDE,2017-06-15_20.
6042,Theurer,against,ALDE,2017-06-15_20.
6331,Toom,against,ALDE,2017-06-15_20.
6281,Torvalds,against,ALDE,2017-06-15_20.
6181,Tremosa i Balcells,against,ALDE,2017-06-15_20.
6151,Vajgl,against,ALDE,2017-06-15_20.
6710,Vautmans,against,ALDE,2017-06-15_20.
4550,Väyrynen,against,ALDE,2017-06-15_20.
6159,Verhofstadt,against,ALDE,2017-06-15_20.
5770,Weber Renate,against,ALDE,2017-06-15_20.
6729,Wierinck,against,ALDE,2017-06-15_20.
5864,Wikström,against,ALDE,2017-06-15_20.
5262,Ashworth,against,ECR,2017-06-15_20.
6111,Girling,against,ECR,2017-06-15_20.
6234,McIntyre,against,ECR,2017-06-15_20.
5996,Macovei,against,ECR,2017-06-15_20.
4925,Tannock,against,ECR,2017-06-15_20.
5207,Theocharous,against,ECR,2017-06-15_20.
6654,Albiol Guzmán,against,GUE/NGL,2017-06-15_20.
6723,Benito Ziluaga,against,GUE/NGL,2017-06-15_20.
6604,Björk,against,GUE/NGL,2017-06-15_20.
6660,Chrysogonos,against,GUE/NGL,2017-06-15_20.
6701,Couso Permuy,against,GUE/NGL,2017-06-15_20.
6501,Eck,against,GUE/NGL,2017-06-15_20.
5886,Ferreira,against,GUE/NGL,2017-06-15_20.
6597,Flanagan,against,GUE/NGL,2017-06-15_20.
6693,Forenza,against,GUE/NGL,2017-06-15_20.
6702,González Peñas,against,GUE/NGL,2017-06-15_20.
6076,Hadjigeorgiou,against,GUE/NGL,2017-06-15_20.
6628,Hazekamp,against,GUE/NGL,2017-06-15_20.
