mepid,mep,result,group,identifier
5682,Ali,for,ALDE,61716
6407,Arthuis,for,ALDE,61716
6400,Auštrevičius,for,ALDE,61716
6110,Bearder,for,ALDE,61716
6646,Becerra Basterrechea,for,ALDE,61716
6089,Bilbao Barandica,for,ALDE,61716
6708,Calvet Chambon,for,ALDE,61716
5328,Cavada,for,ALDE,61716
6339,Charanzová,for,ALDE,61716
1060,Deprez,for,ALDE,61716
6439,Diaconu,for,ALDE,61716
6340,Dlabajová,for,ALDE,61716
6679,Faria,for,ALDE,61716
6601,Federley,for,ALDE,61716
6098,Gerbrandy,for,ALDE,61716
1793,Goerens,for,ALDE,61716
6169,Goulard,for,ALDE,61716
5330,Griesbeck,for,ALDE,61716
6379,Grigule,for,ALDE,61716
6397,Guoga,for,ALDE,61716
6388,Jakovčić,for,ALDE,61716
6338,Ježek,for,ALDE,61716
5433,Jäätteenmäki,for,ALDE,61716
6328,Kallas,for,ALDE,61716
6376,Marinho e Pinto,for,ALDE,61716
6041,Meissner,for,ALDE,61716
5857,Michel,for,ALDE,61716
6690,Mihaylova,for,ALDE,61716
6631,Mlinar,for,ALDE,61716
6500,Müller,for,ALDE,61716
6614,Nart,for,ALDE,61716
5997,Nicolai,for,ALDE,61716
6705,Paet,for,ALDE,61716
6644,Pagazaurtundúa Ruiz,for,ALDE,61716
6510,Petersen,for,ALDE,61716
6266,Radoš,for,ALDE,61716
6056,Riquet,for,ALDE,61716
6154,Rochefort,for,ALDE,61716
6100,Schaake,for,ALDE,61716
6722,Selimovic,for,ALDE,61716
6337,Telička,for,ALDE,61716
6042,Theurer,for,ALDE,61716
6281,Torvalds,for,ALDE,61716
6181,Tremosa i Balcells,for,ALDE,61716
6518,Tørnæs,for,ALDE,61716
6151,Vajgl,for,ALDE,61716
6710,Vautmans,for,ALDE,61716
6159,Verhofstadt,for,ALDE,61716
4550,Väyrynen,for,ALDE,61716
5770,Weber Renate,for,ALDE,61716
5864,Wikström,for,ALDE,61716
4758,de Sarnez,for,ALDE,61716
5385,in 't Veld,for,ALDE,61716
6626,van Miltenburg,for,ALDE,61716
6574,Bashir,for,ECR,61716
4911,Belder,for,ECR,61716
6719,Czesak,for,ECR,61716
6712,Dalton,for,ECR,61716
6291,Demesmaeker,for,ECR,61716
4960,Deva,for,ECR,61716
6516,Dohrmann,for,ECR,61716
6579,Duncan,for,ECR,61716
6511,Dzhambazki,for,ECR,61716
4880,Fitto,for,ECR,61716
6104,Ford,for,ECR,61716
4957,Foster,for,ECR,61716
6112,Fox,for,ECR,61716
6539,Gosiewska,for,ECR,61716
6358,Halla-aho,for,ECR,61716
6460,Henkel,for,ECR,61716
6725,Hoc,for,ECR,61716
5630,Kamall,for,ECR,61716
5563,Karim,for,ECR,61716
4946,Kirkhope,for,ECR,61716
5969,Legutko,for,ECR,61716
5996,Macovei,for,ECR,61716
6667,Marias,for,ECR,61716
5851,Messerschmidt,for,ECR,61716
6536,Ożóg,for,ECR,61716
6512,Piecha,for,ECR,61716
5974,Poręba,for,ECR,61716
6718,Ruohonen-Lerner,for,ECR,61716
6428,Sernagiotto,for,ECR,61716
6464,Starbatty,for,ECR,61716
6682,Stevens,for,ECR,61716
6546,Sulík,for,ECR,61716
6088,Swinburne,for,ECR,61716
4925,Tannock,for,ECR,61716
6300,Tomašić,for,ECR,61716
5892,Tošenovský,for,ECR,61716
5113,Ujazdowski,for,ECR,61716
6711,Van Bossuyt,for,ECR,61716
4917,Van Orden,for,ECR,61716
5108,Wojciechowski,for,ECR,61716
5981,van Dalen,for,ECR,61716
6540,Žitňanská,for,ECR,61716
6431,Affronte,for,EFDD,61716
6445,Agea,for,EFDD,61716
6480,Aiuto,for,EFDD,61716
6430,Borrelli,for,EFDD,61716
6446,Castaldo,for,EFDD,61716
6413,Evi,for,EFDD,61716
6470,Ferrara,for,EFDD,61716
5875,Paksas,for,EFDD,61716
6482,Pedicini,for,EFDD,61716
6447,Tamburrano,for,EFDD,61716
6412,Valli,for,EFDD,61716
6695,Zullo,for,EFDD,61716
6280,Anderson Martina,for,GUE/NGL,61716
6723,Benito Ziluaga,for,GUE/NGL,61716
6604,Björk,for,GUE/NGL,61716
6595,Boylan,for,GUE/NGL,61716
5237,Chountis,for,GUE/NGL,61716
6660,Chrysogonos,for,GUE/NGL,61716
6701,Couso Permuy,for,GUE/NGL,61716
6496,De Masi,for,GUE/NGL,61716
6501,Eck,for,GUE/NGL,61716
5886,Ferreira João,for,GUE/NGL,61716
6597,Flanagan,for,GUE/NGL,61716
6702,González Peñas,for,GUE/NGL,61716
6076,Hadjigeorgiou,for,GUE/NGL,61716
6628,Hazekamp,for,GUE/NGL,61716
6657,Juaristi Abaunz,for,GUE/NGL,61716
6313,Kari,for,GUE/NGL,61716
6369,Kyllönen,for,GUE/NGL,61716
5909,Le Hyaric,for,GUE/NGL,61716
5044,Maštálka,for,GUE/NGL,61716
6643,Mineur,for,GUE/NGL,61716
5916,Mélenchon,for,GUE/NGL,61716
6599,Ní Riada,for,GUE/NGL,61716
6250,Omarjee,for,GUE/NGL,61716
5596,Papadimoulis,for,GUE/NGL,61716
5046,Ransdorf,for,GUE/NGL,61716
6674,Sakorafa,for,GUE/NGL,61716
6655,Senra Rodríguez,for,GUE/NGL,61716
6444,Spinelli,for,GUE/NGL,61716
6321,Sylikiotis,for,GUE/NGL,61716
6641,Sánchez Caldentey,for,GUE/NGL,61716
6716,Torres Martínez,for,GUE/NGL,61716
6715,Urbán Crespo,for,GUE/NGL,61716
6678,Viegas,for,GUE/NGL,61716
5368,Zimmer,for,GUE/NGL,61716
6253,Zuber,for,GUE/NGL,61716
5922,de Jong,for,GUE/NGL,61716
6386,Chauprade,for,NI,61716
6471,Sonneborn,for,NI,61716
6602,Adaktusson,for,PPE,61716
1340,Alliot-Marie,for,PPE,61716
6594,Arimont,for,PPE,61716
4742,Ayuso,for,PPE,61716
6191,Bach,for,PPE,61716
6135,Balz,for,PPE,61716
5885,Bendtsen,for,PPE,61716
6343,Bocskor,for,PPE,61716
6613,Bogovič,for,PPE,61716
6617,Buda,for,PPE,61716
5388,Buzek,for,PPE,61716
5729,Buşoi,for,PPE,61716
1507,Böge,for,PPE,61716
6021,Cadec,for,PPE,61716
5341,Caspary,for,PPE,61716
5554,Cesa,for,PPE,61716
5236,Christoforou,for,PPE,61716
6492,Cicu,for,PPE,61716
6406,Cirio,for,PPE,61716
6600,Clune,for,PPE,61716
3800,Coelho,for,PPE,61716
6273,Collin-Langen,for,PPE,61716
5948,Comi,for,PPE,61716
6587,Comodini Cachia,for,PPE,61716
5861,Corazza Bildt,for,PPE,61716
6548,Csáky,for,PPE,61716
5921,Danjean,for,PPE,61716
6194,Dantin,for,PPE,61716
6172,Dati,for,PPE,61716
6364,Delahaye,for,PPE,61716
6345,Deli,for,PPE,61716
5350,Deß,for,PPE,61716
5960,Dorfmann,for,PPE,61716
5515,Díaz de Mera García Consuegra,for,PPE,61716
6047,Engel,for,PPE,61716
6342,Erdős,for,PPE,61716
5983,Estaràs Ferragut,for,PPE,61716
3833,Ferber,for,PPE,61716
6068,Fernandes,for,PPE,61716
5903,Fisas Ayxelà,for,PPE,61716
5256,Fjellner,for,PPE,61716
6020,Gabriel,for,PPE,61716
6615,Gambús,for,PPE,61716
5803,Gardini,for,PPE,61716
6441,Gieseke,for,PPE,61716
6632,González Pons,for,PPE,61716
4032,Grossetête,for,PPE,61716
5342,Gräßle,for,PPE,61716
5138,Gyürk,for,PPE,61716
5280,Gál,for,PPE,61716
6202,Gáll-Pelcz,for,PPE,61716
6596,Hayes,for,PPE,61716
6534,Hetman,for,PPE,61716
4987,Hortefeux,for,PPE,61716
5254,Hökmark,for,PPE,61716
6346,Hölvényi,for,PPE,61716
5952,Hübner,for,PPE,61716
5516,Iturgaiz,for,PPE,61716
5945,Jahr,for,PPE,61716
5954,Jazłowiecka,for,PPE,61716
5978,Jiménez-Becerril Barrio,for,PPE,61716
6360,Joulaud,for,PPE,61716
5944,Kalinowski,for,PPE,61716
6095,Kalniete,for,PPE,61716
4669,Karas,for,PPE,61716
6070,Kariņš,for,PPE,61716
6666,Kefalogiannis,for,PPE,61716
5542,Kelam,for,PPE,61716
5855,Kelly,for,PPE,61716
6196,Kovatchev,for,PPE,61716
6527,Kozłowska-Rajewicz,for,PPE,61716
5403,Kudrycka,for,PPE,61716
6001,Kósa,for,PPE,61716
6053,Köstinger,for,PPE,61716
5988,La Via,for,PPE,61716
1350,Lamassoure,for,PPE,61716
6393,Landsbergis,for,PPE,61716
6363,Lavrilleux,for,PPE,61716
6200,Le Grip,for,PPE,61716
6592,Lenaers,for,PPE,61716
5105,Lewandowski,for,PPE,61716
6442,Lins,for,PPE,61716
5517,López-Istúriz White,for,PPE,61716
6303,Maletić,for,PPE,61716
6245,Malinov,for,PPE,61716
3845,Mann,for,PPE,61716
5646,Marinescu,for,PPE,61716
6465,Martusciello,for,PPE,61716
5985,Matera,for,PPE,61716
6096,Mato,for,PPE,61716
6721,Maullu,for,PPE,61716
5245,McGuinness,for,PPE,61716
6121,Melo,for,PPE,61716
6297,Metsola,for,PPE,61716
5308,Mikolášik,for,PPE,61716
5518,Millán Mon,for,PPE,61716
6366,Monteiro de Aguiar,for,PPE,61716
5732,Morin-Chartier,for,PPE,61716
5547,Mussolini,for,PPE,61716
