mepid,name,result,eugroup,identifier,vote_id
7244,Aguilar,for,ECR,118895,7244
5112,Bielan,for,ECR,118895,5112
6864,Bourgeois,for,ECR,118895,6864
6895,Brudziński,for,ECR,118895,6895
7214,Buxadé Villalba,for,ECR,118895,7214
5490,Czarnecki,for,ECR,118895,5490
7270,de la Pisa Carrión,for,ECR,118895,7270
7150,Ďuriš Nicholsonová,for,ECR,118895,7150
6511,Dzhambazki,for,ECR,118895,6511
6167,Eppink,for,ECR,118895,6167
5472,Fotyga,for,ECR,118895,5472
7250,Fragkos,for,ECR,118895,7250
6834,Geuking,for,ECR,118895,6834
6909,Jaki,for,ECR,118895,6909
6911,Jurgiel,for,ECR,118895,6911
7151,Jurzyca,for,ECR,118895,7151
6866,Kanko,for,ECR,118895,6866
6525,Karski,for,ECR,118895,6525
6912,Kempa,for,ECR,118895,6912
6913,Kloc,for,ECR,118895,6913
6923,Kopcińska,for,ECR,118895,6923
6530,Krasnodębski,for,ECR,118895,6530
6925,Kruk,for,ECR,118895,6925
5507,Kuźmiuk,for,ECR,118895,5507
5969,Legutko,for,ECR,118895,5969
6608,Lundgren,for,ECR,118895,6608
6931,Mazurek,for,ECR,118895,6931
7173,Melbārde,for,ECR,118895,7173
6934,Możdżanowska,for,ECR,118895,6934
5974,Poręba,for,ECR,118895,5974
6937,Rafalska,for,ECR,118895,6937
7160,Rooken,for,ECR,118895,7160
7097,Roos,for,ECR,118895,7097
7157,Ruissen,for,ECR,118895,7157
6938,Rzońca,for,ECR,118895,6938
5416,Saryusz-Wolski,for,ECR,118895,5416
7231,Slabakov,for,ECR,118895,7231
6798,Stegrud,for,ECR,118895,6798
6946,Szydło,for,ECR,118895,6946
7265,Tarczyński,for,ECR,118895,7265
7044,Terheş,for,ECR,118895,7044
7216,Tertsch,for,ECR,118895,7216
6952,Tobiszowski,for,ECR,118895,6952
5878,Tomaševski,for,ECR,118895,5878
6300,Tomašić,for,ECR,118895,6300
5892,Tošenovský,for,ECR,118895,5892
6683,Van Overtveldt,for,ECR,118895,6683
6930,Vondra,for,ECR,118895,6930
6945,Vrecionová,for,ECR,118895,6945
6808,Weimers,for,ECR,118895,6808
6515,Wiśniewska,for,ECR,118895,6515
5052,Zahradil,for,ECR,118895,5052
6962,Zalewska,for,ECR,118895,6962
5598,Zīle,for,ECR,118895,5598
6522,Złotowski,for,ECR,118895,6522
7089,Arvanitis,for,GUE/NGL,118895,7089
6926,Aubry,for,GUE/NGL,118895,6926
7072,Barrena Arza,for,GUE/NGL,118895,7072
6604,Björk,for,GUE/NGL,118895,6604
6914,Bompard,for,GUE/NGL,118895,6914
6873,Botenga,for,GUE/NGL,118895,6873
6922,Chaibi,for,GUE/NGL,118895,6922
7113,Daly,for,GUE/NGL,118895,7113
6865,Demirel,for,GUE/NGL,118895,6865
6024,Ernst,for,GUE/NGL,118895,6024
5886,Ferreira,for,GUE/NGL,118895,5886
6597,Flanagan,for,GUE/NGL,118895,6597
6815,Georgiou,for,GUE/NGL,118895,6815
7204,Georgoulis,for,GUE/NGL,118895,7204
7133,Gusmão,for,GUE/NGL,118895,7133
6628,Hazekamp,for,GUE/NGL,118895,6628
6814,Kizilyürek,for,GUE/NGL,118895,6814
7126,Kokkalis,for,GUE/NGL,118895,7126
5039,Konečná,for,GUE/NGL,118895,5039
6713,Kouloglou,for,GUE/NGL,118895,6713
7087,Kountoura,for,GUE/NGL,118895,7087
7279,MacManus,for,GUE/NGL,118895,7279
5992,Matias,for,GUE/NGL,118895,5992
6354,Maurel,for,GUE/NGL,118895,6354
6310,Michels,for,GUE/NGL,118895,6310
7190,Modig,for,GUE/NGL,118895,7190
6250,Omarjee,for,GUE/NGL,118895,6250
5596,Papadimoulis,for,GUE/NGL,118895,5596
6920,Pelletier,for,GUE/NGL,118895,6920
7138,Pereira Sandra,for,GUE/NGL,118895,7138
7213,Pineda,for,GUE/NGL,118895,7213
7069,Rego,for,GUE/NGL,118895,7069
7169,Rodríguez Palop,for,GUE/NGL,118895,7169
6758,Schirdewan,for,GUE/NGL,118895,6758
5837,Scholz,for,GUE/NGL,118895,5837
6715,Urbán Crespo,for,GUE/NGL,118895,6715
7212,Villanueva Ruiz,for,GUE/NGL,118895,7212
6961,Villumsen,for,GUE/NGL,118895,6961
7202,Wallace,for,GUE/NGL,118895,7202
7211,Adinolfi Matteo,for,ID,118895,7211
6872,Anderson,for,ID,118895,6872
7079,Androuët,for,ID,118895,7079
7174,Baldassarre,for,ID,118895,7174
6988,Bardella,for,ID,118895,6988
7001,Basso,for,ID,118895,7001
6394,Bay,for,ID,118895,6394
6874,Beck,for,ID,118895,6874
7068,Beigneux,for,ID,118895,7068
6875,Berg,for,ID,118895,6875
6405,Bilde,for,ID,118895,6405
6179,Bizzotto,for,ID,118895,6179
6954,Blaško,for,ID,118895,6954
7172,Bonfrisco,for,ID,118895,7172
7000,Borchia,for,ID,118895,7000
7076,Bruna,for,ID,118895,7076
6876,Buchheit,for,ID,118895,6876
6981,Campomenosi,for,ID,118895,6981
7181,Casanova,for,ID,118895,7181
7170,Ceccardi,for,ID,118895,7170
6731,Ciocca,for,ID,118895,6731
7071,Collard,for,ID,118895,7071
7007,Conte,for,ID,118895,7007
6999,Da Re,for,ID,118895,6999
6949,David,for,ID,118895,6949
7207,Donato,for,ID,118895,7207
7005,Dreosto,for,ID,118895,7005
6877,Fest,for,ID,118895,6877
6972,Gancia,for,ID,118895,6972
7018,Garraud,for,ID,118895,7018
7184,Grant,for,ID,118895,7184
7019,Griset,for,ID,118895,7019
6404,Jalkh,for,ID,118895,6404
6751,Jamet,for,ID,118895,6751
7017,Joron,for,ID,118895,7017
7016,Juvin,for,ID,118895,7016
6960,Kofod,for,ID,118895,6960
6878,Krah,for,ID,118895,6878
6879,Kuhs,for,ID,118895,6879
7275,Lacapelle,for,ID,118895,7275
6771,Lancini,for,ID,118895,6771
6990,Laporte,for,ID,118895,6990
6372,Lebreton,for,ID,118895,6372
7074,Lechanteux,for,ID,118895,7074
6880,Limmer,for,ID,118895,6880
7002,Lizzi,for,ID,118895,7002
7013,Mariani,for,ID,118895,7013
6399,Mélin,for,ID,118895,6399
6759,Meuthen,for,ID,118895,6759
7075,Olivier,for,ID,118895,7075
6979,Panza,for,ID,118895,6979
7020,Pirbakas,for,ID,118895,7020
7175,Regimenti,for,ID,118895,7175
6881,Reil,for,ID,118895,6881
7171,Rinaldi,for,ID,118895,7171
7006,Rivière,for,ID,118895,7006
6968,Sardone,for,ID,118895,6968
7262,Sofo,for,ID,118895,7262
7191,Tardino,for,ID,118895,7191
6970,Tovaglieri,for,ID,118895,6970
7183,Vuolo,for,ID,118895,7183
6976,Zambelli,for,ID,118895,6976
6414,Zanni,for,ID,118895,6414
6882,Zimniok,for,ID,118895,6882
6468,Adinolfi Isabella,for,NI,118895,6468
6411,Beghin,for,NI,118895,6411
7182,Caroppo,for,NI,118895,7182
6446,Castaldo,for,NI,118895,6446
7258,Comín i Oliveres,for,NI,118895,7258
6494,Corrao,for,Verts/ALE,118895,6494
6472,D'Amato,for,Verts/ALE,118895,6472
