mepid,name,result,eugroup,identifier
7089,Arvanitis,for,GUE/NGL,124984
6926,Aubry,for,GUE/NGL,124984
7072,Barrena Arza,for,GUE/NGL,124984
6604,Björk,for,GUE/NGL,124984
6914,Bompard,for,GUE/NGL,124984
6873,Botenga,for,GUE/NGL,124984
6922,Chaibi,for,GUE/NGL,124984
7113,Daly,for,GUE/NGL,124984
6865,Demirel,for,GUE/NGL,124984
6024,Ernst,for,GUE/NGL,124984
5886,Ferreira,for,GUE/NGL,124984
6597,Flanagan,for,GUE/NGL,124984
6815,Georgiou,for,GUE/NGL,124984
7204,Georgoulis,for,GUE/NGL,124984
7133,Gusmão,for,GUE/NGL,124984
6628,Hazekamp,for,GUE/NGL,124984
6814,Kizilyürek,for,GUE/NGL,124984
7126,Kokkalis,for,GUE/NGL,124984
5039,Konečná,for,GUE/NGL,124984
6713,Kouloglou,for,GUE/NGL,124984
7087,Kountoura,for,GUE/NGL,124984
7279,MacManus,for,GUE/NGL,124984
5992,Matias,for,GUE/NGL,124984
6354,Maurel,for,GUE/NGL,124984
6310,Michels,for,GUE/NGL,124984
7190,Modig,for,GUE/NGL,124984
6250,Omarjee,for,GUE/NGL,124984
5596,Papadimoulis,for,GUE/NGL,124984
6920,Pelletier,for,GUE/NGL,124984
7138,Pereira Sandra,for,GUE/NGL,124984
7213,Pineda,for,GUE/NGL,124984
7069,Rego,for,GUE/NGL,124984
7169,Rodríguez Palop,for,GUE/NGL,124984
6758,Schirdewan,for,GUE/NGL,124984
5837,Scholz,for,GUE/NGL,124984
6715,Urbán Crespo,for,GUE/NGL,124984
7212,Villanueva Ruiz,for,GUE/NGL,124984
6961,Villumsen,for,GUE/NGL,124984
7202,Wallace,for,GUE/NGL,124984
7079,Androuët,for,ID,124984
6988,Bardella,for,ID,124984
6394,Bay,for,ID,124984
7068,Beigneux,for,ID,124984
6405,Bilde,for,ID,124984
7076,Bruna,for,ID,124984
7071,Collard,for,ID,124984
6949,David,for,ID,124984
7018,Garraud,for,ID,124984
6630,de Graaff,for,ID,124984
7019,Griset,for,ID,124984
6404,Jalkh,for,ID,124984
6751,Jamet,for,ID,124984
7017,Joron,for,ID,124984
7016,Juvin,for,ID,124984
7275,Lacapelle,for,ID,124984
6990,Laporte,for,ID,124984
6372,Lebreton,for,ID,124984
