mepid,mep,result,group,identifier
6089,Bilbao Barandica,for,ALDE,2017-10-25_5.
6514,Karlsson,for,ECR,2017-10-25_5.
6667,Marias,for,ECR,2017-10-25_5.
5875,Paksas,for,EFDD,2017-10-25_5.
6654,Albiol Guzmán,for,GUE/NGL,2017-10-25_5.
6723,Benito Ziluaga,for,GUE/NGL,2017-10-25_5.
6604,Björk,for,GUE/NGL,2017-10-25_5.
6595,Boylan,for,GUE/NGL,2017-10-25_5.
6598,Carthy,for,GUE/NGL,2017-10-25_5.
5237,Chountis,for,GUE/NGL,2017-10-25_5.
6701,Couso Permuy,for,GUE/NGL,2017-10-25_5.
6501,Eck,for,GUE/NGL,2017-10-25_5.
6024,Ernst,for,GUE/NGL,2017-10-25_5.
5886,Ferreira,for,GUE/NGL,2017-10-25_5.
6597,Flanagan,for,GUE/NGL,2017-10-25_5.
6693,Forenza,for,GUE/NGL,2017-10-25_5.
6702,González Peñas,for,GUE/NGL,2017-10-25_5.
6076,Hadjigeorgiou,for,GUE/NGL,2017-10-25_5.
6628,Hazekamp,for,GUE/NGL,2017-10-25_5.
5922,de Jong,for,GUE/NGL,2017-10-25_5.
6657,Juaristi Abaunz,for,GUE/NGL,2017-10-25_5.
6313,Kari,for,GUE/NGL,2017-10-25_5.
5450,Kohlíček,for,GUE/NGL,2017-10-25_5.
5039,Konečná,for,GUE/NGL,2017-10-25_5.
6713,Kouloglou,for,GUE/NGL,2017-10-25_5.
6675,Kuneva,for,GUE/NGL,2017-10-25_5.
6369,Kyllönen,for,GUE/NGL,2017-10-25_5.
5909,Le Hyaric,for,GUE/NGL,2017-10-25_5.
6653,López Bermejo,for,GUE/NGL,2017-10-25_5.
6026,Lösing,for,GUE/NGL,2017-10-25_5.
5044,Maštálka,for,GUE/NGL,2017-10-25_5.
6310,Michels,for,GUE/NGL,2017-10-25_5.
6643,Mineur,for,GUE/NGL,2017-10-25_5.
6599,Ní Riada,for,GUE/NGL,2017-10-25_5.
5596,Papadimoulis,for,GUE/NGL,2017-10-25_5.
6727,Pimenta Lopes,for,GUE/NGL,2017-10-25_5.
6674,Sakorafa,for,GUE/NGL,2017-10-25_5.
6641,Sánchez Caldentey,for,GUE/NGL,2017-10-25_5.
5837,Scholz,for,GUE/NGL,2017-10-25_5.
6655,Senra Rodríguez,for,GUE/NGL,2017-10-25_5.
6444,Spinelli,for,GUE/NGL,2017-10-25_5.
6321,Sylikiotis,for,GUE/NGL,2017-10-25_5.
6716,Torres Martínez,for,GUE/NGL,2017-10-25_5.
6715,Urbán Crespo,for,GUE/NGL,2017-10-25_5.
6656,Vallina,for,GUE/NGL,2017-10-25_5.
6030,Vergiat,for,GUE/NGL,2017-10-25_5.
6747,Vieu,for,GUE/NGL,2017-10-25_5.
5368,Zimmer,for,GUE/NGL,2017-10-25_5.
6048,Balczó,for,NI,2017-10-25_5.
5849,Morvai,for,NI,2017-10-25_5.
6679,Faria,for,PPE,2017-10-25_5.
6094,Zver,for,PPE,2017-10-25_5.
5835,Childers,for,S&D,2017-10-25_5.
6083,Cofferati,for,S&D,2017-10-25_5.
6380,Mamikins,for,S&D,2017-10-25_5.
6296,Mizzi,for,S&D,2017-10-25_5.
6423,Moisă,for,S&D,2017-10-25_5.
6609,Post,for,S&D,2017-10-25_5.
6431,Affronte,for,Verts/ALE,2017-10-25_5.
5910,Albrecht,for,Verts/ALE,2017-10-25_5.
6606,Andersson,for,Verts/ALE,2017-10-25_5.
5291,Auken,for,Verts/ALE,2017-10-25_5.
5918,Bové,for,Verts/ALE,2017-10-25_5.
6455,Buchner,for,Verts/ALE,2017-10-25_5.
5358,Cramer,for,Verts/ALE,2017-10-25_5.
6730,Dalunde,for,Verts/ALE,2017-10-25_5.
6040,Delli,for,Verts/ALE,2017-10-25_5.
6324,Durand,for,Verts/ALE,2017-10-25_5.
5899,Eickhout,for,Verts/ALE,2017-10-25_5.
6703,Engström,for,Verts/ALE,2017-10-25_5.
4954,Evans,for,Verts/ALE,2017-10-25_5.
4655,Hudghton,for,Verts/ALE,2017-10-25_5.
5914,Jadot,for,Verts/ALE,2017-10-25_5.
6350,Jávor,for,Verts/ALE,2017-10-25_5.
6054,Joly,for,Verts/ALE,2017-10-25_5.
5908,Keller Ska,for,Verts/ALE,2017-10-25_5.
4935,Lambert,for,Verts/ALE,2017-10-25_5.
5838,Lamberts,for,Verts/ALE,2017-10-25_5.
6732,Marcellesi,for,Verts/ALE,2017-10-25_5.
6349,Meszerics,for,Verts/ALE,2017-10-25_5.
6453,Reda,for,Verts/ALE,2017-10-25_5.
6552,Reimon,for,Verts/ALE,2017-10-25_5.
6529,Reintke,for,Verts/ALE,2017-10-25_5.
5917,Rivasi,for,Verts/ALE,2017-10-25_5.
6694,Ropė,for,Verts/ALE,2017-10-25_5.
5987,Sargentini,for,Verts/ALE,2017-10-25_5.
