mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-10-24_84.
6400,Auštrevičius,for,ALDE,2017-10-24_84.
6110,Bearder,for,ALDE,2017-10-24_84.
6089,Bilbao Barandica,for,ALDE,2017-10-24_84.
5328,Cavada,for,ALDE,2017-10-24_84.
6339,Charanzová,for,ALDE,2017-10-24_84.
4761,Cornillet,for,ALDE,2017-10-24_84.
1060,Deprez,for,ALDE,2017-10-24_84.
6439,Diaconu,for,ALDE,2017-10-24_84.
6340,Dlabajová,for,ALDE,2017-10-24_84.
6601,Federley,for,ALDE,2017-10-24_84.
6098,Gerbrandy,for,ALDE,2017-10-24_84.
6724,Giménez Barbat,for,ALDE,2017-10-24_84.
1793,Goerens,for,ALDE,2017-10-24_84.
5330,Griesbeck,for,ALDE,2017-10-24_84.
6379,Grigule-Pēterse,for,ALDE,2017-10-24_84.
5246,Harkin,for,ALDE,2017-10-24_84.
5681,Hyusmenova,for,ALDE,2017-10-24_84.
5385,in 't Veld,for,ALDE,2017-10-24_84.
5433,Jäätteenmäki,for,ALDE,2017-10-24_84.
6388,Jakovčić,for,ALDE,2017-10-24_84.
6338,Ježek,for,ALDE,2017-10-24_84.
6328,Kallas,for,ALDE,2017-10-24_84.
6504,Kyuchyuk,for,ALDE,2017-10-24_84.
6740,Lalonde,for,ALDE,2017-10-24_84.
5889,Løkkegaard,for,ALDE,2017-10-24_84.
6376,Marinho e Pinto,for,ALDE,2017-10-24_84.
6402,Mazuronis,for,ALDE,2017-10-24_84.
6041,Meissner,for,ALDE,2017-10-24_84.
5857,Michel,for,ALDE,2017-10-24_84.
6690,Mihaylova,for,ALDE,2017-10-24_84.
6626,van Miltenburg,for,ALDE,2017-10-24_84.
6631,Mlinar,for,ALDE,2017-10-24_84.
6500,Müller,for,ALDE,2017-10-24_84.
6705,Paet,for,ALDE,2017-10-24_84.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-10-24_84.
6510,Petersen,for,ALDE,2017-10-24_84.
6266,Radoš,for,ALDE,2017-10-24_84.
4676,Ries,for,ALDE,2017-10-24_84.
6154,Rochefort,for,ALDE,2017-10-24_84.
6722,Selimovic,for,ALDE,2017-10-24_84.
5435,Takkula,for,ALDE,2017-10-24_84.
6337,Telička,for,ALDE,2017-10-24_84.
6281,Torvalds,for,ALDE,2017-10-24_84.
6181,Tremosa i Balcells,for,ALDE,2017-10-24_84.
6151,Vajgl,for,ALDE,2017-10-24_84.
6710,Vautmans,for,ALDE,2017-10-24_84.
6159,Verhofstadt,for,ALDE,2017-10-24_84.
5770,Weber Renate,for,ALDE,2017-10-24_84.
6729,Wierinck,for,ALDE,2017-10-24_84.
5864,Wikström,for,ALDE,2017-10-24_84.
6452,Gericke,for,ECR,2017-10-24_84.
6460,Henkel,for,ECR,2017-10-24_84.
6461,Kölmel,for,ECR,2017-10-24_84.
6457,Lucke,for,ECR,2017-10-24_84.
5996,Macovei,for,ECR,2017-10-24_84.
6667,Marias,for,ECR,2017-10-24_84.
6718,Ruohonen-Lerner,for,ECR,2017-10-24_84.
6464,Starbatty,for,ECR,2017-10-24_84.
6466,Trebesius,for,ECR,2017-10-24_84.
6540,Žitňanská,for,ECR,2017-10-24_84.
6468,Adinolfi,for,EFDD,2017-10-24_84.
6480,Aiuto,for,EFDD,2017-10-24_84.
6411,Beghin,for,EFDD,2017-10-24_84.
6374,Bergeron,for,EFDD,2017-10-24_84.
6430,Borrelli,for,EFDD,2017-10-24_84.
6446,Castaldo,for,EFDD,2017-10-24_84.
6494,Corrao,for,EFDD,2017-10-24_84.
6472,D'Amato,for,EFDD,2017-10-24_84.
6413,Evi,for,EFDD,2017-10-24_84.
6470,Ferrara,for,EFDD,2017-10-24_84.
6497,Moi,for,EFDD,2017-10-24_84.
6482,Pedicini,for,EFDD,2017-10-24_84.
6412,Valli,for,EFDD,2017-10-24_84.
6179,Bizzotto,for,ENF,2017-10-24_84.
5010,Borghezio,for,ENF,2017-10-24_84.
6132,Fontana,for,ENF,2017-10-24_84.
6629,Kappel,for,ENF,2017-10-24_84.
6627,Mayer Georg,for,ENF,2017-10-24_84.
6123,Obermayr,for,ENF,2017-10-24_84.
6610,Vilimsky,for,ENF,2017-10-24_84.
6414,Zanni,for,ENF,2017-10-24_84.
6723,Benito Ziluaga,for,GUE/NGL,2017-10-24_84.
6604,Björk,for,GUE/NGL,2017-10-24_84.
6598,Carthy,for,GUE/NGL,2017-10-24_84.
5237,Chountis,for,GUE/NGL,2017-10-24_84.
6660,Chrysogonos,for,GUE/NGL,2017-10-24_84.
6701,Couso Permuy,for,GUE/NGL,2017-10-24_84.
6501,Eck,for,GUE/NGL,2017-10-24_84.
6024,Ernst,for,GUE/NGL,2017-10-24_84.
5886,Ferreira,for,GUE/NGL,2017-10-24_84.
6597,Flanagan,for,GUE/NGL,2017-10-24_84.
6693,Forenza,for,GUE/NGL,2017-10-24_84.
6702,González Peñas,for,GUE/NGL,2017-10-24_84.
6076,Hadjigeorgiou,for,GUE/NGL,2017-10-24_84.
6628,Hazekamp,for,GUE/NGL,2017-10-24_84.
5922,de Jong,for,GUE/NGL,2017-10-24_84.
6313,Kari,for,GUE/NGL,2017-10-24_84.
5450,Kohlíček,for,GUE/NGL,2017-10-24_84.
5039,Konečná,for,GUE/NGL,2017-10-24_84.
6713,Kouloglou,for,GUE/NGL,2017-10-24_84.
6675,Kuneva,for,GUE/NGL,2017-10-24_84.
6369,Kyllönen,for,GUE/NGL,2017-10-24_84.
5909,Le Hyaric,for,GUE/NGL,2017-10-24_84.
6653,López Bermejo,for,GUE/NGL,2017-10-24_84.
6026,Lösing,for,GUE/NGL,2017-10-24_84.
5044,Maštálka,for,GUE/NGL,2017-10-24_84.
6310,Michels,for,GUE/NGL,2017-10-24_84.
6643,Mineur,for,GUE/NGL,2017-10-24_84.
6599,Ní Riada,for,GUE/NGL,2017-10-24_84.
6250,Omarjee,for,GUE/NGL,2017-10-24_84.
5596,Papadimoulis,for,GUE/NGL,2017-10-24_84.
6727,Pimenta Lopes,for,GUE/NGL,2017-10-24_84.
6674,Sakorafa,for,GUE/NGL,2017-10-24_84.
6641,Sánchez Caldentey,for,GUE/NGL,2017-10-24_84.
5837,Scholz,for,GUE/NGL,2017-10-24_84.
6655,Senra Rodríguez,for,GUE/NGL,2017-10-24_84.
6444,Spinelli,for,GUE/NGL,2017-10-24_84.
6321,Sylikiotis,for,GUE/NGL,2017-10-24_84.
6716,Torres Martínez,for,GUE/NGL,2017-10-24_84.
6715,Urbán Crespo,for,GUE/NGL,2017-10-24_84.
6656,Vallina,for,GUE/NGL,2017-10-24_84.
6030,Vergiat,for,GUE/NGL,2017-10-24_84.
6678,Viegas,for,GUE/NGL,2017-10-24_84.
6747,Vieu,for,GUE/NGL,2017-10-24_84.
5368,Zimmer,for,GUE/NGL,2017-10-24_84.
6048,Balczó,for,NI,2017-10-24_84.
6386,Chauprade,for,NI,2017-10-24_84.
6556,James,for,NI,2017-10-24_84.
6471,Sonneborn,for,NI,2017-10-24_84.
6469,Voigt,for,NI,2017-10-24_84.
6602,Adaktusson,for,PPE,2017-10-24_84.
6594,Arimont,for,PPE,2017-10-24_84.
6191,Bach,for,PPE,2017-10-24_84.
5377,Belet,for,PPE,2017-10-24_84.
6535,Boni,for,PPE,2017-10-24_84.
1278,Brok,for,PPE,2017-10-24_84.
6617,Buda,for,PPE,2017-10-24_84.
5729,Buşoi,for,PPE,2017-10-24_84.
6021,Cadec,for,PPE,2017-10-24_84.
5928,van de Camp,for,PPE,2017-10-24_84.
5252,Casa,for,PPE,2017-10-24_84.
6600,Clune,for,PPE,2017-10-24_84.
5921,Danjean,for,PPE,2017-10-24_84.
6172,Dati,for,PPE,2017-10-24_84.
6364,Delahaye,for,PPE,2017-10-24_84.
6615,Gambús,for,PPE,2017-10-24_84.
4032,Grossetête,for,PPE,2017-10-24_84.
6596,Hayes,for,PPE,2017-10-24_84.
5855,Kelly,for,PPE,2017-10-24_84.
1350,Lamassoure,for,PPE,2017-10-24_84.
5727,de Lange,for,PPE,2017-10-24_84.
6363,Lavrilleux,for,PPE,2017-10-24_84.
6592,Lenaers,for,PPE,2017-10-24_84.
5245,McGuinness,for,PPE,2017-10-24_84.
5646,Marinescu,for,PPE,2017-10-24_84.
6297,Metsola,for,PPE,2017-10-24_84.
6368,Morano,for,PPE,2017-10-24_84.
6436,Mureşan,for,PPE,2017-10-24_84.
6361,Muselier,for,PPE,2017-10-24_84.
5295,van Nistelrooij,for,PPE,2017-10-24_84.
6010,Preda,for,PPE,2017-10-24_84.
6224,Proust,for,PPE,2017-10-24_84.
6684,Rolin,for,PPE,2017-10-24_84.
4768,Saïfi,for,PPE,2017-10-24_84.
6370,Sander,for,PPE,2017-10-24_84.
6636,Schreijer-Pierik,for,PPE,2017-10-24_84.
6663,Spyraki,for,PPE,2017-10-24_84.
6301,Šuica,for,PPE,2017-10-24_84.
6706,Vandenkendelaere,for,PPE,2017-10-24_84.
6356,Virkkunen,for,PPE,2017-10-24_84.
6749,Zammit Dimech,for,PPE,2017-10-24_84.
6651,Aguilera García,for,S&D,2017-10-24_84.
6567,Anderson Lucy,for,S&D,2017-10-24_84.
6279,Andrieu,for,S&D,2017-10-24_84.
6553,Arena,for,S&D,2017-10-24_84.
5426,Assis,for,S&D,2017-10-24_84.
5411,Ayala Sender,for,S&D,2017-10-24_84.
6378,Balas,for,S&D,2017-10-24_84.
5866,Balčytis,for,S&D,2017-10-24_84.
6611,Bayet,for,S&D,2017-10-24_84.
6505,Benifei,for,S&D,2017-10-24_84.
5173,Beňová,for,S&D,2017-10-24_84.
3972,Berès,for,S&D,2017-10-24_84.
6456,Bettini,for,S&D,2017-10-24_84.
6650,Blanco López,for,S&D,2017-10-24_84.
5867,Blinkevičiūtė,for,S&D,2017-10-24_84.
6449,Bonafè,for,S&D,2017-10-24_84.
6264,Borzan,for,S&D,2017-10-24_84.
5768,Boştinaru,for,S&D,2017-10-24_84.
6572,Brannen,for,S&D,2017-10-24_84.
5465,Bresso,for,S&D,2017-10-24_84.
6421,Briano,for,S&D,2017-10-24_84.
4690,Bullmann,for,S&D,2017-10-24_84.
6647,Cabezón Ruiz,for,S&D,2017-10-24_84.
6489,Caputo,for,S&D,2017-10-24_84.
5835,Childers,for,S&D,2017-10-24_84.
6499,Chinnici,for,S&D,2017-10-24_84.
5284,Christensen,for,S&D,2017-10-24_84.
4628,Corbett,for,S&D,2017-10-24_84.
6051,Cozzolino,for,S&D,2017-10-24_84.
6616,Cristea,for,S&D,2017-10-24_84.
6589,Dalli,for,S&D,2017-10-24_84.
6570,Dance,for,S&D,2017-10-24_84.
5829,Dăncilă,for,S&D,2017-10-24_84.
6458,Danti,for,S&D,2017-10-24_84.
6062,De Castro,for,S&D,2017-10-24_84.
6410,Delvaux,for,S&D,2017-10-24_84.
6437,De Monte,for,S&D,2017-10-24_84.
5816,Denanot,for,S&D,2017-10-24_84.
6014,Ertug,for,S&D,2017-10-24_84.
6080,Fajon,for,S&D,2017-10-24_84.
6652,Fernández,for,S&D,2017-10-24_84.
6012,Fleckenstein,for,S&D,2017-10-24_84.
6620,Freund,for,S&D,2017-10-24_84.
6424,Frunzulică,for,S&D,2017-10-24_84.
5417,García Pérez,for,S&D,2017-10-24_84.
6454,Gasbarra,for,S&D,2017-10-24_84.
3827,Gebhardt,for,S&D,2017-10-24_84.
6005,Geier,for,S&D,2017-10-24_84.
6485,Gentile,for,S&D,2017-10-24_84.
5495,Geringer de Oedenberg,for,S&D,2017-10-24_84.
5497,Gierek,for,S&D,2017-10-24_84.
