mepid,name,result,eugroup,identifier,vote_id
7244,Aguilar,for,ECR,108532,7244
5112,Bielan,for,ECR,108532,5112
6864,Bourgeois,for,ECR,108532,6864
6895,Brudziński,for,ECR,108532,6895
7214,Buxadé Villalba,for,ECR,108532,7214
5490,Czarnecki,for,ECR,108532,5490
7150,Ďuriš Nicholsonová,for,ECR,108532,7150
5982,Fidanza,for,ECR,108532,5982
6998,Fiocchi,for,ECR,108532,6998
4880,Fitto,for,ECR,108532,4880
5472,Fotyga,for,ECR,108532,5472
7151,Jurzyca,for,ECR,108532,7151
6866,Kanko,for,ECR,108532,6866
6525,Karski,for,ECR,108532,6525
6912,Kempa,for,ECR,108532,6912
6913,Kloc,for,ECR,108532,6913
6923,Kopcińska,for,ECR,108532,6923
6530,Krasnodębski,for,ECR,108532,6530
6925,Kruk,for,ECR,108532,6925
5507,Kuźmiuk,for,ECR,108532,5507
6608,Lundgren,for,ECR,108532,6608
6234,McIntyre,for,ECR,108532,6234
6931,Mazurek,for,ECR,108532,6931
7173,Melbārde,for,ECR,108532,7173
6752,Mobarik,for,ECR,108532,6752
6934,Możdżanowska,for,ECR,108532,6934
7205,Procaccini,for,ECR,108532,7205
6937,Rafalska,for,ECR,108532,6937
7157,Ruissen,for,ECR,108532,7157
6938,Rzońca,for,ECR,108532,6938
5416,Saryusz-Wolski,for,ECR,108532,5416
7231,Slabakov,for,ECR,108532,7231
7210,Stancanelli,for,ECR,108532,7210
6798,Stegrud,for,ECR,108532,6798
6946,Szydło,for,ECR,108532,6946
7216,Tertsch,for,ECR,108532,7216
6952,Tobiszowski,for,ECR,108532,6952
5878,Tomaševski,for,ECR,108532,5878
6300,Tomašić,for,ECR,108532,6300
5892,Tošenovský,for,ECR,108532,5892
4917,Van Orden,for,ECR,108532,4917
6683,Van Overtveldt,for,ECR,108532,6683
6930,Vondra,for,ECR,108532,6930
6945,Vrecionová,for,ECR,108532,6945
6956,Waszczykowski,for,ECR,108532,6956
6808,Weimers,for,ECR,108532,6808
6515,Wiśniewska,for,ECR,108532,6515
5052,Zahradil,for,ECR,108532,5052
6962,Zalewska,for,ECR,108532,6962
6522,Złotowski,for,ECR,108532,6522
6593,Annemans,for,ID,108532,6593
7174,Baldassarre,for,ID,108532,7174
7001,Basso,for,ID,108532,7001
6179,Bizzotto,for,ID,108532,6179
7172,Bonfrisco,for,ID,108532,7172
7000,Borchia,for,ID,108532,7000
6981,Campomenosi,for,ID,108532,6981
7182,Caroppo,for,NI,108532,7182
7181,Casanova,for,ID,108532,7181
7170,Ceccardi,for,ID,108532,7170
7007,Conte,for,ID,108532,7007
6999,Da Re,for,ID,108532,6999
6869,De Man,for,ID,108532,6869
7207,Donato,for,ID,108532,7207
7005,Dreosto,for,ID,108532,7005
7246,Haider,for,ID,108532,7246
6989,Hakkarainen,for,ID,108532,6989
6986,Huhtasaari,for,ID,108532,6986
6771,Lancini,for,ID,108532,6771
7002,Lizzi,for,ID,108532,7002
6627,Mayer,for,ID,108532,6627
6979,Panza,for,ID,108532,6979
7175,Regimenti,for,ID,108532,7175
6881,Reil,for,ID,108532,6881
7171,Rinaldi,for,ID,108532,7171
6968,Sardone,for,ID,108532,6968
6970,Tovaglieri,for,ID,108532,6970
7234,Vandendriessche,for,ID,108532,7234
6610,Vilimsky,for,ID,108532,6610
7183,Vuolo,for,ID,108532,7183
6414,Zanni,for,ID,108532,6414
6106,Dodds,for,NI,108532,6106
7243,Gyöngyösi,for,NI,108532,7243
7123,Konstantinou,for,NI,108532,7123
7119,Lagos,for,NI,108532,7119
6883,Adamowicz,for,PPE,108532,6883
6755,Ademov,for,PPE,108532,6755
7219,Alexandrov Yordanov,for,PPE,108532,7219
7129,Amaro,for,PPE,108532,7129
5980,Arias Echeverría,for,PPE,108532,5980
6594,Arimont,for,PPE,108532,6594
6885,Arłukowicz,for,PPE,108532,6885
7083,Asimakopoulou,for,PPE,108532,7083
7060,Băsescu,for,PPE,108532,7060
6927,Bellamy,for,PPE,108532,6927
7067,Benjumea Benjumea,for,PPE,108532,7067
7162,Berendsen,for,PPE,108532,7162
7037,Bernhuber,for,PPE,108532,7037
7155,Bilčík,for,PPE,108532,7155
7026,Blaga,for,PPE,108532,7026
6343,Bocskor,for,PPE,108532,6343
7025,Bogdan,for,PPE,108532,7025
6617,Buda,for,PPE,108532,6617
5388,Buzek,for,PPE,108532,5388
6039,Carvalho,for,PPE,108532,6039
5252,Casa,for,PPE,108532,5252
5341,Caspary,for,PPE,108532,5341
5236,Christoforou,for,PPE,108532,5236
6929,Colin-Oesterlé,for,PPE,108532,6929
5981,van Dalen,for,PPE,108532,5981
5921,Danjean,for,PPE,108532,5921
6345,Deli,for,PPE,108532,6345
6762,Didier,for,PPE,108532,6762
6870,Doleschal,for,PPE,108532,6870
5960,Dorfmann,for,PPE,108532,5960
6903,Duda,for,PPE,108532,6903
6810,Düpont,for,PPE,108532,6810
7032,Edtstadler,for,PPE,108532,7032
5348,Ehler,for,PPE,108532,5348
5983,Estaràs Ferragut,for,PPE,108532,5983
6928,Evren,for,PPE,108532,6928
3833,Ferber,for,PPE,108532,3833
6068,Fernandes,for,PPE,108532,6068
7108,Fitzgerald,for,PPE,108532,7108
6813,Fourlas,for,PPE,108532,6813
6906,Frankowski,for,PPE,108532,6906
6852,Franssen,for,PPE,108532,6852
4659,Gahler,for,PPE,108532,4659
5280,Gál,for,PPE,108532,5280
3980,García-Margallo y Marfil,for,PPE,108532,3980
6441,Gieseke,for,PPE,108532,6441
6632,González Pons,for,PPE,108532,6632
6907,Halicki,for,PPE,108532,6907
6777,Hansen,for,PPE,108532,6777
6811,Herbst,for,PPE,108532,6811
6534,Hetman,for,PPE,108532,6534
6318,Hidvéghi,for,PPE,108532,6318
5953,Hohlmeier,for,PPE,108532,5953
4987,Hortefeux,for,PPE,108532,4987
5952,Hübner,for,PPE,108532,5952
5945,Jahr,for,PPE,108532,5945
5271,Járóka,for,PPE,108532,5271
6910,Jarubas,for,PPE,108532,6910
7223,Juknevičienė,for,PPE,108532,7223
5944,Kalinowski,for,PPE,108532,5944
6095,Kalniete,for,PPE,108532,6095
7222,Kanev,for,PPE,108532,7222
4669,Karas,for,PPE,108532,4669
6666,Kefalogiannis,for,PPE,108532,6666
5855,Kelly,for,PPE,108532,5855
6805,Kokalari,for,PPE,108532,6805
6918,Kopacz,for,PPE,108532,6918
6001,Kósa,for,PPE,108532,6001
6196,Kovatchev,for,PPE,108532,6196
7226,Kubilius,for,PPE,108532,7226
7080,Kympouropoulos,for,PPE,108532,7080
6662,Kyrtsos,for,PPE,108532,6662
6793,Lega,for,PPE,108532,6793
6592,Lenaers,for,PPE,108532,6592
3855,Liese,for,PPE,108532,3855
6442,Lins,for,PPE,108532,6442
7161,López Gil,for,PPE,108532,7161
5517,López-Istúriz White,for,PPE,108532,5517
5964,Łukacijewska,for,PPE,108532,5964
6855,Lutgen,for,PPE,108532,6855
7218,Maldeikienė,for,PPE,108532,7218
4964,Manders,for,PPE,108532,4964
6761,Mandl,for,PPE,108532,6761
5646,Marinescu,for,PPE,108532,5646
6465,Martusciello,for,PPE,108532,6465
7224,Mažylis,for,PPE,108532,7224
7051,Meimarakis,for,PPE,108532,7051
6121,Melo,for,PPE,108532,6121
6297,Metsola,for,PPE,108532,6297
5518,Millán Mon,for,PPE,108532,5518
7099,Montserrat,for,PPE,108532,7099
6368,Morano,for,PPE,108532,6368
6825,Mortler,for,PPE,108532,6825
6436,Mureşan,for,PPE,108532,6436
5413,Novak,for,PPE,108532,5413
6709,Novakov,for,PPE,108532,6709
5407,Olbrycht,for,PPE,108532,5407
7120,Pereira Lídia,for,PPE,108532,7120
5346,Pieper,for,PPE,108532,5346
6335,Polčák,for,PPE,108532,6335
6803,Polfjärd,for,PPE,108532,6803
6700,Pospíšil,for,PPE,108532,6700
