mepid,name,result,eugroup,identifier
4978,Berlato,for,ECR,116728
5112,Bielan,for,ECR,116728
6895,Brudziński,for,ECR,116728
5490,Czarnecki,for,ECR,116728
7150,Ďuriš Nicholsonová,for,ECR,116728
6511,Dzhambazki,for,ECR,116728
5982,Fidanza,for,ECR,116728
6998,Fiocchi,for,ECR,116728
4880,Fitto,for,ECR,116728
5472,Fotyga,for,ECR,116728
7250,Fragkos,for,ECR,116728
6834,Geuking,for,ECR,116728
6909,Jaki,for,ECR,116728
6911,Jurgiel,for,ECR,116728
6525,Karski,for,ECR,116728
6912,Kempa,for,ECR,116728
6913,Kloc,for,ECR,116728
6923,Kopcińska,for,ECR,116728
6530,Krasnodębski,for,ECR,116728
6925,Kruk,for,ECR,116728
5507,Kuźmiuk,for,ECR,116728
5969,Legutko,for,ECR,116728
6931,Mazurek,for,ECR,116728
7173,Melbārde,for,ECR,116728
6934,Możdżanowska,for,ECR,116728
5974,Poręba,for,ECR,116728
7205,Procaccini,for,ECR,116728
6937,Rafalska,for,ECR,116728
7157,Ruissen,for,ECR,116728
6938,Rzońca,for,ECR,116728
5416,Saryusz-Wolski,for,ECR,116728
7231,Slabakov,for,ECR,116728
7210,Stancanelli,for,ECR,116728
6946,Szydło,for,ECR,116728
7265,Tarczyński,for,ECR,116728
6952,Tobiszowski,for,ECR,116728
5878,Tomaševski,for,ECR,116728
6300,Tomašić,for,ECR,116728
5892,Tošenovský,for,ECR,116728
6930,Vondra,for,ECR,116728
6945,Vrecionová,for,ECR,116728
6956,Waszczykowski,for,ECR,116728
6515,Wiśniewska,for,ECR,116728
5052,Zahradil,for,ECR,116728
6962,Zalewska,for,ECR,116728
5598,Zīle,for,ECR,116728
6522,Złotowski,for,ECR,116728
6815,Georgiou,for,GUE/NGL,116728
6814,Kizilyürek,for,GUE/NGL,116728
5039,Konečná,for,GUE/NGL,116728
7079,Androuët,for,ID,116728
6988,Bardella,for,ID,116728
6394,Bay,for,ID,116728
7068,Beigneux,for,ID,116728
6405,Bilde,for,ID,116728
6954,Blaško,for,ID,116728
7076,Bruna,for,ID,116728
7071,Collard,for,ID,116728
6949,David,for,ID,116728
7018,Garraud,for,ID,116728
7019,Griset,for,ID,116728
6404,Jalkh,for,ID,116728
6751,Jamet,for,ID,116728
7017,Joron,for,ID,116728
7016,Juvin,for,ID,116728
7275,Lacapelle,for,ID,116728
6990,Laporte,for,ID,116728
6372,Lebreton,for,ID,116728
7074,Lechanteux,for,ID,116728
7013,Mariani,for,ID,116728
6399,Mélin,for,ID,116728
7075,Olivier,for,ID,116728
7020,Pirbakas,for,ID,116728
7006,Rivière,for,ID,116728
7078,Rougé,for,ID,116728
7123,Konstantinou,for,NI,116728
7278,Rookmaker,for,NI,116728
6883,Adamowicz,for,PPE,116728
6755,Ademov,for,PPE,116728
7219,Alexandrov Yordanov,for,PPE,116728
7129,Amaro,for,PPE,116728
5980,Arias Echeverría,for,PPE,116728
6885,Arłukowicz,for,PPE,116728
7083,Asimakopoulou,for,PPE,116728
7060,Băsescu,for,PPE,116728
7067,Benjumea Benjumea,for,PPE,116728
6807,Bentele,for,PPE,116728
7162,Berendsen,for,PPE,116728
6809,Berger,for,PPE,116728
4806,Berlusconi,for,PPE,116728
7026,Blaga,for,PPE,116728
6343,Bocskor,for,PPE,116728
7025,Bogdan,for,PPE,116728
6613,Bogovič,for,PPE,116728
6617,Buda,for,PPE,116728
5729,Buşoi,for,PPE,116728
5388,Buzek,for,PPE,116728
6039,Carvalho,for,PPE,116728
5252,Casa,for,PPE,116728
5341,Caspary,for,PPE,116728
5508,del Castillo Vera,for,PPE,116728
5236,Christoforou,for,PPE,116728
5981,van Dalen,for,PPE,116728
7261,De Meo,for,PPE,116728
6345,Deli,for,PPE,116728
5998,Deutsch,for,PPE,116728
6870,Doleschal,for,PPE,116728
5960,Dorfmann,for,PPE,116728
6903,Duda,for,PPE,116728
6810,Düpont,for,PPE,116728
5348,Ehler,for,PPE,116728
5983,Estaràs Ferragut,for,PPE,116728
7038,Falcă,for,PPE,116728
3833,Ferber,for,PPE,116728
6068,Fernandes,for,PPE,116728
6813,Fourlas,for,PPE,116728
6906,Frankowski,for,PPE,116728
4659,Gahler,for,PPE,116728
5280,Gál,for,PPE,116728
3980,García-Margallo y Marfil,for,PPE,116728
6441,Gieseke,for,PPE,116728
7253,Glavak,for,PPE,116728
6632,González Pons,for,PPE,116728
6002,Győri,for,PPE,116728
5138,Gyürk,for,PPE,116728
6907,Halicki,for,PPE,116728
6777,Hansen,for,PPE,116728
7035,Hava,for,PPE,116728
6811,Herbst,for,PPE,116728
6534,Hetman,for,PPE,116728
6318,Hidvéghi,for,PPE,116728
5953,Hohlmeier,for,PPE,116728
6346,Hölvényi,for,PPE,116728
5952,Hübner,for,PPE,116728
5945,Jahr,for,PPE,116728
5271,Járóka,for,PPE,116728
6910,Jarubas,for,PPE,116728
7223,Juknevičienė,for,PPE,116728
5944,Kalinowski,for,PPE,116728
6095,Kalniete,for,PPE,116728
6666,Kefalogiannis,for,PPE,116728
6918,Kopacz,for,PPE,116728
6001,Kósa,for,PPE,116728
6196,Kovatchev,for,PPE,116728
7226,Kubilius,for,PPE,116728
7080,Kympouropoulos,for,PPE,116728
6662,Kyrtsos,for,PPE,116728
5727,de Lange,for,PPE,116728
6592,Lenaers,for,PPE,116728
5105,Lewandowski,for,PPE,116728
7264,Lexmann,for,PPE,116728
3855,Liese,for,PPE,116728
6442,Lins,for,PPE,116728
7161,López Gil,for,PPE,116728
5517,López-Istúriz White,for,PPE,116728
5964,Łukacijewska,for,PPE,116728
6440,McAllister,for,PPE,116728
7218,Maldeikienė,for,PPE,116728
4964,Manders,for,PPE,116728
5646,Marinescu,for,PPE,116728
6465,Martusciello,for,PPE,116728
6096,Mato,for,PPE,116728
6483,Maydell,for,PPE,116728
7224,Mažylis,for,PPE,116728
7051,Meimarakis,for,PPE,116728
6121,Melo,for,PPE,116728
6297,Metsola,for,PPE,116728
7209,Milazzo,for,PPE,116728
5518,Millán Mon,for,PPE,116728
6366,Monteiro de Aguiar,for,PPE,116728
7099,Montserrat,for,PPE,116728
6368,Morano,for,PPE,116728
6825,Mortler,for,PPE,116728
7036,Motreanu,for,PPE,116728
6436,Mureşan,for,PPE,116728
4712,Niebler,for,PPE,116728
7255,Nistor,for,PPE,116728
5413,Novak,for,PPE,116728
6709,Novakov,for,PPE,116728
6935,Ochojska,for,PPE,116728
5407,Olbrycht,for,PPE,116728
5702,Patriciello,for,PPE,116728
7120,Pereira Lídia,for,PPE,116728
5346,Pieper,for,PPE,116728
7149,Pollák,for,PPE,116728
6700,Pospíšil,for,PPE,116728
6488,Radev,for,PPE,116728
6750,Radtke,for,PPE,116728
6072,Rangel,for,PPE,116728
6812,Ressler,for,PPE,116728
6698,Salini,for,PPE,116728
6259,Sarvamaa,for,PPE,116728
6821,Schneider,for,PPE,116728
6636,Schreijer-Pierik,for,PPE,116728
6443,Schulze,for,PPE,116728
5345,Schwab,for,PPE,116728
6823,Seekatz,for,PPE,116728
6941,Sikorski,for,PPE,116728
6824,Simon,for,PPE,116728
6341,Šojdrová,for,PPE,116728
6816,Sokol,for,PPE,116728
6663,Spyraki,for,PPE,116728
6547,Štefanec,for,PPE,116728
5143,Szájer,for,PPE,116728
4482,Tajani,for,PPE,116728
7277,Terras,for,PPE,116728
7061,Tomac,for,PPE,116728
6681,Tomc,for,PPE,116728
6965,Tóth,for,PPE,116728
7241,Trócsányi,for,PPE,116728
5600,Vaidere,for,PPE,116728
5930,Verheyen,for,PPE,116728
7062,Vincze,for,PPE,116728
5934,Voss,for,PPE,116728
6664,Vozemberg-Vrionidi,for,PPE,116728
6827,Walsmann,for,PPE,116728
5351,Weber,for,PPE,116728
6908,Weiss,for,PPE,116728
4643,Wieland,for,PPE,116728
5782,Winkler,for,PPE,116728
6820,Wiseler-Lima,for,PPE,116728
6665,Zagorakis,for,PPE,116728
6997,Zarzalejos,for,PPE,116728
6344,Zdechovský,for,PPE,116728
7012,Zoido Álvarez,for,PPE,116728
6734,Zovko,for,PPE,116728
6094,Zver,for,PPE,116728
7040,Avram,for,S&D,116728
6888,Balt,for,S&D,116728
6889,Belka,for,S&D,116728
7047,Benea,for,S&D,116728
6891,Biedroń,for,S&D,116728
7008,Calenda,for,S&D,116728
6901,Cimoszewicz,for,S&D,116728
7046,Ciuhodaru,for,S&D,116728
5661,Crețu,for,S&D,116728
6419,Grapini,for,S&D,116728
7229,Hristov,for,S&D,116728
6686,Kaili,for,S&D,116728
6916,Kohut,for,S&D,116728
6933,Miller,for,S&D,116728
6691,Negrescu,for,S&D,116728
6418,Nica,for,S&D,116728
7228,Penkova,for,S&D,116728
5731,Plumb,for,S&D,116728
6490,Stanishev,for,S&D,116728
7247,Tudose,for,S&D,116728
7227,Vitanov,for,S&D,116728
6735,Wölken,for,S&D,116728
7225,Yoncheva,for,S&D,116728
7244,Aguilar,against,ECR,116728
6864,Bourgeois,against,ECR,116728
7214,Buxadé Villalba,against,ECR,116728
7270,de la Pisa Carrión,against,ECR,116728
6167,Eppink,against,ECR,116728
6866,Kanko,against,ECR,116728
6608,Lundgren,against,ECR,116728
7160,Rooken,against,ECR,116728
7097,Roos,against,ECR,116728
6798,Stegrud,against,ECR,116728
7216,Tertsch,against,ECR,116728
6683,Van Overtveldt,against,ECR,116728
6808,Weimers,against,ECR,116728
7089,Arvanitis,against,GUE/NGL,116728
6926,Aubry,against,GUE/NGL,116728
7072,Barrena Arza,against,GUE/NGL,116728
6604,Björk,against,GUE/NGL,116728
6914,Bompard,against,GUE/NGL,116728
6873,Botenga,against,GUE/NGL,116728
6922,Chaibi,against,GUE/NGL,116728
7113,Daly,against,GUE/NGL,116728
6865,Demirel,against,GUE/NGL,116728
6024,Ernst,against,GUE/NGL,116728
5886,Ferreira,against,GUE/NGL,116728
6597,Flanagan,against,GUE/NGL,116728
7204,Georgoulis,against,GUE/NGL,116728
7133,Gusmão,against,GUE/NGL,116728
6628,Hazekamp,against,GUE/NGL,116728
7126,Kokkalis,against,GUE/NGL,116728
6713,Kouloglou,against,GUE/NGL,116728
7087,Kountoura,against,GUE/NGL,116728
7279,MacManus,against,GUE/NGL,116728
5992,Matias,against,GUE/NGL,116728
6354,Maurel,against,GUE/NGL,116728
6310,Michels,against,GUE/NGL,116728
7190,Modig,against,GUE/NGL,116728
6250,Omarjee,against,GUE/NGL,116728
5596,Papadimoulis,against,GUE/NGL,116728
6920,Pelletier,against,GUE/NGL,116728
7138,Pereira Sandra,against,GUE/NGL,116728
7213,Pineda,against,GUE/NGL,116728
7069,Rego,against,GUE/NGL,116728
7169,Rodríguez Palop,against,GUE/NGL,116728
6758,Schirdewan,against,GUE/NGL,116728
5837,Scholz,against,GUE/NGL,116728
6715,Urbán Crespo,against,GUE/NGL,116728
7212,Villanueva Ruiz,against,GUE/NGL,116728
6961,Villumsen,against,GUE/NGL,116728
7202,Wallace,against,GUE/NGL,116728
6872,Anderson,against,ID,116728
6593,Annemans,against,ID,116728
6874,Beck,against,ID,116728
6875,Berg,against,ID,116728
6876,Buchheit,against,ID,116728
6869,De Man,against,ID,116728
6877,Fest,against,ID,116728
6630,de Graaff,against,ID,116728
6960,Kofod,against,ID,116728
6878,Krah,against,ID,116728
6879,Kuhs,against,ID,116728
6880,Limmer,against,ID,116728
6886,Madison,against,ID,116728
6759,Meuthen,against,ID,116728
6881,Reil,against,ID,116728
7234,Vandendriessche,against,ID,116728
6882,Zimniok,against,ID,116728
6468,Adinolfi Isabella,against,NI,116728
6411,Beghin,against,NI,116728
6832,Buschmann,against,NI,116728
6446,Castaldo,against,NI,116728
7258,Comín i Oliveres,against,NI,116728
6494,Corrao,against,Verts/ALE,116728
6472,D'Amato,against,Verts/ALE,116728
6413,Evi,against,Verts/ALE,116728
6470,Ferrara,against,NI,116728
7180,Furore,against,NI,116728
7179,Gemma,against,NI,116728
7189,Giarrusso,against,NI,116728
7119,Lagos,against,NI,116728
6482,Pedicini,against,Verts/ALE,116728
7010,Pignedoli,against,NI,116728
7276,Ponsatí Obiols,against,NI,116728
7257,Puigdemont i Casamajó,against,NI,116728
7177,Rondinelli,against,NI,116728
6471,Sonneborn,against,NI,116728
6695,Zullo,against,NI,116728
6594,Arimont,against,PPE,116728
6927,Bellamy,against,PPE,116728
6600,Clune,against,PPE,116728
6929,Colin-Oesterlé,against,PPE,116728
5921,Danjean,against,PPE,116728
6762,Didier,against,PPE,116728
6928,Evren,against,PPE,116728
7108,Fitzgerald,against,PPE,116728
6852,Franssen,against,PPE,116728
4987,Hortefeux,against,PPE,116728
5855,Kelly,against,PPE,116728
6805,Kokalari,against,PPE,116728
6793,Lega,against,PPE,116728
6855,Lutgen,against,PPE,116728
5245,McGuinness,against,PPE,116728
6332,Niedermayer,against,PPE,116728
6819,Peeters,against,PPE,116728
5788,Pietikäinen,against,PPE,116728
6335,Polčák,against,PPE,116728
6803,Polfjärd,against,PPE,116728
6370,Sander,against,PPE,116728
6790,Skyttedal,against,PPE,116728
6801,Tobé,against,PPE,116728
7233,Walsh,against,PPE,116728
6804,Warborn,against,PPE,116728
7153,Wiezik,against,PPE,116728
7230,Alieva-Veli,against,Renew,116728
6799,Al-Sahlani,against,Renew,116728
7260,Andrews,against,Renew,116728
6327,Ansip,against,Renew,116728
6400,Auštrevičius,against,Renew,116728
7165,Azmani,against,Renew,116728
7163,Bauzá Díaz,against,Renew,116728
6835,Beer,against,Renew,116728
6944,Bijoux,against,Renew,116728
6089,Bilbao Barandica,against,Renew,116728
7057,Botoş,against,Renew,116728
6967,Boyer,against,Renew,116728
6966,Brunet,against,Renew,116728
6973,Cañas,against,Renew,116728
5891,Canfin,against,Renew,116728
6899,Chabaud,against,Renew,116728
6339,Charanzová,against,Renew,116728
6860,Chastel,against,Renew,116728
6951,Christensen,against,Renew,116728
7271,Cicurel,against,Renew,116728
7021,Cioloş,against,Renew,116728
6978,Cseh,against,Renew,116728
6458,Danti,against,Renew,116728
6898,Decerle,against,Renew,116728
6340,Dlabajová,against,Renew,116728
6987,Donáth,against,Renew,116728
6324,Durand,against,Renew,116728
6828,Eroglu,against,Renew,116728
6980,Farreng,against,Renew,116728
6601,Federley,against,Renew,116728
6818,Flego,against,Renew,116728
6948,Gade,against,Renew,116728
7022,Gamon,against,Renew,116728
6947,Garicano,against,Renew,116728
7050,Ghinea,against,Renew,116728
6840,Glück,against,Renew,116728
7273,Gozi,against,Renew,116728
7164,Groothuis,against,Renew,116728
6849,Grošelj,against,Renew,116728
6950,Grudler,against,Renew,116728
6936,Guetta,against,Renew,116728
6841,Hahn Svenja,against,Renew,116728
6959,Hayer,against,Renew,116728
6919,Hlaváček,against,Renew,116728
7154,Hojsík,against,Renew,116728
6622,Huitema,against,Renew,116728
7014,Ijabs,against,Renew,116728
5385,in  't Veld,against,Renew,116728
6844,Joveva,against,Renew,116728
6975,Karleskind,against,Renew,116728
6800,Karlsbro,against,Renew,116728
6766,Katainen,against,Renew,116728
7203,Kelleher,against,Renew,116728
5021,Keller Fabienne,against,Renew,116728
6921,Knotek,against,Renew,116728
6842,Körner,against,Renew,116728
6917,Kovařík,against,Renew,116728
6504,Kyuchyuk,against,Renew,116728
6887,Loiseau,against,Renew,116728
5889,Løkkegaard,against,Renew,116728
6915,Maxová,against,Renew,116728
6957,Melchior,against,Renew,116728
6690,Mihaylova,against,Renew,116728
6500,Müller,against,Renew,116728
6760,Nagtegaal,against,Renew,116728
6614,Nart,against,Renew,116728
6830,Oetjen,against,Renew,116728
6705,Paet,against,Renew,116728
6644,Pagazaurtundúa,against,Renew,116728
6953,Pekkarinen,against,Renew,116728
6510,Petersen,against,Renew,116728
7052,Pîslaru,against,Renew,116728
7235,Rafaela,against,Renew,116728
4676,Ries,against,Renew,116728
6056,Riquet,against,Renew,116728
4767,Rodríguez Ramos,against,Renew,116728
7236,Schreinemacher,against,Renew,116728
6902,Séjourné,against,Renew,116728
7152,Šimečka,against,Renew,116728
7168,Solís Pérez,against,Renew,116728
7055,Ştefănuță,against,Renew,116728
7058,Strugariu,against,Renew,116728
7259,Søgaard-Lidell,against,Renew,116728
6940,Tolleret,against,Renew,116728
6331,Toom,against,Renew,116728
6281,Torvalds,against,Renew,116728
6985,Trillet-Lenoir,against,Renew,116728
7054,Tudorache,against,Renew,116728
5879,Uspaskich,against,Renew,116728
6710,Vautmans,against,Renew,116728
6896,Vedrenne,against,Renew,116728
