mepid,name,result,eugroup,identifier
6926,Aubry,for,GUE/NGL,109061
7072,Barrena Arza,for,GUE/NGL,109061
6914,Bompard,for,GUE/NGL,109061
6873,Botenga,for,GUE/NGL,109061
6598,Carthy,for,GUE/NGL,109061
6922,Chaibi,for,GUE/NGL,109061
6024,Ernst,for,GUE/NGL,109061
5886,Ferreira,for,GUE/NGL,109061
7126,Kokkalis,for,GUE/NGL,109061
7087,Kountoura,for,GUE/NGL,109061
5992,Matias,for,GUE/NGL,109061
6310,Michels,for,GUE/NGL,109061
6250,Omarjee,for,GUE/NGL,109061
5596,Papadimoulis,for,GUE/NGL,109061
6920,Pelletier,for,GUE/NGL,109061
7069,Rego,for,GUE/NGL,109061
6758,Schirdewan,for,GUE/NGL,109061
5837,Scholz,for,GUE/NGL,109061
7212,Villanueva Ruiz,for,GUE/NGL,109061
6961,Villumsen,for,GUE/NGL,109061
6446,Castaldo,for,NI,109061
6494,Corrao,for,Verts/ALE,109061
6472,D'Amato,for,Verts/ALE,109061
7123,Konstantinou,for,NI,109061
7116,Nikolaou-Alavanos,for,NI,109061
6676,Papadakis Kostas,for,NI,109061
6482,Pedicini,for,Verts/ALE,109061
7010,Pignedoli,for,NI,109061
6695,Zullo,for,NI,109061
6883,Adamowicz,for,PPE,109061
6755,Ademov,for,PPE,109061
7129,Amaro,for,PPE,109061
5980,Arias Echeverría,for,PPE,109061
6885,Arłukowicz,for,PPE,109061
7083,Asimakopoulou,for,PPE,109061
7060,Băsescu,for,PPE,109061
6927,Bellamy,for,PPE,109061
7067,Benjumea Benjumea,for,PPE,109061
6807,Bentele,for,PPE,109061
7162,Berendsen,for,PPE,109061
7037,Bernhuber,for,PPE,109061
7155,Bilčík,for,PPE,109061
7026,Blaga,for,PPE,109061
6613,Bogovič,for,PPE,109061
6617,Buda,for,PPE,109061
6039,Carvalho,for,PPE,109061
5252,Casa,for,PPE,109061
5341,Caspary,for,PPE,109061
5508,del Castillo Vera,for,PPE,109061
5236,Christoforou,for,PPE,109061
6929,Colin-Oesterlé,for,PPE,109061
5921,Danjean,for,PPE,109061
6810,Düpont,for,PPE,109061
7032,Edtstadler,for,PPE,109061
5983,Estaràs Ferragut,for,PPE,109061
6928,Evren,for,PPE,109061
6813,Fourlas,for,PPE,109061
6906,Frankowski,for,PPE,109061
4659,Gahler,for,PPE,109061
6632,González Pons,for,PPE,109061
6907,Halicki,for,PPE,109061
6777,Hansen,for,PPE,109061
5952,Hübner,for,PPE,109061
5945,Jahr,for,PPE,109061
7222,Kanev,for,PPE,109061
6666,Kefalogiannis,for,PPE,109061
