mepid,name,result,eugroup,identifier
7089,Arvanitis,for,GUE/NGL,125018
6926,Aubry,for,GUE/NGL,125018
7072,Barrena Arza,for,GUE/NGL,125018
6604,Björk,for,GUE/NGL,125018
6914,Bompard,for,GUE/NGL,125018
6873,Botenga,for,GUE/NGL,125018
6922,Chaibi,for,GUE/NGL,125018
7113,Daly,for,GUE/NGL,125018
6865,Demirel,for,GUE/NGL,125018
6024,Ernst,for,GUE/NGL,125018
6597,Flanagan,for,GUE/NGL,125018
7204,Georgoulis,for,GUE/NGL,125018
7133,Gusmão,for,GUE/NGL,125018
6628,Hazekamp,for,GUE/NGL,125018
7126,Kokkalis,for,GUE/NGL,125018
5039,Konečná,for,GUE/NGL,125018
6713,Kouloglou,for,GUE/NGL,125018
7087,Kountoura,for,GUE/NGL,125018
7279,MacManus,for,GUE/NGL,125018
5992,Matias,for,GUE/NGL,125018
6354,Maurel,for,GUE/NGL,125018
6310,Michels,for,GUE/NGL,125018
7190,Modig,for,GUE/NGL,125018
6250,Omarjee,for,GUE/NGL,125018
5596,Papadimoulis,for,GUE/NGL,125018
6920,Pelletier,for,GUE/NGL,125018
7213,Pineda,for,GUE/NGL,125018
7069,Rego,for,GUE/NGL,125018
7169,Rodríguez Palop,for,GUE/NGL,125018
6758,Schirdewan,for,GUE/NGL,125018
5837,Scholz,for,GUE/NGL,125018
6715,Urbán Crespo,for,GUE/NGL,125018
7212,Villanueva Ruiz,for,GUE/NGL,125018
6961,Villumsen,for,GUE/NGL,125018
7202,Wallace,for,GUE/NGL,125018
6468,Adinolfi Isabella,for,NI,125018
6411,Beghin,for,NI,125018
6832,Buschmann,for,NI,125018
6446,Castaldo,for,NI,125018
7258,Comín i Oliveres,for,NI,125018
6494,Corrao,for,Verts/ALE,125018
6472,D'Amato,for,Verts/ALE,125018
6413,Evi,for,Verts/ALE,125018
6470,Ferrara,for,NI,125018
7180,Furore,for,NI,125018
7179,Gemma,for,NI,125018
7189,Giarrusso,for,NI,125018
7243,Gyöngyösi,for,NI,125018
6482,Pedicini,for,Verts/ALE,125018
7010,Pignedoli,for,NI,125018
7276,Ponsatí Obiols,for,NI,125018
7257,Puigdemont i Casamajó,for,NI,125018
7177,Rondinelli,for,NI,125018
7278,Rookmaker,for,NI,125018
6471,Sonneborn,for,NI,125018
6695,Zullo,for,NI,125018
6883,Adamowicz,for,PPE,125018
7037,Bernhuber,for,PPE,125018
5388,Buzek,for,PPE,125018
5960,Dorfmann,for,PPE,125018
6852,Franssen,for,PPE,125018
5952,Hübner,for,PPE,125018
4669,Karas,for,PPE,125018
7080,Kympouropoulos,for,PPE,125018
6761,Mandl,for,PPE,125018
6819,Peeters,for,PPE,125018
5788,Pietikäinen,for,PPE,125018
7266,Sagartz,for,PPE,125018
7045,Schmiedtbauer,for,PPE,125018
7056,Thaler,for,PPE,125018
5949,Thun und Hohenstein,for,PPE,125018
6356,Virkkunen,for,PPE,125018
7041,Winzig,for,PPE,125018
7230,Alieva-Veli,for,Renew,125018
7260,Andrews,for,Renew,125018
6327,Ansip,for,Renew,125018
6400,Auštrevičius,for,Renew,125018
7165,Azmani,for,Renew,125018
7163,Bauzá Díaz,for,Renew,125018
6835,Beer,for,Renew,125018
6944,Bijoux,for,Renew,125018
6089,Bilbao Barandica,for,Renew,125018
7057,Botoş,for,Renew,125018
6967,Boyer,for,Renew,125018
6966,Brunet,for,Renew,125018
6973,Cañas,for,Renew,125018
5891,Canfin,for,Renew,125018
6899,Chabaud,for,Renew,125018
6339,Charanzová,for,Renew,125018
6860,Chastel,for,Renew,125018
7271,Cicurel,for,Renew,125018
7021,Cioloş,for,Renew,125018
6978,Cseh,for,Renew,125018
6458,Danti,for,Renew,125018
6898,Decerle,for,Renew,125018
6340,Dlabajová,for,Renew,125018
6987,Donáth,for,Renew,125018
6324,Durand,for,Renew,125018
6828,Eroglu,for,Renew,125018
6980,Farreng,for,Renew,125018
6818,Flego,for,Renew,125018
7022,Gamon,for,Renew,125018
6947,Garicano,for,Renew,125018
7283,Gheorghe,for,Renew,125018
7050,Ghinea,for,Renew,125018
6840,Glück,for,Renew,125018
1793,Goerens,for,Renew,125018
7273,Gozi,for,Renew,125018
7164,Groothuis,for,Renew,125018
6849,Grošelj,for,Renew,125018
6950,Grudler,for,Renew,125018
6936,Guetta,for,Renew,125018
6841,Hahn Svenja,for,Renew,125018
6959,Hayer,for,Renew,125018
6919,Hlaváček,for,Renew,125018
7154,Hojsík,for,Renew,125018
