mepid,name,result,eugroup,identifier,vote_id
6608,Lundgren,for,ECR,114687,6608
7173,Melbārde,for,ECR,114687,7173
6798,Stegrud,for,ECR,114687,6798
6808,Weimers,for,ECR,114687,6808
7089,Arvanitis,for,GUE/NGL,114687,7089
6926,Aubry,for,GUE/NGL,114687,6926
7072,Barrena Arza,for,GUE/NGL,114687,7072
6604,Björk,for,GUE/NGL,114687,6604
6914,Bompard,for,GUE/NGL,114687,6914
6873,Botenga,for,GUE/NGL,114687,6873
6922,Chaibi,for,GUE/NGL,114687,6922
7113,Daly,for,GUE/NGL,114687,7113
6865,Demirel,for,GUE/NGL,114687,6865
6024,Ernst,for,GUE/NGL,114687,6024
5886,Ferreira,for,GUE/NGL,114687,5886
6597,Flanagan,for,GUE/NGL,114687,6597
6815,Georgiou,for,GUE/NGL,114687,6815
7204,Georgoulis,for,GUE/NGL,114687,7204
6628,Hazekamp,for,GUE/NGL,114687,6628
6814,Kizilyürek,for,GUE/NGL,114687,6814
7126,Kokkalis,for,GUE/NGL,114687,7126
5039,Konečná,for,GUE/NGL,114687,5039
6713,Kouloglou,for,GUE/NGL,114687,6713
7087,Kountoura,for,GUE/NGL,114687,7087
7279,MacManus,for,GUE/NGL,114687,7279
5992,Matias,for,GUE/NGL,114687,5992
6354,Maurel,for,GUE/NGL,114687,6354
6310,Michels,for,GUE/NGL,114687,6310
7190,Modig,for,GUE/NGL,114687,7190
6250,Omarjee,for,GUE/NGL,114687,6250
5596,Papadimoulis,for,GUE/NGL,114687,5596
6920,Pelletier,for,GUE/NGL,114687,6920
7138,Pereira Sandra,for,GUE/NGL,114687,7138
7213,Pineda,for,GUE/NGL,114687,7213
7069,Rego,for,GUE/NGL,114687,7069
7169,Rodríguez Palop,for,GUE/NGL,114687,7169
6758,Schirdewan,for,GUE/NGL,114687,6758
5837,Scholz,for,GUE/NGL,114687,5837
6715,Urbán Crespo,for,GUE/NGL,114687,6715
7212,Villanueva Ruiz,for,GUE/NGL,114687,7212
6961,Villumsen,for,GUE/NGL,114687,6961
7202,Wallace,for,GUE/NGL,114687,7202
7079,Androuët,for,ID,114687,7079
6988,Bardella,for,ID,114687,6988
6394,Bay,for,ID,114687,6394
7068,Beigneux,for,ID,114687,7068
6405,Bilde,for,ID,114687,6405
7076,Bruna,for,ID,114687,7076
