mepid,mep,result,group,identifier
5682,Ali,for,ALDE,73690
6407,Arthuis,for,ALDE,73690
6400,Auštrevičius,for,ALDE,73690
6097,van Baalen,for,ALDE,73690
6110,Bearder,for,ALDE,73690
6646,Becerra Basterrechea,for,ALDE,73690
6089,Bilbao Barandica,for,ALDE,73690
6708,Calvet Chambon,for,ALDE,73690
5328,Cavada,for,ALDE,73690
6339,Charanzová,for,ALDE,73690
1060,Deprez,for,ALDE,73690
4758,de Sarnez,for,ALDE,73690
6439,Diaconu,for,ALDE,73690
6340,Dlabajová,for,ALDE,73690
6679,Faria,for,ALDE,73690
6601,Federley,for,ALDE,73690
6098,Gerbrandy,for,ALDE,73690
6724,Giménez Barbat,for,ALDE,73690
1793,Goerens,for,ALDE,73690
6169,Goulard,for,ALDE,73690
5330,Griesbeck,for,ALDE,73690
5246,Harkin,for,ALDE,73690
6622,Huitema,for,ALDE,73690
5681,Hyusmenova,for,ALDE,73690
5385,in 't Veld,for,ALDE,73690
5433,Jäätteenmäki,for,ALDE,73690
6388,Jakovčić,for,ALDE,73690
6338,Ježek,for,ALDE,73690
6328,Kallas,for,ALDE,73690
6504,Kyuchyuk,for,ALDE,73690
5889,Løkkegaard,for,ALDE,73690
6376,Marinho e Pinto,for,ALDE,73690
6402,Mazuronis,for,ALDE,73690
6041,Meissner,for,ALDE,73690
5857,Michel,for,ALDE,73690
6690,Mihaylova,for,ALDE,73690
6626,van Miltenburg,for,ALDE,73690
6500,Müller,for,ALDE,73690
6614,Nart,for,ALDE,73690
5997,Nicolai,for,ALDE,73690
6621,van Nieuwenhuizen,for,ALDE,73690
6705,Paet,for,ALDE,73690
6644,Pagazaurtundúa Ruiz,for,ALDE,73690
6510,Petersen,for,ALDE,73690
6728,Punset,for,ALDE,73690
4676,Ries,for,ALDE,73690
6056,Riquet,for,ALDE,73690
5890,Rohde,for,ALDE,73690
6100,Schaake,for,ALDE,73690
6722,Selimovic,for,ALDE,73690
5435,Takkula,for,ALDE,73690
6337,Telička,for,ALDE,73690
6042,Theurer,for,ALDE,73690
6281,Torvalds,for,ALDE,73690
6181,Tremosa i Balcells,for,ALDE,73690
6151,Vajgl,for,ALDE,73690
6710,Vautmans,for,ALDE,73690
4550,Väyrynen,for,ALDE,73690
5770,Weber Renate,for,ALDE,73690
6729,Wierinck,for,ALDE,73690
5864,Wikström,for,ALDE,73690
5262,Ashworth,for,ECR,73690
6509,Barekov,for,ECR,73690
6574,Bashir,for,ECR,73690
4911,Belder,for,ECR,73690
