mepid,name,result,eugroup,identifier
7244,Aguilar,for,ECR,115985
4978,Berlato,for,ECR,115985
5112,Bielan,for,ECR,115985
6895,Brudziński,for,ECR,115985
7214,Buxadé Villalba,for,ECR,115985
5490,Czarnecki,for,ECR,115985
7270,de la Pisa Carrión,for,ECR,115985
7150,Ďuriš Nicholsonová,for,ECR,115985
6511,Dzhambazki,for,ECR,115985
5982,Fidanza,for,ECR,115985
6998,Fiocchi,for,ECR,115985
4880,Fitto,for,ECR,115985
5472,Fotyga,for,ECR,115985
7250,Fragkos,for,ECR,115985
6834,Geuking,for,ECR,115985
6909,Jaki,for,ECR,115985
6911,Jurgiel,for,ECR,115985
7151,Jurzyca,for,ECR,115985
6525,Karski,for,ECR,115985
6913,Kloc,for,ECR,115985
6530,Krasnodębski,for,ECR,115985
6925,Kruk,for,ECR,115985
5507,Kuźmiuk,for,ECR,115985
5969,Legutko,for,ECR,115985
6931,Mazurek,for,ECR,115985
7173,Melbārde,for,ECR,115985
6934,Możdżanowska,for,ECR,115985
5974,Poręba,for,ECR,115985
7205,Procaccini,for,ECR,115985
6937,Rafalska,for,ECR,115985
6938,Rzońca,for,ECR,115985
5416,Saryusz-Wolski,for,ECR,115985
7231,Slabakov,for,ECR,115985
7210,Stancanelli,for,ECR,115985
6946,Szydło,for,ECR,115985
7265,Tarczyński,for,ECR,115985
7216,Tertsch,for,ECR,115985
6952,Tobiszowski,for,ECR,115985
5878,Tomaševski,for,ECR,115985
6300,Tomašić,for,ECR,115985
5892,Tošenovský,for,ECR,115985
6930,Vondra,for,ECR,115985
6945,Vrecionová,for,ECR,115985
6956,Waszczykowski,for,ECR,115985
6515,Wiśniewska,for,ECR,115985
5052,Zahradil,for,ECR,115985
6962,Zalewska,for,ECR,115985
5598,Zīle,for,ECR,115985
6522,Złotowski,for,ECR,115985
7089,Arvanitis,for,GUE/NGL,115985
6926,Aubry,for,GUE/NGL,115985
7072,Barrena Arza,for,GUE/NGL,115985
6604,Björk,for,GUE/NGL,115985
6914,Bompard,for,GUE/NGL,115985
6873,Botenga,for,GUE/NGL,115985
6922,Chaibi,for,GUE/NGL,115985
7113,Daly,for,GUE/NGL,115985
