mepid,name,result,eugroup,identifier
7244,Aguilar,for,ECR,116696
4978,Berlato,for,ECR,116696
5112,Bielan,for,ECR,116696
6864,Bourgeois,for,ECR,116696
6895,Brudziński,for,ECR,116696
7214,Buxadé Villalba,for,ECR,116696
5490,Czarnecki,for,ECR,116696
7270,de la Pisa Carrión,for,ECR,116696
7150,Ďuriš Nicholsonová,for,ECR,116696
6511,Dzhambazki,for,ECR,116696
5982,Fidanza,for,ECR,116696
6998,Fiocchi,for,ECR,116696
4880,Fitto,for,ECR,116696
5472,Fotyga,for,ECR,116696
7250,Fragkos,for,ECR,116696
6834,Geuking,for,ECR,116696
6909,Jaki,for,ECR,116696
6911,Jurgiel,for,ECR,116696
6866,Kanko,for,ECR,116696
6525,Karski,for,ECR,116696
6912,Kempa,for,ECR,116696
6913,Kloc,for,ECR,116696
6923,Kopcińska,for,ECR,116696
6530,Krasnodębski,for,ECR,116696
6925,Kruk,for,ECR,116696
5507,Kuźmiuk,for,ECR,116696
5969,Legutko,for,ECR,116696
6608,Lundgren,for,ECR,116696
6931,Mazurek,for,ECR,116696
7173,Melbārde,for,ECR,116696
6934,Możdżanowska,for,ECR,116696
5974,Poręba,for,ECR,116696
7205,Procaccini,for,ECR,116696
6937,Rafalska,for,ECR,116696
7157,Ruissen,for,ECR,116696
6938,Rzońca,for,ECR,116696
5416,Saryusz-Wolski,for,ECR,116696
7231,Slabakov,for,ECR,116696
7210,Stancanelli,for,ECR,116696
6798,Stegrud,for,ECR,116696
6946,Szydło,for,ECR,116696
7265,Tarczyński,for,ECR,116696
7216,Tertsch,for,ECR,116696
6952,Tobiszowski,for,ECR,116696
5878,Tomaševski,for,ECR,116696
6300,Tomašić,for,ECR,116696
5892,Tošenovský,for,ECR,116696
6683,Van Overtveldt,for,ECR,116696
6930,Vondra,for,ECR,116696
6945,Vrecionová,for,ECR,116696
6956,Waszczykowski,for,ECR,116696
6808,Weimers,for,ECR,116696
6515,Wiśniewska,for,ECR,116696
5052,Zahradil,for,ECR,116696
6962,Zalewska,for,ECR,116696
5598,Zīle,for,ECR,116696
6522,Złotowski,for,ECR,116696
7089,Arvanitis,for,GUE/NGL,116696
6926,Aubry,for,GUE/NGL,116696
7072,Barrena Arza,for,GUE/NGL,116696
6604,Björk,for,GUE/NGL,116696
6914,Bompard,for,GUE/NGL,116696
6873,Botenga,for,GUE/NGL,116696
6922,Chaibi,for,GUE/NGL,116696
7113,Daly,for,GUE/NGL,116696
6865,Demirel,for,GUE/NGL,116696
6024,Ernst,for,GUE/NGL,116696
5886,Ferreira,for,GUE/NGL,116696
6597,Flanagan,for,GUE/NGL,116696
6815,Georgiou,for,GUE/NGL,116696
7204,Georgoulis,for,GUE/NGL,116696
7133,Gusmão,for,GUE/NGL,116696
6628,Hazekamp,for,GUE/NGL,116696
6814,Kizilyürek,for,GUE/NGL,116696
7126,Kokkalis,for,GUE/NGL,116696
5039,Konečná,for,GUE/NGL,116696
6713,Kouloglou,for,GUE/NGL,116696
7087,Kountoura,for,GUE/NGL,116696
7279,MacManus,for,GUE/NGL,116696
5992,Matias,for,GUE/NGL,116696
6354,Maurel,for,GUE/NGL,116696
6310,Michels,for,GUE/NGL,116696
7190,Modig,for,GUE/NGL,116696
6250,Omarjee,for,GUE/NGL,116696
5596,Papadimoulis,for,GUE/NGL,116696
6920,Pelletier,for,GUE/NGL,116696
7138,Pereira Sandra,for,GUE/NGL,116696
7213,Pineda,for,GUE/NGL,116696
7069,Rego,for,GUE/NGL,116696
7169,Rodríguez Palop,for,GUE/NGL,116696
6758,Schirdewan,for,GUE/NGL,116696
5837,Scholz,for,GUE/NGL,116696
6715,Urbán Crespo,for,GUE/NGL,116696
7212,Villanueva Ruiz,for,GUE/NGL,116696
6961,Villumsen,for,GUE/NGL,116696
7202,Wallace,for,GUE/NGL,116696
7079,Androuët,for,ID,116696
6988,Bardella,for,ID,116696
6394,Bay,for,ID,116696
7068,Beigneux,for,ID,116696
6405,Bilde,for,ID,116696
7076,Bruna,for,ID,116696
7071,Collard,for,ID,116696
6949,David,for,ID,116696
7018,Garraud,for,ID,116696
7019,Griset,for,ID,116696
6404,Jalkh,for,ID,116696
6751,Jamet,for,ID,116696
7017,Joron,for,ID,116696
7016,Juvin,for,ID,116696
6960,Kofod,for,ID,116696
7275,Lacapelle,for,ID,116696
6990,Laporte,for,ID,116696
6372,Lebreton,for,ID,116696
7074,Lechanteux,for,ID,116696
7013,Mariani,for,ID,116696
6399,Mélin,for,ID,116696
7075,Olivier,for,ID,116696
7020,Pirbakas,for,ID,116696
7006,Rivière,for,ID,116696
7078,Rougé,for,ID,116696
6468,Adinolfi Isabella,for,NI,116696
6411,Beghin,for,NI,116696
6832,Buschmann,for,NI,116696
6446,Castaldo,for,NI,116696
7258,Comín i Oliveres,for,NI,116696
6494,Corrao,for,Verts/ALE,116696
6472,D'Amato,for,Verts/ALE,116696
6413,Evi,for,Verts/ALE,116696
6470,Ferrara,for,NI,116696
7180,Furore,for,NI,116696
7179,Gemma,for,NI,116696
7189,Giarrusso,for,NI,116696
7243,Gyöngyösi,for,NI,116696
7123,Konstantinou,for,NI,116696
6482,Pedicini,for,Verts/ALE,116696
7276,Ponsatí Obiols,for,NI,116696
7257,Puigdemont i Casamajó,for,NI,116696
7148,Radačovský,for,NI,116696
7177,Rondinelli,for,NI,116696
6471,Sonneborn,for,NI,116696
6695,Zullo,for,NI,116696
6883,Adamowicz,for,PPE,116696
6755,Ademov,for,PPE,116696
7219,Alexandrov Yordanov,for,PPE,116696
7129,Amaro,for,PPE,116696
5980,Arias Echeverría,for,PPE,116696
6594,Arimont,for,PPE,116696
6885,Arłukowicz,for,PPE,116696
7083,Asimakopoulou,for,PPE,116696
7060,Băsescu,for,PPE,116696
6927,Bellamy,for,PPE,116696
7067,Benjumea Benjumea,for,PPE,116696
6807,Bentele,for,PPE,116696
7162,Berendsen,for,PPE,116696
6809,Berger,for,PPE,116696
7037,Bernhuber,for,PPE,116696
7155,Bilčík,for,PPE,116696
7026,Blaga,for,PPE,116696
6343,Bocskor,for,PPE,116696
7025,Bogdan,for,PPE,116696
6613,Bogovič,for,PPE,116696
6617,Buda,for,PPE,116696
5729,Buşoi,for,PPE,116696
5388,Buzek,for,PPE,116696
6039,Carvalho,for,PPE,116696
5252,Casa,for,PPE,116696
5341,Caspary,for,PPE,116696
5508,del Castillo Vera,for,PPE,116696
5236,Christoforou,for,PPE,116696
6600,Clune,for,PPE,116696
6929,Colin-Oesterlé,for,PPE,116696
5981,van Dalen,for,PPE,116696
5921,Danjean,for,PPE,116696
7261,De Meo,for,PPE,116696
6345,Deli,for,PPE,116696
5998,Deutsch,for,PPE,116696
6762,Didier,for,PPE,116696
6870,Doleschal,for,PPE,116696
5960,Dorfmann,for,PPE,116696
6903,Duda,for,PPE,116696
6810,Düpont,for,PPE,116696
5348,Ehler,for,PPE,116696
5983,Estaràs Ferragut,for,PPE,116696
6928,Evren,for,PPE,116696
7038,Falcă,for,PPE,116696
3833,Ferber,for,PPE,116696
6068,Fernandes,for,PPE,116696
7108,Fitzgerald,for,PPE,116696
6813,Fourlas,for,PPE,116696
6906,Frankowski,for,PPE,116696
6852,Franssen,for,PPE,116696
4659,Gahler,for,PPE,116696
5280,Gál,for,PPE,116696
3980,García-Margallo y Marfil,for,PPE,116696
6441,Gieseke,for,PPE,116696
7253,Glavak,for,PPE,116696
6632,González Pons,for,PPE,116696
6002,Győri,for,PPE,116696
5138,Gyürk,for,PPE,116696
6907,Halicki,for,PPE,116696
6777,Hansen,for,PPE,116696
7035,Hava,for,PPE,116696
6811,Herbst,for,PPE,116696
6534,Hetman,for,PPE,116696
6318,Hidvéghi,for,PPE,116696
5953,Hohlmeier,for,PPE,116696
6346,Hölvényi,for,PPE,116696
4987,Hortefeux,for,PPE,116696
5952,Hübner,for,PPE,116696
5945,Jahr,for,PPE,116696
5271,Járóka,for,PPE,116696
6910,Jarubas,for,PPE,116696
7223,Juknevičienė,for,PPE,116696
5944,Kalinowski,for,PPE,116696
6095,Kalniete,for,PPE,116696
7222,Kanev,for,PPE,116696
4669,Karas,for,PPE,116696
6666,Kefalogiannis,for,PPE,116696
5855,Kelly,for,PPE,116696
6805,Kokalari,for,PPE,116696
6918,Kopacz,for,PPE,116696
6001,Kósa,for,PPE,116696
6196,Kovatchev,for,PPE,116696
7226,Kubilius,for,PPE,116696
7080,Kympouropoulos,for,PPE,116696
6662,Kyrtsos,for,PPE,116696
5727,de Lange,for,PPE,116696
6793,Lega,for,PPE,116696
6592,Lenaers,for,PPE,116696
5105,Lewandowski,for,PPE,116696
7264,Lexmann,for,PPE,116696
3855,Liese,for,PPE,116696
6442,Lins,for,PPE,116696
7161,López Gil,for,PPE,116696
5517,López-Istúriz White,for,PPE,116696
5964,Łukacijewska,for,PPE,116696
6855,Lutgen,for,PPE,116696
6440,McAllister,for,PPE,116696
7218,Maldeikienė,for,PPE,116696
4964,Manders,for,PPE,116696
6761,Mandl,for,PPE,116696
5646,Marinescu,for,PPE,116696
6465,Martusciello,for,PPE,116696
6096,Mato,for,PPE,116696
6483,Maydell,for,PPE,116696
7224,Mažylis,for,PPE,116696
7051,Meimarakis,for,PPE,116696
6121,Melo,for,PPE,116696
6297,Metsola,for,PPE,116696
7209,Milazzo,for,PPE,116696
5518,Millán Mon,for,PPE,116696
6366,Monteiro de Aguiar,for,PPE,116696
7099,Montserrat,for,PPE,116696
6368,Morano,for,PPE,116696
6825,Mortler,for,PPE,116696
7036,Motreanu,for,PPE,116696
6436,Mureşan,for,PPE,116696
4712,Niebler,for,PPE,116696
6332,Niedermayer,for,PPE,116696
7255,Nistor,for,PPE,116696
5413,Novak,for,PPE,116696
6935,Ochojska,for,PPE,116696
5407,Olbrycht,for,PPE,116696
5702,Patriciello,for,PPE,116696
6819,Peeters,for,PPE,116696
7120,Pereira Lídia,for,PPE,116696
5346,Pieper,for,PPE,116696
5788,Pietikäinen,for,PPE,116696
6335,Polčák,for,PPE,116696
6803,Polfjärd,for,PPE,116696
6700,Pospíšil,for,PPE,116696
6750,Radtke,for,PPE,116696
6072,Rangel,for,PPE,116696
6812,Ressler,for,PPE,116696
7266,Sagartz,for,PPE,116696
6698,Salini,for,PPE,116696
6370,Sander,for,PPE,116696
